"MR1";"MR2"
"#-free";0.26399155195106;0.238446482917805
"#-happy";-0.0894056572756281;0.276046494137624
"accustomed";0.631842377954802;0.248502391768536
"afraid";0.664330015977025;0.373066444982008
"alert";0.148661551198697;0.332855048966399
"appropriate";-0.133165534347097;0.689881874160318
"beautiful";0.591656524005926;0.513118550858623
"best";0.677610692847644;0.338341897477662
"blessed";-0.0347423358670719;0.612194515922242
"brave";0.363800046868288;0.62973398007684
"calm";0.574926066517268;0.313192919501654
"capable";0.545137449784717;0.450815466223878
"careful";0.40944572970428;0.00115356980669872
"cautious";-0.0638810972743588;0.356299702514843
"cheerful";0.591034639045155;0.0414142285979748
"clean";0.385987979407604;0.259131328813804
"compassionate";0.375750029025302;0.419448463643022
"confident";0.542061895716699;0.531632950827102
"cruel";0.282749787826398;0.546280846080919
"curious";0.75261513546481;0.297594756512165
"dangerous";0.538706241580851;0.463276691999423
"delicate";0.646702038911385;0.190889181691963
"delightful";0.474075882245276;-0.117787069843523
"determined";0.411205084441839;0.20728001063144
"different";0.28076080957669;0.463706823316213
"direct";0.385731595247329;0.334740902415043
"dominant";0.182142478389766;0.072738388698625
"encouraged";0.491542048679158;0.056534547610346
"encouraging";0.539113859293085;0.248844218180987
"energetic";0.491542048679158;0.056534547610346
"extraordinary";0.440289389894231;0.426234090807944
"extreme";0.265072223054499;0.0204141815320519
"fair";0.716656412781328;0.274786400191748
"faithful";0.141142884456785;0.608818973953047
"familiar";0.703578284718225;0.17711914512156
"famous";0.421166363825589;-0.145904329215649
"fancy";0.0883592779390207;-0.0114736429863464
"fascinating";-0.133165534347099;0.689881874160321
"free";0.52955623371391;0.576932004423023
"friendly";0.294677365076108;0.754376323334453
"generous";0.343249625462872;0.481010650545042
"gentle";0.361459277820842;0.493282528927123
"genuine";0.514187966203885;-0.104309953194839
"greatest";0.312453340208578;0.688881524886918
"greedy";0.410261641409654;0.236823272554113
"happier";0.438969716426915;0.543205975349284
"happy";0.433951860366667;0.658261078859194
"harmless";0.17418831535103;0.368931850629946
"helpful";0.239240582046092;0.52710841454183
"holy";-0.0506861131518214;0.0867897712689916
"honest";0.555948316280865;0.248787613985261
"humble";-0.0358412922713937;0.155869748709428
"inappropriate";0.208606791780031;0.23560444377886
"independent";-0.0589266454598284;-0.022779938913551
"individual";0.1667809791337;0.170851937700838
"influential";0.164695859060215;0.0208325390080426
"intelligent";0.353467120151061;0.0936651966955608
"interesting";0.449230867408799;-0.0266816885427817
"irregular";0.12518172541509;0.026641145769515
"jest";0.294177138988012;0.642955925540476
"kindly";0.294177138988012;0.642955925540476
"learned";0.145539183479977;0.481919245228046
"legal";-0.0561132957422097;0.123149947992875
"liberal";0.170544399326305;0.433834239028239
"loose";0.341691158321139;0.606074034384958
"loyal";-0.0296965559560588;0.177092992594629
"married";0.376940627131664;0.196801458296417
"mature";0.277098906177119;0.218249593022597
"minded";0.153389321453193;0.191081855648834
"modest";0.436850016803128;-0.0679756042446252
"moral";0.37104543916601;0.489410081552796
"mysterious";0.702543995739517;0.210231064701961
"natural";0.716334145330664;0.317121730214155
"neat";0.58623928589581;0.0708573752077604
"official";0.153373357328551;0.0554375873664487
"original";0.173327123463015;0.726429325994184
"outrageous";0.170544399326305;0.43383423902824
"passionate";0.204995686264312;0.448904615687222
"peaceful";0.408048614770598;0.359059822609899
"pleasant";0.775526423176858;0.121264410084587
"polite";0.0546260724208467;0.760495107453357
"popular";0.576841311031802;0.163255071730294
"powerful";0.458907575469181;0.237370970993463
"professional";0.407926085800503;0.0269888028314351
"profitable";0.387520053546008;-0.0588695677780522
"proud";0.202607427645438;0.480356549593021
"quiet";0.530524950594851;0.510613134153276
"reasonable";0.361406293001841;0.41539948382634
"religious";0.0849679476279036;0.0435826326590507
"responsible";0.310495727558172;0.213284584539868
"revolutionary";0.648396508275664;0.0877590323134055
"rich";0.277749828700266;0.68957430506238
"richest";0.623184843238418;0.154117862797754
"sacred";0.0491817785135741;0.605736900587878
"safe";0.624194020991074;0.30813344803524
"scared";0.673917742406058;0.284611932410229
"selfish";0.442226513845394;0.457929385050606
"sensual";-0.133165534347099;0.689881874160321
"sincere";0.0894401570579232;0.291806515386523
"social";0.0301706399540322;0.655693083649267
"special";0.673060160683969;0.0907845879560401
"stimulating";0.0297955211933863;0.640038743169627
"strong";0.569982487802986;0.288820368293889
"thoughtful";0.476048410445136;-0.0453516244862957
"trustworthy";0.243135058204225;0.396471531145644
"uncertain";0.424738615864035;0.15582122939512
"unfair";-0.0312885747115338;0.158640074859624
"united";0.231515053115612;0.00900802772460589
"universal";0.0546934131163398;0.119575125457738
"weak";0.451946436666088;0.457677847149444
"weaker";0.215013092161125;0.36944627136032
"wise";0.350321305849266;-0.00759115942239699
"surprising";0.408997589737728;0.453476504430403
"threatening";0.0172020096330128;0.0782680074781151
"superior";-0.0609695827848098;0.726693124976304
"stable";0.264943827647713;0.202531698456798
"tolerated";0.387520053546008;-0.0588695677780522
"top";0.156184412662152;0.483367351882376
"welcome";0.422489508839099;0.128572716482545
"spiritual";0.382080685062054;-0.0841601464354463
"worth";0.570776277000906;0.405843832713083
"unprecedented";-0.0312885747115338;0.158640074859624
"graceful";0.0109502820516396;0.0352803225637228
"tact";0.267330927586728;0.333040724908297
