"MR1";"MR2";"MR3";"MR4";"MR5"
"#-accomplished";0.132154112500179;0.19773766823901;0.136339026299318;0.0372913792628528;0.481195037628294
"#-curious";0.0838651669149102;0.540927142215393;-0.0359215432109517;0.203095249177175;-0.158892647842558
"#-extraordinary";0.0628806980819496;0.0657707050627369;-0.0141314563453104;0.286438839815533;0.0376751190175789
"#-married";0.0206085221951208;0.117078560331329;0.199396268099552;-0.0351788675862828;-0.0419551709100102
"#-rich";0.139006140965185;0.275407076408289;0.254251481351547;-0.0147468849822295;0.0823217280431979
"#-strong";0.439428878020114;-0.0754956854477362;0.351625618360688;-0.0321743563507567;-0.0640287093659214
"#-worth";-0.0148223240589668;0.039807586187495;-0.0921703854712727;0.307359501033047;0.0744214716029746
"accomplished";0.161404542245362;-0.057456788304831;-0.0614449897137457;0.121756674292991;0.425448408093075
"accustomed";0.558962454731507;0.383273498008588;-0.041102456158491;0.0811005850943236;0.257876875789586
"afraid";0.624477836301769;0.142198397070531;0.261557512589676;0.310633099047795;0.349071377222861
"amusing";0.423146144529641;0.370557043412204;0.178410015215345;0.05356477449331;0.0670091384906265
"appropriate";0.123175095827735;0.0176349205654422;0.223283614850211;0.22326545291794;0.286631194530243
"beautiful";0.387084869900435;0.427645343468669;0.271887256129003;0.363458323395759;0.186008200874746
"best";0.413343092851836;0.269417310245763;0.426251091102466;0.355197717070268;0.354875445177858
"biggest";0.0911715612983467;0.662184735458626;0.0206962814232929;-0.20764263989468;0.0763346819080071
"blessed";0.0404447672895035;0.42447452810779;0.32701388171023;-0.160394422655554;0.091784377411517
"brave";0.168279944739038;0.293208865094791;0.42112948434543;0.222031114241619;-0.030146654629145
"bustle";0.101475384251777;0.0462190125092047;-0.0214271082329327;0.208956053335796;0.282516780531868
"calm";0.196527893475263;0.523103667185808;0.0519965861508493;0.340521908307847;0.393684128774061
"capable";0.017103891360737;0.018094957371192;0.0214214939765301;0.403108648385001;0.109347764647277
"capital";-0.000651057778643835;0.45193456330244;0.0427179586703919;0.485686466166267;-0.0775417866887992
"careful";0.604824877051683;0.278690427838542;0.35318747739624;0.111293861886793;0.260514402250498
"cautious";0.627820271934961;-0.0500741939756759;0.261682675170648;0.181157416734853;0.191663377448704
"charitable";0.193806834133456;-0.0501498389306762;0.221034612156729;0.307413250829078;-0.000142450917221123
"cheerful";0.479090255879186;0.545197730260326;0.44649921602731;0.10835354213216;0.0925320029947179
"clean";0.538696868594897;0.261971453669988;0.402429841293723;0.198065647425199;0.122275439733776
"clever";0.267966604198919;0.0357719491009636;0.175215442440573;0.431706932295474;0.0782356127067242
"comfortable";0.500767761086133;0.41568779828261;0.445914080618728;0.12620362963555;0.157619504933924
