"MR1";"MR2"
"#-accustomed";0.418365060770065;0.0407602614052282
"#-afraid";0.351514606700557;0.311168649660322
"#-comfortable";0.0857245419574416;0.319902186125568
"#-curious";0.0857245419574424;0.319902186125565
"#-free";-0.0234065320562867;0.645715762767208
"#-honest";-0.0782367375100639;0.0544642323185004
"#-married";0.230598800254623;0.179116041743561
"#-minded";0.145891315307206;-0.0018502823085406
"#-neat";-0.00123944640069642;0.194464820246047
"#-profitable";0.290040830662317;0.0510962326127872
"accomplished";0.50022000814063;0.418697601242194
"accustomed";0.661112516983058;0.373587573066568
"afraid";0.647260080688223;0.612446947222992
"amusing";0.00819541094135379;0.448340622162017
"appropriate";0.0480915408952496;0.0643449709775798
"artistic";0.0698335584404953;0.0259410921587549
"beautiful";0.692380483190509;0.546176759487115
"best";0.726981451462685;0.418617695018857
"blessed";0.256313154336373;0.608978558191857
"bored";0.074035357467554;0.297128644382889
"brave";0.513862935181701;0.265600445203616
"calm";0.587019658422776;0.325608782322008
"capable";0.416563837080096;0.502610037943711
"careful";0.494288943560796;0.540046884806929
"charitable";0.359144069479008;0.488058324813288
"cheerful";0.575296424704624;0.589668837919298
"clean";0.464446488474003;0.490907659335581
"clever";0.523924458252301;0.54229452979199
"comfortable";0.513544337057564;0.689277763149836
"compassionate";0.185198322446111;0.423389723522337
"competent";0.0830327394135683;0.0567955501342058
"complex";0.192699937361873;0.255532382543685
"confident";0.283198543251531;0.551597945066946
"corrupted";0.103432004452666;0.269557995750406
"cruel";0.584476887581012;0.300834487184071
"curious";0.690932343805677;0.599561910555583
"damned";0.482916460063225;0.129946766947271
"dangerous";0.606192709010554;0.46030471532449
"delicate";0.631973779562177;0.515195473954491
"delicious";0.460106851005034;0.295759116778322
"delighted";0.648439096242118;0.465049271716263
"delightful";0.642430008033817;0.435337608539927
"determined";0.289256939673454;0.601352895161426
"different";0.749445072017311;0.487239648144191
"direct";0.222685169133179;0.115477298112894
"educational";0.173100806908556;0.065683192846215
"effective";-0.115477913047406;0.32035810128861
"encouraged";0.399818017913983;0.267682843517565
"encouraging";0.448358584707167;0.494744974963494
"energetic";0.0794016443384931;0.441643313202496
"entertaining";-0.0563025302988189;0.326635675464351
"enthusiastic";-0.129537812372758;0.337550305744804
"exciting";0.584933120552066;-0.142773606501389
"expensive";0.269396027980699;0.5878662558035
"extraordinary";0.630264267527584;0.536900856618327
"extreme";0.634445637879009;0.38731111408886
"fair";0.521252190152418;0.620291345186067
"faithful";0.699294727371459;0.405283176615801
"familiar";0.555248632081515;0.535041331461075
"famous";0.542312278676852;0.377420252986961
"fancy";0.248660935120085;0.558809582556982
"fascinating";0.329136631708288;0.373085459071787
"feeling";0.304957922449762;0.108118106361202
"forbidden";0.393845160610813;-0.043679650262923
"forgiving";0.271619087699085;0.191511612752842
"free";0.610272363458225;0.638777493712155
"friendly";0.637010745784109;0.377629041057632
"funny";0.087955122781501;0.12589866561671
"generous";0.561316290645003;0.368271883391156
"gentle";0.598867342394888;0.535778921930787
"genuine";0.673053549712751;0.381168642629822
"graceful";0.396608100013612;0.351162877091726
"greatest";0.667195688477476;0.525549582904802
"greedy";0.263740737214789;0.194933284574237
"guardian";0.192699937361874;0.255532382543684
"happier";0.641236900106088;0.50808036556679
"happy";0.594013063534873;0.610210516881642
"harmless";0.681841479587853;0.183533173965641
"heavenly";0.391457239486157;0.316885688790221
"hilarious";-0.0123751834886273;0.255401165936498
"holy";0.625225676871526;-0.132212008534521
"honest";0.69218478450446;0.421820646072323
"humble";0.681499362075645;0.333207918281637
"imposing";0.0168857592694326;0.497930808375279
"improving";0.331708097573674;0.00378534749914782
"independent";0.250774627706525;-0.0552597009289221
"individual";0.0511259334801743;0.530901269252931
"inspiring";0.0845693348263076;0.0999513590325112
"intellectual";0.180820277291205;0.497316622904879
"intelligent";0.117444679518165;0.650844857211499
"interesting";0.327292755913387;0.361531161069306
"irregular";0.305912625750082;0.402119357270517
"learned";0.291816748559944;-0.190805247407313
