"MR4";"MR5";"MR2";"MR7";"MR3";"MR1";"MR9";"MR10";"MR6";"MR8"
"#-fair";0.0328436533346886;-0.00997994559919386;-0.0355269398857277;0.266863368278409;-0.0717212951371565;-0.0772575042549164;-0.0942080909151738;-0.0508848343007935;0.302310493028009;0.418550479347852
"#-reasonable";0.634977988568524;0.0691158236661591;0.0188491393476816;-0.098594492751046;0.115735020151565;-0.0909988875603387;0.0224341178943751;-0.13494368301865;-0.200350861271515;0.171109285997476
"#-unpleasant";0.159403172610354;-0.161040148411786;0.278703867301098;0.00441156693298105;0.0153283684783426;-0.148626630073402;-0.0954285564237257;0.125443971828779;-0.0742123062000195;0.058396063374218
"accustomed";0.0109482607489785;-0.0680286321766166;-0.0903316226377673;-0.0828878180386864;-0.0891528714234093;-0.072896884558554;-0.0061625251923839;-0.114402645732589;0.632227761894456;0.0586743288203933
"afraid";0.628913774085818;0.145087760582909;0.0351272485366022;0.148927835769662;0.044673662750461;0.385109370853763;0.00940299643417915;0.0906574256974719;0.0339167776765326;-0.0204357767876199
"amusing";0.667629708445747;0.0331711426579115;0.0572905680997155;0.0998195575906325;-0.0631259967810192;0.0839210451531255;-0.0850190318918774;0.000351121196709679;0.178912834095493;0.011987144034515
"appropriate";0.0392744074284098;0.0705025028267048;0.00542239492436199;-0.0462910220110606;0.291631763135865;0.316129772353763;-0.0727237162914673;0.280916452446925;0.0301909177967211;0.456374394190023
"beautiful";0.442638570764691;0.322428448524945;0.231747122757218;0.198181461357273;0.166339204851653;0.458189337999242;0.0153259201611259;0.159701523155659;0.142265406846682;0.00201549335503563
"best";0.249219132574383;0.36641867205685;0.428112916855938;0.385222399481061;0.0461659129919155;0.208550491400348;0.0642421589664199;0.104096010610813;0.0668014824778599;-0.1366496225636
"calm";0.035102844092926;0.500134353993875;0.0203501376629872;0.218781333574746;0.0736157315568387;-0.086591790861349;0.363815535918752;-0.0372225565976675;0.111264576724506;0.221420358845486
"capable";0.211354037713402;0.0972495867296142;0.513508929372424;0.196948994514734;0.065020163598158;0.314991013569504;0.277338447201835;-0.0364799882609769;0.0215486320594939;0.379294594303871
"cheerful";0.139698585585858;0.237677641437915;0.707156102679581;0.159106257695971;-0.0914011332963647;0.174201225275947;0.204045965978528;0.096267789012578;0.0910622317253715;-0.0729124474126022
"clean";0.544263966473338;-0.169926827441561;0.00770233603727603;-0.0225193174893094;-0.149369603584939;-0.153397221899772;0.214068406146691;0.132543441942521;-0.17328203161459;-0.11701873675869
"clever";0.19398403692;0.529687119849847;0.327465202406552;0.144709816905768;0.0551920480168612;0.222955170147985;0.0338554681233422;0.102685985840236;0.100286875258181;0.0789303558760698
"comfortable";0.114816493461689;0.319902509088876;0.653187754285361;0.0912962656272423;-0.00130479500177886;0.131196009894638;0.240735916046756;0.101449326446327;0.00206422909041848;-0.0718948980826188
