"MR1";"MR2";"MR3";"MR4";"MR5"
"#-beautiful";0.0803449262474618;0.719988219908002;-0.0729706142473482;0.011153421715249;0.209214306203107
"#-fancy";-0.0255854535694009;0.134117028941689;-0.038225492698957;0.0238852727610979;0.343106915341211
"#-humble";0.003820290039837;0.462933961581125;0.167736957181451;0.227771655212191;0.0698243800237432
"#-worth";0.301025986998625;0.154991044973352;0.645456533505276;0.186835578618173;0.0412830437597797
"accomplished";0.421633906574072;-0.136759178214646;0.100065467176648;0.274512162321479;-0.0955530809539245
"accustomed";0.427913984611893;0.497314637159347;0.355648370416626;-0.260381042084988;-0.0072108652023395
"afraid";0.609926606221856;0.353737013158109;0.272732671121702;0.0199887441473974;0.332812949891248
"amusing";0.589638211921029;0.254313895016272;-0.227869593723077;0.0986934606323409;0.0945257456856273
"beautiful";0.342078981809723;0.698863551366036;0.18832271455895;-0.143736240874453;0.0280283598694013
"best";0.435555307678994;0.416467182374649;0.305462722183121;0.0716640881195072;0.385027664704944
"calm";0.635120569381015;0.0961756037251945;0.114385593712361;-0.322880518094211;0.0437912675914308
"capable";0.520625949311787;0.268737936853503;0.355592140186111;0.134155141330056;0.188250976467622
"capital";0.60919566620854;0.154337482875964;0.161812313032046;-0.0714698783875612;0.0442172773454941
"careful";0.351610047837517;-0.00736416924001351;0.3297914722279;0.180416927599793;0.330397825428431
"cheerful";0.660663380037602;0.205271456735986;0.216225738874516;-0.120425284666447;0.100588424346092
"clever";0.00846456238657318;0.315380159752304;0.206795374808144;-0.256154644841819;-0.191048173996811
"comfortable";-0.0103627460747367;0.156171193879577;0.648832527580029;0.216070493573135;0.192310834315685
"compassionate";-0.0957674877951612;0.0578570968944516;0.0754727360052034;-0.0391449133168444;0.309914266855772
"compliance";-0.0321805994532974;-0.0246095778363516;-0.0972931307640718;0.0835479834468985;-0.0340109882834765
"confident";0.135242038963457;0.735068982885377;-0.0556142892799744;-0.0673063881399328;0.222295091883342
"creative";0.192720702515385;-0.107424722387998;0.124766526087107;-0.211092173857581;0.174708869594286
"cruel";0.663651851072801;0.28041269358744;0.284288750923185;0.104250213746208;0.248692416834347
"curious";0.23595693452089;0.428722142485113;0.111018656526553;-0.296523274122994;0.0775777477854306
"dangerous";0.122400728695254;0.628347685648066;-0.0479042113534357;0.0668805326592651;0.294029775973488
"daring";0.0171280477841538;-0.0895587190452591;0.529274588632109;0.0357322672035859;0.139563353457149
"delicate";0.64104466078839;0.331323733934338;0.0138820398040983;0.188492060525026;0.401228376418928
"delighted";0.356073860319289;0.534233241926409;0.371746839364435;-0.0118293095389457;0.233693759365023
"delightful";0.597138952949537;0.422325368129166;0.183523176869434;-0.341866020903893;0.150820819443818
"determined";0.428970081634922;0.36438182397866;0.338945472808759;0.254704176586398;0.190983293165745
"different";0.641308126919518;0.193275929961866;0.424920519395577;0.276200573732231;0.128783098514552
"direct";0.689958944589303;-0.00513616335431095;-0.0803763439137434;-0.00935147975757376;-0.0940446635848757
"entertaining";0.16367263738343;0.141910759414589;0.214670882407441;0.114031605464835;0.438976120118902
"entitled";0.132641812398764;0.112399673549071;-0.0982579745865897;-0.244050642338035;0.614395212176083
"exciting";0.138738570562698;0.328902273884583;-0.222203593489958;0.0621401161766088;0.255850233570406
"expensive";0.0724813760260481;0.00114044753010461;0.0357103338039046;0.343256749790942;0.319275032663343
"extraordinary";0.324827701991366;0.641447762189448;0.346942922854416;-0.0591618117811123;0.107271047025231
"extreme";0.650000663767264;-0.0370796280856109;0.314713259424988;0.254597392733816;0.155379409248036
"fair";0.496226979849147;0.344204896825159;0.46512708543761;0.191070172234179;-0.138451065781935
"faithful";0.616074107015936;0.301644788537952;-0.0681496089105899;0.177287330181498;0.128092542820055
"familiar";0.15202781469797;0.160361057627435;-0.00720353613054025;0.436387275050918;0.0592751401699623
"famous";0.0431637141562555;-0.175925853719149;0.533729265430978;0.324035859643993;0.193765009170114
"fancy";0.156183986959794;0.46616291381192;0.0695204841029063;0.30782269037949;0.107392058200851
"fascinating";0.0291154886680042;0.175489848096436;-0.0155612364529449;0.0910888439152247;-0.170708283153631
"free";0.635832417335744;0.519628350769197;0.258345729520876;-0.0573436960056707;0.13193403380805
