"MR1";"MR2";"MR3";"MR4"
"#-accomplished";0.222241524831325;0.260664156464093;0.218607764593366;0.0816525921876383
"#-curious";0.0344384586043213;0.499527615976122;-0.0956041315215458;0.207381404418549
"#-extraordinary";0.0658702270867196;0.0562881922143071;-0.0150629050557893;0.290949794654005
"#-married";0.00939619242505616;0.113534111201428;0.179636703523383;-0.0351433014400346
"#-rich";0.146661678166175;0.28771612492464;0.246695535390607;-0.00190489881324118
"#-strong";0.418556039675324;-0.0776210357081461;0.310792835122109;-0.0444520248353436
"#-worth";-0.00256666285597638;0.0343895079029138;-0.0796529873912804;0.315924294907997
"accomplished";0.243984355083699;-0.00191409087295384;0.0252759888727119;0.148324425328358
"accustomed";0.588588529414332;0.410581575921746;-0.0290487993863466;0.108557827621596
"afraid";0.677488312703032;0.177066709640633;0.289551919564049;0.334521025024944
"amusing";0.417568845361298;0.374934978933177;0.152042669016083;0.0663898312686862
"appropriate";0.178351972222199;0.0493940509921876;0.268369858294161;0.243509929323902
"beautiful";0.403498929361521;0.434507875305546;0.263781914282774;0.387941390770038
"best";0.468957200882699;0.303744596794017;0.455664075687593;0.385230284000712
"biggest";0.087142715358709;0.676877800220367;0.00698205590711321;-0.179065207418573
"blessed";0.047200689680223;0.44398364268987;0.322021023235963;-0.138594949563225
"brave";0.151562295411439;0.279045660414892;0.379151317389205;0.22563991152078
"bustle";0.154484661549144;0.075001788831702;0.0303651755841025;0.230351859903769
"calm";0.257636437006475;0.555215193241796;0.0994208601866789;0.385017259015904
"capable";0.0368518147703607;0.0148885095108707;0.0366358497986737;0.410908937539394
"capital";-0.0302397994055376;0.413102885421804;0.000104837017796389;0.492461041351207
"careful";0.638051474043714;0.310089469516092;0.358030913217827;0.13301651699181
"cautious";0.655960288261853;-0.0294547649763282;0.265346737371058;0.184708605502437
"charitable";0.189626030984956;-0.0621468815260971;0.20429544217984;0.303065791597417
"cheerful";0.473124035471446;0.550806021434982;0.407312063748192;0.128303359107683
"clean";0.544529757197456;0.27085847411134;0.379220047701847;0.209157072337484
"clever";0.276225777057089;0.027488358257899;0.167024051442503;0.433956049999355
"comfortable";0.511270589577856;0.431499249459558;0.425321545827397;0.145907193725718
"compassionate";0.119014512905025;-0.0541712480331034;-0.0151399623907159;0.257381355616721
"competent";0.0565776233520985;-0.0494298154733016;-0.0185564087534824;0.250002257044102
"confident";0.635566971605772;0.114720537806178;0.186567998764368;-0.140666455889637
"cruel";0.39609471110739;0.152233321317469;0.0624487899522392;0.314296441681091
"curious";0.642739224664059;0.432470675608193;0.0889015394353343;0.251491208296499
"dangerous";0.46499303847101;0.175467103386583;0.398106405303238;0.267553150538471
"daring";0.0116610146652339;0.29549686242294;0.278672186810121;-0.113308387081847
"defensive";0.224938728641138;-0.00978142210577294;0.104044770755043;0.0688936126616287
"delicate";0.642721622647413;0.303056323591641;0.0771546113082435;0.237350763343659
"delicious";0.0884668037737848;0.510525782338792;0.193671139248655;0.311771265198547
"delighted";0.65274424328479;0.385648426521638;0.222378659222252;0.166101193775488
"delightful";0.489456422904128;0.429471063924181;0.0948845208848485;0.471787196313588
"determined";0.483181183316849;0.178998706711147;0.254974452536551;0.295139472051895
"different";0.530362831053425;0.459702985279178;0.306115455967524;0.240704043408275
"direct";0.391581684407004;-0.0522507975133581;0.00456144115357714;0.0683092132398398
"effective";0.425662284145827;0.176788398401948;-0.185768127366328;-0.184811445395052
"efficient";0.327863019368376;0.194187703816036;0.295641588479866;-0.133824100649352
"elite";0.404121461329614;0.254347450489617;-0.115571902691633;-0.0872156808124193
"encouraged";0.513496533071686;0.00199281105015873;0.0644107896130109;0.032432397470917
"encouraging";0.156428364499739;0.349227181608135;-0.0508207090866392;0.187341376952856
"energetic";0.427335828156495;0.273722096420052;0.291901982473394;0.238236156299152
"entertaining";0.436778525887793;0.181833729347929;-0.168845777571114;-0.056955920340563
"enthusiastic";0.212057162287418;0.525580714326424;0.2710634760463;0.129788634294057
"entitled";0.0174288028440363;-0.103344409543673;0.431055461972878;0.241426433828995
"exciting";0.121713201988726;0.537936074248066;0.0334201149077626;0.427865125753173
"expensive";0.0340798785940379;0.640563442450444;0.30999426202582;0.0635119323209446
"extraordinary";0.66771203497706;0.18632168731558;0.314428423780471;0.354396675046949
"extreme";0.66772913452128;0.280598319030869;0.166859604292244;0.284224925352776
"fair";0.572519611582195;0.291786988397929;0.171926539391535;0.35987509051536
"faithful";0.297107088490805;0.562973228882732;0.11184645500015;0.243853342229952
"familiar";0.504666534757914;0.0746867610789052;0.427152226604009;0.0777535078928913
"famous";0.364283551057465;0.253964215610899;-0.0678928600241944;0.33023208343595
"fancy";0.0492474886137109;0.354255541802684;-0.0683437194135499;0.442057134059101
"fascinating";0.209088787187128;-0.0889100121644713;0.515366271092179;-0.0574611226376204
"forgive";0.0786452292537251;-0.00881112598802332;0.0888956309574737;0.193153520830542
"forgiving";0.0871427153587092;0.676877800220365;0.00698205590711379;-0.179065207418572
"free";0.0885941322097745;0.273936266864611;0.278669561867142;0.462525094480193
"friendly";0.590992555018379;0.335593307303694;0.295378958801367;0.15690410465512
"funny";0.0918836222146855;0.321801435909779;0.345935875351166;0.0814142484711715
"generous";0.0866103732538093;0.680152093789031;0.0245653583885972;-0.127292207622001
"gentle";0.44550587070387;0.461872296908231;0.300160015371005;0.324682092419102
"genuine";0.0540307607661046;0.0548745011976266;0.268664949149639;0.0077672767122676
"graceful";0.298896536317477;0.41009080716109;0.107970357739745;0.32833836579795
"greatest";0.626745613157174;0.194992249960196;0.0700837527064385;0.265284553519031
"greedy";0.0283952675527151;0.524134573600619;0.1864088491951;0.198326789090174
"happier";-0.00737669984483558;0.48090434534086;0.569733553014731;-0.0889611875915514
"happy";0.531803864809246;0.428449362653711;0.235335768716774;0.299309659803075
"harmless";0.169559089443474;0.0206418152009648;0.340709476602344;0.44796376001958
"historical";0.11378769190955;0.0142427357241602;0.0440915275654399;-0.00116268093192924
"holy";0.270407381876993;0.257027910190762;0.494798275793614;0.155867754485445
"honest";0.564656718190119;0.130692061699062;0.245236449315415;0.023275969546577
"humble";0.522024128567725;0.318329056807311;0.139377588453662;0.36259672593794
"imposing";0.374466319403133;-0.17289516190545;0.325999687250277;0.184853357912579
"improper";0.0696326422895257;0.0335613937322991;-0.0631259325501215;0.219212580528264
"improving";-0.0541147205559797;0.0635259074409268;0.0329666658067856;-0.0929671486503687
"independent";0.561083842391776;0.257878863582809;0.196080375917972;0.046045438876627
"individual";0.614374188558494;0.114522090540917;0.143767348887581;0.207730412254132
"influential";-0.0453787621874853;0.386880924558099;0.129577159188905;-0.117007681491532
"inspiring";0.406815687237099;-0.105427226538227;0.0507976869204073;-0.0333368906616868
"instinct";0.117222413849768;0.570349980501565;0.014390129024095;0.0900130294012849
"intellectual";0.347280416174105;0.134427188983067;-0.0791881439482297;-0.130446813720809
"intelligent";0.435618337723263;0.26423489591896;-0.100513392711114;0.176840607897922
"interesting";0.285771374378193;0.582357071983367;0.313750491231904;0.235494990044508
"irregular";0.352841332911117;0.22504762167241;0.213731038468136;0.0655042095425999
"jest";0.175743903536197;0.180091303129154;0.570447107000539;0.0140956264285686
"kindly";-0.0206329465423058;0.0558159671882285;0.0604598487988639;-0.0570585654040175
"learned";0.389264278322118;0.29278706392679;-0.0499903126001995;0.316056127913776
"legal";0.466929334915019;0.120542896007082;0.284615187574235;0.363207870035608
"liberal";0.266118138576358;0.240758818851103;0.0924899514053341;0.156635244650084
"loose";0.515984067278723;0.0228568630636166;0.080221284912862;0.304879139916892
"loyal";0.478435199462311;-0.0336928754798605;-0.026121604243878;0.134797851626007
"married";0.608005216711662;0.14411678220849;0.431384195505114;0.10627256336819
"mighty";0.55299283678471;0.381288110017773;0.231164286234531;0.332158588967616
"minded";0.442304670017119;0.152422452928171;-0.0713731987909271;0.345312866322349
"modest";0.373692122796993;0.517804947437792;-0.00986142103966798;0.246338315151963
"moral";0.467478099300006;0.117194851706446;0.372420136621875;0.251058270601156
"mysterious";0.546149458241317;0.12646912704067;0.371236790227138;0.316071825541986
"mystic";0.159638990087196;0.494854020631663;-0.0142753808789581;0.340616740532215
"natural";0.68929541811158;0.170391512091955;0.333155385747705;0.222901637254881
"neat";0.51407912456319;0.444374321261096;0.341008375340536;0.00138555867390582
"newer";-0.0541147205559797;0.0635259074409268;0.0329666658067856;-0.0929671486503687
"novel";0.0143255648921311;-0.0205558635261567;0.158923579223302;0.367785224676205
"obliged";0.424171348826377;-0.0270311819343327;-0.00924682952669988;0.0494651469104158
"official";0.0276450483155993;0.276340340049661;0.22152117667826;0.132588008268628
"original";0.565888091117277;0.196006345206859;0.277619498411525;0.153042597112504
"outrageous";-0.0412663551783047;-0.0264710127076284;0.490280580912854;-0.0253222732467215
"passionate";0.235438384367939;0.0967503037281181;0.370233278450818;0.331082265554159
"peaceful";0.452954284474145;0.311934265740219;0.202147314472433;0.082168090861017
"playful";0.210598589945335;0.321721708814476;0.319831115411652;0.0373687136799318
"pleasant";0.412583405056858;0.48338211781289;0.389281243026918;0.298717164755007
"pleasing";0.0924123414940249;0.186701131648907;0.0153152920045971;0.486986692561739
"polite";0.361616560510076;0.0191685082615653;0.187516788342347;0.194874532506674
"popular";0.366033215108621;0.14455930433323;0.307766042189133;0.229735916131791
"powerful";0.430791789076934;0.157733428953771;0.348887515762605;0.416455995511832
"productive";0.421706950360478;0.028126419550617;-0.060973306158451;0.215448492108293
"professional";0.643912529005255;0.188682258013118;0.222836138644252;0.350375016411423
"proud";0.459391894021551;0.483200014158041;0.329551046560416;0.138043473023595
"prudent";0.329933064964989;0.289354687846464;0.171420713084196;-0.146934750980845
"qualified";0.356326893484761;0.478841389215598;0.0922020192012411;-0.182943150098572
"quiet";0.653401454936517;0.359087399444856;0.313951157267425;0.213953455266822
"reasonable";0.464283441302225;0.150293688894416;0.248066757243199;0.506386576725789
"religious";0.0754674643693944;0.275830569812352;0.64131786655626;-0.0893829601644765
"respected";0.12711371115655;0.0993338394276431;0.275903126090689;0.0422264853014303
"responsible";0.0601231689635588;0.0646826702135552;0.0562345471530313;0.200086272791267
"rich";0.284939619903496;0.636336634812031;0.330535471610963;0.283778356059443
"richest";0.525930637707378;0.281783227615308;-0.0251339367771855;-0.00550328964135655
"sacred";0.521108275150966;0.307968027924192;0.119030213653823;-0.0251390100310169
"safe";0.469995284733532;0.380583034839994;0.3456776794533;0.410796298798115
"selfish";0.423603516594896;0.388351002347946;0.0391332491725778;-0.114504064497174
"sincere";-0.0711226153332534;0.0165220265740695;-0.0178471317734968;0.302361339966678
"smart";0.774679717890219;0.324570805655009;0.237583431674268;0.211528695966821
"social";0.0412470038444454;0.525622666488865;0.107329533734466;-0.0142948736005789
