"terms";"clusters"
"#-beautiful";60
"#-free";61
"#-pleasant";4
"#-safe";54
"#-wise";10
"accustomed";62
"afraid";24
"amusing";68
"appropriate";10
"atheist";14
"beautiful";33
"best";1
"blessed";61
"brave";13
"calm";12
"capable";20
"careful";36
"cautious";16
"cheerful";22
"choice";27
"clean";38
"clever";65
"comfortable";33
"compassionate";34
"competent";59
"confident";27
"coward";6
"cruel";49
"curious";9
"dangerous";71
"daring";54
"delicate";67
"delicious";58
"delighted";3
"delightful";48
"different";11
"direct";54
"distinctive";2
"encouraging";51
"energetic";17
"entertaining";46
"exciting";52
"expensive";55
"extraordinary";35
"extreme";25
"fair";15
"faithful";58
"familiar";25
"famous";39
"fancy";39
"fascinating";50
"forbidden";57
"free";33
"friendly";35
"funny";19
"generous";71
"gentle";33
"genuine";19
"graceful";32
"greatest";9
"greedy";56
"happier";29
"happy";30
"harmless";37
"hilarious";41
"historical";66
"hobby";23
"holy";27
"honest";64
"humble";7
"imposing";2
"improper";10
"independent";69
"inspiring";6
"intelligent";42
"interesting";44
"irregular";2
"jest";37
"knowing";56
"legal";18
"legitimate";45
"liberal";41
"loose";20
"married";45
"mature";53
"mighty";58
"minded";40
"modest";49
"moral";36
"mysterious";8
"natural";24
"neat";37
"newer";42
"newest";42
"novel";41
"official";69
"original";11
"orthodox";23
"passionate";4
"peaceful";29
"playful";43
"pleasant";1
"pleasing";14
"polite";63
"popular";32
"powerful";63
"productive";10
"professional";5
"profitable";57
"protestant";68
"proud";31
"prudent";48
"qualified";47
"quiet";28
"radical";23
"reasonable";4
"responsible";52
"rich";25
"richest";39
"sacred";26
"safe";62
"safer";66
"secure";70
"selfish";51
"sincere";29
"smart";8
"social";31
"special";34
"spiritual";44
"stable";8
"standing";60
"strong";1
"suited";45
"superior";44
"surprising";38
"sympathetic";4
"thoughtful";36
"tidy";2
"top";50
"uncertain";62
"universal";21
"weak";7
"worth";12
"weaker";34
"unpleasant";3
"revolutionary";66
"shocked";6
"united";6
"welcome";8
"religious";59
"respected";14
"trustworthy";26
"wealthy";57
"wise";65
"subordinate";53
"spontaneous";14
"threatening";42
