"MR1";"MR2";"MR3"
"#-accomplished";0.256273103144361;0.249863730629771;0.208536578302194
"#-curious";-0.00632300107970758;0.550859220893146;-0.00700533000013992
"#-extraordinary";0.13779175660098;0.171187092935431;-0.138431908520896
"#-married";0.0399583333586743;0.0632562233897805;0.200226205589031
"#-rich";0.1685244400569;0.232081860948349;0.288812078903174
"#-strong";0.46653617537707;-0.109795659797983;0.216163643991067
"#-worth";0.0675126529550202;0.166743595176067;-0.205222670888565
"accomplished";0.270173382690047;0.0675096998036626;-0.0706467158427155
"accustomed";0.482603113882134;0.451091667450048;0.0271115087672562
"afraid";0.7720940017419;0.288577651813921;0.0831105438766167
"amusing";0.384518727309772;0.367354753673922;0.190425939202262
"appropriate";0.31550024778349;0.112241669903638;0.0992539207955321
"beautiful";0.503389245611562;0.5306947620885;0.144641694069518
"best";0.641196865593629;0.38724225874438;0.248571030827461
"biggest";-0.0704911694444011;0.541936965312505;0.317108633186981
"blessed";0.0402413076937395;0.303472087897516;0.475732162947776
"brave";0.290601624520067;0.294512538091599;0.278471733340762
"bustle";0.208585984374894;0.163704912562144;-0.0741598722498633
"calm";0.3031658071616;0.655341987639156;0.0651989026725216
"capable";0.173149228210621;0.170825648117648;-0.165892221635368
"capital";0.0742195848464103;0.560948028855041;-0.0916402021559303
"careful";0.676334361571803;0.317537700998311;0.28562378999803
"cautious";0.726351646115197;0.0445860002177798;0.0679156896257761
"charitable";0.338347271001147;0.0444745826457847;-0.0179907957545554
"cheerful";0.512289200168403;0.516947346809465;0.422561202599159
"clean";0.631426216948047;0.303086758417493;0.258879405508591
"clever";0.430921896609871;0.186875933594483;-0.0850255545259913
"comfortable";0.574351980197136;0.415315559717753;0.384322558852052
"compassionate";0.189397679977014;0.0608821814316336;-0.163898648961254
"competent";0.130441898584078;0.0591354302399001;-0.157043065107759
"confident";0.554580676610115;0.0610343462324171;0.212517962620717
"cruel";0.447116465667648;0.27483244257772;-0.0769212315847548
"curious";0.611858167682857;0.514572519039857;0.0546267219664827
"dangerous";0.599728730328698;0.232709432465016;0.21700355590932
"daring";0.0238752539176315;0.18309098410953;0.380148985556771
"defensive";0.255333855762753;0.0166277396536037;0.0288447469624181
"delicate";0.621590991210156;0.39356949136614;0.00807507962046443
"delicious";0.169063261043963;0.560829244635273;0.174046222464496
"delighted";0.644173689018708;0.419744957285377;0.185411278862603
"delightful";0.55058733956158;0.589164422133548;-0.0389395018036306
"determined";0.576926462114321;0.26883147472044;0.0892293070318534
"different";0.578169597791619;0.497238877072169;0.249803000448097
"direct";0.37402821098778;0.0011111689697334;-0.073127112973655
"effective";0.226036732915332;0.138086794945766;-0.0223785547317764
"efficient";0.314885464313972;0.0996485311105463;0.34430587899071
"elite";0.251689592751844;0.234474724281745;0.0133799323598814
"encouraged";0.480909440751492;0.0356547526042773;0.00118100986001333
"encouraging";0.130733806512699;0.407131762263937;-0.0225056344139117
"energetic";0.50880721912559;0.323262090430016;0.183054635884074
"entertaining";0.28203244886213;0.190766006686666;-0.069923332592955
"enthusiastic";0.242346045426514;0.500443114027519;0.320131633912159
"entitled";0.247135308789299;-0.0572235118012978;0.186176206917625
"exciting";0.178470512593822;0.657385705161298;-0.00432622345509929
"expensive";0.061342924158716;0.562652308768661;0.43589208283944
"extraordinary";0.776454234685625;0.300884332247031;0.0972899407517769
"extreme";0.691900208688979;0.380437246485342;0.0457451010906828
"fair";0.63266741585332;0.414015198767406;0.023873574318521
"faithful";0.295661713488618;0.607745086018938;0.143419828517434
"familiar";0.598193686232116;0.0641930288012996;0.296038164653437
"famous";0.366677711658862;0.391323273617625;-0.152563070503033
"fancy";0.112183305765392;0.506548939159471;-0.150674201681645
"fascinating";0.347638459985211;-0.166904573462354;0.395811097071189
"forgive";0.161292048627429;0.0591733449069444;-0.0308696578393135
"forgiving";-0.0704911694444011;0.541936965312505;0.317108633186981
"free";0.279048781343217;0.391051029622791;0.0870743752729548
"friendly";0.618469265701467;0.356903675612672;0.234889423881536
"funny";0.17555539953457;0.27805521195693;0.340929350165856
"generous";-0.0502238557746432;0.563994933633187;0.308351486078615
"gentle";0.528130648509874;0.527738027419355;0.211820557101937
"genuine";0.130564708693263;0.0169670404946578;0.22601616570449
"graceful";0.344682025544522;0.502443834388971;0.0471891083358304
"greatest";0.630022094648679;0.30669570147304;-0.0481673807776644
"greedy";0.0756769832482087;0.527129044927934;0.231233506701456
"happier";0.0851454414439041;0.316591035370297;0.665448367411869
"happy";0.578987815418824;0.502235884520017;0.15491540690682
"harmless";0.398991805018513;0.155438012532624;0.0500624052866431
"historical";0.112002651003912;0.0127196626596984;0.0326589591373733
"holy";0.413739824732123;0.236889399267168;0.390402424119156
"honest";0.564473220297443;0.124858730516636;0.19134568366335
"humble";0.574799754167717;0.440968128223745;0.00892312923416953
"imposing";0.519177571278819;-0.109675401976846;0.0853290324096979
"improper";0.105533125117669;0.130369735060329;-0.151313533920276
"improving";-0.0754087851251613;0.013097691561069;0.0975243802997749
"independent";0.534578540993144;0.255949869376328;0.184091881813365
"individual";0.636547454917128;0.200207905840953;0.0106556409317443
"influential";-0.0893731321944185;0.283486972324122;0.296608314809982
"inspiring";0.37721477301629;-0.0920988438741435;-0.00673644769114854
"instinct";0.0553739944693483;0.55677525353041;0.157411464418837
"intellectual";0.216561098554353;0.102284763506034;0.0244397286197879
"intelligent";0.367763509047421;0.348260980213361;-0.103875796240572
"interesting";0.346723047297829;0.591584110729553;0.317267129882722
"irregular";0.36918166800792;0.219118847154729;0.19183632617863
"jest";0.321162502294857;0.0958308801663456;0.498275299189053
"kindly";-0.0245586600425094;0.0182628114057646;0.0973249440622914
"learned";0.384568860679971;0.420065166759781;-0.120623798746643
"legal";0.602043220300288;0.237361664272166;0.0610132467170186
"liberal";0.280082376294725;0.282148159654405;0.0612005086965136
"loose";0.57351047544424;0.158640815896899;-0.111935606838171
