"MR1";"MR2";"MR3";"MR9";"MR4";"MR7";"MR8";"MR6";"MR5";"MR10"
"#-clever";-0.0655338239825682;0.332007002887781;0.0654114036038672;0.0423023315281647;0.050828098528316;0.577425506046421;-0.0249296982265987;-0.0897795468281303;0.132012983614501;-0.0953065130751454
"#-united";0.00333938879269187;0.247555051932461;0.0432109218881451;0.246715692384746;-0.0381417542936638;0.393587648799612;0.0385279106664624;-0.216353279860076;-0.047512220068019;0.261355429653655
"#-worth";0.0378593048444987;0.42477929211879;-0.101568750486273;-0.212557009516671;0.105528471628143;-0.00678499381943089;0.535955990040303;0.111239902468453;0.307855072236655;-0.0987951392653852
"accomplished";0.0560831201084298;0.718799235491241;-0.0164432098707857;-0.0833999271738427;-0.0490644073309598;0.100032124370594;0.214809814841992;-0.0242334449551168;0.116316373688402;-0.15423703555937
"accustomed";-0.00160109755103246;0.00466813461772566;-0.0949874425405794;-0.0897324447983694;0.0310047789980093;-0.0432713362321056;0.466392736061862;0.0223594399683462;0.0067599998109218;-0.0938228327544349
"afraid";0.525993037087112;0.245298056508873;0.186820541079709;0.204845921578287;0.366309973616255;0.106715329772936;0.123671771037413;0.292847831155636;0.203380462340218;0.00513148043936525
"amusing";0.580496480910332;-0.021425986075086;0.133651226859389;0.0746676109497955;-0.0300478697233294;0.0402554235027786;0.0328350359600758;-0.0400537935545978;0.14851251797524;-0.065174112173657
"beautiful";0.389569427780366;0.35123777662317;0.160674190148765;0.0634386189723872;0.160890801481252;0.151424762031245;0.48307825179289;0.165632434686932;0.16908977250869;0.026792438172116
"best";0.620046854979077;0.190571754988135;0.251110595680311;0.215675740762345;0.166806444416115;0.161922938725549;0.216346327411945;0.167819487061005;0.0442836991549006;0.156554918255206
"calm";0.434711836717984;0.0939410206016198;0.368589682148052;-0.0879258207203965;0.0278244358990109;0.207899264997711;-0.106485658634063;0.147404454184173;-0.0218382431009338;0.0260267843116411
"capable";0.426953436711554;0.180151890651506;0.215200196097488;0.434742406396484;0.203429637609445;0.21108231614976;0.265341692255035;0.116494198854684;0.135914862820119;0.135999971415506
"careful";0.171278195657884;0.70479447197129;0.0230176296662441;-0.0275028039253294;0.0993071320651355;0.356328788350964;-0.0822000012628346;0.254389971453833;0.0818619283637473;-0.0770057501182564
"cautious";0.182581281447192;0.236584286101735;0.0116110229311821;0.382445111205536;0.548795133040095;0.113000680166845;0.459314649280117;-0.00891433476208652;-0.0628524364859516;0.221524473098892
"cheerful";0.394059958156184;0.195824841822021;0.163647224049196;0.451571491694925;0.0803689483277903;0.257275343751002;0.0779347654132583;-0.0529231465057434;-0.191431561312094;0.115906082050807
"clever";0.542078791769245;-0.0155524619697577;-0.143941224310317;0.231378507683581;0.157205373405531;-0.00145205032305928;0.14075682205778;0.143128180120378;0.142232474467225;0.400974527340404
"comfortable";0.699682218178831;0.0243126739867059;0.0157725365104298;0.338348263346293;0.137585668997657;0.0980864630003634;0.0403065758669416;0.108936022464454;0.299635804416225;0.179805510662584
"compassionate";0.175403918317883;-0.108899212301908;0.0913507090460676;0.292107675727033;-0.251289525103337;-0.0103339956496766;-0.0104160095397649;0.40097083047833;-0.133431991164386;0.0718091671364414
