"MR1";"MR3";"MR2";"MR4"
"#-fair";0.148726287285725;0.00557147355499511;0.192695707690212;-0.223700008482096
"#-respected";0.010531433129011;0.11656482540317;-0.115515899118227;0.123985735441131
"#-rich";0.114421404546271;0.0927785086650066;0.0726095829149794;-0.0760609944045627
"#-strong";0.0587099858062336;0.0603990257617199;0.409181436081653;-0.00494349284516094
"#-worth";0.283293877606714;0.0774119752059303;0.0831129887556789;0.129909151155847
"accustomed";0.173741252123494;0.632044320249089;0.308981681898203;-0.0289721250492959
"afraid";0.586954704150817;0.486979144449979;0.311201329463404;0.159626999715979
"aggressive";0.079482811864371;-0.108451839952834;0.191157733100164;-0.0756450161173512
"amusing";-0.0485663976518734;-0.115684334290712;0.161293335200791;0.169184503525256
"appropriate";0.4343716737652;0.353745073581596;0.280034611677544;0.0524377702565881
"artistic";0.0178046704652721;0.00906701905953377;0.4241153565575;0.088110686963734
"avoided";0.353212272144623;0.0789388841256177;0.0544345466821004;0.162003160599288
"beautiful";0.656250115722379;0.442539079302448;0.337166486343924;0.044246940746767
"best";0.386867767119952;0.463458735205487;0.579268002609868;0.0904941084617923
"blessed";0.511771131096356;0.0754332410171491;0.233260634784003;-0.0873838210441264
"bored";-0.0648652425980852;-0.00311290067148379;0.448838955915049;0.110587020001547
"brave";0.344162493630078;0.236219435807314;0.111410695912814;-0.0911421670885949
"calm";0.278009140668684;0.176953553773834;0.428539960447526;0.102577263588817
"capable";0.534693736984669;0.474593842410149;0.072909178856787;0.228701724456796
"careful";0.537908219861581;0.0747775198180618;0.481105910580327;0.147069684874422
"cautious";0.0596202042669354;0.156907277013526;0.518687354557697;0.101771240000811
"charitable";0.612506760750335;0.0877481247688938;0.0482161617202719;-0.0130731247600101
"cheerful";0.492357707757951;0.55479950204179;0.209814904350911;0.107908159210898
"clean";0.602525158450781;0.248509025004533;0.394122721138522;0.0592709626668238
"clever";0.23899282288798;0.412219846874198;0.114031162256616;0.125895243802242
"comfortable";0.467311070420962;0.491832657312843;0.452649933992544;0.199171254339378
"compassionate";0.110656990910849;0.262215917592877;0.182954204392136;-0.165051638793958
"competent";0.552764359488274;-0.135993061060145;0.110873616630024;0.0842402348444912
"complex";0.058045483083889;0.127204277019918;0.0604201175655645;0.204617535431042
"confident";0.45855360553978;0.224252890721474;0.0196832141071087;-0.0596479236580868
"conventional";0.277430131733755;0.0874700834362159;0.373929789760828;0.0526666817598149
"corrupted";0.261273921533575;-0.190232922471904;0.0247357100623329;-0.0349204124150104
"coward";0.0573677302332154;0.136930250145118;0.371982320184613;-0.141871876202794
"cruel";0.615511743053659;0.263871544302721;0.479671482357034;0.0681334372373993
"curious";0.593951871630784;0.0161330959058315;0.486634021467998;0.229307987449425
"dangerous";0.40772385245196;0.548501443192532;0.147102450054158;-0.19734125327549
"daring";0.325397027234023;0.362088255600537;-0.0707436735305165;0.0559438942265442
"defensive";0.100180396365982;0.0323591544708061;0.13786771178087;0.0786501613044345
"delicate";0.40592458822601;0.600213660050855;0.217620024781881;0.309917870995882
"delicious";0.584205034556328;0.475356462278331;0.00925092292015763;-0.0797780486919033
"delighted";0.155120184232584;0.653348344101506;0.17568131425564;0.0757943441542323
"delightful";0.351540614621686;0.603175584879805;0.243675470927306;0.0613995676956616
"determined";0.207165540754272;0.263218094523224;0.62488569522046;0.0762076003296396
"devout";0.0312222132032512;0.280085931857954;0.0828063639877304;0.22412190992657
"different";0.691316124364074;0.214091382235693;0.41848766731518;0.0965604946783399
"direct";0.271276883571862;0.265856467171978;0.121068315964865;0.34387161127178
"diverse";0.1259890960887;0.124325924230419;0.00351489595037139;0.338741298817432
"dramatic";0.345575372241288;0.327505840873969;0.0731616245253368;-0.077014531596489
"educational";0.00117836725808023;0.0704871210589366;-0.00351602861672996;-0.0891903266460393
"effective";0.481921986243125;0.188445411212323;0.17706869374424;0.183155970437451
"energetic";0.280418141575405;0.015252411934359;-0.0885726971266407;0.663533543440671
"entertaining";0.154900865171057;-0.0543268811938692;0.572763007490788;-0.0760058028232218
"enthusiastic";0.554334000196998;0.384086068460857;0.0222248383906889;0.0776493465045447
"exciting";0.0274656579723318;0.129783312769005;-0.0954503432495253;0.174750967302787
"expensive";0.237813583564985;0.0615642011106619;0.00807030789065338;0.20376057222242
"extraordinary";0.548663775967051;0.45925160332826;0.23729810207403;0.0220575277998347
"extreme";0.170080690637861;0.33647040428108;0.0267975093852177;0.202657929870195
"fair";0.547482771214742;0.422092900786154;0.341969879940918;0.257305376860072
"faithful";0.503831682629624;0.225622947432399;0.415061822325216;0.0622975154148449
"familiar";0.305796600276279;0.494220992244646;0.408617229942854;0.0235758561871669
"famous";0.413424217329397;0.239984853874143;-0.022616382620023;-0.188267031905721
"fancy";0.113154799170317;0.107534673999402;0.462003885716905;0.169228217378843
"fascinating";0.347918797927894;0.410927745737892;-0.0758621754820539;0.16871234179589
"free";0.522604899415039;0.444935786641162;0.415085501763433;0.133055901511091
"friendly";0.408959997531164;0.348696913662652;0.414049370102254;0.166380402857433
"generous";0.571530937494272;0.335411565401397;0.342257004489405;0.267617377301183
"gentle";0.388160695019718;0.468890099216659;0.128856743689572;0.324817146100187
"genuine";0.0844181913617582;0.16663454319561;0.137085256969256;0.0469460986204037
"graceful";0.166130619781356;0.527315131283457;0.203739898004648;-0.052597398495055
"greatest";0.441880124413939;0.0873362372284117;0.61490565157981;0.181400333284998
"greedy";0.0484246521277725;0.434319856398911;0.166024844526647;0.466655316971181
"happier";0.214924452783303;0.533877016393384;0.0419932733972568;0.0441070685755815
"happy";0.609594204280757;0.443820271273631;0.378842347018461;0.0908467810703687
"harmless";0.244960236417764;0.517286522343897;0.107807646492957;0.125423719168388
"heavenly";0.312924261570942;0.358670117849053;-0.0440130517592872;0.0329313495339954
"helpful";0.10782006182199;0.0375952248297578;0.276593321366839;0.0645947189284426
"holy";-0.033013324910493;0.427277251472054;-0.0693725054463192;0.0195230472584812
"honest";0.614311509820475;0.296030037374064;0.452487981534783;0.0532191812608482
"humble";0.512850242572303;0.343846503801375;0.172408805618066;0.163887064379676
"imposing";-0.0367654327222515;0.135766020769156;0.0565730034866258;0.306140777364906
"independent";0.532314504522585;0.165703764266596;0.215059480213512;0.404937069244093
"individual";0.473139208656307;0.345803331018508;0.106430175885027;0.0716118428741547
"influential";0.25894969623054;0.155108196037759;-0.0474108445636916;0.581435321323992
"intellectual";0.028637416420032;0.33255095472453;0.31319225002768;-0.160177360123144
"intelligent";0.0668921318957397;0.0913136091440288;0.458631706946302;0.0163807053218441
