"MR1";"MR4";"MR2";"MR3"
"#-free";-0.07011475399363;0.464774133102626;0.327255066785622;0.367290890589923
"#-profitable";0.0725032349390171;-0.136390841178413;0.181626246921289;0.249877325989279
"#-strong";0.0409756674591794;-0.0163709283179624;-0.133635469520302;0.384853259445809
"#-worth";0.488197615176747;0.31655846271175;-0.129412069769954;-0.0690514182226184
"accustomed";0.157965186022899;0.369442967759337;0.350554305833146;0.152942427964452
"afraid";0.60056343182323;0.438076617068178;0.351826720079218;0.153082664173515
"appropriate";0.468814183454528;0.0860261053649547;0.288750859879935;-0.0700808658720217
"beautiful";0.394699612753964;0.551253967645938;0.310623117968435;0.349911728023566
"best";0.28455633500837;0.421135779860562;0.473033649782615;0.386808200395065
"blessed";0.235574129368555;0.154172242926853;0.103742621566585;0.020369074320343
"brave";0.473319549666343;0.153373540686326;-0.371208062106925;-0.0983970799667493
"calm";0.4064588198848;0.294862247306774;-0.111450350538202;-0.0469385366521699
"capable";0.704142582478543;0.0232600518660211;0.075043922052225;0.212531005521593
"careful";0.397796656948521;-0.0151339762631378;0.152943569595792;0.612267595731275
"cautious";0.511439660760089;-0.0387289756519761;0.0251157661163234;-0.0634932263085627
"cheerful";0.528247676943907;0.115725643484536;0.355020425556614;0.371112167084911
"clean";0.56334257171073;0.0645832982166407;0.158845286974801;0.375052561545885
"clever";0.385597821003649;-0.0435404579738703;0.2087130712248;0.314552403069288
"comfortable";0.550772528570186;0.160476525474282;0.393783620727434;0.0539102840526011
"compassionate";0.539297179538162;0.200233731415032;0.063711674979391;0.241198545790515
"competent";0.269451319982611;0.337618133441429;0.0403090567778982;0.103316356044259
"competitive";0.336573404623672;-0.021123578207377;0.119395593535695;-0.20678505627613
"confident";-0.018889698196957;0.03189377636927;0.0782057749366609;0.182664995844217
"conventional";0.278271812416494;0.110232519807533;0.284287803693358;0.0624252314190849
"cruel";0.153790385476509;0.378621983591376;-0.116214585711648;0.350841074491848
"curious";0.591257303825735;0.243353197147306;0.322778117524322;0.263650266385624
"dangerous";0.420931011770573;0.371849361222322;0.0360103551952217;0.081672447088456
"delicate";0.528684941351803;0.313408920070046;0.161893315025404;-0.0683416609621995
"delicious";0.472745992270708;0.0659981701125794;0.348890651139371;-0.0398669174803826
"delighted";0.522510603594331;0.449237504848631;0.374475627175884;0.140022399251855
"delightful";0.537245943201893;0.00683172614098562;0.189187619995868;-0.0423229513833579
"determined";0.751447607325796;0.104111284953318;-0.0203082960376129;0.0984424162044278
"different";0.531066406650824;0.312778265343711;0.511049723032763;-0.0102140999990729
"direct";0.20826535141159;0.488054843033212;0.260331626411483;0.0667102491642689
"dominant";0.496025880258179;0.0562647016924825;-0.35978976102966;-0.086756470586732
"dramatic";-0.00672051082794086;-0.0203210830319707;0.555432321274398;0.0709147903537612
"educational";0.25209731715532;-0.0627653804181297;0.352132605959442;-0.148346140148021
"efficient";-0.0886540223991569;0.0442972659654912;0.128093713573399;0.060035796385358
"encouraging";0.34857584008784;0.349239487266054;-0.108530615740727;0.256264834364484
"energetic";0.517013810462855;-0.130152048390936;-0.0240960742147279;-0.0255130334981288
"enthusiastic";0.0495759696473218;0.247864470557746;0.33459687487796;0.373975473880165
"expensive";0.617660375632516;0.104777778156359;0.368925369317852;0.113465980993228
"extraordinary";0.322805723488494;0.200066219342689;0.51006228383706;0.396626861744938
"extreme";0.495848131072142;0.112055544775144;0.343757856354074;0.133564277281603
"fair";0.207183636790641;0.500994762271273;0.37825903078898;-0.0604057001653983
"faithful";0.648710902031728;0.429294124963249;0.0218512281648745;0.109879134261258
"familiar";0.400170047345926;0.337763559521776;0.0524548135828158;0.362723762775607
"famous";-0.0218769153902122;0.545770778843723;0.294622242550451;0.0288125346218347
"fancy";0.0545955313261372;-0.0950804088025575;0.468447341977646;-0.0421048242802154
"free";0.47538761254823;0.444915499875777;0.173942124087042;0.216458801090298
"friendly";0.452939642385178;0.508903678605706;0.150998153234084;0.126275657073467
"generous";0.512642147720706;0.0150121902061367;-0.0848845729580069;-0.0231434162888636
"gentle";0.427037883264657;0.115732144966947;0.445673890352046;0.17066476550869
"genuine";-0.0275381978309593;0.582146999562428;0.147354523927596;-0.130243655208093
"graceful";0.00659454992136914;0.468727443792803;-0.135540034673044;0.507505188329426
"greatest";0.373726047199202;0.400377739162049;0.429279023390166;0.19995379342462
"greedy";-0.102284836615143;0.566212508896693;0.010144256514037;0.198735939663227
"happier";0.424362347273378;0.362458512350969;0.34815127897104;-0.139566283602184
"happy";0.580479056158759;0.460491319309188;0.361914524273899;0.0494194282663721
"helpful";0.466743283144237;-0.0383102071663605;0.00044061917323245;0.092505880051035
"holy";0.0628113704231971;-0.0560639016388094;0.0747406984514147;0.212659404885281
"honest";0.463840849339955;0.365267778728941;0.497191454027445;0.0582179276344467
"humble";0.502886692023947;0.430905255732013;0.330295351652667;0.0796800155648976
"inappropriate";0.0779311166063758;-0.0281804840402523;0.326250969717376;0.0322189752988623
"independent";0.0515417089138694;0.278328017830047;-0.176538312437617;0.166156957537987
"individual";0.0214232478736909;-0.0805252501741867;0.110372997975214;0.230383225874925
"influential";0.497864983624728;0.0476988791206191;0.156713740092797;0.0491756334947255
"intellectual";0.221326580594772;-0.0677061138239722;0.372825137922406;-0.0998776017515291
"intelligent";-0.0065220350371474;0.0426301224903783;0.457842386543769;0.0801863942698147
"interesting";0.279751879649775;0.0423740112851738;0.277388247727145;0.351855357299913
"intriguing";0.264515844460843;0.0982948872875271;-0.10197153854413;0.0035195445485535
"irregular";0.293491998133238;0.118849716441969;0.0938850738684386;0.307721951926898
"legal";0.506033940680056;0.02069582098487;0.277286562471314;0.19098089657709
"legitimate";-0.0598340478247017;0.0782436530676555;-0.00448599416310773;0.0397310936912831
