"MR1";"MR9";"MR7";"MR5";"MR2";"MR4";"MR10";"MR3";"MR6";"MR8"
"#-comfortable";0.0159647401897471;0.181023807973264;0.405094974914558;-0.0755204160173513;0.130654998230295;0.44322596689478;-0.188995346669759;0.158671342043871;-0.14211056844644;-0.226716381858654
"#-fair";0.0962541323497955;0.110080412428114;0.729596056977944;0.139003510347507;0.0321860211016526;-0.0431494440627637;0.125329172737529;-0.0841289999862532;0.172770637509698;0.141712807856485
"#-married";0.199745399056596;0.631326068330693;0.00883753373091241;0.0564528170134089;-0.0598140621808146;0.00139691204713721;0.121449537552057;-0.116629333056137;0.0971618233128234;0.204082243315213
"#-worth";0.163990642369146;0.308191179487464;0.25567075273497;0.167182349752513;0.0777700574081324;0.517012928674353;-0.171068800442457;-0.189987342159511;-0.0651579061793238;-0.0862779972528787
"accomplished";0.19781306484855;0.359011442938038;0.407695763621073;0.152448237177701;0.205766961720577;-0.0183830524701083;0.0982469043980477;0.184147630948909;0.0981273268411036;-0.228014636731728
"afraid";0.171017886926457;0.181376900510815;0.445097225634625;0.358443345626564;0.0679976204879083;0.175762194634003;0.110995428437508;0.187377978699736;0.0704225086743993;0.147227166945432
"amusing";0.0727567957247306;0.167970209306182;0.331341706749122;0.0729518951658386;0.0882817462069082;0.0708422858702308;0.0505994291417756;0.257875117193195;-0.382889433283274;0.136330607270013
"beautiful";0.0767814540049718;0.334196371166788;0.243727218426146;0.284420003308284;0.515367784032525;0.274602889152923;0.153016257347178;-0.156797463230884;0.114353514083683;0.0640984270454202
"best";0.325207942924902;0.438211770838418;0.216546080109654;0.367844333380179;0.150915635366031;0.374684910845433;0.140117900984441;0.0877950929810087;0.00352918947211185;0.144342624010266
"brave";0.09949518327177;0.0764925828122419;0.157495175587037;0.865034428691586;-0.0188783575799888;-0.0567121534169116;0.115632257019381;0.0272681658353754;-0.00711965542015929;-0.0283450490805461
"calm";0.20659611303425;0.152008880181045;0.268509601168953;-0.0488380387297978;0.0574222139985946;0.021528317862739;-0.0138321093164144;0.0466737350809631;0.629109020247204;-0.0288459692331085
"capable";0.544483830806048;0.20828555806262;0.229889020096211;0.16026799191813;0.52502115911358;0.113037412009298;-0.0578602093857753;-0.0423713308346936;-0.0125946078951381;-0.0106084633125214
"careful";0.143553650125643;0.123727948996864;0.318277542386089;0.560579215408069;-0.0952918334005248;0.161318126596943;0.113264374275719;0.386566833997935;-0.164237434986946;0.0344691463538288
"cautious";0.141084081290518;0.145262593822714;0.11769111958264;-0.0635087536108914;0.626472628692937;-0.0563917781259251;-0.104483765555775;0.06160944043834;0.0720250500135371;0.0578345497856017
"charitable";0.0719388497268732;0.16968021115179;0.0592982999337663;-0.0787880269334184;0.779591364056175;0.00701415235732284;-0.0416725688324143;0.0587239709363691;0.03443839181585;-0.123067824291035
"cheerful";0.374481456806928;0.449857402860688;0.338605952111966;0.196020112561793;0.151889748787001;0.289881389857404;0.211226785912224;0.137388729120619;-0.0897645104463115;0.0173307534353621
"clever";0.407863966922063;-0.0593831786300789;0.461587027418449;0.109655159589385;0.128488942156585;0.121400185209292;0.00844035864159214;0.0795843352397985;-0.0741588515251965;0.38370446228263
"comfortable";0.242992588115383;0.242484018533485;0.5886798986282;0.380634717808446;0.0616847403250468;0.269473264976492;0.148301462768556;0.0227633105783232;0.115895527552576;0.0809773357770855
"compassionate";-0.0168698901903491;0.0386337277425076;0.0501913880246451;0.0503209008049383;-0.0116102639144034;0.688188191190143;0.182600358720147;0.152285670362618;0.0892242668421839;0.0960187262403085
"confident";0.598965466244984;0.323453795784984;-0.116000663725334;-0.0575340149323882;0.222245488319625;-0.0418490191275674;-0.179003091444789;0.175395383993005;0.22301845635784;-0.0465128144796703
"cruel";0.370676541660033;0.189913212193826;0.327239670508981;-0.0347495951155193;0.0316208464537297;-0.0548746867636509;-0.149943470394122;0.338052149923128;0.380750187781281;0.113146721652644
"curious";0.341886999325917;0.227331821102114;0.312705921434288;0.231173581375169;0.0857219966335873;0.0480966316659361;0.213909970674237;0.0386433888547106;-0.471533937882518;-0.0199325775197366
"dangerous";0.618393799228681;0.372638107312492;0.27005080489395;0.153141213239377;0.116467191952756;0.2047133544738;0.0646341872443516;-0.0103129299797296;0.134644889669382;0.049393254900166
"delicate";0.308002414447823;0.02949156751443;0.0289952024926691;-0.154453848883446;0.516939456936427;-0.0600729859401832;0.101490024475909;0.218528290120267;-0.252561998089339;-0.199253701506554
"delicious";0.0376696770532057;0.515247469072162;0.111491350465044;0.0815415326216217;0.287958340645977;0.221441602301451;-0.13825133465438;0.0929302789054586;-0.11373950764756;-0.09760427231282
"delight";-0.0168698901903489;0.0386337277425075;0.0501913880246451;0.0503209008049384;-0.0116102639144034;0.688188191190143;0.182600358720147;0.152285670362619;0.0892242668421838;0.0960187262403085
"delighted";0.293675562674444;0.357367318681038;0.444936516728937;0.495115260944222;0.192993854328295;0.0969849964193829;0.141902938836243;0.109265784263451;0.031850867454663;0.127292502483718
"delightful";0.194576075870531;0.226080566902588;0.0494755847002187;0.0923619116461707;0.0415968634830127;0.513238544233685;0.31131094722639;0.015774013931577;-0.0182711195488518;0.0980655427252672
"determined";0.458455623912332;0.508580064896878;0.310504796726133;0.257021813661371;0.187449803388356;0.300430501930378;0.123288555389638;0.0236198077486316;-0.128987190549886;-0.0125068373683187
"different";0.496537192517787;0.242442622691842;0.286362233496667;0.320484148270649;0.0450637613436197;0.210729448286543;0.27296819794989;0.0575674403831356;-0.149000227020716;0.0283369371259956
"direct";0.0157295235166092;-0.157135442910211;0.329557014956779;-0.0380702505898679;-0.0916375001663056;0.0760847566381496;0.00900765466515107;0.322136188025983;-0.16060834084671;0.0346705228041563
"encouraging";0.144014598315055;0.666533724590442;-0.00817644644864905;0.0858739029547839;0.0684180804194121;-0.0310818532506138;0.032925540047188;0.162666375812458;0.0845449736565774;0.000927840331682263
"entertaining";0.128628091985792;0.118567881351682;0.501309069323114;0.104531947429459;-0.0459058253913178;0.0517430941608998;0.647127416820698;-0.00174887703484758;0.0311405112745338;0.150260786989764
"expensive";0.0755674760254709;0.0588577802974554;0.028300988528286;0.00518505358329582;-0.094096267061431;0.10974181587479;0.874737488651543;0.0674171199060166;-0.102450401792274;0.0656880195367233
"extraordinary";0.204915080083356;0.342057039920917;0.269394718726401;0.242247846441899;0.206245315816455;0.383103198083259;0.335925333187948;0.308539759927221;-0.172741889799687;0.0835160680510634
"extreme";0.258029614696419;0.0451414646522782;0.0945831250576102;0.300830298055496;0.550002700231509;0.409371186580674;0.0227336193247182;-0.0682324177544509;-0.116119371905484;0.0442545149615147
"fair";0.552081235803183;0.184751651314679;0.259157451051242;0.421194875712909;0.109923124912817;0.110602172492329;0.271933875775596;0.0188582491175044;-0.139351319791624;0.200648155706563
"faithful";0.0565198221184179;0.0443909461780986;-0.0283848205414655;-0.046373780348075;0.505745624368929;-0.00430814818774278;-0.0519354256697933;0.138354967557231;-0.0349808364859217;0.0703213228193743
"familiar";0.153909336713308;0.0400368270445877;0.0868191010138895;-0.0426192156514473;-0.127471296492708;-0.100768335592751;-0.168260719805799;0.0591181627591657;0.00145255552743954;0.408235836694378
"famous";0.09949518327177;0.0764925828122417;0.157495175587038;0.865034428691585;-0.0188783575799891;-0.0567121534169115;0.115632257019381;0.0272681658353755;-0.00711965542015884;-0.028345049080546
"fancy";-0.00410860379219111;0.0612134683808595;0.02416433042178;0.0117141177520356;-0.0609158576891513;0.0785690925928601;0.295326561640999;0.0367491206523676;-0.0595861427183907;0.600329505524346
"free";0.109488751882058;0.162727074536378;0.237002616776482;0.732700592424582;0.00321072119272959;0.143504841316695;0.0548223894707282;0.306251257428874;-0.0257813417087873;0.0565131148824232
"friendly";0.0756215963196734;0.260181730487568;0.587706442659337;0.105348310081125;0.137126270012296;0.430074192403891;0.0306001505523285;0.0883399117414819;0.0790884276787771;-0.0290834115706179
"generous";0.232077174476587;0.663836225954011;0.0744399884292535;0.0553505740306952;0.0994741844568072;0.187800096936981;0.108113329618287;-0.0474439035896596;0.0677117269796399;0.115453387937531
"gentle";0.518635255007419;0.208727011570369;0.0367504140689008;0.142429409215872;0.409470569210631;0.350003395783768;0.163383271502199;0.0350731641249774;-0.104653786835966;0.0971508648692178
"graceful";0.0962541323497953;0.110080412428113;0.729596056977944;0.139003510347507;0.0321860211016526;-0.0431494440627613;0.125329172737529;-0.0841289999862529;0.172770637509697;0.141712807856484
"greatest";0.111512043139411;0.0675198217553004;0.462567369937214;0.176414037491089;0.0346219951369743;0.344595588757306;0.0571474124120738;0.453562617041678;-0.154533062484847;0.0580206298338369
"happier";0.398994857445891;0.653576286336911;0.0611797261675502;0.0227185861494591;0.0875613131517534;0.00788817354301671;0.0659364326947275;0.187466437340647;-0.0360287682879797;-0.0316461319239865
"happy";0.467316418751329;0.166787023843997;0.353509542837455;0.160647656231947;0.17356677924468;-0.0580551801699462;0.316426089492904;0.267742250594497;-0.0854575403428895;-0.00235364239327106
"honest";0.0909100410555869;-0.0563088388035611;-0.10559306313477;-0.116462738084291;0.709189318556907;-0.0903659202301487;0.0107499434197547;0.0484510664820039;-0.0991362559746145;-0.0970329592982287
"humble";0.10368751399177;0.485111135191673;0.0400723898885642;0.193418783149309;0.187562416192658;0.364135698480565;0.142966490367934;-0.00345439317225757;-0.0252088852035961;-0.0106231464235261
"improper";0.866435856290621;0.0904714184553893;-0.0224989279137071;0.194614676259184;0.00825808864250675;-0.0758793852799945;0.0574621441026836;-0.0576631702597615;0.07837838085324;0.0948554131568413
"independent";0.467039218521167;0.0758858121557277;0.174959675810532;-0.040430095787166;0.58191752902927;0.0342662032901306;0.00222775298857737;-0.0238002206719263;0.00947329147793891;-0.133281283783723
"intelligent";0.0855679877299216;0.061329833802335;0.324769020490367;0.217638600802775;-0.0863919436451222;0.191119509184432;0.63774716071956;0.027162290106936;0.0499647323177686;-0.0296210924265756
"interesting";0.430451151318441;0.310173143072371;0.326032890297327;0.265071747094968;0.211460458486105;0.28566298326378;0.329937559366054;-0.00206295321493781;-0.23330941403532;-0.0388085488954686
"liberal";-0.00603664009209987;0.0923680826654936;0.0993479930184466;0.679617848399797;-0.00421489465269175;0.0123462950908365;0.073394497570126;0.554168345218315;-0.0612253517627837;0.0914449566356619
"married";0.328165443987866;0.449619418799948;0.312651361279311;0.154894101062051;0.284490427154845;0.121394826328189;0.14655888648538;0.248987749055247;0.278088654781506;0.0206331996159787
"mature";0.0252379251115397;0.312567649796199;0.198625522868109;-0.011851571057303;0.591729359015102;0.0951376239146362;-0.066867362863222;0.0427224625147895;0.157095591903699;-0.115204587288176
"modest";0.211357161588675;0.148939066506587;0.316444782277727;-0.149367957362751;0.0826323296644414;-0.0819713337999958;0.116085176805528;0.455119929754756;0.0697383030666613;-0.139908866008745
"moral";0.130997427433609;0.0474508887346631;0.261205184728247;0.037274245228756;0.204713680526086;-0.215188454228628;0.0526303270452246;0.204688786305473;-0.418106848330003;0.226213666715668
"natural";0.491439308642967;0.473971446015873;0.241634659186137;0.117593940372383;0.208998042351579;0.17015025063348;-0.102039411517357;0.0889984965502535;0.0444647261520846;0.0624555255705082
"neat";-0.00461673535220837;0.0561244527765168;0.158169686067592;0.32136512192422;0.129893932855445;0.254586963249016;0.122220538769036;0.668295690525209;-0.0873180290845235;0.216782162599667
"newest";0.0755674760254709;0.0588577802974555;0.0283009885282861;0.00518505358329575;-0.094096267061431;0.109741815874791;0.874737488651544;0.0674171199060165;-0.102450401792274;0.0656880195367233
"official";0.289866201751141;0.181298503636757;0.190901911405637;0.0503054353180247;0.0364650577952442;0.0616680003408081;-0.129869560638334;0.107425046309383;0.615180885423784;0.0641437685717009
"original";-0.0212022851059371;0.0138729459052788;-0.0178750539967644;0.177209922351739;0.479751428664619;0.293905251853858;-0.101018911443021;-0.262069433226284;0.0622770296736012;0.174733668827027
"playful";-0.021202285105937;0.0138729459052786;-0.0178750539967645;0.177209922351739;0.479751428664619;0.293905251853859;-0.101018911443021;-0.262069433226284;0.0622770296736012;0.174733668827027
"pleasant";0.229916761102097;0.371661152606764;0.546654819394913;0.43004574580519;0.215475255039891;0.236540503337031;0.106578402307617;0.0562324403603215;0.0189632220162232;0.0139675138024351
"pleasing";0.593582499294774;0.232766790373222;0.205262919917061;0.22838973218679;0.165057653140651;0.0445720706472285;0.199160624377486;0.0896265147243688;-0.117125900402094;0.00449157455850858
"polite";0.000600514159887941;0.288996108957199;0.302562173622154;-0.0240346237564123;0.360952191510907;0.358260865337011;-0.121376203379372;0.26119691285445;0.0553631718215365;-0.249995289947605
"popular";-0.00410860379219119;0.0612134683808595;0.02416433042178;0.0117141177520355;-0.0609158576891514;0.0785690925928602;0.295326561640999;0.0367491206523676;-0.0595861427183907;0.600329505524346
"powerful";0.759480750997777;0.302572900848586;0.129726392137055;0.168337716382912;0.0462459473642529;0.110632014635334;0.0950114008483956;-0.0874129906539027;0.00647711601859245;0.0274390791768791
"profitable";0.075567476025471;0.0588577802974556;0.0283009885282858;0.00518505358329548;-0.094096267061431;0.109741815874791;0.874737488651544;0.0674171199060165;-0.102450401792274;0.0656880195367232
"proud";0.272067524827162;0.613986308566514;0.187821561678434;0.135342523326458;0.25910469364285;-0.0556524764654793;0.020434494266818;0.270277719670701;-0.00583717152871147;-0.103369698151667
"prudent";0.70417963724142;0.143237085580418;0.0162326168004009;-0.0805852816651533;0.251792700541064;-0.00175790063652452;-0.0609334123673824;0.128211634199479;0.118087818273166;-0.115177629480429
"qualified";0.17710428209882;0.126648718238031;-0.0479191213342;0.485584751465531;-0.0432860002918286;0.195878516829362;-0.195209696720335;-0.0975969032868131;-0.0338840345426727;0.033176864681178
"quiet";0.566262760675309;0.321409927109429;0.281662390585485;0.344158611659366;0.0702921545765298;0.0486796544022575;0.152751865511523;-0.106844697457765;-0.0780100000864727;0.113091340441038
"reasonable";0.31589887344568;0.0586236743656617;0.533452411014629;0.079399183400332;0.0876030541101003;0.444741536793964;0.155319447897227;0.130434016600188;-0.120979579431979;-0.00336886447685516
"religious";0.0977475900142422;0.168033003070248;0.245657824621045;-0.0269269896576326;0.156247076415867;-0.209253933950233;0.154236257364222;0.227691094152862;-0.498140891538248;-0.0101265561174292
"responsible";-0.031038127802895;0.164233569097683;0.116758014924899;0.120675322967495;0.153134171831688;-0.0386329444706214;0.0141512169719888;0.792198548977999;0.073287019421662;0.0894333347557386
"rich";0.289829383776464;0.498179704557238;0.130441728600064;0.0277759212665875;0.321993763420252;0.016837553635428;-0.0808839687145258;0.457951167822288;0.0298231653765405;-0.0513788982438196
"safe";0.303336507175383;-0.019596195336419;0.466807052211102;0.25607692289941;-0.0322247671485969;0.174656106468352;0.185459967654946;0.474631021851349;0.100230093873767;0.159509945801281
"safer";0.297349072204087;-0.100653617768836;-0.0102045902077146;-0.113637652706158;-0.0649251619368671;0.0379226089646928;-0.121261936437505;0.0169337793726359;0.160538738757166;0.117148018976861
"secure";-0.000952668059518141;0.054893848465778;0.466243116296909;0.159954042331602;0.174312798469238;-0.215740870664749;0.0470326742288279;0.23237810419812;-0.239606065431103;0.116085082059134
"selfish";0.548647503625541;0.279463846395851;0.0524741578556758;0.0339898725649924;0.190403332200321;0.18555492094288;-0.169479936140844;0.0538934495259428;0.404698932431003;0.0538387693240165
"shocked";0.17710428209882;0.126648718238031;-0.0479191213341999;0.485584751465531;-0.0432860002918286;0.195878516829362;-0.195209696720335;-0.097596903286813;-0.0338840345426727;0.0331768646811781
"sincere";0.165063365205289;0.020011818950995;0.762613639068153;0.101724041165236;0.0225042036824221;0.180818491277679;0.0117390017025858;0.174548289069212;-0.0535478429892493;-0.0750856155634679
"smart";-0.0291350116757573;-0.0241557974539459;-0.0410972045955994;-0.0995852907910119;-0.0437544109088539;0.201456685993346;0.032873449333758;0.338128403185647;0.00210593059070181;-0.180509709796967
"social";0.143226297087971;0.182660393190457;0.126607998554569;-0.0118416521746112;0.206298440199279;0.548052543033848;0.128775324278953;0.237609686293638;0.0510561543000374;0.0282428715679453
"spontaneous";0.106349068896172;0.17824712972912;0.33110083630414;0.13725648562656;0.267825093427628;0.276408733562664;-0.0641001434055788;-0.0235366481050599;0.190744906082891;0.548201383766948
"strong";0.409999026596176;0.331888754092656;0.326938349939186;0.261304126001238;0.210845287293067;0.33029838793075;0.168760443872358;0.15922120457994;0.0643415293718001;-0.0774000789518404
"superior";0.311720870196103;0.180257191527877;0.253276093795506;0.28676458541019;0.114744478686949;0.413961269399873;0.411302967157556;0.107390008794315;-0.0966855406068546;0.176238463492074
"sympathetic";0.55755849781961;0.124152891767497;0.262775785524638;0.119947988010831;-0.0406373415846932;0.0788732071998934;0.0838284487981548;-0.0925975875929727;0.124490620283291;0.0184683751089935
"thoughtful";0.483900195003161;0.433975306454799;0.0135152997168642;0.126410332407284;-0.00562913020014331;-0.11464615805334;0.198090935360239;-0.132533151907259;0.0433051988273211;0.218646390424642
"uncertain";0.63292612227079;0.427972197047303;-0.0284813518163956;0.0823906163752477;0.00979230088623294;-0.0657134049139542;0.0318346093583248;0.00414175766158894;0.18928332002922;0.189842347308948
"unpleasant";0.0962431285736229;0.479142548572746;0.0814796322097352;0.440349835880375;-0.0415657577917586;0.33231787874206;0.0603112294889905;-0.0561254805792007;-0.0373321709613461;0.058270500958092
"weak";0.0154877337298874;0.113656820773275;0.134929843800413;0.102471185947314;0.512003717143915;0.246496218109126;-0.0542558943289247;0.00530266168818001;-0.0152898594006453;0.507770090044994
"wealthy";-0.114770359607677;0.04394253633204;-0.0209703372165614;0.230350183415388;0.0156451049599918;0.0575221575901687;-0.0050613396234481;0.826280060714655;-0.067835331428913;0.155722845938902
"welcome";0.111696857291351;0.722356342572954;0.267489571527505;0.245395551276993;0.0835967524727811;0.291319965825797;-0.0128840894623689;-0.134427007780779;0.0175645468415462;0.1890402051565
"worth";0.349128743851316;0.476164217897431;0.232718133300056;0.249834488452742;0.0886356874891173;0.210001687575054;0.256233849124181;0.275894625385029;-0.120139577175463;0.106982905753891
"special";0.09949518327177;0.0764925828122418;0.157495175587038;0.865034428691585;-0.018878357579989;-0.0567121534169115;0.115632257019381;0.0272681658353756;-0.00711965542015901;-0.0283450490805458
"wise";0.708265286274805;-0.037410697773717;0.216145014061384;0.137904797603326;0.187273281586906;0.100266061160498;0.232007926536585;0.00605376377641534;-0.214818919396106;-0.126476582372551
"universal";0.0999568907593377;0.0999945256688597;0.120280560664235;-0.118905708951932;0.222618027666458;-0.218476442700754;0.0399542079683481;-0.0101817582872051;0.410168024211992;-0.0461251789089376
"stable";-0.0291350116757573;-0.0241557974539458;-0.0410972045955995;-0.0995852907910118;-0.0437544109088538;0.201456685993346;0.032873449333758;0.338128403185647;0.00210593059070182;-0.180509709796967
