"MR1";"MR4";"MR3";"MR6";"MR5";"MR2";"MR8";"MR7";"MR10";"MR9"
"accustomed";-0.160283381193565;-0.00427579960291959;-0.081845534412935;0.826163790569751;0.0984183421555412;-0.0299294173398308;0.0197982742579071;-0.00264858691663517;0.0946667524831871;-0.0181473243968747
"afraid";0.0511846722597981;-0.0503468472728536;0.162161163668045;0.160389819100294;0.652781574037189;0.316680465062609;0.0798566553794919;0.183682203344923;0.16715719474799;0.143930365956545
"best";0.2436040736054;0.128391568165369;0.216525991182726;0.134017270756429;0.00369397148296769;0.138617461685459;0.485269658409322;-0.18524518911027;-0.12352196126554;-0.100972511830323
"blessed";-0.087550409411208;-0.0118458853180518;-0.108612179390703;-0.111659581337875;-0.0354923258001522;0.637464855354429;0.00984007073182701;-0.0362893380628066;-0.0388795807148036;-0.0434172753427619
"capable";0.031286616041953;-0.0306685473626377;0.738194668606378;-0.120591257167722;0.20121484167032;-0.0599546904129105;0.0200784287621454;-0.0651472309111082;0.129809293983781;-0.210569070886547
"curious";-0.140567235913081;-0.0382167931937265;0.183628686741056;0.119727322630734;0.0965942909252204;0.495593512049105;0.182462201176213;0.527352592171437;0.0898669905072757;-0.0212826092812539
"delicate";-0.118594265022221;-0.0219350777988864;0.712254216651946;-0.0629882878271677;-0.104808407711675;-0.0226251173893567;-0.000515184279207843;0.0566264611031835;-0.0455657641611597;0.0385940155707593
"delighted";0.820087920592446;0.0711089268993674;-0.0110885719155733;0.0117278729250974;0.112348326739564;-0.0211033884811425;-0.018371782499014;-0.135431288382422;-0.00567178641733541;-0.0214992153703268
"determined";0.830221886185514;0.184021599031099;-0.0172533297244964;-0.0507437586153125;0.121004624711995;-0.0505591169545625;-0.0412167749111977;-0.11266822603997;0.225814265927295;-0.121001021634607
"direct";-0.0880756296926327;-0.021885402392692;0.35391498179244;0.233753022013302;0.141812567434137;0.61612988251286;0.234589343549707;0.135982046319654;0.118736252862424;0.138110779803009
"familiar";0.0373060906570541;0.426892622508371;-0.170984348610359;-0.175588987261286;0.257685691787731;-0.134085937023819;0.00760582726290519;0.289576928838977;-0.11900887997975;0.166631563997047
"famous";0.681021246365865;0.0572682579661088;-0.0433149727047471;0.0184558253215929;0.388217555372703;-0.0845308681118402;-0.027769852463275;-0.00214159448540482;-0.00204368430544912;-0.0343670583530283
"free";0.705284908793208;0.126151469281779;-0.0933687687496673;-0.0326152383644137;0.181165534835334;-0.0825773786931462;0.107607736555365;0.458037244726598;-0.215153162098214;-0.301089962461083
"friendly";0.249100314915988;0.447972931312077;0.496525194080054;-0.0899549482508532;0.153090468644395;0.0116225762351409;-0.0197807829583423;0.0715346217056219;0.236223564897601;-0.124728081770798
"gentle";0.262336590514999;-0.0878363279560596;-0.0849286389952112;0.455997519685114;0.561753846425461;-0.0426312528730171;0.0604505273544695;0.0241407634186611;-0.168751877598743;0.0574236792323896
"greatest";0.786085005845003;-0.259952011883364;0.0752922316592605;-0.175580009448197;0.133120226378974;-0.153174869869804;-0.0655018280708091;0.122498715059;0.126088781689029;-0.0456707708157591
