"MR1";"MR2";"MR7";"MR5";"MR6";"MR3";"MR4";"MR8"
"#-comfortable";-0.0239769259657048;-0.0642645975557649;0.139142241677747;0.539365818662225;0.205923031848359;-0.0709858008990052;0.174851136334122;0.205753611354608
"#-dangerous";-0.00834863535368618;-0.021234480606413;-0.0365268829387983;-0.0333066181493543;0.452016158321454;0.0513147129520087;-0.0149457079185015;-0.0547859912107138
"#-direct";-0.00834863535368989;-0.0212344806064127;-0.036526882938797;-0.0333066181493515;0.452016158321452;0.0513147129520065;-0.0149457079185027;-0.0547859912107137
"#-free";0.0355627927395466;0.511530790966748;-0.00622067613478677;0.0734564310223661;-0.0909509608386164;0.10867661486827;0.0981434346609601;-0.049707275994042
"#-married";0.271210168446266;0.388542402252856;0.0258876999247665;0.0301194794484327;0.0629292032594495;-0.283035418660434;0.122529425030546;0.0203818927774471
"#-polite";0.0479830998407609;0.0120588767320602;0.181711245015478;0.152165070947899;0.10416027342851;-0.0293130588102575;0.159763684619211;0.629434595943722
"#-worth";0.55757752362117;0.376615367463012;-0.0652559520377076;-0.121164439208932;-0.0457081509216676;-0.0463858822869706;-0.0171987942305378;0.202760951482482
"accomplished";0.644612661724313;0.226641589252024;0.265015254450336;0.0871158439214286;-0.154649456596043;0.270871673104787;0.206317040733453;0.0927671596719616
"accustomed";0.580233034661729;0.392234578469397;0.19178574837051;0.284403575266041;0.209005994266716;-0.0247902618046252;0.220281001178469;0.0610109677801607
"afraid";0.701984295082464;0.253876312804587;0.331384872994198;0.193984009620076;0.252773957814802;0.12450184784208;0.181687157631225;-0.0207942905531439
"aggressive";0.273226246039357;0.0664404101222637;-0.151450615213299;0.296635299206487;-0.0121869488253924;0.449070177709946;0.083750714709965;-0.127295167550143
"alert";0.184311829873028;0.00406253031770503;0.393996965650067;-0.0975699109751689;-0.0102817682883688;-0.00119124234814362;-0.106598526668982;-0.148810681845719
"almighty";0.0779217577206146;0.00528786928420785;0.0440112078943435;0.0427771437407746;0.101573699176821;0.00297950734047206;0.25308984755039;0.0849900427952413
"appropriate";0.26552992552355;0.226297097499731;0.066585571716177;0.104499996988037;0.495003723465966;0.0164812602195434;-0.047850608951126;0.246148379229397
"beautiful";0.710285237851291;0.355708803132522;0.131459812230489;0.221206904079958;0.183423524273222;0.0546343403371884;0.149256445165776;0.206848150078823
"best";0.638991960638901;0.365402388668838;0.301714009131916;0.228495048392027;0.289900949344381;0.211288119655401;0.0330699165420453;0.128539747043207
"blessed";0.657583204956118;-0.108507994167533;0.10900751291932;-0.00528619002642417;-0.0128564328213332;-0.00781104887868978;-0.0111904667452982;-0.00631547407505522
"bored";0.112510643991453;0.0690798719196347;0.0406090670677427;-0.0519175586255285;-0.0910598390767875;-0.0114713207522768;-0.0757190264814633;0.0937619863226204
"brave";0.567358340578892;0.107847504029356;0.460271403068283;-0.0102060826505171;0.242848118867015;0.0737391800412837;0.2152512845522;-0.0176991255870489
"bustle";0.395074487257397;-0.100197021227227;-0.0733405989835716;0.148375823835127;0.0789333701935848;0.0481770954630099;0.398446594606051;0.033733017974866
"calm";0.784004034721176;0.164281340509839;0.179406821585841;0.0832944124701001;0.0187514334693001;0.0619927162383508;0.144101856915153;0.0186811659393537
"capable";0.319902521305258;0.381926336464673;0.431661493545841;0.367520340460962;0.211861329518791;0.0209845325181581;0.223670424325316;-0.0912035267874259
"careful";0.496156482188775;0.364453683516045;0.023161470510209;0.443316749009938;0.127693522113011;0.191333106835379;0.0760733210635328;0.0993126227031228
"cautious";0.152516439945001;0.229198326499332;0.572606556475172;0.305283349276043;0.00198362764336194;-0.0120824013435552;0.12225842030044;0.260164850232638
"cheerful";0.665356755571498;0.21705139267462;0.359474497583281;0.0858209314450471;0.285228450997829;0.0125135525348404;0.0824912019949361;0.326246754464305
"choice";-0.0619229256779805;0.0851704738414621;0.126649007265421;-0.0292248644014803;0.0606936608298115;0.473509855636204;0.0232064257509478;-0.0438003618029843
"clean";0.653063103577347;0.3246552158278;0.113511818088447;-0.0193289305863516;0.144206760520082;0.0735069758683923;0.348240790704206;0.262852720848685
"clever";0.4640471368277;0.27575556582304;0.345021363138295;-0.0685436608355235;0.394568534953986;0.0935652033869576;0.335788644556608;0.113857112121961
