"MR1";"MR3";"MR2";"MR4";"MR8";"MR10";"MR11";"MR5";"MR7";"MR6";"MR9"
"#-free";0.324340510406346;-0.0337512560480954;-0.0222882958575556;0.359006861479131;0.147268726216849;0.0705984880996372;-0.0778349629140004;0.327715132148902;-0.138498001746604;0.206232631711047;-0.143087397138429
"#-happy";0.0223887326193458;-0.100148425398039;0.290205458945702;-0.0764100813536092;0.0079840860840183;0.0755857628743983;-0.0648945310775441;0.156812868988197;0.687598611345636;-0.139687139311967;-0.14119143370888
"accustomed";0.433122774586723;0.507459472578533;-0.0678141873693427;0.13843433081769;0.152105143053303;0.330126816024009;-0.0797195622365762;0.193785544215457;-0.0487306082841993;0.0130340586109426;-0.0848179098959617
"afraid";0.497955998918337;0.558564150713225;0.087691010308569;0.145191990859295;0.0559773498010302;0.0773002289289068;0.259637911486528;0.0974858905147225;0.0620477425556826;-0.0120112420707251;0.0790481820259679
"alert";0.462592703758578;0.0462640835193495;0.220340714210254;0.0219061523805904;-0.12098240432707;0.118731339477009;0.0575618274015366;-0.0345974045538436;0.144022732086325;-0.0700361574344684;-0.134008332313185
"appropriate";0.11755048398501;0.0532491740275529;0.879279000960337;-0.0683516996117725;0.246618218340248;-0.00948695175469791;-0.0299525879109517;-0.0143070973766062;-0.0245134574002105;0.0261676796204331;0.0245566620847484
"beautiful";0.37448236685128;0.555203512478288;0.233946558439929;0.14470735409938;0.205711833200112;0.0956739778239258;0.149188993156737;0.146001330344908;0.0895504027043675;0.128712467297708;0.22003202851139
"best";0.321844010800049;0.417208674705217;0.0576725881953679;0.235572247217564;0.1991772123401;0.219903813483136;0.248608208758063;0.286556908621175;0.0453921945830674;0.126162333278307;0.045984384096969
"blessed";0.118050457241644;0.0208903364375921;0.281754362184942;0.0434965370126276;0.784316920247292;-0.0206600947080219;-0.0296927943173025;-0.0127935209129308;0.148425315326281;-0.134013979170132;0.0440395950407719
"brave";0.561646423793313;0.174693441889391;0.106938114507312;0.121695443744216;0.33294574336096;0.0894027315132366;0.178471059093556;0.0300820390602122;0.118233099050314;0.213881243851109;0.26784832772599
