"MR1";"MR2";"MR6";"MR4";"MR9";"MR10";"MR3";"MR8";"MR7";"MR5";"MR11"
"#-beautiful";0.576983286401419;-0.152514052131793;-0.298597298004048;-0.00374534685511574;-0.0176588730714588;0.0150592792985711;-0.135803978365418;-0.154528142710273;-0.166096346123603;0.000644355242455663;0.199027484323887
"#-free";0.562568568386843;0.0691712999905537;-0.133437282590261;0.0381682927842041;0.0209777867362552;0.0748546760779096;-0.0960969028988578;-0.130360846344574;-0.0473494129910174;0.0456972691208749;-0.228569893881228
"#-pleasant";0.0832392690092017;-0.00236645123490265;0.0470280334179778;-0.231143978049626;0.0354583031200447;0.147754331672525;-0.191984883346402;-0.0799422024307447;0.440549656017501;0.0984258410883631;-0.0688491950573963
"#-safe";0.503211245553434;-0.121545304607665;-0.0844875528115658;-0.0307405344712948;0.126167729995077;0.270342634176737;-0.240462925120299;0.0334061592582241;0.238099834186066;-0.0562388003281789;-0.0146956315385393
"#-wise";0.0835695688424527;0.130915401089464;0.0580256123901085;0.78234449941583;-0.00358818789871529;0.0743958824480753;-0.113759933203467;-0.0611688532969654;0.0618560934331946;-0.0205301086701865;-0.0910289717319307
"accustomed";0.60984622608123;0.204833276202351;0.142380581396747;0.00251131546390079;0.128111330486683;0.192433099697424;0.0925571991993976;0.0971759651815322;0.203443010183502;0.0947244722577758;-0.0197847984182501
"afraid";0.702515699084261;0.202991822756526;0.253346915755368;0.0981558657596638;0.172237128943878;0.0964609051020143;0.0450843276500319;-0.0189651236991014;0.164820348958642;0.0743867218830963;0.0478057588810874
"amusing";0.416709936783098;0.113483015280221;-0.025217272784518;0.0451594922125352;-0.114746285966969;0.232180019242989;0.167078818493326;-0.142170588206483;0.0287027047063268;-0.394032659662172;0.0112214693949605
"appropriate";0.166295013044259;0.0361794992256242;0.163786981515356;0.779725851338855;-0.0676257624927729;0.05336652266303;0.00367101600740186;-0.0137060714227091;0.0353573621202271;0.131707321009246;0.156519253308269
"atheist";0.267265261543132;-0.00668570443247356;0.279169444856195;-0.00307607754989307;0.0657483184331512;-0.119358700693878;0.447601460855663;0.210846228892442;0.086297992642113;0.188714491525882;0.0747590672771554
