"MR1";"MR12";"MR5";"MR6";"MR8";"MR3";"MR10";"MR4";"MR7";"MR2";"MR9";"MR11"
"#-comfortable";0.0772543211527232;-0.0981589967029371;0.607399020426635;0.084332028052681;0.24375326089855;-0.0502614331834335;0.0927721827544085;-0.0230710007601911;0.0503633490240969;-0.0532811201086904;0.0208836321243432;0.123096654174954
"#-dangerous";0.00215981432129326;-0.037232260189239;-0.00373311839165535;0.505467951415792;-0.0289454079794206;0.00994104367446896;-0.00682318385102291;0.0194751027986316;0.00651649771301384;0.0153762099427027;-0.0399432634904321;-0.00858591702950753
"#-direct";0.00215981432128547;-0.0372322601892425;-0.00373311839165248;0.50546795141579;-0.0289454079794214;0.00994104367446691;-0.00682318385102214;0.0194751027986314;0.00651649771301155;0.0153762099427018;-0.0399432634904347;-0.00858591702950719
"#-free";0.0955112880819064;0.483517102007566;0.0653784640462267;-0.0534207266972419;-0.0651929646225725;0.0998169635363499;0.0247952027317658;0.157516070867849;0.0187184198195393;-0.0451440943964191;0.0399507712510272;0.0419138386370232
"#-married";0.369830110877828;0.377035316994164;0.145181172121558;-0.0757998434451482;0.118945320327839;-0.309904858016676;-0.243827780620008;-0.104050216039185;0.0332897159643327;0.0354779346600849;-0.146075839817295;0.374227724699769
"#-polite";0.14688401999137;0.0116900355156967;0.163474308658862;-0.00899865792744463;0.639595651628823;-0.095168672626346;0.156962498375872;-0.0617976195932734;0.0982107921066467;-0.157952009917039;0.0622488657905052;0.0185735986084771
"#-worth";0.559290765186627;0.354773632602405;-0.209647111677467;-0.0153883473721129;0.152795102731415;0.0880892722485537;-0.0799084084765868;-0.124852297181903;-0.171036927948673;-0.119716813676544;-0.00950120719429579;0.0152762228668164
"accomplished";0.708558299179484;0.140494202506653;0.0246953557229971;-0.188587867156954;0.0656940713813993;0.270636830350039;0.193159649693775;0.126545634286129;0.0934960555591126;0.0332046278581409;0.0765599802137525;0.0658169796063899
"accustomed";0.694450418821164;0.287719001593933;0.286286802587084;0.14311811133626;0.0657269682514372;-0.098116132269309;0.02238380190656;0.202610635826035;0.0471902260166406;0.0096890432442402;0.142028080582458;-0.0708547216907036
"afraid";0.82448620493212;0.16576348440512;0.211275059171988;0.142937785611457;0.0613986799407358;-0.00681083111610472;0.0713528032423022;0.0956695607514107;0.200098855881675;0.150538576186505;-0.0521807490549242;0.0198223710449918
"aggressive";0.250057157797464;0.019187428454139;0.220022473404166;-0.0523814964024708;-0.0874629525132611;0.456408593046885;-0.137899091773913;0.22623539032185;0.153546483905425;-0.0193759533049547;-0.0167497215271319;-0.188722057081762
"alert";0.201923065940635;-0.0297875486447273;-0.0438949385206585;-0.111903112266573;-0.03143030075233;0.0883220684261293;0.210463457167754;-0.0926773455846934;-0.0466356355914231;0.479430645918532;-0.0336359883800886;0.147578700822594
"almighty";0.112460810894523;-0.0812912718968077;0.155874977818774;-0.0623405119152183;0.237155613288375;0.0999039020440797;-0.0598879148320639;0.17034500404352;-0.0271961744494206;0.1643212189278;0.000570201682864401;0.330622602946956
"appropriate";0.31464920531364;0.179159799927275;0.116176869866292;0.447246488974344;0.282270634403345;0.00685083851063317;-0.025899095445083;-0.0256977723213774;0.00974363798120459;0.0632696189832751;0.104803899616065;-0.102624345607566
"beautiful";0.796470130728758;0.266802885804775;0.162149913467365;0.17483100321585;0.143266198282934;0.0495977788236292;0.0464451590970154;0.0403624813822083;0.0121098607725177;-0.109302764706038;0.118187026624654;-0.0417690081193973
"best";0.738545889209464;0.286796150477128;0.209975656179504;0.22652950081358;0.158526805685281;0.208869000399919;0.141122966945891;-0.0384349602346903;0.107745494393111;0.143375272691878;0.0388333076190488;0.0270941692946154
"blessed";0.655214340505341;-0.162399260209278;-0.0498069980172553;0.00834256176497206;-0.115791990690384;0.0234795441592499;0.00106686243856509;-0.212762969493534;0.0348629734109597;-0.0271911736869635;0.0342997568774976;0.160896823828315
"bored";0.0756709333396762;-0.00576755087553402;-0.0582608680170264;-0.0659392870351458;-0.0608914740684558;-0.0196845244439024;-0.008579080493591;0.0728381329188193;0.0311632484369033;0.0694595136756224;0.495591335307106;-0.0259733856692297
"brave";0.690061421624842;0.0478377531253948;0.00595771644656829;0.154639214801738;0.117705063911871;-0.0507069043378756;0.264099236696243;0.125632309076824;0.0861105316541199;0.213397803038956;-0.163339203175145;-0.00855423976049056
"bustle";0.440784979883022;-0.167479288967615;0.167403766719075;-0.115763817341601;0.237260379613679;0.00156838143703274;-0.213497692570605;0.327804278141077;0.0462077191499978;-0.0450631850627893;-0.242063973566065;-0.055495154695088
"calm";0.825683684800501;0.0693411210669875;0.0325157889799317;-0.00338098373217464;-0.0171528382533957;0.105576758276201;0.0578343815100567;0.0308250363125237;-0.0168367979825275;0.0241202310944517;0.062265162920795;0.0611648820469519
"capable";0.486806483402263;0.30967882484818;0.431890156387297;0.122772554388855;0.0195556424470242;0.0295360331069895;0.292842519465645;0.109504338360042;0.00544334305473459;0.206584137354214;-0.0831850759811618;0.17129527178031
"careful";0.541132297016081;0.272205557678416;0.377050406046289;0.128912763784005;0.0389422870970513;0.36437434608079;0.0502682936841505;0.0491813042429825;-0.0933818106274729;-0.0530603145971929;0.164404954023627;-0.0084636012309315
