"MR1";"MR2"
"#-fair";-0.0825718897784523;0.176303997931577
"#-reasonable";0.0401665525477804;0.376493893485932
"#-unpleasant";0.0853559589576972;0.0225797455510808
"accustomed";-0.127377519891946;0.0236525691380835
"afraid";0.197867639930397;0.68904042110746
"amusing";0.0675081689904775;0.595571027476333
"appropriate";0.0852185478651051;0.181346206354348
"beautiful";0.479706147524649;0.596211088035085
"best";0.633320577250738;0.39873062661191
"calm";0.364600364052919;0.191630297548469
"capable";0.546899951133887;0.257734063030343
"cheerful";0.763100564070231;0.132087317028333
"clean";-0.0538520397601191;0.339485181670963
"clever";0.604183285296895;0.310012454929474
"comfortable";0.778593694192859;0.0818664159924271
"confident";-0.123151974277797;0.463229785653885
"cruel";0.203898267736755;0.522126451739952
"curious";0.212427166763131;-0.105356182086907
"dangerous";0.320321331703434;0.359298231164096
"delicate";0.350079994681158;0.629179023337246
"delighted";0.226770908952179;0.797146362971415
"delightful";0.422570631281478;0.694910168509897
"determined";0.150390309049045;0.61353532375874
"different";0.441068100166332;0.537039365446467
"direct";-0.0404784804861727;0.359614714670987
"entitled";0.407434288221272;0.0701257333954646
"extraordinary";0.0478678941898794;0.608887654149765
"extreme";0.00172045152385562;0.62160980283787
"fair";0.494230276729425;0.353197019633205
"faithful";0.658696335462093;0.0421202655299027
"familiar";0.269188833803342;0.437170497583202
"famous";0.406884269939167;0.593028123634375
"fancy";0.38541298736371;0.237613437867271
"forbidden";0.08964771833248;0.0150104071670566
"free";0.45562459202679;0.449593024248305
"friendly";0.460191574730131;0.30001449726342
"generous";0.43772352635385;0.590798109701497
"gentle";0.56770478422164;0.311463141386503
"genuine";0.280024212547751;0.141937160331962
"graceful";0.0237906007084231;0.151901900049469
"greatest";0.313526222024508;0.327431941182623
"greedy";0.0817487376248327;0.148746817458488
"happier";0.532047513389726;-0.0568325335237135
"happy";0.41853612860422;0.406144823693018
"harmless";0.770977885449542;-0.0615350018751328
"heavenly";0.393058940413851;0.373193390458604
"hobby";0.406521859025419;0.377268685502846
"honest";0.621619949599014;0.307728402076948
"humble";0.11543044548851;0.00131928141894798
"improper";0.148549925084185;0.473455590601965
"independent";0.638350219421147;0.196863845650354
"intellectual";0.269188833803342;0.437170497583202
"intelligent";0.493770922337601;0.135859532976268
"interesting";0.557584117486387;0.14101174424025
"jest";0.578826211770159;0.0240704464328877
"liberal";0.0242775530565451;0.136541024498895
"married";0.359762584045211;0.376648761188341
"mature";0.389958545635;0.0955077368231315
"minded";0.053614082924642;-0.0422968411035179
"mysterious";0.118389575409208;0.236236475106768
"natural";0.581940795297884;0.550913453471495
"neat";0.300049447899696;0.215140988990634
"newest";0.628577925345463;-0.112765577245872
"pleasant";0.279380544656132;0.652883383185062
"pleasing";0.563689072720432;0.281566512027208
"polite";0.458146389524198;0.46327478922961
"productive";0.500048360236349;0.198699624392913
"proud";0.242481898782823;0.427481461984739
"qualified";0.497948015556817;0.109028320495618
"quiet";0.771810571998418;0.35454717346939
"reasonable";0.64558376770563;0.178714007220272
"religious";-0.00267743548491433;0.021124905235832
"rich";0.395506220065998;0.560065983413508
"safe";0.420722865384889;0.457786870642379
"safer";0.0982762388981939;-0.00157116588356935
"secure";0.433520680867932;0.40483874482673
"selfish";0.459871167095715;0.351778222774688
"sincere";0.685341506734894;-0.0149645851245208
"smart";-0.0748931534678211;0.687248217209661
"social";0.446267380177832;-0.242359690797522
"stable";-0.0788257570171092;0.30942436778399
"strong";0.277053811677397;0.684689886454676
"superior";0.295532783191049;0.627631979649092
"welcome";0.544535179166058;0.368949562666392
"entertaining";-0.0825718897784511;0.176303997931577
"wealthy";0.0861774293241561;0.394393503692508
"playful";0.0635189567725738;0.648828350360097
"unpleasant";0.503948883505872;0.610624972521186
"wise";0.523632894792836;-0.0414105497090207
"worth";0.67266167194491;0.347114710869268
"novel";0.281661358440875;0.213705426373794
"original";0.364958876258386;0.357400496149186
"sympathetic";0.321729293540321;0.254097942303667
"modest";0.349762241444221;-0.144302297864702
"surprising";0.291472372825082;0.018986124724722
"uncertain";0.283627046711426;-0.173635005572276
"tidy";-0.0612559510094463;0.29898923089894
"universal";-0.0692963052891076;0.289080191517225
"united";0.098276238898194;-0.00157116588356936
"obliged";-0.00118438146306284;-0.0436621105629095
