"MR1";"MR3";"MR2"
"#-free";0.487142450048849;0.0517840779836332;0.0320925220849183
"#-happy";-0.0708547222305949;0.000893608602295603;0.342285611743968
"accustomed";0.486400917211577;0.480613738334695;0.0723364748087316
"afraid";0.43120601000082;0.579674273363361;0.245137714299664
"alert";0.350809337563393;0.0219233311603752;0.202853200587991
"appropriate";-0.0110822084806336;-0.00167536390219688;0.781336038331962
"beautiful";0.348028565702979;0.580166219382643;0.441259715951935
"best";0.456032253696702;0.572464876688751;0.19289866662643
"blessed";0.0963817373465192;0.0317675072997046;0.637415527307291
"brave";0.534907126131196;0.221122177511531;0.455365979319065
"calm";0.664083208363652;0.319795710502886;0.0463339222953525
"capable";0.546003114925708;0.386172804657557;0.262055909746102
"careful";0.210545525302311;0.342922653798712;-0.0783657621503692
"cautious";-0.0117880305342368;0.0115118073187084;0.402303707394083
"cheerful";0.312216703278532;0.498781311545541;-0.0727778670112349
"clean";0.45161169430222;0.220464959244913;0.0824684847758387
"compassionate";0.183546634466667;0.413128821006999;0.40574761600491
"confident";0.552718824430373;0.394916842477827;0.35022168516065
"cruel";0.301126150330263;0.257706042852207;0.477561489235433
"curious";0.434711881251773;0.663824762125433;0.16502394658819
"dangerous";0.495939578242908;0.413600186372814;0.300854020829266
"delicate";0.432046907784761;0.519298288538651;0.0374477415155017
"delightful";0.0630377528665681;0.486472910977001;-0.129483160602341
"determined";0.609094519549121;0.141935501295853;-0.0572646009864415
"different";0.609898453635914;0.0417057980078414;0.225004449374614
"direct";0.0440741959207029;0.496476212709155;0.385622127385083
"dominant";-0.220177199950652;0.369576253497325;0.212743449505839
"encouraged";0.149498784340996;0.489505425975023;0.0232489813897707
"encouraging";0.181227509404343;0.568569027994653;0.226118333777073
"energetic";0.149498784340996;0.489505425975023;0.0232489813897707
"extraordinary";0.256575056750293;0.443133157316439;0.379061247186897
"extreme";-0.159288026467945;0.416291274600315;0.12716562718802
"fair";0.309044664443118;0.698670861480677;0.202237327116881
"faithful";0.188978018324529;0.177612929907816;0.597414704930321
"familiar";0.320371956848318;0.653657972241621;0.0854405259818529
"famous";0.0793679838620584;0.406977685712248;-0.172656917799477
"fancy";0.0504073053333374;0.0679933855977849;-0.0323948072651644
"fascinating";-0.0110822084806372;-0.00167536390219752;0.78133603833197
"free";0.459751779835849;0.450603649039916;0.447528060835843
"friendly";0.580074766882819;0.139452230899189;0.566679433007725
"generous";0.261327101886276;0.338719589266753;0.430774152934944
"gentle";0.294455725925285;0.341896761572369;0.427851599948185
"genuine";-0.0265268479142614;0.595735578897997;-0.0657662531763726
"greatest";0.457525475256402;0.223304587577709;0.558461943543856
"greedy";0.178718517699142;0.414861082096206;0.205736717707846
"happier";0.420460344747132;0.36192570314354;0.424177267468119
"happy";0.400107920159666;0.395119002193089;0.563742574820134
"harmless";0.327845143070566;0.0753736284591257;0.255755657922703
"helpful";0.484383579536917;0.086134437426567;0.357235118903945
"holy";-0.0143896264124233;-0.0309797410164379;0.101491802655445
"honest";0.482767865649095;0.395048950271429;0.0684345536831518
"humble";0.0761687727563141;-0.0552648590851223;0.131603965497189
"inappropriate";0.258721052679245;0.12943064008313;0.145383102295639
"independent";-0.0191801072086926;-0.0613044160797105;-0.0201659590464367
"individual";-0.114412319590137;0.304861491443707;0.266947864353179
"influential";0.224640610152002;0.0543859614252776;-0.0833644318811972
"intelligent";0.443781417868027;0.151779174740117;-0.101907548714192
"interesting";0.122182749328566;0.438914390078278;-0.0591627371446236
"irregular";-0.0079522701526578;0.156040648092988;0.0445445451914377
"jest";0.754412639575205;0.00274096898425975;0.35817092274734
"kindly";0.754412639575206;0.00274096898425911;0.35817092274734
"learned";0.434334808040001;-0.00233977774594159;0.327133387854539
"legal";0.0546720480875184;-0.0724343298067238;0.104637297470473
"liberal";0.520174001041316;-0.0380971233706113;0.231198913887735
"loose";0.257563463367603;0.366555118983896;0.575184320234845
"loyal";-0.0275468641703841;0.0217288249720893;0.21160141711999
"married";0.482578415269308;0.178052077707455;-0.00546386038644432
"mature";0.35951681077073;0.14136540542574;0.078412153190291
"minded";0.366040661918104;-0.011382198655958;0.0339071037825671
"modest";-0.0882518779350626;0.553211601920662;0.00180982641353332
"moral";0.613608254171628;0.150114173868912;0.257770148918199
"mysterious";0.499372929949564;0.545442704642922;0.0287675913100942
"natural";0.497774499161188;0.585983108694114;0.150467924192418
"neat";0.239592357188512;0.545025660589188;-0.000626707242629697
"official";0.151248734162536;0.0951360411971039;-0.00634231068096752
"original";0.252186636390151;0.199418415661285;0.701007229878852
"outrageous";0.520174001041316;-0.0380971233706113;0.231198913887735
"passionate";0.530909528918584;-0.000252061422520911;0.243537149780846
"peaceful";0.532253806527062;0.216869380654688;0.154810085946042
"pleasant";0.209983262863859;0.799036844210134;0.0849128702831365
"polite";0.206307458744228;0.0975787846690224;0.754755305590289
"popular";0.258524375482252;0.541877302715987;0.0932804527694764
"powerful";0.212219293370159;0.451277004023297;0.191194240313351
"professional";0.271052910961498;0.30775517535447;-0.0802916190832713
"profitable";-0.0901068846883933;0.498570283448798;0.00931645870862954
"proud";0.353264803093581;0.116242928949541;0.370181144132534
"quiet";0.387224438909522;0.483146467553884;0.411992088572517
"reasonable";0.600424370215644;0.131319373602899;0.180952046390723
"religious";0.195689846328385;-0.0153488553404291;-0.0484329534370489
"responsible";0.397908968328789;0.155799082495895;0.0542160047937755
"revolutionary";0.219119797362664;0.634385462297866;0.0343186025980636
"rich";0.332999655233212;0.262393945778148;0.622970195012007
"richest";0.415263601352333;0.494256097109536;0.00347108570877462
"sacred";0.09793012923257;0.12690688074407;0.636852300670859
"safe";0.479695952099826;0.488919611908338;0.142161742016628
"scared";0.325270756342544;0.640494656592798;0.201179342795731
"selfish";0.372060358814972;0.378780383679306;0.352872025606302
"sensual";-0.0110822084806388;-0.00167536390219821;0.781336038331974
"sincere";0.113078131232908;0.0968573652936716;0.274872228551276
"social";0.195728164734989;0.052932193789213;0.63950539271325
"special";0.249464904613467;0.644012166781647;0.0238538622191111
"stimulating";0.189660653020665;0.0542787748365616;0.623264851760172
"strong";0.130104056814373;0.648107040818704;0.300326839650204
"thoughtful";0.439931831714255;0.267972983141722;-0.248781633062909
"trustworthy";0.453765989995254;0.0815439454591663;0.226743292159914
"uncertain";0.644705694632941;0.125621620783831;-0.133850944329642
"unfair";0.0113157520454858;-0.0078148491345763;0.168860316241832
"united";0.304760364414384;0.0798694340976305;-0.134778168977295
"universal";-0.000605024646736095;0.0911452929846952;0.138159027578654
"weak";0.403267736109899;0.369042818322268;0.338247835629679
"weaker";0.474279631816472;0.0297616854896562;0.184032506100233
"wise";0.337137537134832;0.193832669697104;-0.161132324019102
"surprising";0.419292905389836;0.307468745408442;0.322335341264314
"threatening";-0.0554703055914756;0.0725868490335008;0.118493314425328
"superior";0.180303131939129;-0.0278095098892101;0.720673760413872
"stable";-0.165951052221024;0.461744673101797;0.337587168024792
"tolerated";-0.0901068846883933;0.498570283448798;0.00931645870862954
"top";0.291180056857745;0.102435285349224;0.402682786339883
"welcome";0.108938007286803;0.451017504556148;0.120478302008928
"spiritual";-0.142422791754761;0.520830367939992;0.00735781934055262
"worth";0.600228191652664;0.372856988289821;0.184496285595488
"unprecedented";0.0113157520454858;-0.00781484913457629;0.168860316241832
"graceful";0.0503087527397095;-0.0108983770436628;0.0132843900923098
"tact";0.473051652076607;0.0835417091003086;0.147673043860976
