"MR1";"MR2";"MR7";"MR5";"MR6";"MR8";"MR3";"MR4";"MR9";"MR10"
"#-comfortable";0.00143138741519555;-0.060347491462642;0.172616141540611;0.506221737146021;0.165594206748825;0.291000674907286;-0.0901598530829945;0.11795289723553;0.0734716794793608;0.0590274973934156
"#-dangerous";-0.00503135286556044;-0.0308695562638176;-0.0225865367682636;-0.0177184677584243;0.478860061783014;-0.0378634951303235;0.0295199178929005;0.00645518431694278;-0.0322702599361195;-0.0193113082364423
"#-direct";-0.00503135286556288;-0.0308695562638192;-0.0225865367682642;-0.0177184677584218;0.478860061783014;-0.0378634951303224;0.029519917892899;0.00645518431694462;-0.0322702599361185;-0.019311308236441
"#-free";0.0659740538709131;0.508572999626706;0.00915442608347218;0.0593465331446458;-0.0611085607074259;-0.0665036214219694;0.0619309002122628;0.102937315765831;0.0308225954094257;0.0921918567816418
"#-married";0.300446583534362;0.371749537846735;-0.0112249692048061;0.0380824947176214;-0.0287097683262063;0.134860226764098;-0.308797933024016;0.0917756400450243;-0.141926966634837;-0.106215351911263
"#-polite";0.0933817934453218;0.0230009348667835;0.151534248208906;0.0986774635484599;0.0109040878800031;0.687173768470192;-0.0091227566397571;0.0323546777708987;0.132246511806308;-0.00075890364947385
"#-worth";0.584603063336389;0.349646129718587;-0.110429502823187;-0.136648339249338;-0.0575944019909675;0.163961648563677;-0.0766481255155773;-0.135905537896045;-0.0282105904054853;0.108904292157863
"accomplished";0.693254063437683;0.206540961769785;0.229753774013375;0.061674880932848;-0.143024032721284;0.0640370908625569;0.234145232167402;0.123370940556742;0.0549887637790266;0.141992355270762
"accustomed";0.614461945523083;0.352250640621815;0.132682672328059;0.266636995318332;0.167055599714914;0.0869132088894888;-0.0684981789488532;0.270939983114527;0.169905394172695;-0.134721631969552
"afraid";0.750179284538048;0.227294604843614;0.253918917056092;0.208595086664363;0.179451358384567;0.0699791242791947;0.0948850753285653;0.197941995285973;-0.0331706662387146;-0.170156396401225
"aggressive";0.269189201699995;0.0839625348671494;-0.167122323524674;0.329249875052837;-0.012757749751304;-0.0967026710665213;0.412850102900848;0.140262649966004;-0.0350814918103428;0.0486832361562854
"alert";0.218713300278558;0.00260746178613308;0.382475186952267;-0.085015012217582;-0.0155484745510302;-0.118774549575271;0.0048533463212084;-0.170830045169427;-0.175732428501671;-0.0288210731088564
"almighty";0.108632890911342;0.00547459905200629;0.0679576602593438;0.0334747561051898;0.0766089165920916;0.176536667018139;-0.0220133938422899;0.162239514055479;-0.115858832069612;0.1263907460234
