"MR1";"MR4";"MR3";"MR2"
"#-married";0.301647593281317;0.120640384291574;-0.02113423842151;0.340553937816469
"#-quiet";0.115415367148579;0.0588190831465058;-0.124584253726225;0.0178018640027002
"accomplished";0.537865931930974;-0.168895267117877;0.171624740039121;0.120656535455937
"afraid";0.592955296458091;0.543278057220096;0.296239310206813;-0.0336967389548519
"amusing";-0.116943594166189;-0.0944465266192839;0.636282144964851;0.300263449547651
"appropriate";0.439402167497722;0.129506217218786;0.0465408119356796;0.133674792641763
"beautiful";0.765242613019247;0.264003387691755;0.0400983062965783;-0.0430379180234171
"best";0.646231356842571;0.329857940905708;0.188670933936936;0.161107621692017
"blessed";0.380064100622089;0.0229753148104271;0.0887777744112036;0.064650806337321
"calm";0.442225318489679;0.278009005719388;0.150441416781091;0.596020806093091
"capable";0.321590838596873;0.631556319192001;0.278463278618171;0.242838762690492
"careful";0.239668798018729;0.271567584462945;0.476608138283429;0.142825603788412
"cautious";0.170282053163512;0.127366856400923;0.547351803535149;0.185189574371667
"cheerful";0.529111497111379;0.269080378089352;0.248628000042008;0.299102609937172
"clever";-0.0141793046375431;-0.010709882164987;0.404971660538105;0.574360546166525
"comfortable";0.507509122755562;0.473656849176715;0.364354016330906;0.16409138183807
"compassionate";0.215234724613742;0.503680105266111;0.30390987170184;-0.0566390392135159
"confident";0.110248166838151;0.0354599742125585;0.0156817463828118;0.694655605797246
"cruel";0.323838754396225;0.617421445690257;0.0893244725622484;0.107952942698469
"curious";-0.116943594166188;-0.0944465266192839;0.636282144964851;0.300263449547651
"dangerous";0.0568031877518191;0.310670912483077;0.522251356739231;-0.0173711826124026
"delicate";0.571741133306116;0.45438781302737;0.197753823105394;0.272002667928131
"delighted";0.447136785341499;0.383963647549658;0.589770237987458;0.206224001506897
"delightful";0.662469979736163;0.440216869835766;0.169684808982849;0.00193240468368042
"determined";0.64888898796827;0.324652589518028;0.275239647130016;0.355284932364581
"different";0.671029757391984;0.416049114236597;0.263279707285392;0.195877602227288
"direct";0.153631484023177;0.199629006758184;0.609107945764497;0.186129642819997
"encouraged";0.382441840275782;0.330734656147155;0.487184736494843;0.188102576181736
"encouraging";0.164728403757077;0.121641794734363;-0.0676376911994675;0.594055161213678
"enthusiastic";0.296370733454032;0.118810898940147;0.248077220659496;-0.0488668003330119
"exciting";0.359741512249223;0.235619141603836;0.200642549955432;0.317469713938312
"expensive";0.601571904876666;0.140133321886463;0.286959806452527;0.0438889323163552
"extraordinary";0.642420110924315;0.401410577349688;0.104921448612532;0.300493886993211
"extreme";0.178107904147639;0.257485000379449;0.499712984591539;0.0476382140096555
"fair";0.627185008595316;0.128607326557241;0.134909205421814;0.225050460388974
"faithful";0.00823089029633267;-0.0916942542788242;0.422473179750473;-0.0616627767538629
"familiar";0.516459809508742;-0.0440335531574176;-0.144749684617054;-0.0254315074832843
"famous";0.239047984848364;0.42271256828324;0.0859644556616443;-0.129344636050451
"fancy";0.620262201305017;0.0662388735887615;0.223883040936998;-0.0960923453095243
"fascinating";0.343759141316099;-0.0128555461557291;0.352906600191808;-0.143937167983726
"free";0.668779519546865;0.380233297647328;0.246583334409954;0.170061861015447
"friendly";0.484837631522851;0.481590101875185;-0.0470640032568921;0.12824211459881
"generous";0.506396832951694;0.126575081853194;0.249967994400166;0.187071587131615
"gentle";0.390738791856714;0.489394364533679;0.103013187851133;0.0581011392125267
"genuine";0.565765696985772;0.469492556838757;0.0970769043424392;-0.0137433630207976
"graceful";0.388327888326841;0.123081314048236;-0.0431445918246376;0.0724885576205742
"greatest";0.547638660659631;0.490766165046689;0.379464435545951;0.153881942750629
"happier";0.408946365812424;0.334162806210597;0.4862623521165;-0.00718899629568147
"happy";0.32362468183317;0.4043387188588;0.362229068989845;0.194285477770603
"harmless";0.202618118259026;0.434730289642803;-0.112390623750761;0.231002340244965
"honest";0.437459165475331;0.656860213984395;0.0212024016985594;0.104854829239887
"humble";0.423120846760644;0.454838485380342;0.0105340841132548;0.162892425376542
"independent";0.146700542489071;0.620293822750384;0.110220070116355;0.193856726597305
"individual";0.0442671755992889;0.18209288722872;-0.0252686361311449;0.0839083992285262
"intelligent";0.026738797129785;-0.0962202191786793;0.259531609768221;0.602297897123176
"interesting";0.558239842674863;0.20810814842259;0.13413191349219;0.281294260302511
"irregular";0.439125887882117;0.18991885984596;0.0898965144524827;-0.0712813634726286
"legal";0.0333114871991681;0.512735638594423;0.295944127635431;0.243716894792541
"liberal";0.215947704475069;0.411525364653388;-0.0342081868780396;0.502459025354409
"loose";0.239047984848364;0.42271256828324;0.0859644556616445;-0.129344636050451
"married";0.678891419373527;0.230924510713697;0.440420068882522;0.14271564701543
"mighty";0.560876385023115;0.118257303226391;0.0453237195674146;0.0109687252829869
"minded";0.0868425952747411;0.31793255051497;0.136933551080772;0.441926118627392
"modest";0.301744918000287;0.134471196549758;0.307332824448186;-0.014868208229593
