"MR1";"MR3";"MR2";"MR4";"MR6";"MR5";"MR7";"MR8"
"#-accustomed";0.0873255005864066;-0.000670397536961289;0.0439937260597588;0.0381039774913769;0.249802930127085;0.0328047313034367;0.094536561023266;0.693843138358461
"#-delicate";-0.00398756634969054;0.0436208721596949;-0.0705359286774653;0.00706372102244754;0.0422595105500138;0.125068025397326;0.644298341545225;-0.0415724330614351
"#-honest";-0.00398756634968684;0.0436208721596997;-0.0705359286774627;0.00706372102244795;0.0422595105500147;0.125068025397327;0.644298341545226;-0.0415724330614307
"#-married";0.0733137488301727;0.378129619497498;0.328873711762145;0.0483634167202812;0.196388111610564;0.204163788099756;0.287753926971835;0.442720352233625
"#-smart";0.0914117461816274;-0.0103773615699749;-0.0223902809714892;-0.116946720019644;0.0296883587873308;-0.00441853820002118;0.37627683050675;0.0165210231686836
"#-welcome";0.264216727716179;0.0327741445128089;0.110579785983821;0.217661757166962;0.356013244822038;0.463822543271514;0.0483265885679405;-0.235613117568672
"#-worth";0.0594675570855712;0.47043375539853;-0.052237367368926;0.037757847112081;-0.0577713274621812;-0.0460859685237812;0.382970140134224;-0.000932585943911618
"accomplished";0.139714526544282;0.439010135085926;-0.0665714304551648;0.334023889557981;0.325527683663783;-0.138402048720193;-0.112850630931802;-0.0834918270261432
"accustomed";0.538801580650543;0.365184347389677;0.325610896023684;0.274647203329684;0.105069198121777;0.185564965196082;0.043385856928648;0.0981995900007926
"afraid";0.742952256795295;0.265502190640823;0.233159454719085;0.110515205899292;0.280818170447253;0.109078998791923;0.0883835712324181;0.0634499993690699
"appetite";0.086811381464907;-0.0286063259107651;0.47273135178103;0.0343790070318726;0.116043029569783;0.399469072605167;-0.136972451294044;0.155433512412657
"appropriate";0.461469217949087;0.488180829968731;0.0816580625153019;0.250332686814507;0.283154427631116;0.0340699076805995;0.0406651900271354;-0.000498341971097082
"beautiful";0.640289931296527;0.349379957042297;0.202203886810548;0.27472256552301;0.227491448332791;0.229536291466648;0.0878466149946407;0.0549738715690749
"best";0.704746412998642;0.324920606648765;-0.0292719268001018;0.209770235974985;0.275837699954203;0.115364075037422;0.0864673309293676;0.207681197710861
"blessed";0.352841134729556;0.138364561626123;0.380680832435872;0.142198189383386;-0.00852109122163307;0.00742262322826299;0.0289963847564189;0.148307089974985
"brave";0.419204128577465;0.368902154218842;-0.106792109338679;-0.0696158110676778;-0.076963764409287;-0.130053817965542;0.350229289642807;0.170616521693357
"bustle";0.339081183076608;-0.0226599364267382;-0.05822239997528;0.127149972066633;-0.00749798911324902;-0.0917212867101924;0.15763922945353;0.27535375992024
"calm";0.49438858422627;0.178671477529009;0.201548870167782;0.460840700826465;-0.00538740191744235;0.159318614799759;0.156014937904178;0.0815645148771226
"capable";0.145582189867474;0.233607052064425;0.448842057192427;0.496649864922466;0.261352830261487;0.0629643620700222;-0.0360614276130619;0.0726403102872591
"capital";0.0783887854110031;0.51308422859123;0.456381856047861;-0.0326978982104802;0.019433604871965;0.0233629064785405;-0.0864960398572074;0.0229332075837028
"careful";0.469098049507285;0.43768197712369;0.114845328183425;-0.0281327342219829;0.263486242418184;0.0245719831984301;0.342658355332071;0.132899361680609
"cautious";0.356958728654312;-0.00265059538497246;-0.0530069625928643;-0.0598983508954947;0.238343940460155;0.0108624519795124;0.562520901089949;0.0610148847808245
"charitable";0.252207846396708;0.221724235918285;0.107841355890667;0.0830155523359862;0.416891070562091;0.101000507272779;0.131931433874365;0.191044028216162
"cheerful";0.665985085353048;0.217849190710231;0.242201952287453;0.255864692651613;0.200712757416896;0.307756488182735;0.10132086653053;0.0558538886272682
"clean";0.573933866669358;0.252437974190318;0.0805868462464647;0.373652713473142;0.102524109379016;0.352457183721957;0.00762451151186956;0.0434631835714198
"clever";0.486771354119084;0.48072827275686;0.187075487938383;0.211406502068332;-0.0635975265606225;-0.0439502562764017;0.121516059682501;-0.0477027665345419
"comfortable";0.641757459642061;0.386744814162167;0.0554210587186879;0.186126519221021;0.159392724109214;0.138522354327199;0.32034874922993;0.113980185521622
"compassionate";0.4533213998112;0.0132044395826727;-0.0888079034106751;0.109398667032883;0.142322686402312;-0.00735584520182686;0.191752112620729;-0.226005876991982
"competent";0.551695821825784;0.118018171408063;0.134867425892648;0.256688532803482;0.154247766034447;0.0038193490164052;-0.180554664216848;0.0201110243433535
"complex";0.0433476347177663;0.034987130973993;-0.0326153375301347;-0.0599623587397602;-0.03416523326567;0.554514019361364;0.104796892071039;-0.0364931539592375
"confident";0.478779505776829;0.317032669294349;0.475026529965666;0.241309698814121;-0.00509297943749311;0.0880648190947695;0.19580897959704;0.0688237717215217
"conventional";0.573270695849083;0.184714529916955;0.0582164274829531;0.268388574826286;0.172918437201013;0.20367159188989;0.119180668398102;0.0473299804442403
"cruel";0.656355973903946;0.281351825514565;0.377932709076387;0.179420809110786;0.105662977096732;0.0175691052293452;0.145556716791788;0.125801969327909
"curious";0.234925251718252;0.501423919505098;0.131337395415273;0.150954242813889;0.434443795487205;0.00938169349501535;0.0692720721447409;-0.0516615076430825
"dangerous";0.378327373822064;0.147928563229791;0.44012657404583;0.24075564359758;0.197904164961737;0.166801345422839;0.181182961056325;0.00809184833993824
"delicate";0.711452622947484;0.0776815660174437;0.24155770898467;0.346342188285449;0.254181592421446;0.108688017987239;0.149117757251946;0.0989508920902326
"delicious";0.347913785746371;0.151302480891007;0.274167914334543;0.198292166371849;0.588502475037581;0.117150965431747;0.0136568961010842;0.0265089384190628
"delighted";0.642375038933177;0.198732185791736;0.0911278926466088;0.405735263556059;0.233409187886577;0.0672567403793021;-0.0141746994752966;0.112964206532876
"delightful";0.549236741054283;0.493987891737099;0.108455105200372;0.26149123977427;0.268365428979085;0.00523824317706365;0.0730022574153412;0.0814715054534591
"determined";0.344894627122257;0.24994139247273;-0.183700840147813;0.168705036596246;0.297611148892047;0.118850194172383;0.313036003345191;0.0692887895167669
"different";0.529555017112189;0.331781937638124;0.23855800195816;0.315438549791675;0.220343709338924;0.163599830524531;0.178330294951834;0.257175744647005
"direct";0.578094595297357;0.104212385766879;0.0835898894981963;0.170892610567989;0.103174149536151;0.442971070781257;-0.0269738611556605;-0.0830104873137239
