"MR1";"MR3";"MR2"
"#-married";0.312556039810027;-0.0132368043039145;0.352502394885194
"#-quiet";0.141690153885602;-0.0950493310668026;0.0188971100127432
"accomplished";0.405911431028633;0.0345166278222195;0.114931580557709
"afraid";0.715358575318929;0.464307614344209;0.0320843303815643
"amusing";-0.217236855044092;0.500771240011736;0.308431112663512
"appropriate";0.442323423488079;0.0580507993054224;0.150638604955735
"beautiful";0.801197881003642;0.0989889700498608;-0.010635119814653
"best";0.690819193509963;0.255232718042222;0.203197399443497
"blessed";0.345859806665036;0.0580559333375911;0.0733210007252671
"calm";0.470731937171699;0.181970735116919;0.628509558011608
"capable";0.489428927012229;0.483883457437616;0.31138151281319
"careful";0.262543982684349;0.517775370364868;0.18659341734272
"cautious";0.137701372846139;0.51515297337984;0.217216527421922
"cheerful";0.547146811594113;0.282631464810816;0.335625867137051
"clever";-0.081474183823058;0.312570065190185;0.582397626556166
"comfortable";0.595614512077973;0.486649739054238;0.224419974586051
"compassionate";0.35285256401788;0.479166025041725;0.00456668298146276
"confident";0.085613415673613;-0.0278136322956358;0.697022144200374
"cruel";0.510599896214271;0.319720397559032;0.170009838946682
"curious";-0.217236855044092;0.500771240011736;0.308431112663512
"dangerous";0.108046687109055;0.602584856080223;0.0313271007480828
"delicate";0.662577136084043;0.316261507638581;0.324210834025391
"delighted";0.480351893888882;0.648196396122586;0.26593297499863
"delightful";0.755004328731152;0.297236964924259;0.0541777446868558
"determined";0.674083129146663;0.315788186325117;0.399058401017246
"different";0.735610791596907;0.356228835754266;0.248459080857417
"direct";0.141075312848695;0.604610166714755;0.227651339699036
"encouraged";0.413378136934317;0.538304698982205;0.23986986362585
"encouraging";0.181083616640058;-0.0608873694525768;0.601707565137384
"enthusiastic";0.290794847535796;0.257267238431498;-0.0266494494394513
"exciting";0.384711020404798;0.232869530238604;0.348676575952285
"expensive";0.571512004373561;0.270783017950168;0.0737242122769532
"extraordinary";0.71775750216334;0.201938271334969;0.345912642182632
"extreme";0.200712991047535;0.54511454999026;0.0908975731933759
"fair";0.60187093166091;0.115598022818286;0.245171864021607
"faithful";-0.0693192657448439;0.335596785317707;-0.051719383338076
"familiar";0.477979981338664;-0.185350779774274;-0.0303772321852566
"famous";0.370775447028956;0.254448973403472;-0.0826312673469494
"fancy";0.572900373402424;0.191017496670523;-0.0727256298989959
"fascinating";0.277652293854993;0.292272314050282;-0.124588920605115
"free";0.722866114460814;0.327779658521227;0.219262585774264
"friendly";0.623446718775212;0.127799877474739;0.173873292970408
"generous";0.477946888460754;0.229535061790441;0.210703753020152
"gentle";0.527253967228282;0.273678430125588;0.110265291287729
"genuine";0.684674515798024;0.253542850810704;0.0382464659291388
"graceful";0.407446812129489;-0.0203630572542206;0.0851016071619777
"greatest";0.637866660265507;0.504854066845422;0.21705973335203
"happier";0.445902088621828;0.553430802897843;0.0450299371089958
"happy";0.399316447158767;0.465273601349886;0.246578266709716
"harmless";0.349412391186858;0.0619123163987121;0.265054236915152
"honest";0.636055316755521;0.269686455342579;0.169589704793688
"humble";0.549288074621168;0.169581539695627;0.20675276826175
"independent";0.344149571885376;0.344885586542932;0.251925692986802
"individual";0.107352531614159;0.0488606642922832;0.0996343460735942
"intelligent";-0.0604581372418146;0.14198132272665;0.595458018273078
"interesting";0.566347267097428;0.150057398587951;0.308653441873103
"irregular";0.467262727327649;0.13942952058176;-0.0473499136220581
"legal";0.177699067012139;0.469295600151556;0.298675241827162
"liberal";0.334627714560836;0.10168610138749;0.534098960746536
"loose";0.370775447028956;0.254448973403472;-0.0826312673469494
"married";0.655470189813303;0.434048378832689;0.18614401172095
"mighty";0.55525458107566;0.0512197652973138;0.0287391926999566
"minded";0.164548967222979;0.225752274349869;0.473208752060151
"modest";0.29361984951185;0.313677091079758;0.011581665986003
"modesty";0.0690015946071584;0.576811217353573;-0.121745443470496
"mysterious";0.0976647577756584;-0.0976765570477035;-0.0256586798181355
"natural";0.657402343944585;0.427227690602088;0.332229316807785
"neat";0.550815267985112;0.113785849619305;-0.0168812047265985
"newer";0.405911431028633;0.034516627822218;0.114931580557708
"novel";0.370775447028956;0.254448973403472;-0.0826312673469494
"passionate";-0.134336092808549;-0.0955260921923095;0.731753375307631
"playful";0.335249978115858;0.0722871683736103;-0.131945467374153
"pleasant";0.728102962940601;0.183067714972411;0.22356943582713
"pleasing";0.37811508423754;0.565497513649253;0.263885508515861
"polite";0.403646711106281;-0.128625527150241;0.299968925316439
"powerful";0.180175077053099;0.288352595751841;-0.0162129248867088
"productive";0.41679825185182;0.252363832152687;0.201620467975107
"proud";0.639358141571052;0.156113868126244;0.243792848517619
"prudent";0.501045503490607;0.219332999014267;0.479262221656767
"quiet";0.546497450168794;0.3082544046733;0.238153947547152
"reasonable";0.564129465556512;0.182436275330733;0.571620528050946
"respected";-0.00517560411660583;0.27144801050945;0.265095867198543
"rich";0.521596851495007;0.405356413478142;0.314610685519586
"sacred";0.0661251167326657;0.183884448467965;0.140634088211781
"safe";0.38206127629571;0.311020678001775;0.382689731436896
"secure";0.539969138094735;0.296464945384916;0.17980438685197
"selfish";0.702168612008855;0.405509462935378;0.146522090713587
"shocked";0.248766884693614;0.401319881198444;0.140712698913171
"sincere";0.678840993584446;0.378976277974196;0.37302857336288
"smart";0.665047874370612;0.353505703561427;-0.0212173083389405
"strong";0.595778442530347;0.439243991113528;0.287029286478928
"superior";0.717691817961182;0.104129630895619;0.188096759372742
"surprising";0.0690015946071587;0.576811217353573;-0.121745443470496
"sympathy";-0.134336092808549;-0.0955260921923095;0.731753375307631
"thoughtful";0.567499784741688;0.36523734892602;0.12371092675897
"tidy";0.467262727327649;0.139429520581761;-0.0473499136220581
"uncertain";0.780617561978435;0.351337564397576;0.0550320224022261
"unfair";0.513584488594423;-0.0365161616137773;-0.0254039245398512
"united";0.528245470725864;0.392004763172201;0.0858046071668836
"universal";0.0111316715017598;0.222019887434206;0.0401437134130283
"unpleasant";0.633954347280828;0.249739441173656;0.213743388724774
"wealthy";0.390306552450646;0.123121095190149;0.0200581099974155
"welcome";0.484446973904203;0.241267498241844;0.372300339121087
"wise";0.500417874216118;0.050998583247437;-0.103439188364959
"worth";0.515351984468844;0.495346701723024;0.237705317380608
"original";0.495243780535079;-0.0319907272056002;-0.0470966176126737
"standing";0.281402078128134;0.0122045782059322;-0.0792910519011735
"threatening";0.477979981338664;-0.185350779774274;-0.0303772321852566
"weak";0.610938316089283;-0.0422970138353559;0.110870430379141
