"MR1";"MR3";"MR2";"MR4";"MR8";"MR10";"MR6";"MR7";"MR5";"MR9"
"#-fair";0.101256008418098;-0.0509604124316324;0.00157228448416445;-0.0772535648251646;0.475660491852559;0.101917065184763;-0.108830938536254;-0.161716787487729;0.279064540967769;0.0724261469281067
"#-respected";0.0552105777550919;0.0178202131117886;-0.00813463744530049;-0.0554658120064891;-0.0724402567872129;-0.0769391994615962;-0.0568082776464827;0.0383256739307142;0.0421887168300446;0.60287336132294
"#-rich";0.149010671420117;-0.0153132789751141;0.0485190575479643;-0.0589466964592655;0.0999289962416693;-0.0280951844791054;0.107687383697138;-0.0304443322834536;0.0301373792165784;-0.0774203439814368
"#-strong";0.140443094993738;0.201725038858455;-0.158842222394135;-0.0131789085679005;0.0302155442907335;0.50750546667396;0.153459230050573;0.030274511145849;-0.153289772922026;0.00904083036728433
"#-worth";0.340288733562224;-0.0320579087350182;-0.174523426122645;0.152391501248678;0.0227244680582391;0.269255460822149;-0.0890648982910408;-0.0621193713021482;-0.130157865465389;0.0435912587388401
"accustomed";0.465811659835866;0.449425489671488;0.429575260223951;-0.142603301701073;-0.0161900734181449;-0.0207890081687787;0.10555708796682;-0.069381270806943;0.0954160161855671;-0.00397557306985853
"afraid";0.729477238995093;0.142888750413917;0.252514336283019;0.160202581213144;0.137062323424815;0.0945681591507645;0.17301171578823;0.106772642172227;0.0866507696003618;0.00157428967510647
"aggressive";0.014179724971299;-0.0328790454892052;-0.0205940621842198;0.0215752899423899;0.426459801775158;-0.0509862492101364;0.0448876390238662;-0.0261347271468112;0.0189440007309458;-0.0831776963990998
"amusing";-0.0643265710561872;0.122767311715068;-0.16513677033503;0.0667717597542618;0.155597895569058;0.0508197535241423;0.0263153278980972;0.0771171451493855;-0.161473928766213;0.339824534449254
"appropriate";0.591509815681922;0.129169496336732;0.0901563247481667;-0.0333912037084575;0.371607997846331;0.0954666756896119;-0.0709849722016292;0.0835218627065033;-0.237380858317765;0.179603195385503
"artistic";0.0430240391207656;0.140711442218937;-0.0104428367375636;0.169409035955127;0.350536035142702;0.353612399273853;0.0275391848024147;-0.0443386897505245;-0.0846806380377059;0.0470964232844593
"avoided";0.439411185392784;0.182822509643264;-0.230143753798998;0.131128640540697;-0.113529239322217;-0.148278799206756;0.0762841974476586;-0.168131948951712;0.0422950694236581;-0.120051153993703
"beautiful";0.755888522281258;0.11828332680226;0.187652581002066;0.112993075602408;0.214070017864906;0.149896513730649;0.112266855495908;0.0639812177552805;0.222558876398103;-0.00508699241191238
"best";0.475558318033994;0.257063299362267;0.406408047786035;0.173766921630478;0.253373157796043;0.32943177062879;0.28796756655701;0.164093215902313;0.318053432825216;0.0825246286108529
"blessed";0.3986029817095;0.144673297924305;-0.0114181347859775;0.0678568423705177;0.0302305135694024;0.0607778567345549;0.0858751869981349;0.156959623363697;0.568800504304556;-0.0925644434718658
"bored";0.00818232575130156;0.639431466286037;-0.139078954722933;-0.00252427543415323;0.074929486151211;0.0581696064419238;-0.00740508205465965;0.0164831217074567;-0.053607347170798;0.131246867324238
"brave";0.391360314198511;-0.0231787262136768;0.0663009737390885;-0.130790857124788;0.00446716072725404;-0.0517427789692111;0.354127595769617;0.0767950300905589;0.230236151458561;0.0759037036120661
"calm";0.365833546343286;0.655159997291561;-0.0398820831541976;0.0169842197572039;0.0875286415433667;-0.0542161104626888;-0.0703761665630869;0.0820454533664852;0.0979758046115164;0.0614390646930483
"capable";0.755389836709777;0.0732415888391549;0.0500682333797898;0.152441587821579;-0.107968179334905;0.0853430934016388;0.0636478720590179;-0.113650139702967;-0.0321447343691281;0.073032087447592
"careful";0.468221697999856;0.287203981128976;0.016028361171546;0.213281873314122;0.234419007033999;0.0655833082408805;0.195870964781702;0.350461914759866;0.137414499153695;-0.116424805735903
