"MR1";"MR2"
"#-accomplished";0.260221289014006;0.310748927723147
"#-curious";-0.0022054736305601;0.49774226137814
"#-extraordinary";0.13745646785245;0.0973751480760339
"#-married";0.042475630719965;0.139527590669949
"#-rich";0.173293711100371;0.328095681119035
"#-strong";0.466594105802674;-0.0145165792016593
"#-worth";0.0664379339366458;0.0665353469659797
"accomplished";0.269828969460526;0.0298137213022062
"accustomed";0.484438345375998;0.418716736015705
"afraid";0.775090561201271;0.289224309307137
"amusing";0.387919311679758;0.410685406691875
"appropriate";0.31764560733632;0.139549894640943
"beautiful";0.508252461387906;0.538142275636657
"best";0.646616118068598;0.448435399649574
"biggest";-0.0650145638944048;0.626912673992783
"blessed";0.0491146146806992;0.468345600698517
"brave";0.295620514732941;0.379587490390701
"bustle";0.208762019876017;0.116583931375014
"calm";0.30837394123389;0.619677597032728
"capable";0.172357242256722;0.085545467710584
"capital";0.0790629750343223;0.468543673639636
"careful";0.680907528500321;0.400514423401761
"cautious";0.72786608788691;0.0607872704986293
"charitable";0.339034157468755;0.0289563517351375
"cheerful";0.519822087229657;0.639505424360099
"clean";0.636055899351147;0.376346507173849
"clever";0.431043204454622;0.130898044439373
"comfortable";0.580642714342082;0.530713706676912
"compassionate";0.188022529909776;-0.0139207747335145
"competent";0.129451534949357;-0.0124920435361299
"confident";0.556129407536519;0.138535557703373
"cruel";0.447281751273218;0.214852952291796
"curious";0.614796497330308;0.485883776735192
"dangerous";0.603572774956317;0.295202645546739
"daring";0.0301509327028651;0.32107743561427
"defensive";0.256123360589959;0.0240657810556903
"delicate";0.623195475887039;0.356557683181363
"delicious";0.174440563813648;0.581102320206237
"delighted";0.648518167636528;0.453014717918856
"delightful";0.552873305602851;0.514674532780705
"determined";0.579860615974855;0.27571282401243
"different";0.58375671558109;0.550641841472401
"direct";0.373113349414668;-0.0326140995548187
"effective";0.225576315957978;0.115825194730175
"efficient";0.31851150092782;0.229231595735329
"elite";0.252367785639938;0.217912222273746
"encouraged";0.481183580133628;0.028206960668913
"encouraging";0.132872019172084;0.360407450903523
"energetic";0.512910172096313;0.36484991649825
"entertaining";0.281223539927411;0.143788282938706
"enthusiastic";0.248748216575029;0.585610680430094
"entitled";0.249167467404185;0.0211487791451907
"exciting";0.184055866516882;0.592278959346242
"expensive";0.069998863149429;0.690521875808998
"extraordinary";0.779463841915495;0.306533656305891
"extreme";0.6941429139449;0.359241584058838
"fair";0.634992862816164;0.38107099571474
"faithful";0.300614930380236;0.610331366275887
"familiar";0.600090137896062;0.175308923909971
"famous";0.366449086358926;0.290114798112512
"fancy";0.115369043692388;0.395048951061588
"fascinating";0.346929910997713;0.010311729260742
"forgive";0.16190099497451;0.0389228827214096
"forgiving";-0.0650145638944048;0.626912673992783
"free";0.282792769106214;0.388917657914686
"friendly";0.622973188291016;0.416165072321419
"funny";0.181246024302719;0.391061889109509
"generous";-0.0447960187671153;0.643376072515632
"gentle";0.533566643528783;0.563175845292122
"genuine";0.133150127434098;0.106826404947998
"graceful";0.347885554746203;0.474062541681631
"greatest";0.630451828366779;0.25411885879741
"greedy";0.08088077856299;0.575686388798014
"happier";0.100304766468093;0.550034729978676
"happy";0.583276537356617;0.516427029395122
"harmless";0.401468578002271;0.157093589362751
"historical";0.112522403009076;0.0237862105827504
"holy";0.419184877279989;0.371373178002749
"honest";0.566953632782141;0.187216452626477
"humble";0.577040862332722;0.400034296323596
"imposing";0.519835119648416;-0.0707229831448704
"improper";0.104645275342107;0.0554860648883649
"improving";-0.0742927682918431;0.052825600644707
"independent";0.538058203647431;0.303882222595656
