"MR1";"MR4";"MR2";"MR3";"MR5"
"#-accustomed";0.514503112504261;-0.202186713604106;-0.0153347615626651;0.0120637166046934;-0.252063183083889
"#-afraid";0.349252739167485;0.375103428618163;-0.0166672775927315;0.12108192740786;0.396318654438888
"#-comfortable";0.234525876743229;0.178072672235417;0.0797354134972383;-0.128544801806238;0.39601751462647
"#-curious";0.234525876743228;0.178072672235418;0.0797354134972376;-0.12854480180624;0.396017514626474
"#-free";0.199992296595727;0.0803248523588908;0.665972856258076;-0.0358690474336041;0.170170960874627
"#-honest";-0.0383415675847732;0.091633408975471;-0.0114643265976351;-0.10881179904794;0.0300472116561123
"#-married";0.306247276565502;0.0248060058462068;0.0318849214692795;0.0303101086452363;0.271048523715641
"#-minded";0.121904811312738;0.200674024100962;-0.185334120421599;-0.0475487957886826;-0.0528525052873081
"#-neat";-0.0204316545231362;0.251537146026326;0.156955485252406;0.012831131803988;-0.162501304991846
"#-profitable";0.128212993394355;0.218703093729162;-0.00674334482142771;0.295423827834767;-0.0410221676532788
"accomplished";0.474812453609411;0.530855079222429;0.0370263348575047;0.155363159670277;0.166361481663485
"accustomed";0.694297755224788;0.179830332444778;0.145652197577264;0.214728955874889;-0.0274811930309844
"afraid";0.774050831334402;0.288485611045383;0.289942238424601;0.149997093608899;0.176033152659247
"amusing";0.0796334840620977;0.204482727902165;0.458143055037946;0.0518184801100697;-0.0242302664824022
"appropriate";-0.0585320944123363;0.217660422290149;0.0181474316333009;0.162021739119836;0.0974066681737731
"artistic";0.0251397466506117;0.043064149834004;0.0311671101295971;0.101486811695734;0.00530100061187872
"beautiful";0.773917719937604;0.244454457805822;0.287286768710082;0.211787241461152;0.0095931125980333
"best";0.698455243277897;0.240410528048246;0.254054509505707;0.335646185789668;-0.241701948868893
"blessed";0.441665614190373;0.0862418609960882;0.547275935619757;0.0627470933326198;0.106821148470553
"bored";0.114859839373359;0.157723203128995;0.276319668095155;0.0413062900374092;-0.0753827431387501
"brave";0.550142010736778;0.0765760024687394;0.157569419914006;0.142896980535152;-0.283874826114842
"calm";0.738771306420057;0.0392594175918723;0.082540403679195;0.0020027484676063;-0.115843665785508
"capable";0.586386360255406;0.18325928070781;0.245246037844238;-0.00216653275283595;0.150415968068026
"careful";0.617196632523288;0.190639211382925;0.375134386470345;0.101804585261218;-0.130257342077687
"charitable";0.613482924784907;0.0836488125209338;0.224551994538101;-0.141158531550792;0.155619173289797
"cheerful";0.728280285893478;0.192217318313356;0.349349014535685;0.108953356483699;0.0617410874219973
"clean";0.549310915108639;0.355898836021483;0.197063074648212;0.0561319162652798;0.00500837440648419
"clever";0.682566604062399;0.210078138322519;0.298560526953494;0.0285893989378307;-0.0835246174433987
"comfortable";0.670622453408954;0.308867988248689;0.444522543316714;0.0840257045049446;-0.0168924128178179
"compassionate";0.220699041289345;-0.0121088238988777;0.580220915125261;0.265619369124512;-0.0715456812854832
"competent";0.084845420545774;0.0923474262261956;0.0285994124905306;-0.0324820195641323;-0.273490814987381
"complex";0.200255408426577;-0.0877195244077237;0.374431258000159;0.269576231347042;0.0891830662051093
"confident";0.515810706951543;0.131159002859658;0.330752386599088;-0.0862816654315711;0.222886214121248
"corrupted";0.178175825672226;-0.0899427393012319;0.386359248796405;0.0996190211966286;-0.100326361917348
"cruel";0.660795007526697;0.17461514970622;0.0307338185646822;0.0527819081356213;-0.129890146664349
"curious";0.793333842219417;0.299938782353701;0.308635133344901;0.169882468669676;-0.031686207797653
"damned";0.431496537436201;0.00921239191759493;0.0452278385230486;0.303190365460235;0.12577215804857
"dangerous";0.553301094816694;0.319700489758226;0.262075528495613;0.390262544661829;0.167777954108767
"delicate";0.689202604868692;0.376696467590178;0.185549501723502;0.148530321258127;0.013887891940857
"delicious";0.462252881596511;0.277381234859248;0.0503112813750678;0.135691402739344;0.0347252552180548
"delighted";0.72006955174562;0.130259556727147;0.296719564738799;0.22558565503967;-0.0752044460520851
"delightful";0.637188653429357;0.40588784774953;0.118810461357362;0.20065572980071;-0.0510664256886789
"determined";0.435674447194925;0.199167760470615;0.526250888659411;0.0480781982370693;-0.163892025065424
"different";0.78536416949565;0.315325401531763;0.173909669084167;0.229736743637387;-0.01417482931937
"direct";0.219532500944956;0.321275800541255;-0.128026281134066;-0.0783532055485408;-0.190300727639125
"educational";0.137738284194736;0.212367459774686;-0.0540108542486725;0.00331931719631103;-0.222904147977512
"effective";0.000573415462903835;-0.0184773559985547;0.443715559766899;-0.0328808398931429;-0.0953051390837101
"encouraged";0.498695753589092;0.227926315145458;0.0279437758675063;-0.108117841856895;-0.385787676856194
"encouraging";0.491772680511535;0.494282228916744;0.175038576075622;0.0452956125266797;-0.132477719055493
"energetic";0.0486781362563277;0.501072483460839;0.311885925150507;0.0921442574722759;-0.0513543939284489
"entertaining";0.0227566298295535;0.100557853610931;0.363332506188358;-0.000793928883080221;-0.0125252800600813
"enthusiastic";-0.0182933676293793;-0.00412072032813425;0.46435280734379;-0.0180569139922015;-0.0567012482578299
"exciting";0.450600322739274;-0.112911705605748;-0.161229797926276;0.331335585358126;-0.250871848679042
"expensive";0.437572204603514;0.0692429290803006;0.540016352159658;0.099446989512774;0.122840586742993
"extraordinary";0.84831082152064;0.204900114090693;0.153772299246613;-0.056739248537953;0.0705003512212769
"extreme";0.583207814143344;0.230776828879953;0.195149282651169;0.398639749842137;0.229050851553967
"fair";0.536981569428599;0.430665999336266;0.425903672819886;0.248671647997572;-0.116445429032618
"faithful";0.67243284521338;0.320865687631797;0.140118960138367;0.285618872534331;-0.0283035440148323
"familiar";0.553262514740085;0.378858390024642;0.299407717486551;0.285034942253006;0.117466000673883
"famous";0.618016305835126;0.255271772992363;0.0726462446564133;0.0728611632436604;0.0402316225024517
"fancy";0.458589897045605;0.367356503460613;0.235933632239604;-0.206223535526713;-0.0298409711540083
"fascinating";0.388070606411784;0.314531998223369;0.161585009632594;0.00539023244075037;-0.168101018871145
"feeling";0.427529930169345;0.052485757869052;-0.0974920661740851;-0.172254875881313;-0.269293616618118
"forbidden";0.182168696400676;-0.0421875598824817;0.0803375779264521;0.509914076448051;-0.106900202429658
"forgiving";0.449307845990587;-0.0467457961188589;0.0164307337897093;-0.151288637029212;-0.00566785135403112
"free";0.747944600273109;0.371636811463012;0.28701274455924;0.0759459498300193;0.0514530288908508
"friendly";0.636169050999065;0.198538487855891;0.15276614387641;0.297868764132389;0.169537942680267
"funny";0.0722309750874388;0.275613370848146;-0.027815013070425;-0.0315150120437239;-0.06323785484714
"generous";0.520646044234489;0.501048730478311;0.0301219891154606;0.146287700783784;-0.148062975232242
"gentle";0.731600351400775;0.259642016087906;0.241441927216875;0.066531818608876;-0.0351514977060122
"genuine";0.665169408763778;0.120775980950555;0.213100083589688;0.371180002650081;0.190233975632277
"graceful";0.298003864260322;0.539135700794086;0.0383260266740158;0.246907902700566;0.263550156655635
"greatest";0.793612588854997;0.244050972464781;0.212736109853799;0.0983845532212727;-0.00465730545156644
"greedy";0.178136172881652;0.37454847303483;0.0277864831771458;0.133182665003002;-0.126012319558207
"guardian";0.200255408426577;-0.0877195244077237;0.374431258000159;0.269576231347042;0.0891830662051094
"happier";0.824922645365654;0.0906539767941951;0.233265309471513;0.0661421045708503;0.0962941345315559
"happy";0.662129904342988;0.384131459404771;0.303110328022628;0.201899007909338;0.174691370691066
