"MR1";"MR2"
"#-happy";-0.0990834694192873;0.357684572855439
"#-interesting";0.17315611203031;0.121713108406364
"#-weak";0.102965031704078;0.403002883710395
"#-worth";0.0243482476966025;0.141978088297222
"accomplished";0.458437357923066;-0.0124015530334539
"accustomed";0.576948281787524;0.545189604868722
"afraid";0.628521086571203;0.359729529387128
"amusing";0.474997519778294;-0.0477038244672459
"appetite";0.453504980651661;0.116911962521348
"appropriate";0.405299656561279;0.364772851537895
"beautiful";0.802403833325329;0.268590181271112
"best";0.454529329859789;0.698235869096219
"blessed";0.599278134100887;0.422571563019792
"brave";0.608424984619534;0.521156964689522
"bustle";0.512682109969972;0.0221635034242785
"calm";0.663110289873276;0.264539397363279
"capable";0.430039509133924;0.194382505625617
"careful";0.641884546159529;0.469811979602091
"catholic";0.371826020382407;0.459429310066903
"cautious";0.32221727775367;0.409967214987981
"charitable";0.709192473114837;-0.0373713027040771
"cheerful";0.638179438344562;0.540099325105629
"clean";0.250734948461431;0.514855334327006
"clever";0.300384333138772;0.287725833961103
"comfortable";0.643549986023492;0.471529881889162
"compassionate";0.290091672776919;0.168162634979672
"complex";0.00301251490018704;0.619360678193892
"confident";0.547727633639965;0.256266665103288
"conventional";0.230225635702803;0.424553346211385
"cruel";0.716365939932009;0.432804731491253
"curious";0.652947771036388;0.258470431454159
"dangerous";0.659271134160548;0.380459420492348
"daring";0.318055054543987;0.406799809396792
"defensive";0.296938998440465;0.0952130454337025
"delicate";0.660983800375001;0.253147765341273
"delicious";0.659218633599695;0.355688744223286
"delighted";0.421810768141495;0.41977466310009
"delightful";0.631406105106308;0.176246514297078
"determined";0.280825661579604;0.277419365952932
"devil";0.31608079218847;0.186687989832639
"devout";0.237149385821996;0.165198855403984
"different";0.651894874747971;0.568451179396885
"direct";0.231309884486523;0.38534937936496
"encouraging";0.193303032626067;0.337203180850734
"energetic";-0.0353708345876076;0.0198021430423978
"enthusiastic";-0.024600586163124;0.0968737278551013
"entitled";0.432919753614807;0.0172257784379029
"expensive";0.308463636817032;0.296567765864219
"extraordinary";0.574274603743823;0.594802163736317
"extreme";0.680069519149459;0.384861444414455
"fair";0.629216519572753;0.516950320210648
"faithful";0.423171581599242;0.473726806306493
"familiar";0.597596145517305;0.494929688584558
"famous";0.220260547947636;0.56910724098442
"fancy";0.0271783259543319;0.488419768555704
"fascinating";0.0737258434820742;0.136431444258801
"forgiving";0.4486616192883;0.0711293797526799
"free";0.683061727372646;0.528055262676442
"friendly";0.392372227711398;0.646300967635931
"generous";0.482918955271805;0.299518466991868
"gentle";0.659264154529474;0.516169997051924
"genuine";0.109642494852857;0.54809503878076
"graceful";0.645231862800012;0.304690034709249
"greatest";0.544914531820439;0.557881132713137
"greedy";0.23474527225311;0.518876654092926
"happier";0.279974936040884;0.355006182879484
"happy";0.714924165780253;0.502430416482804
"harmless";0.255125074418217;0.103391760386749
"heavenly";0.300553093041181;0.115598522182961
"holy";0.280926544489851;0.458596578474208
"honest";0.702462986734288;0.465721294606974
"humble";0.597952598508839;0.586842252608363
"improving";0.509551809197866;0.180828328244553
"independent";0.529764566741511;0.202934676861958
"intellect";0.0341515118099962;0.498998466707278
"intellectual";0.422448214346482;-0.139023911766871
"interesting";0.581167323296391;-0.0192802139400289
"intriguing";0.321104117546586;-0.0296073069996089
"irregular";0.488922171045384;0.0848830290321286
"jest";0.283934156538822;0.208190137206082
"loose";0.586202645263894;0.505451460704081
"loyal";0.281511518398983;0.502719274452742
"married";0.507548252370757;0.443763105040188
"might";0.088195342503839;0.429427239185943
"mighty";0.286891954125669;0.699196135023965
"minded";0.447131291741209;0.191353242963684
"modest";0.320554329585948;0.306821818418448
"modesty";0.00670476652892289;0.424579663614485
"moral";0.706433382693044;0.254300544163348
"mysterious";0.65690809341213;0.503671367048761
"natural";0.67814326244188;0.42680857650365
"neat";0.340570898506512;0.284865854689907
"newest";0.452744656539258;0.110489280921637
"novel";0.19285503138811;0.574325878110914
"obliged";0.643687150018834;-0.0265032156678195
"official";0.422448214346482;-0.139023911766871
"original";0.510167389473895;0.641704318857757
"passionate";-0.0990834694192845;0.357684572855441
"peaceful";0.464120400175582;0.425037123820638
"playful";0.0701724380022014;0.178117674868376
"pleasant";0.764964903300298;0.413420180521829
"polite";0.338472420088221;0.333014486648484
"popular";0.401692260596929;0.550889519213656
"powerful";0.582271459409565;0.329808241634494
"productive";0.0664025227030172;0.016753596474117
"professional";0.488235552955788;0.272702044219113
"profitable";0.00789725235974477;0.433096822215456
"protestant";0.495473835603303;0.542076863680115
"proud";0.764684322720438;0.416213889067945
"prudent";0.424452970620986;0.437158205696437
"quiet";0.579042919458261;0.63863728811717
"reasonable";0.181630566215795;0.765804311162181
"religious";0.385331471052493;0.591295703443537
"respected";0.489308344443885;0.153419827439236
"responsible";-0.00893384624233991;0.475645337927829
"revolutionary";0.470125705306447;-0.0448289107058989
"rich";0.583729927272388;0.509937943307
"richest";0.300553093041181;0.115598522182961
"sacred";0.706328958777656;0.0242366113590404
"safe";0.657539137082528;0.580855728831892
"scared";0.494531715374201;0.30880057234249
"secure";0.551353386842521;0.386837654182169
"secured";-0.0226592618727091;0.467444729998419
"selfish";0.422448214346482;-0.139023911766871
"sincere";0.328760842850562;0.42390044518015
"smart";0.532851832698328;0.279448907983358
"social";0.442364481076973;0.208322107744429
"special";0.575149467936979;0.271555596209859
"spiritual";-0.0436703260415261;0.404721061882437
"spontaneous";0.0997950775065282;0.16912363714873
"stable";0.563194208366821;0.669055128752034
"stimulating";0.10296503170408;0.403002883710394
"strong";0.728635726502458;0.367276433673673
"superior";0.468034773969053;0.227453317322244
"surprising";0.237719888789943;0.776640466350785
"thoughtful";0.504312082477783;0.515173474178367
"threatening";0.356481095851997;0.329161207171692
"trustworthy";0.109021395207643;0.381340691372849
"uncertain";0.466403698803776;0.530870153976686
"unpleasant";0.484230178428619;0.429833193681836
"weak";0.54800380532521;0.500238938772584
"welcome";0.306183728077504;0.5362627693003
"wise";0.549015757349615;0.598492941865756
"top";0.0775294621594156;0.428952012555711
"universal";0.157581016927474;0.440786020636371
"worth";0.717263648275151;0.241270820540801
"united";0.405117317696075;0.377001840983945
"improper";0.71214001165384;-0.122724887378942
"wealthy";0.559758583612094;0.0591763221982879
"relish";0.0429198631664395;0.0931124923715015
"safer";0.0492819084497455;0.056203706035944
"legal";0.00990867989117919;0.0873040866740636
"tidy";0.0151908234913077;0.0750526111515987
"thought";0.00670476652892306;0.424579663614485
"unprecedented";0.0993066645992339;0.130038463162838
"weaker";0.0642767348106845;0.58486496945439
