"MR3";"MR2";"MR1";"MR4"
"#-comfortable";0.052163506654919;0.187654732781801;0.103957826477548;0.163174651790236
"#-dangerous";-0.072763317939201;0.0108986410615272;0.0121039895649826;0.302327717268553
"#-direct";-0.0727633179392016;0.0108986410615255;0.0121039895649819;0.302327717268553
"#-free";0.0138227092495574;0.430147666094343;-0.04927128154592;0.102807332673226
"#-married";0.0879173667579247;0.380439960500018;0.251116932431533;-0.0345893706064835
"#-polite";0.105261204646781;-0.0168228585555092;0.360556030292053;0.187432987778046
"#-worth";0.436039548557098;0.262210181553851;0.244962553119682;-0.017616620097152
"accomplished";0.62487445163511;0.278456607827005;0.3214322058335;0.134678554935367
"accustomed";0.441682611209562;0.552316385101515;0.357032199382405;0.219228413004476
"afraid";0.553908184302064;0.449615117804795;0.433050402136854;0.277641105931521
"aggressive";0.437466018018029;0.187857547286636;-0.296205952524473;0.256420915157055
"alert";0.0574356440196676;0.0909187322105603;0.287567805913517;-0.0965886214458002
"almighty";0.0640347462863676;0.00876288439855671;0.141854952741196;0.1868173902863
"appropriate";0.165976806136198;0.271842296414194;0.249957390530042;0.337066889572677
"beautiful";0.607199592866152;0.462749215392033;0.372684512813493;0.225892344318635
"best";0.53544976419618;0.517329176331174;0.377499327353627;0.321798023408532
"blessed";0.571926335124654;0.0221308356744503;0.27701302129896;-0.0844498964741743
"bored";0.0960261255353357;0.0312000034113186;0.0850657679240991;-0.0866974148005508
"brave";0.381261390470989;0.237145598061906;0.559980279428025;0.251992416491179
"bustle";0.406412111100496;-0.0057158800599054;0.119082815213585;0.21978348825901
"calm";0.668443372436712;0.288585763690018;0.370198133657259;0.0702445065063777
"capable";0.18628365581949;0.617048927116914;0.356002454676991;0.235441351332399
"careful";0.519058824845822;0.544936225073761;0.053602855355009;0.233213583333081
"cautious";0.104425790348471;0.376238408517989;0.48524210281653;0.0748698562925137
"cheerful";0.509019643542535;0.310650521374938;0.612679339481719;0.234759368074532
"choice";0.0344743885271265;0.0377125216674953;-0.0899985508960118;0.324056401606413
"clean";0.533897256722109;0.274752107307854;0.455753620677581;0.319896312834565
"clever";0.270295880596371;0.279573725925127;0.556047495062533;0.46992990090168
"comfortable";0.561608609642344;0.200673520486409;-0.0975641953278526;0.512964338714538
"compassionate";0.0861741221077935;0.141522094135062;0.276538326173276;0.0337094557795125
"competent";0.0873229667121809;0.544720902677121;0.0906080733305869;0.00198226899513032
"confident";0.0643308608527904;0.157452805307606;0.451434530054685;0.23079045098266
"cruel";0.445574273919487;0.426590971512852;0.607483870944589;0.141482793099752
"curious";0.578870398609959;0.493393420760191;0.207546837394607;0.305706530427032
"dangerous";0.0215555752517274;0.210784613959147;0.422167881326491;0.388708247264066
