"MR1";"MR2"
"#-beautiful";0.597984373801524;-0.191080065971236
"#-free";0.538121599116591;0.048085549784831
"#-pleasant";0.140728213880473;-0.00920097307452005
"#-safe";0.5689489840592;-0.00898487228622218
"#-wise";-0.0260246821608529;0.416527714020134
"accustomed";0.588975526655794;0.412394497273912
"afraid";0.634932868298534;0.511269053015816
"amusing";0.413218244315411;0.112051175036222
"appropriate";0.0505241468343204;0.480270779477716
"atheist";0.223763472805757;0.322824736847339
"beautiful";0.726248285520492;0.472094878117391
"best";0.687211269944013;0.512144027546112
"blessed";0.592419840720409;0.22957107492357
"brave";0.420627740699475;0.140646649088028
"calm";0.683720474862708;0.357594412106091
"capable";0.418266663890154;0.411024302125759
"careful";0.632178471434122;0.520703238091197
"cautious";0.480379969051953;0.47115703246061
"cheerful";0.773457599127356;0.364138247628422
"choice";0.0982245236296023;0.297285553390963
"clean";0.498712914221477;0.437040634601254
"clever";0.724967872890528;0.118655243447098
"comfortable";0.673039700647945;0.520864091213221
"compassionate";0.528584374503929;0.107995148820384
"competent";0.302940392670728;-0.180191113193278
"confident";0.0674943771909813;0.00778018582998274
"coward";0.202261157933111;0.265260336222423
"cruel";0.60727058121615;0.262671246205665
"curious";0.509446937073156;0.446663249857341
"dangerous";0.301895927721196;0.534638876504247
"daring";0.548785338702184;0.140924016856212
"delicate";0.371556275080758;0.393557227729523
"delicious";0.728613971845501;0.246590506515977
"delighted";0.621933956227797;0.0863972245222212
"delightful";0.418713242804924;0.406739332985907
"different";0.727346212489932;0.472712118150112
"direct";0.361488714280004;0.118715533437266
"distinctive";0.326061723195706;-0.00893748826295348
"encouraging";0.371854790000728;0.228668860143857
"energetic";0.150976721945859;0.398154323784161
"entertaining";0.403479995721507;-0.00114912162760449
"exciting";0.07305357732226;0.431135017256942
"expensive";0.147886030914174;0.462938408027012
"extraordinary";0.572371050370877;0.546567860890572
"extreme";0.603165504580784;0.511532462071747
"fair";0.572981986962266;0.648945829803898
"faithful";0.766216001348911;0.330620598416951
"familiar";0.71055471634922;0.398993688794598
"famous";0.322962623705897;0.309378349019571
"fancy";0.517983796995468;0.139486748321215
