"MR1";"MR10";"MR2";"MR3";"MR5";"MR4";"MR7";"MR9";"MR8";"MR6";"MR11"
"#-fancy";0.672344444501967;0.187916414838704;0.113070905665012;0.143786845212571;0.00275215268541592;0.017226933097199;-0.087438800149405;0.106173291232218;0.21249132290178;-0.161274036455832;-0.131169745173297
"#-happy";0.14326957483562;0.489223458033784;-0.086821895587091;0.287727391764722;-0.00892987034366332;0.0499546614281759;0.400878340700228;-0.123497077862821;0.292090643254098;0.148906168743086;-0.123893462579673
"#-married";0.169939777166802;-0.0406251114700943;-0.167185760287123;0.66786404589281;0.078000948368123;0.016973336399143;-0.0123406092681936;-0.0437153206169823;-0.0225310489941414;0.0800885841814226;0.0335842773389859
"#-pleasing";0.17343510079469;0.271748557830508;0.0190954588480181;-0.0710881486336518;0.251516731359762;0.20914176010411;0.0234533451172474;0.184759470133122;-0.0287647579736742;-0.052224851181942;0.536338163245685
"#-wise";0.523215493301143;-0.0294017907375618;0.121227608586619;0.362722119505482;0.05968540533543;0.151883697348283;0.21724545988504;-0.0418849119229185;0.00852021629585164;-0.26325692032629;-0.174658068114094
"accomplished";0.195186651532487;0.104735065752025;0.101960383646711;0.210991614901236;0.169367955401319;0.668020709133144;0.19556970509999;0.192051062740728;0.201901078564234;-0.295367960991706;0.0405276202831177
"afraid";0.649394115474774;0.206155860187259;0.25577035814651;0.244028200321495;0.361661496497386;0.224124313080274;0.119780977059676;0.122064647689184;0.121594340976076;0.0832112353076542;0.0953793986893523
"alert";0.077658724450725;0.0686952481453148;-0.0175601076403566;-0.00298381710448487;-0.00339653243635713;0.0794911917992813;-0.0917013419895188;-0.0206493537917819;0.537575326383114;-0.0170107861185256;0.0230857728327118
"amusing";0.718044671554102;0.320348118296957;0.0378690812467438;0.0184744203528368;-0.0900853706639158;0.221754702194266;0.0801472794547161;0.0811734255502202;-0.190333044072375;0.0316757998604763;-0.0963646165661682
"beautiful";0.73256613729879;0.249983405593546;0.159907331211265;0.258758060751509;0.196967753487865;0.192900364130628;0.297542112481951;0.135427215030278;-0.0646500647908644;-0.0454226549976527;-0.0522167657833125
"best";0.66834866848853;0.295855386849595;0.248786781270689;0.184344268421867;0.270439168014496;0.311571803952563;0.0915658632633036;-0.00612814078144764;0.118829455757591;0.202171040239516;0.0685904170665476
"blessed";0.523763248945424;0.00839686898990585;-0.0621495412858258;0.207135461098519;0.421776709493116;0.102204630832525;0.202302254641605;0.0659849199846005;-0.0788305831108701;-0.16993157389445;0.075214449768532
"bustle";0.740676599380526;0.0294409987541962;-0.0733331608823839;-0.0613481220914014;0.0533296222726;0.0739233796725;0.0301267810549124;-0.0911920575358721;-0.0205779531649245;0.0824009265126203;-0.0118496966646581
