"MR1";"MR2"
"#-married";0.235093847234019;0.313742902165368
"#-quiet";0.103159738440117;-0.0233984397712413
"accomplished";0.375255855505807;0.122974344975293
"afraid";0.805105759863241;0.243524391617614
"amusing";-0.103129253892201;0.485980327937551
"appropriate";0.41073960626555;0.165928735505421
"beautiful";0.786248767649036;0.0446336368794766
"best";0.694597823619684;0.303676355514248
"blessed";0.331621244461111;0.0963004150882942
"calm";0.398125803639237;0.647773806005499
"capable";0.552079187910573;0.502436942584831
"careful";0.36902513881131;0.398043968305394
"cautious";0.246651247222202;0.420904060433382
"cheerful";0.545140869587635;0.434398538194777
"clever";-0.0791759154810276;0.661905981593566
"comfortable";0.668177988749555;0.424688923527886
"compassionate";0.469911055856164;0.221908824973125
"confident";-0.0326082215663765;0.60383643544758
"cruel";0.547156354619678;0.302789353704077
"curious";-0.103129253892201;0.48598032793755
"dangerous";0.27179877232202;0.292878823583803
"delicate";0.665188332479206;0.441427767120469
"delighted";0.598947896687002;0.53046577310026
"delightful";0.7912019601047;0.189491756234591
"determined";0.664356244240383;0.507621895747456
"different";0.75859491955172;0.390909653980937
"direct";0.273868574084179;0.469044054644659
"encouraged";0.508727252576858;0.457749519006879
"encouraging";0.0613212142993738;0.507295570587205
"enthusiastic";0.353571433164895;0.0937038213385961
"exciting";0.375136053282846;0.42213385919965
"expensive";0.606949308121117;0.193322409733103
"extraordinary";0.680340082638239;0.409574584013747
"extreme";0.333694059980017;0.322445334840276
"fair";0.561903970515884;0.279650699949718
"faithful";0.0411493614455224;0.0996186307040626
"familiar";0.399266909718645;-0.09995327055073
"famous";0.436252587841266;0.0447551659424724
"fancy";0.60968390565471;0.0240326410967397
"fascinating";0.366950789567868;0.0204869594473552
"free";0.743373219196164;0.351098452782747
"friendly";0.597875621333907;0.220477568326387
"generous";0.484994178944503;0.29646391880874
"gentle";0.559496759602654;0.227986173267555
"genuine";0.71485874448271;0.154424342730289
"graceful";0.364209892310543;0.0737140020489714
"greatest";0.713995881674273;0.427549281444103
"happier";0.572905967920421;0.291476094226144
"happy";0.472950471667792;0.432531503446802
"harmless";0.304737199725526;0.271275098594789
"honest";0.651003842094317;0.281935430912373
"humble";0.534024498223177;0.269509400643225
"independent";0.383232806830524;0.387126874510513
"individual";0.100384820048685;0.111458049958442
"intelligent";-0.110905853510918;0.59795848798146
"interesting";0.528959476016214;0.350543362757828
"irregular";0.490475209127325;0.0234018516488868
"legal";0.255426588085768;0.480065436028608
"liberal";0.259985148751437;0.528814505251609
"loose";0.436252587841266;0.0447551659424723
"married";0.716212181847767;0.366927846156647
"mighty";0.534432515256315;0.0554230526284208
"minded";0.143554584314299;0.531456457057285
"modest";0.365797179861588;0.154102119691266
"modesty";0.250944479467507;0.14500335380722
"mysterious";0.0680790018017604;-0.0654397028721501
"natural";0.691902195645406;0.497065963821702
"neat";0.556667960386847;0.041016831749044
"newer";0.375255855505809;0.122974344975294
"novel";0.436252587841266;0.0447551659424723
"passionate";-0.263431041929373;0.6000874712957
"playful";0.360005406383452;-0.0846992314097754
"pleasant";0.704484466072278;0.291318277547065
"pleasing";0.4787637505522;0.491806444925096
"polite";0.295616018114837;0.215528295523294
"powerful";0.255832923528523;0.11625135860682
"productive";0.435122048657731;0.298182456772809
"proud";0.610012694657595;0.295872222964498
"prudent";0.459971997026493;0.534521526952443
"quiet";0.567383419474072;0.35852912975002
"reasonable";0.494417089841989;0.59951370898662
"respected";0.0302863769348685;0.361301030321829
"rich";0.56009728610971;0.469749880213786
"sacred";0.091798029358488;0.211841230031309
"safe";0.389370617231125;0.488568312924397
"secure";0.567044068137909;0.300855065022673
"selfish";0.757125622207997;0.3214304006718
"shocked";0.327756429710034;0.309189096217323
"sincere";0.691544722926894;0.512565769749118
"smart";0.735160282468763;0.144298572477557
"strong";0.644704423661144;0.460264238179641
"superior";0.676034421479781;0.225751037467723
"surprising";0.250944479467507;0.14500335380722
"sympathy";-0.263431041929373;0.6000874712957
"thoughtful";0.622790081689599;0.279662673148123
"tidy";0.490475209127325;0.0234018516488867
"uncertain";0.831521424588806;0.213726423803243
"unfair";0.478470668405874;-0.0334628810577455
"united";0.59964716764244;0.256410874334187
"universal";0.0683055521479421;0.135229251666643
"unpleasant";0.637377902898881;0.310604639438923
"wealthy";0.402661598073196;0.0751132142958897
"welcome";0.467946924032141;0.448242238211322
"wise";0.504918910635871;-0.0659078842391533
"worth";0.592432319855646;0.439843166915676
"original";0.464999045122332;-0.0494460372818488
"standing";0.283273243667699;-0.0646964008212419
"threatening";0.399266909718645;-0.0999532705507301
"weak";0.545575477530507;0.0886016454468636
"tenderness";-0.263431041929373;0.6000874712957
"spontaneous";0.398743689983973;0.161293592763016
"stable";0.0411493614455224;0.0996186307040626
"suited";0.235175840491174;0.102929200717276
