"MR1";"MR2";"MR3";"MR5";"MR7";"MR9";"MR11";"MR4";"MR12";"MR6";"MR8";"MR10"
"#-happy";0.0769347291141484;0.0660355726307319;0.0291349404679719;-0.0461419934973897;0.719432437384153;-0.0528232453486206;-0.0201522950033149;-0.0449641668184414;0.0440928137552893;-0.00500891025305836;0.0132122602483499;-0.0283362037344811
"#-interesting";0.100375324227152;0.131368023347861;0.105721033172404;0.63754554852559;-0.171566944980263;-0.0431540609181069;-0.0232687311869429;-0.0634488760936888;-0.00682333704563303;-0.0151560716684693;-0.0827179338166681;-0.0463686518927493
"#-weak";0.20961357829589;0.0177256167797051;0.192647992955078;0.000758355772006167;0.0603985476704407;-0.0158286745816052;0.025635353494654;-0.00344205176615875;0.778826241446461;0.122370426973438;0.0722093047868993;-0.00017309283552447
"#-worth";0.110378328510284;-0.0828108370055326;0.00063708817105489;-0.0943281148819045;-0.169096297289913;-0.00389674629208053;-0.0597105416739872;-0.0638177037091104;0.203815560013248;0.443460811093611;0.135580469942333;-0.0433919206273282
"accomplished";0.407549723469968;-0.228017359302869;0.042176811204499;0.260547022174068;-0.0253830899506798;-0.0374202187961512;0.210377364525112;-0.029751406387623;0.0315785681328563;-0.131003352575954;-0.0733308258328563;-0.0898921254437855
"accustomed";0.678554034896157;0.36083927290228;0.180579540461121;0.0605688363832385;0.0367889890401698;0.0758554403009853;0.113194665647343;0.0321644396674257;0.055545109824821;0.130268515163148;0.115925430851158;-0.10928018586849
"afraid";0.684927179481147;0.0365347789744817;0.18060090495296;0.307830957222579;-0.137782110398212;-0.00389031575571171;-0.0014883375499826;-0.0326227921881152;-0.0423550635063144;0.162905350556468;0.124210796527482;0.216181355916423
"amusing";0.249675449523982;-0.118262431275054;0.298452991495678;0.0959587806158195;0.0739203829832343;0.47568397598042;0.0836551084132981;0.00263906728830292;-0.00085514123416544;-0.031374696838232;-0.0294774447112863;0.221103086396575
"appetite";0.467196685697965;-0.163964406990085;0.0701284821461561;0.29792391426986;-0.0273674062846148;-0.151649645511097;0.158645846459528;0.205231592039897;0.110696824840338;-0.269073965940891;-0.0437117062829084;-0.117111344814754
"appropriate";0.387102361605337;0.299414872621424;-0.0810177569291012;0.162917458463558;0.127650478516996;0.304828795987731;0.191257905826233;0.211623545510756;0.0792208787479481;0.171931086731536;-0.0821549445325917;-0.184890247484036
"beautiful";0.796546453458323;0.0368774277238176;0.244847035433624;0.0556510009064349;-0.0661241275171841;0.156044447870257;0.122933993246076;-0.0178738324095622;0.0126700461147874;-0.00502238627698554;-0.0522239793519105;0.113367749177659
"best";0.66771296901876;0.283735025429455;0.31210118215634;0.196810713944582;0.122116505623772;-0.151560489636933;-0.082177590676805;0.140527328240546;0.121292167027672;0.153116113997335;0.113286811204442;0.105353139793531
"blessed";0.69972214962879;-0.000866759089699323;-0.126258446861213;0.259400779607791;0.11081406282963;0.196060792711734;-0.00792150071678467;0.0869099547452862;0.140530073656961;0.067666756047209;0.0523308843392451;0.191209235134647
"brave";0.700073825025193;0.254421092962226;-0.115318396595978;0.241303847068107;0.118131069351122;0.202246608545235;0.116893860839068;0.184651730758699;-0.00177202311707892;0.188169523636255;0.0313073374583188;-0.145459147112996
"bustle";0.37939982504616;0.179700503406751;-0.0821448083197721;0.0677124187487916;-0.149633401573606;0.380180881825155;0.192476371049909;0.0170201718348086;-0.116576361560216;0.0926406134650081;-0.2336668137546;-0.0546587748954311
"calm";0.650655065999812;0.00703739746628372;0.298753221128663;0.0850010659770118;0.0453274403802818;0.139561789799544;0.116050802308146;0.0255395291541476;0.0977125216926117;0.0435755606489742;-0.191485775651977;0.0977547964167944
"capable";0.418847728102939;0.31893964738702;-0.0134789785996169;0.0865087137148593;-0.316110680094905;-0.010553173599639;0.22302016338654;-0.0582396956568004;0.0470129078241985;-0.0824333216615689;0.132683589324061;-0.043838275519294
"careful";0.768695377911555;0.0891551482195653;0.0643573579233238;0.0984698409419168;0.127167499918223;0.0794199849355383;0.0654998778434731;-0.00924971749614768;0.0544496231161161;0.0772047107481795;0.126857622040873;0.0593200916828323
"catholic";0.572418320814939;0.0169104411286803;-0.140278239809856;0.152966324577766;-0.107626992688353;0.0273713609603617;-0.116816202262437;-0.099815300990141;0.179294683223158;0.451025748074283;0.201934307973959;0.105119030615434
"cautious";0.385331623249695;0.141510255304219;0.0572774697280047;0.241870056133706;0.0983833635048881;0.096043149950918;-0.0471282960865425;0.0998882797296384;-0.13334800123419;0.141095129228237;0.498192385114256;0.0890081899534816
"charitable";0.521010852996259;-0.046503124072976;-0.0181787622493957;-0.0483004977807855;-0.0957766918096026;0.313971731712228;0.512157604523122;0.00352344901856118;-0.0446912752745039;0.0101145641197921;0.114986954044709;-0.0641103666306809
"cheerful";0.683129747767481;0.27526258754604;0.267470203317373;0.242161826207844;0.0384536430824109;0.0735039032636917;0.0936653583231032;0.214630264162384;0.103979432829096;0.0528069499587426;0.0423874562030118;0.160215992751768
"clean";0.391856850396072;0.426359289588197;0.20090591623294;-0.137730955578219;0.0730558844282552;0.0214851740006978;0.0164489938476022;0.00252367812047037;0.121941937309839;0.171933558348021;0.146448100720453;-0.0674075974421504
"clever";0.359210293438907;0.247398981261998;0.0616741624490065;-0.131577589371763;0.0658037817854469;0.151626798263499;0.0211367342050896;-0.00554763669244368;-0.109239951409052;0.0117443137557148;0.340210571265252;-0.0990914992963127
