"MR1";"MR2";"MR3";"MR4"
"#-extraordinary";0.340186135076305;-0.0255575845918148;0.476979599937747;-0.326770812706761
"#-familiar";0.037894158485181;0.451448333987742;0.150684631074492;0.0669436831592757
"#-strong";-0.0546134234710048;-0.113272905253904;-0.066840807270279;0.181016505103351
"#-worth";0.477284999439977;-0.0242713578302042;-0.0413394426602242;-0.142811727205568
"afraid";0.646011823487398;0.149079112288199;0.21485255787635;-0.195720092424213
"beautiful";0.515073706156576;-0.102219091957276;-0.226901815417529;0.198809633439179
"best";0.539336818917148;0.481547383332045;0.0703403003212812;0.136918386924357
"biggest";0.502988590155143;0.244263590631704;0.00991956375843257;0.0703283949950182
"blessed";0.565075834653657;0.0418431397248111;0.248782970187702;0.089591914533776
"brave";0.0133908818080372;-0.0508514867779869;-0.0381032855984129;-0.0560882100828627
"calm";0.825114674129194;0.0904145329826451;-0.0104602192782467;0.0614596160698384
"capable";0.543413409332623;0.109951771962345;-0.0131621934183163;0.29229388463926
"careful";0.703127118290152;0.0910378585837067;0.00955441563597068;0.320790612079957
"catholic";-0.0843818205857636;0.892839411002782;-0.121355371454606;0.0279219781696931
"cautious";0.0173600308410966;0.418906345185125;0.219073769978847;0.286787894947475
"charitable";0.246226256393716;0.83662451476438;0.0136492305731669;-0.0810753402110369
"cheerful";0.267311428821761;0.213158569583349;0.063137611921768;0.0575444690081926
"clean";0.0856668747183402;0.239767410877952;-0.160753575496963;-0.0745682691542674
"comfortable";0.453576117585291;0.11390859083892;-0.0526228485159231;0.459865025276345
"competent";-0.0442773926053741;0.143747017182735;0.741943941600656;0.157902825187712
"cruel";0.0482581235817023;0.182048627432724;0.0905099609769788;0.0706094464637824
"curious";0.403392370549321;0.0145948744494477;0.401832481025572;-0.243056427692149
"dangerous";0.0411132098902769;0.215606143749136;0.133169970780958;0.26666541895749
"delicious";0.439785803478936;-0.0400912876738083;-0.180798371092564;0.132127774585284
"delighted";0.337326260611929;0.128924727497275;0.00693892947382693;0.61605972060619
"delightful";0.357740998429435;-0.120057129338509;0.189657827835436;0.0219871995103245
"determined";0.175167111050406;-0.0462060774387692;0.226468222093624;0.449860689572414
"different";0.56191844334218;0.233689809348272;0.105247770820236;0.215329408976621
"encouraging";0.147075442197433;0.101697380316543;-0.12334810694485;-0.0714003276888017
"extraordinary";0.684242320763413;0.235618356544014;0.185472674004766;0.189458607090271
"extreme";0.757131579238494;0.157554690688688;-0.000762965704955774;0.136950835870696
"fair";0.299716426649092;0.624628847494125;-0.0513378120236134;0.109445629617653
"faithful";0.374515592732347;0.708398836264866;0.0137398064339223;0.112458644726313
"familiar";0.186348020891203;0.252973631801212;-0.0296651204067069;0.199486659650718
"famous";-0.0201571306516848;0.0446927362144926;0.802977596703791;0.154626075674042
"fancy";0.463231677562474;0.278236660427063;0.00311064611566807;-0.255158268967482
