"MR1";"MR2";"MR5";"MR3";"MR7";"MR4";"MR8";"MR11";"MR6";"MR10";"MR9"
"#-clean";0.0377789598541152;-0.0391619507982525;-0.00366105192887889;0.145916833918092;-0.0371074809359558;-0.0612152224582506;0.152099340691597;0.339637411239173;-0.100526003796574;-0.141810121263656;0.0637712069978981
"#-cruel";0.0906801951071163;0.37162756362137;0.1588682961994;-0.120938561115556;0.0426849884680073;0.0395690903810279;0.0568552716985743;-0.0926572782358458;0.0563735833507985;-0.0743147187020458;0.239836785727144
"#-determined";0.132170908682442;-0.0897361948094135;-0.021967487873514;0.286957744326875;-0.0845400170069434;0.201778022194474;0.325614921980415;-0.102468944225083;0.00412531699975285;0.348059372728711;0.122406069813692
"#-encouraging";0.0651762138071149;0.158656672008971;0.10204971663648;0.116196331472159;-0.0314194303987828;-0.0485678939111666;0.719333910543051;-0.0152198093428581;0.189564770046961;0.113750208524948;-0.0985303311062733
"#-happier";0.218764731126614;0.342844778216223;0.113150832945682;0.265181797937373;0.466184963436893;0.103414349727005;-0.0601460911613539;0.11140097864207;0.000236441645765431;-0.274596282774721;-0.201209513101791
"#-interesting";0.218764731126614;0.342844778216224;0.113150832945683;0.265181797937372;0.466184963436893;0.103414349727005;-0.0601460911613547;0.11140097864207;0.000236441645765061;-0.274596282774722;-0.201209513101791
"#-married";0.135628171665728;-0.0309003925828728;-0.0927271791295209;0.192085803412278;-0.0196852191565201;0.410689395924655;-0.0464100644879806;-0.0452989441390431;0.0526417699415514;0.199236044925117;0.068221332658177
"#-minded";0.0985652002413433;0.00764253277503754;-0.116647149565723;0.260498177624808;0.0868534972811216;0.272343185137747;0.120332621704257;-0.0851426517858658;-0.0359607644138422;0.504029083699641;0.100414446575427
"#-unpleasant";0.062947130210317;-0.0834068014155685;-0.00322252759624957;-0.114263388661769;-0.0205639304525063;0.0550604979965416;0.0158871595854374;0.463532700992666;0.101523528973588;0.0113813061377452;-0.0117711469093404
"#-weaker";0.0144485801518632;0.0345695210029876;0.0319056187711969;0.177066918156204;-0.00454286277238555;-0.00798577321921067;0.173324442243694;0.0351260131956834;-0.0832918144452481;-0.0261040611081638;0.0233959963840936
"#-worth";0.0935417365470362;0.147554369215414;0.47941999867536;-0.0799357579960601;0.0601598755616469;-0.078231447732633;-0.0152917748903069;0.149853912762561;0.00242663779692917;0.250654414658652;-0.145421894753422
"accomplished";0.11802567304496;0.159204570438376;0.136800374516071;0.0658755911430191;0.271858713495215;0.0754181205306179;-0.0051262121567618;0.0252463741487212;0.512796077697723;-0.0885658501219892;0.00300662937421404
"accustomed";0.539791965118559;0.319750219556563;0.170585798947976;0.0870872266267743;0.0463177235136678;0.29490224093421;0.131717264249591;0.228867852534037;0.0653599481460398;-0.0167710377257851;0.318629584215266
"afraid";0.76612913444101;0.227759886803644;0.276119429117924;0.134756991878754;0.227734557072076;0.200958000291016;0.122828169793828;0.0597082637859243;0.03996545916471;0.049246719367004;0.0163174827462992
"almighty";0.0651762138071146;0.158656672008971;0.10204971663648;0.11619633147216;-0.0314194303987827;-0.0485678939111666;0.71933391054305;-0.0152198093428578;0.189564770046962;0.113750208524947;-0.098530331106273
"amusing";0.0207740529245456;0.337971882818105;-0.107131191564382;0.274583052828812;-0.0123248154325018;-0.127110816336579;-0.0625371486681725;0.0653121782306016;-0.0821785293387357;-0.0908012055037998;-0.0933622774419892
"appropriate";0.516374336019205;-0.0239835473344916;0.194529898268215;-0.0347512045130618;0.176909698947751;0.336639218148556;0.00476959117909727;0.0820038383732275;-0.0727165795798861;-0.122987398389586;-0.0408008932933747
