"MR1";"MR2";"MR3";"MR4"
"#-determined";0.15613923423654;0.0239565727648221;0.283814705793105;0.0602494631641685
"#-free";-0.108197582286328;-0.15451816622379;0.471416811112189;0.0782791456865079
"#-interesting";-0.0143003278017209;0.712165507793361;0.0330686742334508;0.0246698295075793
"#-worth";0.275399999532375;-0.0482925215550288;-0.121576788980314;0.17221353410995
"accomplished";-0.0352151688935553;0.183751089727343;-0.04153809977654;0.300233894513214
"accustomed";0.0572438318216992;0.722532832763374;0.2802794796845;-0.080451178173644
"afraid";0.746884729504586;0.0256697919271754;0.172397079816819;-0.0797467194247784
"aggressive";-0.0449408088969871;0.462316520848347;-0.0313954896192365;0.0371816419634209
"appropriate";-0.0398511114553487;0.0299466168209209;0.459615095324922;0.494981007526253
"artistic";-0.0207460935461749;0.172987434677463;0.400920845883967;0.0962176698403259
"beautiful";0.735301795228737;0.133315154571394;0.0630323894602071;0.018312974108329
"best";0.378858048218085;0.230127116072967;0.410667859049341;0.0360780947973974
"blessed";0.626687222537596;0.174108702912655;0.0664653047307217;-0.0934087142481533
"brave";-0.160331899965088;0.305806296744507;-0.0294401529332178;0.200334548737383
"calm";0.187423448609815;0.394834855977201;-0.166023923232927;0.00354151110333511
"capable";0.0949574775714122;0.30136310849082;0.123514041432981;-0.0260728146786989
"careful";0.339182127912089;-0.0455449862580463;0.0336424344620209;0.155573351320427
"cheerful";0.650158006480541;0.298603975979152;-0.110234783254599;0.0944889390133979
"clean";0.174369185402107;0.226480037703387;0.166988090123959;0.582736404036498
"clever";-0.0872429376791428;0.0694719541494864;0.314069531359913;-0.189195748545771
"comfortable";-0.012347592935558;-0.115199302093457;0.38321880948663;0.509571011202721
"competent";-0.0587737389221859;0.132694121588882;0.0656204887660363;-0.113656101829911
"confident";0.054081226061278;0.206881792415751;0.333844629572875;0.179774814084381
"conventional";-0.00980137522777339;0.360792608891862;0.0667227420641844;0.490121389836159
"cruel";0.439716166223066;0.148171131819873;0.194463420751395;-0.0705056363387253
"curious";0.338283068472694;0.44025382405533;0.338633563556027;-0.117503097552806
"dangerous";0.731283444823805;0.0550908384733565;0.149219156796186;-0.0823182967115291
"delicate";0.328639985859833;0.0601701255962682;0.622547208311947;-0.00824919127493853
"delicious";0.146304823271862;0.0564923743976239;0.323829338570633;0.087490642904655
"delight";0.10773558280993;0.20573665169162;-0.129658711249013;-0.0400088131250743
"delightful";0.551603650827704;-0.0331063168471629;-0.10144365564782;0.00232102647694007
"determined";-0.0254280645095269;0.164145048501061;0.0761588719105558;-0.176146396405439
"different";0.132658535501577;0.165463189844474;0.188558036115214;-0.186005577565036
"direct";0.172488552465548;-0.0159008956363646;0.252147913547617;-0.160921552783071
"effective";0.10773558280993;0.20573665169162;-0.129658711249013;-0.0400088131250744
"encouraging";0.546677602575994;0.102797113961793;-0.000759831520072964;-0.0693492732969765
"enthusiastic";-0.147594821306798;0.42235146217207;-0.0991534665397916;0.141948690146512
"extraordinary";0.294935558338603;0.0113475628641796;0.403845419233805;-0.152700309638423
"extreme";0.409669809249261;0.334387899410521;0.455545522391958;-0.218903686483899
"fair";0.457737036984748;0.309879062775993;0.0857567455371484;0.247280863508175
"faithful";0.138498887391551;-0.116455689756146;0.354627558554665;0.509969535476136
"familiar";0.456814564292117;0.162713070440907;0.073031110621236;0.0742215876763447
"fancy";-0.0428984429708542;0.0410669708886182;0.531444577277307;-0.0573926219181356
"fascinating";0.0790267117464115;0.009219796318935;-0.0044231308845697;0.303093407155073
"free";0.294289186831255;0.199541249698466;0.0570606902649101;0.305513218707685
"friendly";0.463713038266554;0.181047819487858;0.0836149691717216;0.151660174209561
"generous";0.436552078237803;0.497964992975572;0.322081578762291;-0.301032756150344
"gentle";0.312136137744168;0.648610154957088;0.0298446100599246;-0.151560247861582
"genuine";0.162169450963449;0.23489081921744;0.270088005475441;0.59524487752765
"graceful";-0.0644375742392879;0.0161267012057973;0.516055211092894;0.379691257737032
"greatest";0.0100726568639781;0.346016974351925;0.303561695532408;0.266964881009259
"greedy";0.0963786983233824;-0.142162421434119;0.199486826494262;0.0739466939054221
"happy";0.0787671901559009;0.677503027459145;0.209413072269275;0.00995864685883094
"harmless";0.476094593309465;-0.0864110171166675;-0.0858340034836838;0.0398970223764022
"historical";-0.108197582286329;-0.15451816622379;0.471416811112187;0.0782791456865074
"holy";-0.0207460935461747;0.172987434677463;0.400920845883967;0.0962176698403264
"honest";0.245939879242288;-0.113457973639692;0.347123295493747;0.0198802438564889
"humble";0.169827211109425;0.334888466175032;0.23705275857794;0.470624292563497
"independent";0.0140895360100428;0.729416572822775;0.0302721683882447;-0.0426579374405128
"individual";-0.0627640900306462;0.0532471958304863;-0.108045494530625;-0.0404888793345659
"interesting";-0.0094424447223132;0.00720851470542157;0.171723153437237;-0.0780285686726107
"irregular";0.323906545273474;0.021437519554002;0.153554966501648;0.0642008897125745
"legal";0.323906545273474;0.021437519554002;0.153554966501648;0.0642008897125745
"liberal";0.177318115728637;0.247958912060529;0.618104077716292;-0.200480462759611
"loose";0.347599705059134;-0.097406594788224;0.475351823211508;-0.0170865042699009
"loyal";0.380913424487478;-0.062633749496521;0.304334994997787;-0.00918519364023515
"married";0.10773558280993;0.20573665169162;-0.129658711249013;-0.0400088131250744
"mighty";0.507239060561753;-0.0952057195061336;0.177174817194131;-0.0853360814539431
"modest";0.00214936342050433;0.655541826020828;0.185670930115891;0.349056295899621
"moral";0.131304414775563;0.345900436965443;0.412487082486001;-0.339475312113477
"mysterious";0.299850908797236;0.200192389205876;0.214518678050961;0.151093322843078
"natural";0.0946067632373043;0.715469412846988;0.167844831446049;0.0481784021263507
"neat";0.0551298297633068;-0.106969524972347;0.373147868595767;0.454548595738264
"novel";-0.0144989613404174;0.0276000152420811;0.049173218810926;-0.277968371524992
"official";0.015549174066762;0.603359329171694;0.0148512415519643;-0.110986934466741
"original";0.0449421147731761;0.0452383418169368;0.481662373822366;0.00819404088172897
"passionate";0.54479213878189;0.146099008360732;0.0935759619289261;-0.254873784555403
"peaceful";0.240157208551524;-0.0542763736442358;0.354078300641003;0.0201112628736802
"pleasant";0.364065617764782;0.32645868824628;0.155887760970086;0.0893458514941488
"polite";0.134081100441936;0.267993258362655;0.671553497676262;-0.0246029065018689
