"MR1";"MR2"
"#-afraid";0.450016889467381;0.0310031860118195
"#-dangerous";-0.0271058665729803;0.13424144411149
"#-fair";-0.00295583468891916;0.377216715095189
"#-pleasant";0.376566863035583;0.0551344539523972
"#-strong";0.098119225074837;0.158949591843164
"#-weak";0.202519665370334;0.073960480022045
"#-worth";0.110140223495909;-0.0669802763162641
"accomplished";0.313151272674587;0.478783057342579
"accustomed";0.353320989275237;0.285740276349571
"afraid";0.590582592594491;0.429527921562343
"amusing";0.225856938566675;0.134951999065472
"appropriate";0.60287329504453;0.177486153087468
"beautiful";0.452218320063803;0.684462260610066
"best";0.530435687999003;0.488638385767915
"blessed";-0.0201093962436518;0.156528093260935
"brave";0.0956317932518413;-0.0262312741959632
"bustle";0.0382355644376098;0.0405697473091165
"calm";0.469459443656337;0.593058631557223
"capable";0.635973131031416;0.0577077264970386
"capital";0.0270711498154502;0.223406407167685
"careful";0.557892938360317;0.341836701464737
"cautious";-0.0333467254202879;0.397825713727995
"charitable";0.556369743386234;0.17020474889027
"cheerful";0.496767075503567;0.605858386618682
"clean";0.188802864496449;0.653680517686177
"clever";0.586113987161993;0.374716391394794
"comfortable";0.248420626056575;0.614291701240472
"committed";0.101656663062426;-0.00637909485660185
"confident";0.396532487731906;-0.0256848741197088
"coward";0.325022855680723;0.284929811225691
"cruel";0.465182740931448;0.318442009422363
"curious";0.678593781047316;0.31961657387431
"dangerous";0.519308429003344;0.076318870771386
"delicate";0.390757427172574;0.573612881852504
"delicious";0.0622441117063666;0.687991992923913
"delighted";0.373136287310788;0.6272921459899
"delightful";0.159670635726794;0.141196160432949
"determined";0.278967577401145;0.41588713147709
"different";0.343340814731467;0.471460549854054
"direct";0.533718377498109;0.0667888638478479
"effective";0.205701288581549;0.277022937095419
"efficient";0.225856938566675;0.134951999065472
"encouraged";0.279576665820265;0.579752770914485
"encouraging";0.0184478746598718;-0.0791805533098655
"enthusiastic";0.366759973972962;0.176691636609159
"exciting";0.206907180729873;0.176207867107317
"expensive";0.31594414447406;0.224135838648758
"extraordinary";0.473582766368236;0.525816932227816
"extreme";0.548832923284519;0.0663451517771323
"fair";0.217083570886223;0.559443084169185
"faithful";0.208875264208191;0.489293858976911
"familiar";0.420145602863329;0.408318216999453
"famous";0.462455826218683;0.167348137941535
"fancy";0.263773340912408;0.628503887727727
"free";0.524274324597616;0.403160408537482
"friendly";0.406366087471399;0.0625811175944301
"funny";0.14954002604224;0.466451877270098
"generous";0.359976671252666;0.577678687765559
"gentle";0.394239948369402;0.699011005665498
"genuine";0.348640436258823;0.148625769336968
"graceful";-0.00885117926720553;0.327808292529757
"greatest";0.526279216255298;0.188087190798363
"greedy";0.145964733278185;0.268162591582304
"happier";0.0332507339411473;0.63860969130713
"happy";0.459746755756529;0.625862315282966
"harmless";0.000715608590047606;-0.00521216538110756
"honest";0.648179996817516;0.367216219552711
"humble";-0.00604212269379684;0.590537262548914
"imposing";0.372754484087496;0.0871955765760407
"improper";0.425050118224238;-0.00816309029915266
"independent";0.352576983201583;0.0403674354540746
"intellectual";0.35240946651886;0.0582057504238352
"intelligent";0.0463111922197819;0.273636556725204
"interesting";0.328946259051775;0.29591020133832
"legal";-0.0330244814513788;0.141895581758875
"liberal";0.41609851394254;0.0207834590635768
"loose";0.621831646022504;0.0516448310283243
"married";0.160136340281281;0.317195878402546
"mature";0.63606460456492;-0.0952669369500317
"mighty";0.368497634256343;0.463626314097966
"minded";0.253572007174435;0.384825775721109
"modest";0.253039790356741;0.0137620552855624
