"MR1";"MR2";"MR9";"MR4";"MR11";"MR3";"MR7";"MR5";"MR6";"MR8";"MR10"
"#-clever";-0.0609618045996015;0.345262851744841;-0.10039933069031;0.0159858202010052;0.138798562252751;0.179914750623268;0.53032816973859;0.0993426313323266;-0.0995442808871625;0.055456824268374;-0.0628203681670371
"#-united";-0.01319797972845;0.260649731426946;0.0726594391403751;-0.0279618425946965;0.298003623153207;0.0715134672002345;0.337971075787491;-0.0491458898186282;-0.238160628914811;0.0325802051210417;0.292528204179135
"#-worth";0.0320270898252723;0.385445414806245;0.00878740617987486;0.0525123166710066;-0.149188353495551;0.0308564234440167;-0.0184243141302188;0.267196179814077;0.0870026547704131;0.683268997036613;-0.0343792826192684
"accomplished";0.0583831747259588;0.715200589043329;0.0461023695160028;-0.0525620721252381;-0.0861574939058117;0.0198435568295665;0.0825842723651964;0.100946612992955;-0.0294145244523932;0.233430403698853;-0.158117328032191
"accustomed";-0.00906703258887734;-0.0312832763238235;0.0726513925937748;0.00395002808562266;-0.0308712181707253;-0.0428840164523217;-0.044486035762511;-0.0192564210291232;-0.00428537556017129;0.546751211939239;-0.0362747552917171
"afraid";0.483635695377396;0.230015057016758;0.149781665780773;0.375399295766013;0.203820189960249;0.241822135871182;0.0845980604439442;0.186290944793774;0.306207771007251;0.164011612347847;0.0547615602167804
"amusing";0.55050491896512;-0.0229624885721141;0.185817938824392;-0.00409195942786778;0.0718809817507871;0.12702398704248;0.0418639614081287;0.161053003289047;-0.0214194107078492;-0.00333042281128026;-0.0601900163926108
"beautiful";0.324553315377199;0.338361388156171;0.332860959201792;0.18726322040844;0.0564068302578604;0.132626527347127;0.144675916129207;0.171241896450716;0.150930425110377;0.433621259980597;0.0442093528885984
"best";0.546762487173042;0.188982408017058;0.373644639849543;0.220634866040995;0.180497084083189;0.173600098152802;0.15882407253057;0.0681949278002836;0.173854391248793;0.123740242179076;0.164926086232751
"calm";0.403528689150076;0.080846654179335;0.164876010153129;0.0219755816004409;-0.0809564079845719;0.336571551808736;0.232825764435278;-0.0345883487605712;0.177201343175662;-0.111301245394796;0.0476166473889828
"capable";0.322551175920106;0.221123272815867;0.482010696634224;0.326707300358609;0.324153590242053;0.034592859588979;0.194316196180709;0.200267576762966;0.110007699273503;0.020190526331378;0.0561967670487936
