"MR1";"MR2";"MR3";"MR6";"MR10";"MR5";"MR7";"MR9";"MR4";"MR8"
"#-cruel";0.22375197087764;0.0612441296000138;0.677500562388611;0.0270692523859871;0.065757366118536;0.0543798549814867;-0.102956586697375;0.226148202240745;-0.123827148716961;-0.0568493126676364
"#-determined";0.117562387458634;0.0701887011741271;0.654058475488062;0.0834393639530127;0.0538021898638575;0.0671534654491262;0.00574938580050268;-0.0633345428248845;-0.0389993020647603;0.001682255089837
"#-rich";0.0825331132645142;0.874605977752992;0.129502302107563;0.0653209150872452;-0.00352678265414525;-0.0138466743890602;-0.00343086474180219;0.0854203315502075;0.0551758645390237;0.0570977304641221
"accomplished";0.623786066376766;-0.0554911835200251;0.11297254085066;-0.0125408544100856;0.362612384122793;-0.127206557484649;0.11249383580963;-0.0875799262271853;0.0319038449270151;-0.198799697098973
"accustomed";0.317443120308333;-0.00149941743819819;0.166222604539049;0.115293202346911;0.677937465092776;0.0729085492992693;0.0704799899839053;-0.0542310975384206;-0.0325472631840042;0.0811542003539859
"afraid";0.74160953137679;0.228318667443943;0.296874524955673;0.265259990896165;0.137595727362942;0.100580532300906;0.057384267449539;0.220514563235976;0.121152104654397;0.0789247446696567
"alert";0.131397879259674;0.0754289742043604;-0.0991987432044819;-0.1635384565557;0.223682507994755;0.564399370002831;0.194012112062658;-0.0918718687157821;0.0807651014060684;-0.0890891673371863
"amusing";0.324758903540728;0.15615456376549;0.44241900428216;-0.014092342583872;0.114039700143496;-0.195454894200655;0.168689895975903;0.301561373358629;0.26087741501223;0.0567754130851144
"appropriate";-0.0412412265182611;0.0741530754631374;-0.134200647635369;0.387713010601763;0.179313080506;0.11768608278394;0.541035805502445;0.0139811703575306;0.229748264077883;-0.0909256235749699
"avoided";0.187823285335801;-0.0721503022127185;-0.0426913325204206;-0.136929222424412;0.0455409684685591;0.0597616169483265;0.512331566542512;-0.02811620411312;0.0682576968922639;-0.0182940174922784
"beautiful";0.560914122572805;0.301655938273199;0.0675121616923745;0.103415669678854;0.000193582823048643;0.182887055575263;0.487258191184014;0.124286336545143;-0.0490378915287631;0.0191845708474843
"best";0.483442969439696;0.326735579248933;0.399522595368118;0.263978199593737;0.0802506904852701;0.263783610560323;0.165896924034667;0.273520055741196;0.19931559136776;0.320812685204771
"bustle";0.485746309648893;-0.0580512305940544;0.419100753586949;0.516910634742048;-0.0104959533633226;0.117097990647353;0.00670708933415632;-0.00274736269875233;0.0330745477268737;-0.0997651018804096
"calm";0.358882110760821;0.277156003430285;0.397555405825387;0.0902500101700688;0.301437018879064;0.131145072394757;0.324729639620057;0.136819367814516;0.130066870473402;0.136325244921077
"capable";0.685292811114704;0.458440556622865;0.170557683126039;0.249256339760292;0.149704291391773;0.0794881676770925;0.0753533864752267;0.129717067075977;0.104891068001025;-0.00658062545691402
"careful";0.447284344967769;0.173182461372217;0.127176429316901;0.331410334154583;0.104716278448371;0.0102145829766272;-0.158680627341278;0.209476274845841;0.239621246145303;0.130002298605928
"cautious";0.310670876794042;0.0429234722186391;0.444195044826901;0.091966219524641;0.422814309353165;0.00532245510028252;0.295647800732372;0.0074129722267461;0.035693567885269;-0.0633274355533054
