"MR1";"MR2";"MR4";"MR3"
"#-clever";-0.0417346412618018;0.581928922038465;0.00433495967672024;-0.125630658210093
"#-united";-0.0278895673256841;0.424816919117796;0.024304696325369;0.120762684656925
"#-worth";0.190914443461076;0.44402652405744;-0.0250136366811602;-0.0367644801080355
"accomplished";0.0524364967768672;0.682148925720931;-0.0115667927586442;-0.143331777452001
"accustomed";0.0638161623296097;0.0638356726818685;-0.0182467326694363;-0.0109146372546917
"afraid";0.571903994707471;0.312195237794037;0.430635489899364;0.203640455016095
"amusing";0.36796450957093;0.0622663061813909;0.326189735073433;0.0664859012828105
"beautiful";0.391670412689552;0.472125220626659;0.373679591702191;0.103426020693298
"best";0.488626599486983;0.286943656971192;0.547952105141386;0.227848887448941
"calm";0.223826205287426;0.113113701291601;0.507789286453936;-0.111922081700063
"capable";0.411042532639337;0.379856482915067;0.43388608185452;0.322070551767141
"careful";0.109530603909759;0.696443777949497;0.166325361875096;-0.011281953301676
"cautious";0.516722273502138;0.353354868307338;0.100403074756053;0.269237103229534
"cheerful";0.252869430168297;0.330218225610443;0.346484850142253;0.222766171931156
"clever";0.477101446719605;0.036468170176323;0.202984113465737;0.551830687020136
"comfortable";0.560824742254976;0.17018461873652;0.355858639729082;0.459774486766124
"compassionate";-0.180005065397496;-0.102126051756595;0.432291789522283;0.366661516470833
"confident";-0.0335540113858841;0.237349459773304;0.303390091978908;0.139178218003269
"creative";-0.129680742040582;0.308250798757457;0.050955043574316;-0.113714296952002
"cruel";0.165455934923549;0.55667833467839;0.32267816097013;0.329683051006362
"curious";0.250085916743801;0.302856227662491;0.488238339463603;0.0907715535239212
"dangerous";0.0380236655944017;-0.0398620312094046;0.466441772089585;-0.220571837773597
"daring";0.442201824184524;0.094823095702807;0.0887684933639961;-0.11242757673634
"delicate";0.508711594700555;0.19318721275175;0.49530478652388;0.264697273183616
"delicious";0.176655229009048;0.1123779201549;-0.0277236219548406;0.205180894418369
"delight";0.461472134472268;-0.0197544498121777;0.470744501488904;-0.0576031407882589
"delighted";0.502133078043434;0.498169836714901;0.352110798492151;0.0127498780096671
