"MR1";"MR2";"MR3"
"#-beautiful";0.0678311850543461;0.655485458429605;0.0647821627645545
"#-fancy";-0.0348389714397067;0.198069069913279;0.0851715375100768
"#-humble";0.0146929331895858;0.326352854386931;0.308001226198685
"#-worth";0.280157093512685;0.145945837463918;0.637007518012474
"accomplished";0.455084190688841;-0.217697442333171;0.182054374331321
"accustomed";0.359375338559985;0.594362910657823;0.188966783017937
"afraid";0.569505753826142;0.46897915780319;0.34499409428384
"amusing";0.598872530907969;0.233991650200638;-0.0890475628387203
"beautiful";0.294314658116485;0.70500538173346;0.14175742025947
"best";0.398414576471522;0.502466037868734;0.41957300348288
"calm";0.570902951127482;0.300702838278467;-0.0567126061042875
"capable";0.498460297010169;0.303530174067345;0.427909100956405
"capital";0.577505541325611;0.244705605988579;0.113986853425703
"careful";0.338498126940273;0.0759542091326286;0.444285217682248
"cheerful";0.616633929515922;0.332471320984164;0.151697316063429
"clever";-0.0330706482503492;0.331891703159041;0.0099791066556094
"comfortable";-0.0319035490415592;0.152667966435571;0.703382240376568
"compassionate";-0.11619730962441;0.154800594014465;0.129053669108202
"compliance";-0.0130820080754155;-0.0784880757611293;-0.0464992247837943
"confident";0.108045861068265;0.716358645919275;0.042539225928491
"creative";0.149700553704064;0.0798695121837735;0.0289638362263318
"cruel";0.638442749820487;0.350416861969839;0.369495342698113
"curious";0.17581293352157;0.545314777674277;-0.00910996204352195
"dangerous";0.112924860459118;0.58767689428901;0.127288698378885
"daring";-0.0128757294134854;-0.000205226312042169;0.47212011225536
"delicate";0.632842330511068;0.376801246430339;0.240096499392712
"delighted";0.307827068207222;0.592645594759001;0.400959010622842
"delightful";0.520209412656208;0.616235720442835;0.0440028228868393
"determined";0.422496703056863;0.324168566650942;0.485407065177348
"different";0.637288143648668;0.176616608996216;0.533313244622728
"direct";0.690534717876173;0.0266406904050632;-0.102791190355331
"entertaining";0.144888320751923;0.235215601607378;0.358012180594549
"entitled";0.0823006787373918;0.372180189079824;-0.0268599636436838
"exciting";0.142722985218399;0.316513464245116;-0.0495989165988063
"expensive";0.103120358630927;-0.0406568747404977;0.287467430571269
"extraordinary";0.276152180235679;0.658429891550546;0.330491170940695
"extreme";0.652652681431458;-0.00916803088628806;0.419885368271857
"fair";0.486709510825021;0.251811608590464;0.457611138269663
"faithful";0.62402961882918;0.266182966362059;0.0933605151060554
"familiar";0.201916181436987;-0.0187305414868021;0.244244290874847
"famous";0.0493238126184296;-0.179237402437639;0.635943626924662
"fancy";0.1795550251079;0.309964989827473;0.279244396568454
"fascinating";0.0450792187174226;0.0594518655579157;0.00273113859307406
"free";0.59045262061444;0.583577591562228;0.253620043047749
"friendly";0.49145062189979;0.0976225074286802;0.438669617195598
"generous";0.58647686761568;0.43995330856401;0.362911292077987
"gentle";0.692619704395911;0.319765117271363;-0.0168435006638411
"genuine";0.396109809540846;0.0308601457369143;0.177320506404564
"graceful";0.212224525717339;0.313417215192611;-0.094417724075142
"greatest";0.607719620980663;0.471842488349599;0.31213240681307
"happier";0.128690902413507;0.390544929558036;-0.0875316630221909
"happy";0.675031752567061;0.273686257840795;0.301083117926042
"heavenly";0.363653298914129;0.509423222078892;-0.0803525684407711
"honest";0.479929026921252;-0.133246544121034;-0.0216899274856586
"humble";0.673121908865613;0.415796625708916;0.112617950251138
"improper";0.588712604725619;0.309598769895373;0.280814716125606
"independent";-0.00575118086145577;-0.0804412898447589;-0.0568601775855213
"individual";0.049843396430319;0.255345077575246;0.300637336646488
"intelligent";0.0678311850543456;0.655485458429604;0.0647821627645549
"interesting";0.681266900367506;0.194220243571039;0.246158465646981
"jest";-0.141283068818255;0.0343039483412985;0.196310714616268
"liberal";0.438174905221865;0.0111468243415072;0.0105739532157283
"loose";0.0334713394406092;-0.228982467844921;0.149225861773605
"married";0.351175446408879;-0.212356357344014;0.216604001133866
"mature";0.455084190688841;-0.217697442333171;0.182054374331322
"mighty";-0.0081020854411107;0.12115674751057;0.275564941419275
"minded";0.441804993502547;0.219818265428097;-0.0962288041963669
"modest";0.227794016254816;0.622744953873603;0.254786374022732
"mysterious";0.634751071215377;0.303857136963355;0.120041397604297
"natural";0.647471156321249;0.335374708854555;0.226054869026894
"novel";0.0789703711449343;-0.0771102604557787;0.38428687634515
"obliged";0.14799584906543;0.238088261609441;0.362219272036937
"outrageous";0.352387967148823;-0.121459253698605;0.0942612554613756
"passionate";0.467201940872324;-0.170315414171043;0.359724580432953
"peaceful";0.253835905563415;-0.0978861813074842;0.288667058195116
"pleasant";0.693927805833489;0.36050125660617;-0.113694645663435
"polite";0.271675801668315;0.385519780627306;0.469168035109297
"powerful";0.539891923978527;0.355713983355997;-0.0889783180314213
"productive";0.319798982921964;0.329314829138386;0.365973707279183
"proud";0.554038005586772;0.0109895815491164;0.548626684840453
"prudent";0.0251246206199721;0.174288333441421;0.413076901509524
"quiet";0.441481607989387;0.420601938468582;0.334084572746047
"reasonable";0.142532763344633;0.432056538521473;-0.0503616194471776
"respected";0.491611661762634;0.232722141392388;0.0918672533776432
"rich";0.570499040741003;-0.198322592232828;0.31843492333625
"sacred";0.174351363830491;-0.215240284109507;0.399950531159378
"safe";0.78268501493261;0.149836781720315;0.320353275954123
"shocked";0.46550350563586;0.304291549404814;0.188424986089892
"sincere";0.485497680720871;0.380889166810009;0.0828526318286858
"smart";0.617973709374587;0.100789103499478;0.224915660937591
"special";0.222124864497114;0.455124404240737;-0.058298389357833
"strong";0.558408912100837;0.324306436400079;0.50929346066628
"superior";0.575655265813511;0.22403134669695;0.479164274999991
"surprising";0.666357772849534;0.210239001694169;0.0478721608549394
"thoughtful";0.684017163944164;0.0744431477610426;0.106907236833701
"unpleasant";0.559780969834912;0.431644578421199;-0.0374851063774318
"weak";0.682634002868587;0.409093498984548;0.341497165502209
"welcome";0.604967725499097;0.330511510760712;0.255649712561576
"worth";0.440760688993535;0.352467629919434;0.291415864933244
"weaker";0.0264477232132083;-0.017927853326775;0.631174384928292
"vulnerable";-0.0511888131579833;0.333487604917646;0.166589110330696
"pleasing";0.426268420875789;0.0330688361705251;0.0220054969189395
"secure";0.271075722797284;0.135828427156813;0.14653820005102
"social";0.426167583050638;0.335318729599294;-0.0824197545693105
"united";0.762547061995559;0.00338134028858513;-0.107759829489901
"universal";0.324178631904928;0.050681366432068;0.12416515783883
"wealthy";0.43816074861273;0.099712440413193;0.0290171075000686
"uncertain";0.0384146803200425;-0.219939293717194;0.28729323759866
"funny";0.111218137423073;-0.148332424766024;0.0905183090384522
"responsible";-0.0530984477477998;0.0198339546042192;0.0579502826945142
