"MR1";"MR3";"MR7";"MR2";"MR9";"MR4";"MR6";"MR5";"MR8";"MR10"
"#-beautiful";0.125220018480062;0.658501963699514;0.210125709912521;-0.0812155713693491;-0.0601744585049824;0.183108525567313;0.0491441517819215;0.0730639707369241;0.194189800959981;0.211399293839268
"popular";0.236635493805305;0.0339672574387778;-0.202876801864811;-0.0529745038635203;0.466624289195154;0.0978216026863995;0.271172480455347;0.223406539222796;-0.0912427500578196;-0.122977550711651
"powerful";0.539529079640836;0.1893920569496;0.358049861744711;0.00562880706630631;0.167776140222334;0.091564307326248;0.133297187531458;0.1442080879964;-0.0417111213600488;-0.0126299167979734
"proud";0.154404715159561;-0.123061579804688;0.150741230761505;0.0311136587282878;0.745126233346077;-0.179954579017819;-0.076752467925865;-0.010864723482997;0.0539690695455498;0.0141638992438487
"prudent";-0.0757556316563262;-0.105655069913227;0.0869325598348089;-0.103337488952786;-0.0986613378173073;-0.0895339623522865;0.556347786180297;-0.135891283302775;-0.0967565553884798;-0.0200890609889446
"quiet";0.34026137183646;0.176427669360398;0.446929927328992;-0.0595594295256347;0.0990979241426483;0.0451515765206294;0.0390561958363769;-0.0125230441599473;0.162470462513711;-0.0404515299796782
"safe";0.236768810358926;0.123147280261644;0.345976343972462;0.0810231147524267;0.113433178634976;-0.0100108589700393;0.467046860506609;0.30140031137019;0.00252857292529017;0.218299142338513
"secure";-0.0791827381171233;0.0425433131626548;0.0412419733472054;-0.112406185959695;0.185112788052677;-0.0886359639722688;0.596320760601811;-0.17866274876817;0.0202940286785885;0.0426145279130416
"selfish";0.39344747949488;0.267577029024294;0.353580345202417;-0.0360350456308143;-0.063111455248729;-0.167102587296713;-0.14810989160242;-0.0270873265774352;-0.0332444973506199;-0.055325268039493
"sincere";0.0591587502098957;0.212110308155137;0.364793050258765;0.015622561690431;0.0993066065213876;-0.136375601224671;-0.135706541327965;0.707244981881498;-0.147662514900973;-0.00631865540516582
"social";0.521720372190236;0.469977433124793;0.00455786594718102;0.102625338466485;0.111205412263851;0.0671800708019374;0.286862567029576;0.062036777731888;0.363014612935554;-0.0670029538290718
"surprising";0.367164091739528;-0.0604105743438735;0.300416330552397;0.209064519572982;-0.0538951533776001;0.165539717577906;0.33622382051022;0.266272229489769;-0.0650911165203917;0.128609065659256
"unfair";0.53395565809249;-0.0845078493541233;-0.0110914127072314;0.016811948179573;0.348987764972173;0.0398748537358916;-0.114835433903181;0.0207636769948814;0.249988001092257;-0.0230357988708691
"weak";0.156516866564127;0.360032633004169;0.514545312969894;-0.0542052552504571;0.0996665803838575;-0.001003706583;0.269267214488416;-0.0373351318676398;0.244496791763277;0.00464760459646493
"professional";0.128313525966573;-0.0798849738045596;-0.0516743635101616;-0.0349080897923706;0.0046592864173104;0.257489727730279;0.0250686234631766;0.542269869140514;0.434870636624016;0.181212352647281
"suited";0.0491754476055547;-0.0242443966875742;0.00916272281755478;-0.0661410854664932;-0.0573679353734858;-0.0795967378296963;-0.0730372303799256;-0.0866426713142539;0.418477451582366;-0.0626924411732889
"superior";0.502218176892672;0.418607290781094;0.206622081419425;0.148352613675125;0.151770743019754;0.236490627616666;0.194157670882921;0.00515481819734913;0.348394602530266;0.216023065524581
"universal";0.227368148430042;-0.00810217633489898;-0.0606409030679757;0.108270362240245;0.442190702553206;0.177950705875466;-0.0267775217290152;-0.00140309867889214;0.449562836524984;0.0406070474413916
"thoughtful";-0.034824291519814;-0.0199597285156007;0.038088819815903;0.900029030906193;-0.00498228166091485;0.0420657793049805;-0.0791455589633905;-0.0336356043997364;-0.0537414449527256;-0.0837448007462626
"warmth";0.0496516843030601;-0.11332873424017;0.009527037806926;-0.110337902868613;-0.00634460840934078;-0.108314200782574;-0.1162376053833;0.720717173380481;-0.111212800416992;0.0323760161212508
"graceful";0.78317987219776;-0.135820198526209;-0.00557762104350684;-0.132731735612549;-0.0930205397654585;0.0685675386621622;-0.112783244836857;0.0126239328903078;0.0542537009145414;-0.0275942120447682
"minded";0.278564803078517;0.141743023890049;0.119494450594385;-0.0233372601346299;0.215595597686956;0.188537975231853;0.0981169930178319;0.162298576717474;0.0823077060442747;0.539476272733239
"rich";0.678960922284209;0.085373076535144;0.184635903422771;0.142264970828676;0.0126921886935681;0.446206458053474;0.029778866070011;-0.0315016015240173;-0.0969152947195152;0.184737353977698
"uncertain";0.287864267507265;0.0405900032543609;0.317559583488153;0.424448459137264;0.217571389013816;0.0734369988810897;0.150016463905677;-0.0301313699155379;-0.195132183807636;0.156689351448597
"strong";0.244589994367786;0.190983752937027;0.0877037735433998;0.0790167899444434;0.481495862702114;0.0297380554580177;0.395811421274225;0.179032730035136;-0.153408713732417;0.282020923330729
"sacred";0.0679254018029706;0.173866627355234;0.801570632797552;0.24042904029865;0.119608102092256;-0.00167315161274113;0.0267436328508916;0.109623781436315;-0.116411136114587;0.171629394843242
"welcome";0.0468165236220805;0.127298114449154;0.640443306394382;-0.0560918184959343;-0.0260039467706527;-0.141887246813584;0.25276471224219;-0.0445844454023353;0.0286493020869838;-0.0524325558964678
"wise";0.0914612286850856;0.0814089928181118;0.670604875786;0.0892769772094818;0.0317226110675814;0.257135927467346;0.0389368511407028;0.103050077843047;0.204218716489744;0.0899167707679592
"curious";0.213622850392094;-0.0671894542761574;-0.112511144871818;0.471390246897613;-0.243072150541321;-0.147124735286895;0.279661875943937;0.047599355973995;0.11604551654634;-0.00185628234873697
"pleasing";0.0283910891887896;0.502876634260852;-0.138619280601639;0.0749045940120269;-0.00925384401443709;0.115152679852669;-0.21583064226145;-0.0803416670225571;-0.181256304596112;0.105483901145388
"worth";0.470180591845648;0.074338095372712;-0.156840168925596;-0.00151975336976322;0.630557600123884;0.00164484279952405;0.0156033583438739;-0.0576531843975381;-0.1197767465099;0.0670567210021344
"kindly";0.382764348992566;0.0358086427986865;-0.172674551721851;-0.0619794193643506;0.0838164879561047;0.164681057487066;0.258673322022798;0.0979114966393465;-0.234825683088096;-0.287452223836035
"reasonable";0.086978315148582;0.566436571203158;0.200617508379356;0.144702683950331;-0.0266366169665704;-0.0267546381833256;-0.0640508080837461;0.240269674742143;-0.0810479767814766;-0.0351975860705772
