"MR1";"MR2";"MR3";"MR4";"MR6";"MR8";"MR7";"MR5";"MR9"
"#-clean";0.0571904967905475;0.019325769999037;0.18080266368457;-0.0750339984483783;-0.144092897230147;0.179968758800453;0.024316142142667;0.153692905405139;-0.0214149846690451
"#-cruel";0.0968719536863216;0.40426836824105;-0.0948966919669429;-0.0622643458793977;0.0480414654777738;0.0345231622010798;0.0135468269991498;-0.205903533388604;0.188991526454664
"#-determined";0.122859519571297;-0.0857711331092351;0.213016184265249;0.45872077957149;0.00837029957084946;0.298102597266212;-0.0881255352082168;-0.0755420247973852;0.108234548057377
"#-encouraging";0.0256935577524017;0.169878766437485;0.107235490823177;0.0745709970299415;0.184366159512656;0.705282061776564;-0.0381302658060691;0.00693006316167697;-0.0509608184438734
"#-happier";0.244551398898725;0.374897624082494;0.275904987921261;-0.167664594988185;-0.0565619682149687;-0.0817270201622219;0.4657504888071;-0.00736626361347189;-0.258531374260976
"#-interesting";0.244551398898725;0.374897624082494;0.275904987921262;-0.167664594988185;-0.0565619682149688;-0.0817270201622218;0.465750488807101;-0.00736626361347196;-0.258531374260976
"#-married";0.161626004627201;-0.0306377464547529;0.109288326929365;0.432119908806516;-0.0267908543241128;-0.108579796255126;0.0301081803002995;-0.0541288021154359;0.0123031282167045
"#-minded";0.0812000611152103;0.00539990711398962;0.162521778310294;0.598250454195533;-0.0194658498025529;0.0776384725373313;0.0445180374586706;0.0178799502331965;0.112279134700543
"#-unpleasant";0.0851112756593386;0.0124735257464874;-0.0867063915867799;0.0607367858187498;0.0659338421796861;0.053083939185828;0.0661865306754009;0.267766482833437;-0.0971498958679862
"#-weaker";0.0173893656100362;0.0445736989138147;0.178861023476956;0.0137799299470236;-0.0919763164909688;0.174415354938743;-0.0029702663455306;-0.023415706963823;-0.00591248839545726
"#-worth";0.100340193129861;0.262350764025452;-0.0479873105921468;0.0848369865559734;0.251865909668479;0.0753161205937056;-0.027699667816858;-0.0787622044992891;-0.252416971132419
"accomplished";0.121957870730895;0.196827126802857;0.0773468332918447;-0.0450091328470164;0.437952316275051;-0.0142501137875553;0.3329235814201;-0.0500268632963933;-0.000373194480194405
"accustomed";0.581956509782588;0.435475254767506;0.0925350158493278;0.197955101529346;0.00740481273211953;0.114773640999508;0.0948100886672901;-0.0739751768662943;0.138903209331432
"afraid";0.786951851776385;0.323326243396806;0.122526694468193;0.142721119395708;0.104263887748606;0.134555998456378;0.192588767490661;-0.108052486927244;-0.083987609174013
"almighty";0.0256935577524016;0.169878766437485;0.107235490823177;0.0745709970299417;0.184366159512655;0.705282061776564;-0.0381302658060689;0.00693006316167737;-0.0509608184438728
"amusing";-0.00973902301459655;0.274060388257622;0.305066920074634;-0.134664844419058;-0.110088245135185;-0.0765445433118661;-0.0467685942103881;0.166507479453848;-0.0301846401247725
"appropriate";0.581212804367728;0.073969636038497;-0.064836566232364;0.0902902388392662;-0.0821324477440522;-0.00553302330112225;0.210427828906559;-0.151039327704561;-0.199677998881673
"attempted";0.290011906721415;0.350187528584794;-0.203643778446454;0.0283913036799797;-0.153439157723657;0.369361325450935;-0.00143593784411011;0.15494100109489;-0.0106882057191754
"beautiful";0.778001847779947;0.346841634180484;0.133149969851355;0.102236631290148;0.119010217135263;0.0625572027702843;0.0931557501303488;-0.0464582551537368;0.100410020685419
"best";0.597014432634506;0.391939589471739;0.202262413960648;0.222645972710576;0.200466558100394;0.177635818004067;0.230992330604259;-0.00617651633784879;0.0352358039457122
