"MR2";"MR5";"MR1";"MR3";"MR4";"MR9";"MR7";"MR6";"MR8"
"#-extraordinary";-0.0578795585618073;0.052065251052337;0.528495042109524;0.276661616490332;-0.104875285441501;-0.156346504155629;0.368319962711678;-0.122664552157989;-0.0414891742835761
"#-familiar";0.468237610955673;0.0750495042339947;-0.0561671313288575;0.256958057954159;0.043719277499374;-0.263401786079456;0.0454853935971421;0.0886060976739481;-0.0656774972265363
"#-strong";-0.0860938135784717;-0.0708070409035596;0.0013169540123473;-0.0555116750735252;0.266596357929558;-0.0532931892687419;-0.0767321279261867;0.0471094726652602;-0.0448275629586787
"#-worth";-0.00712139874565594;0.0844002258397252;0.634991674874238;-0.140881818653929;0.0500836911886112;0.0355630468349168;-0.119980522057306;0.213338894113291;0.0268948909827872
"afraid";0.163876400995831;0.284804692327569;0.673493232850085;0.0609650151355973;-0.00539741951584426;-0.0690662784971865;0.169069962116629;-0.0104411638624136;0.0233092477646209
"beautiful";-0.0963150552551608;0.825028605754293;-0.177300076966336;-0.0783008713909173;-0.0236616495327895;-0.0423075743379029;0.123464016481699;0.174598792487436;0.000270985944707604
"best";0.508714136767417;0.420513893845058;0.296725537925623;-0.00915158840565854;0.0670468158049559;0.250008990923752;0.17126474680227;-0.156088813470355;0.0968144032893761
"biggest";0.2241732656238;0.326481128895299;0.357709745259628;0.11201909675692;0.192167487775234;-0.244018986376206;0.0166161637379066;0.420789231188372;0.226431358367743
"blessed";0.0643917146129008;0.206990535000165;0.642967503757775;0.119814212873858;0.066887306720932;0.493525463344046;-0.135870644388923;-0.0492511388046561;0.0371382559333777
"brave";-0.0314097295407564;0.0310121198665164;-0.00187092593136493;-0.00369397479221586;-0.0923740615313014;-0.0658520675742291;-0.174517911829213;-0.0553489867359766;0.0360604949427466
"calm";0.132524771783435;0.729163694775026;0.385357973089758;0.00301242764445072;-0.0275632725731696;0.0822276631426816;0.0686183655885259;0.111015580625168;-0.0267809450957949
"capable";0.140442480578128;0.281540274389265;0.488274688463755;-0.0323065401572119;0.444208886217015;0.0601181051114476;-0.119542172122464;0.127652967313118;0.227175360834564
"careful";0.153784119955212;0.869993227386318;0.0595891979710472;0.163133679404103;0.0500875586903408;0.0448548802703914;-0.104812754352858;0.00281432394007313;0.0188926980110753
"catholic";0.879065207126551;-0.0600655000086262;-0.152376786248064;-0.0539675609556078;-0.0507842690380188;-0.00131129725677235;0.0961804062269652;0.0620290515813169;0.0534352379481653
"cautious";0.411713150995007;0.0584931424760122;-0.103493196258691;0.357742527385084;0.0333732748333372;0.30561317273647;-0.124495380274323;0.149744473405926;0.0135813930501028
"charitable";0.868898319741705;0.0662303696170839;0.231800368450151;-0.00303237732511983;-0.0983569847442461;0.00332459430477739;0.00109883074714315;-0.0275888669030852;0.00182853536302268
"cheerful";0.13576462352238;0.338537104575721;-0.0491192818971591;0.0662974907234082;-0.138442876857424;0.412249741647052;0.471314067031749;0.245043447237563;0.0173001217274406
"clean";0.157581976424668;-0.11561440674338;0.157056004086634;-0.130826741437593;-0.096599659459801;0.342453655265544;0.060654043029099;0.602627147075373;0.165356527334135
"comfortable";0.181906117847547;0.374402217665143;0.223809521323444;-0.0734998027463885;0.469428011042806;0.205983089792904;0.0187013321107955;0.00699111854477589;-0.0520087796767087
"competent";0.106217559145593;-0.0227814349483689;0.012760965027822;0.758518694404313;0.0295767989357472;0.0639805741044368;0.100558955041806;-0.123134443579133;-0.0207880124984468
"cruel";0.205894328022257;0.10332053652753;-0.054611260541254;0.271500060140693;-0.0405030403714789;-0.200518789965388;-0.298690963845216;0.120418537140805;0.054440833499134
"curious";-0.00341355649134257;0.104909244938321;0.55811255523443;0.201927944380169;0.0136309077764552;-0.178705795322151;0.393649688381915;-0.108352483027108;-0.0537255068113149
"dangerous";0.162300507511325;0.0981137533068652;-0.0760153886481704;0.252305796457826;0.162229320181537;0.123619342050541;-0.123753082361144;-0.0481891253909519;0.568447558754646
"delicious";-0.00848131130818001;0.576864159465888;-0.0188360519131472;-0.0968558859013007;-0.0217193635097356;0.0274245773722169;0.0210968825390609;0.0771581889653988;-0.0229843828818476
"delighted";0.233629718846034;0.36396978574876;0.0902880153326624;0.0173363316188316;0.624366420523551;0.0649481570889538;-0.0939901332299361;-0.217857628637778;-0.0233920769896639
"delightful";-0.16944484207424;0.366737226701093;0.136045032457528;0.131189212323046;0.0182248735088074;0.096960954133945;0.481447062108336;0.115909155894305;-0.11068959738357
"determined";-0.0376109193451709;0.284634314907926;-0.0648116367589083;0.240555603598577;0.19970814980008;0.521516701764403;-0.00134712684001265;-0.170672486778246;0.0261432904876863
"different";0.276511344635608;0.536501992010283;0.227739381325434;0.199853041645346;0.151069852908209;-0.120157121961586;-0.0874484568126541;0.0220483381348197;0.12487835747159
"encouraging";0.0543286616769582;-0.0959885178918371;0.254944826096293;-0.108398633934722;-0.0635530928518568;0.302863960390825;-0.00885012627812699;0.623881198401005;-0.0744023944109312
"extraordinary";0.292563142781929;0.62903191251708;0.30606606206295;0.251662152143037;0.0905739067468814;-0.0509450202472042;-0.0134630063598919;0.0430099717223011;-0.0521244701504144
"extreme";0.173478960217307;0.655367994001373;0.382286199574879;0.0786495701233378;0.0427857777289669;0.0452635720408831;-0.161325679352189;0.0771636478975073;0.346924552971997
"fair";0.605567659591324;0.226885080480034;0.110242069316078;-0.025427056430305;0.0271963208616175;0.184231825532754;0.129568621491762;0.105221240671114;0.171358261308862
"faithful";0.760245988934082;0.339461520317778;0.117793773593726;0.114291418572056;0.0267541248458045;-0.138587711869377;-0.0451910190513473;0.0543496379936867;0.00100466773274354
"familiar";0.266320177209574;0.316744732944184;-0.146009044749492;0.244329561171578;0.0221744786313581;-0.153105989748856;-0.194580749958107;0.444722911389668;-0.0187737104366625
"famous";-0.000534032354668499;-0.00658662213238903;0.0367604429784256;0.877341152329812;-0.0173939363326557;0.0807695718022787;-0.0200739160364206;-0.0612441842195619;0.0184047732906495
"fancy";0.239345287842622;0.136368276088238;0.571332787523581;-0.127614336350597;-0.120603724453065;0.00444354886653087;0.00511252516742059;-0.122457854703336;0.591405068536336
"free";0.150583175843971;0.307490165928585;0.634753487963119;0.301392040572866;-0.0262964883647629;0.00948597610475791;0.0605316093625802;-0.15146848828014;-0.0357501779893705
"friendly";0.547090038835097;0.120039447989009;0.364856971368445;0.112749826083048;0.0805805121222909;0.547360102953639;-0.0004626956452669;0.0438611548512953;-0.0804293903379013
"generous";0.174251144051554;-0.00803118354654453;0.0286753329081622;0.22756779837993;-0.162260066007704;-0.058069227614793;0.334267198700987;-0.155355824507009;-0.119582552065255
"gentle";-0.0525721032469854;0.43251073100185;0.296077537771604;0.103535549892266;0.395304190763173;0.521532145026081;-0.00586206548147017;-0.0124783084112847;0.00128470640943944
"greatest";0.360861114816763;0.183501838776794;0.34325630589844;0.292765400627143;0.390719290501626;0.177748820167023;0.0735211080829011;-0.0346250625648997;-0.023465269070872
"happy";0.361502824269088;0.561060436205163;0.443266796889808;0.129278781835224;0.170749828253107;0.021502882422118;-0.0393745270504856;-0.0318730022232668;-0.0202367508817288
"heavenly";0.153132176212932;0.262635520200083;0.374597516525465;-0.0845855683920544;-0.143012586196145;-0.0454612332551452;-0.218095578897038;-0.249534121337259;0.0329712482665965
"helpful";0.34871975994896;0.512740356763454;0.0981165182299108;0.0325345331317081;0.190165344823811;-0.0760761321320858;-0.1023147754083;-0.163066824205718;-0.0667596498401316
"historical";0.0199255553649421;-0.0268781679708862;0.0316271017521466;-0.00293110841475935;0.848492825802182;0.170001883592365;-0.00711614516493988;-0.133668880220824;0.0158905364782058
"holy";0.441951196512995;0.454202285786353;0.119497697301187;0.0202348208567342;0.30778895830598;-0.0939852047636022;0.0697228318993728;-0.187237728120393;-0.111888734979134
"honest";0.71957497607281;0.297256199701808;0.282934996746481;0.0656921363267392;0.0286099063847215;0.115611250313643;-0.000162847684189116;-0.0426288477337925;0.033567420167745
"humble";0.0219820249010718;0.399152744197221;-0.0386085828382238;0.216136958010201;0.407560980850052;0.201433291165673;0.174659277285335;0.0734684138297463;-0.000253047673270454
"improper";0.330999979029566;0.45936491122784;0.187892768942857;0.132779065221143;0.0356320412675795;0.0685480647397655;-0.0844824756489851;0.0830979202799315;0.326115635625396
"jest";0.027551247090848;-0.0633377139922147;-0.0514843905827404;-0.0866602672185839;-0.045900097730166;-0.0165820463269114;0.0763204680632786;-0.00268638867158204;0.708833790459602
"loose";0.167382048753874;0.25281824337108;-0.0642243109706167;0.185901755700939;0.656143532894214;-0.062852665174051;0.169807863833242;0.0390781590880299;0.0123031973850343
"mighty";0.196470700686801;0.0708609675951266;0.569041265100022;0.0170056526940558;0.080140636413872;0.0821860971688277;0.243044882360505;-0.00335843908160686;-0.0834617734083762
"natural";0.165062653909517;0.0916568999346633;0.235236833086292;0.745707982006748;-0.0370312108325155;-0.00654677271912428;0.119495248724741;0.0769519561084249;-0.0580608318746611
"original";0.668927792184668;0.193968891650024;0.321724252710483;0.218155543592986;-0.0194830167450292;0.0483655809704585;-0.110274790466424;-0.17066876041612;0.247318779409605
"outrageous";0.0476381975572733;-0.0634126932219995;0.074087251211403;0.0991886055225392;-0.109164346511062;-0.0691605922661496;0.676616697222862;-0.0265188385112291;0.183771045568415
"passionate";0.384474207858198;-0.0140557814961765;-0.0392081545281835;-0.0817751376860046;-0.0827875109545171;-0.0363831129034822;0.537200758622389;-0.166135321258978;-0.111072190453255
"pleasant";0.111210861749223;0.755726746623588;0.390374502131598;0.123620715939322;0.104502097853857;0.169301795231711;0.0368091611843321;0.00168778230275602;0.0190994243285136
"powerful";0.198803497035224;-0.0556250600927871;0.012526985694367;-0.00856911978260222;-0.107066716681086;0.00379340014519533;0.654360880613981;-0.0390280669629095;0.29329367750169
"profitable";-0.0829051704206171;0.00687953315558459;0.311293717970624;0.135806484995686;0.131564336693559;0.00765959332442596;0.228927276508408;0.120287877426538;-0.149869646453684
"qualified";-0.0860938135784704;-0.0708070409035586;0.00131695401234936;-0.0555116750735238;0.266596357929557;-0.0532931892687413;-0.076732127926185;0.0471094726652596;-0.0448275629586783
"quiet";0.712864899989047;0.365900100945674;0.302568231727872;0.0744796513455916;0.0632535604715519;0.140701213626997;0.0718835499698876;0.222442539435598;0.0504862938590222
"reasonable";0.093590311973978;0.314178113812585;0.440542240853598;0.173383047803014;0.0362129186555517;-0.0726516146257263;-0.174852137371845;0.0737536440461508;-0.0354356581663414
"religious";0.620356507406788;0.0285386104093498;0.21799143557904;0.0515517387210122;0.196300049829071;-0.157708686864875;0.213912137730021;0.14638552485145;-0.0487190520921688
"rich";0.608008518640257;0.517003152945254;0.187505264788533;0.118490378766218;0.0719524018881943;0.157390516725128;0.00678879096527655;-0.0592822578603877;0.0331009235197742
"safe";0.299231410443;0.6326430141405;0.00530865254547189;0.207839629031978;0.191281564079124;0.198640633350556;0.240683852305187;0.182160965009852;0.012178067943581
"scared";0.0895659646188288;0.316100193674838;-0.0668662276378123;-0.0838568497326491;-0.0309171076770888;-0.068342960211148;-0.0375462416371808;0.636650167626767;-0.071947913587876
"scripture";-0.0127450821561152;0.0129706742366213;0.0218705280434994;-0.0340425048869362;0.745682612703774;0.130151212505216;-0.020890313750752;-0.168089009290765;0.107228628972107
"secure";0.257220304074988;0.705339739482917;0.251508320425878;-0.0619998252056883;0.0147993396994967;0.0172371520372341;0.00634912654576431;0.118327793458964;-0.100209478743592
"sincere";0.716315320885269;0.221637685889121;0.105134215446293;0.0718114124773779;0.371418522647593;0.128908391643134;0.0203826889979651;-0.0379383983490142;-0.0274864510343328
"strong";0.310046286892978;0.351311542352466;0.615322536552419;0.0817216595743733;0.0591997770592629;0.22965170133475;-0.125912406816827;0.0201060034297436;-0.0268556962436349
"suited";-0.000534032354668409;-0.00658662213238905;0.0367604429784256;0.877341152329812;-0.0173939363326557;0.0807695718022787;-0.0200739160364206;-0.061244184219562;0.0184047732906495
