"MR1";"MR3";"MR2";"MR4"
"#-accustomed";0.00101078568446232;0.190950935077557;0.238651863982928;0.23650977247153
"#-delicate";0.0743634698425652;0.0692774114063459;-0.0974354069995749;0.339399704945967
"#-honest";0.0743634698425701;0.0692774114063479;-0.097435406999573;0.33939970494597
"#-married";0.0410929721540784;0.45795694812769;0.415236282646729;0.299581825125885
"#-smart";0.0437763738159823;-0.00718657814657777;-0.0527932367188156;0.306835106141171
"#-welcome";0.388559844550506;0.103688549043377;0.315143334769233;0.114800750854451
"#-worth";0.0659979760324608;0.435087774346415;-0.164182276576255;0.208172111897841
"accomplished";0.183114999867332;0.576509495316087;-0.00403253739915846;-0.143372577947864
"accustomed";0.562400865491527;0.421232033116815;0.367036772444744;0.110281952203616
"afraid";0.630176793717187;0.34741237645471;0.333216507930297;0.340609310070791
"appetite";0.113043130593929;-0.0265549881543247;0.609170076713327;0.023155805647843
"appropriate";0.44213548132054;0.585351804619988;0.151236832907897;0.133357632296083
"beautiful";0.650408116548262;0.43517501647333;0.311070333202792;0.220160034315248
"best";0.629292135812034;0.453643540276988;0.12954242124081;0.331898877454281
"blessed";0.334620627637969;0.177373187001097;0.343651792489076;0.0355519858541042
"brave";0.280210702896473;0.350426907122206;-0.189240079795126;0.40176201712656
"bustle";0.305198467972554;0.0815700669079494;-0.0348887813553511;0.154356544269376
"calm";0.65373134748727;0.284074904110677;0.211022122196815;-0.00925363707658912
"capable";0.309622907445484;0.417148558962665;0.503733968135963;-0.246041059454482
"capital";0.00523358981648345;0.43177213416264;0.370160843622881;0.00191432523579331
"careful";0.323180419762448;0.495409059844803;0.156693753142821;0.480898425550032
"cautious";0.277109650694038;0.0958596244703141;-0.00433717489189136;0.51965264215002
"charitable";0.184916967276369;0.366406223164257;0.28005749691088;0.2718215098353
"cheerful";0.690670714580737;0.294248666054023;0.367982284149287;0.242900806484046
"clean";0.683061027664404;0.32021536867164;0.213142455212092;0.094839371465638
"clever";0.48400657531774;0.467173980637816;0.0757814481934596;0.0800784479899686
"comfortable";0.611149696251781;0.461853069780271;0.109353569447628;0.392503044877126
