"MR1";"MR3";"MR2";"MR5";"MR4";"MR8";"MR6";"MR7"
"#-free";-0.104087555427471;0.355473795263701;-0.03395292655553;0.249477649690232;0.440697450105573;0.0875135140183057;0.134728324943899;-0.140603361147854
"#-happy";-0.0569882407058085;0.0691050896208876;0.199260159980981;0.0152802991936763;-0.0130318211474877;-0.00395043401480514;-0.209610785560595;0.669813450111329
"accustomed";0.372212063149173;0.452758007394049;-0.0469143208668379;0.383857857339187;0.165090385189809;0.12889624899706;0.0562831014028419;-0.0341430637209198
"afraid";0.526374310307372;0.444811314201321;0.178819190252737;0.344776393594778;0.0510208157081631;0.0305716521774547;0.102811188346307;0.051408028760823
"alert";0.136392830735009;0.46310638751215;0.189552719232886;-0.0484794541968135;0.0208593743350833;-0.117916569493374;-0.115809127274892;0.124997897347125
"appropriate";-0.0186778893460651;0.118141200205071;0.860173023299481;-0.0155907470057802;-0.0523195556100728;0.225083006107207;-0.0261612972121473;-0.00877761652448438
"beautiful";0.457143602408316;0.334250451631654;0.336914898338252;0.374146286058549;0.0752847103384949;0.144289021431057;0.263884936436416;0.0926288778914661
"best";0.463023614955164;0.325559549502728;0.0924598924439852;0.370701637243359;0.24396228176514;0.170799976411865;0.166851600235266;0.0291735191812941
"blessed";-0.0652642817296215;0.143388059390423;0.331170017260807;0.0547828482756006;0.066866402347216;0.744941821237608;-0.0329054206246619;0.210837365139041
"brave";0.254668307671554;0.541718952527894;0.204918016174614;0.0844897412231637;0.0918393768228339;0.256531753657614;0.348146754080774;0.114928983301257
"calm";0.297258266878095;0.351586031986938;0.038067796828004;0.188209877095397;0.592360004178722;0.0996911604355358;0.12709734330967;-0.0820100400656822
"capable";0.378136672389454;0.449871785485473;0.109485284699986;0.209272142985456;0.229522508635709;0.373788799443121;0.0647677572460449;-0.0834199190820397
"careful";0.505597177878641;-0.0312536137917193;-0.145072338812183;-0.0833034422959527;0.151423206007026;0.00372766101482048;0.202206100991926;0.218189935127908
"cautious";-0.0537199903749465;-0.00707360164717525;0.13794652880004;-0.0222306775164824;0.0804603534809645;0.145640922043855;0.173218421674449;0.682589207385702
"cheerful";0.198488312726051;0.0938712850357827;-0.0971899507065496;0.562470696452883;0.460441909909853;0.181917868197778;-0.0383374930306487;-0.100573621436895
"clean";0.263729069043417;0.0641013229271434;0.117361437659713;0.000556767978872844;0.605312172720697;0.0543125777444169;0.180823442053;0.0681135420075072
"compassionate";0.173557234029558;0.20237891386973;0.381975996338593;0.42340494593257;0.189287122575698;-0.128635804534181;0.108808377825694;0.364380401090088
"confident";0.448568048385135;0.585195855623071;0.268508687830315;0.175357437015435;0.0770975084037897;0.157650404269968;0.0275999144899627;-0.0356637305259971
"cruel";0.154621238244668;0.222915228383861;0.254611171814778;0.173798028625814;0.264896625254625;0.332689536818786;0.132233470132561;0.342260105062868
"curious";0.575658367715074;0.441961420815331;0.0808726274944403;0.426347670729778;0.0291744573426743;0.0584028175607693;0.123097324133628;-0.00540070351615184
"dangerous";0.386753096342241;0.193940124916853;0.233241297719888;0.159659395590407;0.499307118425334;0.204681181039028;0.231917784458614;0.13503744380359
"delicate";0.621595007040455;0.28489227518591;-0.0612099340171756;0.117431094961783;0.169048780608691;0.192360446817879;-0.062821344030067;0.108951395994438
"delightful";0.166936803090108;0.0278563541935027;-0.155896292443463;0.579915082072141;0.14014938990033;0.0554775761157053;-0.0933848532236997;-0.0305268746382283
"determined";0.171552900690957;0.24179035247038;0.00457649980506212;0.0406202958597542;0.701247854044678;-0.0171189971290845;0.0396160404840045;-0.0353650245518312
"different";-0.0176095642251986;0.52811208604316;0.0780024345702055;0.140295414483982;0.341814539440125;0.0313489099193772;0.380025444723456;-0.00378853429832915
"direct";0.300951092194914;0.0460848672122486;0.303968281457385;0.36836844831655;0.018487068019274;0.130009284251986;0.194980037241125;0.181492865293337
"dominant";0.178646837782859;-0.129128418672284;0.277722679728376;0.323898066287873;-0.144236089865911;-0.0833393957331596;0.0266601414780534;0.103382693637718
"encouraged";0.159325993339339;0.203936350296878;0.019904461608694;0.627035568100096;0.108586577166973;-0.0531119278258324;-0.0900791607662801;0.00797653086088489
"encouraging";0.374369469587838;0.0130404939890138;0.288830615518018;0.409272930309525;0.276000668964403;-0.087401759299279;0.223408924323176;0.129807628660548
"energetic";0.159325993339339;0.203936350296878;0.0199044616086941;0.627035568100096;0.108586577166973;-0.0531119278258325;-0.0900791607662801;0.00797653086088484
"extraordinary";0.442728931847572;0.12375740539134;0.341847998764359;0.131361493838584;0.201482720021495;0.0153016291734615;0.191215343401436;0.320247515218187
