"MR1";"MR2";"MR5";"MR7";"MR10";"MR3";"MR9";"MR4";"MR11";"MR6";"MR8"
"#-fair";0.0319944221104813;-0.0538691682718245;-0.0316675434605233;0.1919164237791;0.0339898292280528;-0.0711982771432724;-0.0687372489079645;-0.0238715161601033;-0.0522090630311996;0.22609543082157;0.503705128898777
"#-reasonable";0.637999899094516;0.0596026291719847;0.14446676996441;-0.117207320107571;-0.263188498996203;0.168379683358167;-0.00404279041025343;-0.0419536062214093;0.0549433765272784;-0.0713085235428828;0.0943130296478665
"#-unpleasant";0.137745385788841;0.256190158622433;-0.1963852484375;-0.0239735857459891;0.0214349709927454;0.00221698505692602;-0.0878323983896591;-0.165296432302411;0.104934883171492;-0.11307382382302;0.0894672719703301
"accustomed";0.00669603470745509;-0.0869094716334291;-0.0463388616771957;-0.096821693545685;0.029422827337254;-0.076031338654502;-0.0190266005623396;-0.0487923458040335;-0.115683889257927;0.678251291431542;0.0981044742402018
"afraid";0.655115632631057;0.0369149661253245;0.0929978187157136;0.163538998280683;0.240742144549527;0.019188222968652;0.0136012401549288;0.268470764073955;0.0301305300585695;-0.0110704511950609;-0.0396363730731789
"amusing";0.677242461678505;0.0733450829275213;0.0432736894819192;0.101261860746238;0.00533788102990695;-0.0461275689210318;-0.116267352896131;0.0406901678238661;0.0655251003183526;0.248288724409805;-0.000683072534705211
"appropriate";0.0602657090877404;0.0207985539813934;0.0942885371028488;-0.0985481596350647;0.186832139667474;0.287487102498329;-0.0758763448486058;0.371995544370761;0.327114902161875;0.0404738310382746;0.343795007746784
"beautiful";0.473304558718862;0.223004359803023;0.220677077525371;0.220878803880067;0.446692930906456;0.116418798500331;0.0252074396676761;0.30124088666039;0.018628874722817;0.0300905976958415;0.00631948924680708
"best";0.263506474702033;0.427203436092762;0.286056219888997;0.430160002624775;0.278907900734509;0.0239554286650848;0.04213652937401;0.0764242890831245;0.0358373852003654;0.0378532089082918;-0.096061908594477
"calm";0.0403427672716875;0.0570140005875745;0.513628471717392;0.216341423517705;0.0114390186733403;0.0967333464772273;0.352937972669185;-0.0574122183569823;0.0356153445537668;0.158321436685377;0.222859208603594
"capable";0.236587901484312;0.524594684026532;0.0565392761346821;0.165033273203302;0.133197414490512;0.0528904542135949;0.277537771840754;0.310509212787366;-0.041677532547555;-0.0510293909659814;0.363339120698322
"cheerful";0.146390046842335;0.70929730927221;0.165094160739252;0.197579146115419;0.239280960941208;-0.115357991758156;0.177098635347165;0.0698438900070168;0.0217166164653;0.0547043706438758;-0.0581379807118051
"clean";0.522029861256671;0.0113394705586286;-0.176350955606373;-0.0250938542522215;-0.0946902077478761;-0.151055377423402;0.214618121171619;-0.189717256326113;0.15528713567103;-0.145654607375729;-0.121149238060221
"clever";0.213958255578234;0.33989906174434;0.477242750379609;0.170327488677726;0.291904111698821;0.038331004973455;0.020738453405498;0.135788190997105;0.0522352969370495;0.0684246639794708;0.0676128923428128
"comfortable";0.119685490672025;0.663536371929174;0.257912658460995;0.133816131014396;0.216915493259074;-0.0216446879271292;0.214064467114939;0.0365781028556807;0.0449259484594377;-0.0199820433647792;-0.0773518079428181
"confident";0.205971276726044;-0.108201906213805;-0.11893462841184;0.459841343321563;-0.0633809627920906;0.0677732240518568;-0.00759594427336236;0.0890486941516619;0.470444927509533;0.118211087617585;0.185892488327999
"cruel";0.591456825471252;0.0858175771886751;0.137919757269249;0.0136257281609307;0.323287617621837;-0.150723667097257;-0.058059701690846;-0.252841328299215;0.00541869634552453;0.143561997742074;0.0920966805140528
"curious";-0.0683002603375151;0.276913092080495;-0.136415821786427;-0.0657552944439667;0.14997214783525;0.578875361957332;-0.131066125420983;0.0521760129999116;0.0969461017272644;-0.0684743478562801;-0.0114070574292501
