"MR1";"MR3";"MR2";"MR4";"MR6";"MR7";"MR9";"MR5";"MR8";"MR10"
"#-accustomed";0.121260113784814;0.0163887472441056;0.099855145592824;0.0543398199166919;0.263281367126107;0.0933056278981325;-0.021022480159102;-0.0196911601440446;0.670994339532337;-0.0498402954255088
"#-delicate";0.0223161258050731;0.0305253691346076;-0.0916299031102871;-0.0202204490195871;0.0613641713106771;0.634968292123983;-0.00842769746517885;0.139370131598571;-0.0371510982131273;-0.00293024831799264
"#-honest";0.0223161258050793;0.0305253691346072;-0.0916299031102856;-0.0202204490195864;0.0613641713106789;0.634968292123977;-0.00842769746517737;0.139370131598572;-0.037151098213119;-0.00293024831799132
"#-married";0.134559540438727;0.398932421266686;0.331928691644281;0.0799653249154695;0.256177198142777;0.304073305086883;0.0866293055728034;0.171823030516198;0.361843785543347;-0.303293607876218
"#-smart";0.0482419111011314;-0.00487036195082983;-0.163800145616215;-0.0481483586521646;0.0982933524514176;0.332639575741571;0.0860667278206161;0.112706223007369;-0.00363405613557424;-0.360889454030255
"#-welcome";0.326689416191605;0.00404102441845112;0.156093995376151;0.231274448238722;0.351039753269589;0.0505322317985694;0.0566189602046202;0.433123139042098;-0.264440349194057;-0.00417485124776067
"#-worth";0.114487780277863;0.461173926444114;-0.0505162842677918;-0.0704740227616595;-0.107073268920729;0.416109158254502;-0.0598379437272766;-0.101210552022631;0.0169098929010302;0.27515788749773
"accomplished";0.191733550798877;0.432972273084501;0.0470089631613318;0.261271059687624;0.350928547176679;-0.0778244669754487;-0.237710336477616;-0.194453280845987;-0.186297130755015;0.0234825006930502
"accustomed";0.613583436772348;0.350054695966014;0.241239121028779;0.238250050399316;0.0715949617443081;0.050775942408651;0.170453592364822;0.0933491631649969;0.0598683694716217;-0.0275448084945373
"afraid";0.785548177812576;0.241978453859087;0.0945486728438971;0.0617542296211386;0.242430250762796;0.0626998039920266;0.191373694940778;0.039992847591087;0.045538266040106;-0.00585202007451606
"appetite";0.193366936053447;-0.0443752745164457;0.696460169953115;-0.0684986856501302;0.104227378844137;-0.0521328522956673;0.0207587248905721;0.165493958425747;0.0836704820902529;0.132147934485023
"appropriate";0.527626846111575;0.467027979644687;0.137970123916349;0.164675321488385;0.306564940822233;0.0630819836352072;-0.129385140352864;-0.0463263203400599;-0.108161566530317;-0.0644015087935631
"beautiful";0.731465620020853;0.313812274679453;0.201032002637656;0.181939076484804;0.183416568948827;0.104274274451744;0.0518666418157729;0.0976883470757273;0.0181089020262303;0.119313522051964
"best";0.759638614736246;0.286737855348654;0.026706017631919;0.129769866470203;0.28862165411195;0.0850308418059786;-0.145100183706685;0.0338959039565898;0.133620701975131;-0.0547476145290223
"blessed";0.392673005655478;0.144317468964072;0.241047940528785;0.116109014530903;-0.0443224909154388;0.0330367125145638;0.254564327635869;-0.0778174311054845;0.136996566781271;-0.0219949638509162
"brave";0.439019892181743;0.352683489873865;-0.239478570400639;-0.161637072910232;-0.149887701771377;0.330984887619754;0.0437875854314851;-0.155043011510906;0.240787769720733;0.227962089321022
"bustle";0.36106136186657;-0.0379311828724203;-0.104981980059593;0.066828736453539;-0.0593922654515096;0.153236463177791;0.0130733743987507;-0.161196326092664;0.322555893339782;0.181135227036428
"calm";0.590599874050982;0.148868703742902;0.282843884759881;0.345459797307768;-0.00840870437649267;0.211022613625514;-0.078856821315629;-0.0115269407125513;-0.00677828662445169;0.0143617744833422
"capable";0.234018888725771;0.254184214813511;0.375614709412383;0.495092139920392;0.239471589113955;-0.00175684969510587;0.222250758377741;-0.0361159936827685;0.00902892713544553;-0.0414785639717601
"capital";0.123088407408211;0.530019950200265;0.368974723982652;-0.0383259575140351;0.0213860125772042;-0.0672193384409049;0.202708554364346;-0.0227227174310459;-0.0397459711773268;-0.139387312537764
"careful";0.502146202658372;0.42561787606096;-0.0512670699206206;-0.0544722175687163;0.235926990052139;0.301793239461251;0.174298248815614;0.0265974340763155;0.140514030555372;0.00194111630146196
"cautious";0.347234102381464;-0.0161787814394482;-0.160987162327063;-0.0712485699819053;0.285984682262056;0.520099036136765;0.0369134689695355;0.0519249196874774;0.033667287077974;-0.198284590456801
"charitable";0.307672776104115;0.213985448230391;0.184582139190678;0.035390861708239;0.45336441807034;0.147947422191628;-0.070767338157419;0.0275142971507104;0.108696850354585;-0.0707635490123292
"cheerful";0.764637719627566;0.175598986435852;0.317454035324527;0.137838168117673;0.181902729051034;0.137316949360597;-0.0164716551268177;0.131934646682778;-0.0172918128520686;0.0648354473124816
"clean";0.659169526133589;0.211270068693109;0.135499787383325;0.321745501888473;0.0664722319616261;0.0262491240975446;-0.0270929684668526;0.249423098778228;0.0168958815232172;0.0748725041190059
"clever";0.53007015198561;0.462268251237103;0.0834569597506947;0.143145710436243;-0.0760265910791151;0.126744019092417;0.0662673530693281;-0.0955251683192842;-0.0946599032701429;-0.0613870178963551
"comfortable";0.713923875550873;0.348541984194585;0.0303391575843876;0.083719121338579;0.128530095369875;0.320870310070017;-0.00615788758138721;0.0459808829353079;0.0883181874716175;0.0979996775609809
"compassionate";0.492831588423242;-0.0352597030814655;-0.00359968541991881;-0.0490569119620006;0.143021450104412;0.219721317233272;-0.186790360656026;-0.124231284540173;-0.286251112737763;0.15754213058097
"competent";0.58003493778864;0.102403774321732;0.0795043238206259;0.21626099339568;0.125465656649041;-0.182401153559288;0.0643750401234605;-0.0666071582875173;-0.011565582141198;-0.00343937766832458
"complex";0.0721502325780397;0.00811185470369749;0.0231275739293147;0.00983461378801194;-0.0385640705575225;0.0884948814087107;0.0278950022385286;0.599848352601468;0.000164451645795941;-0.0344540364645799
"confident";0.543345656953583;0.316077285654569;0.313974433922996;0.202674457514568;-0.0196775777444792;0.204602097492579;0.269503291184866;-0.00471398208711535;0.0146893259783913;-0.134889969673696
"conventional";0.623635658397222;0.153362582345483;0.0732701330446295;0.22827750230597;0.189149729485092;0.118196178036355;-0.0469543224130898;0.145894296427196;-0.0186122193865649;-0.119273322283194
"cruel";0.693256508541229;0.276979177191136;0.196879483234177;0.151498486881743;0.106207177323524;0.12942165823114;0.232360124974721;-0.0450593619496406;0.0629764758202596;-0.219942173731861
"curious";0.314886227219506;0.494066185114536;0.0937749758497329;0.0664913308731505;0.363252611891123;0.0823291287513757;0.0941496711945299;-0.0726522599981975;-0.048085006723437;0.325136120247083
"dangerous";0.447157645284916;0.147973021779663;0.292379120046413;0.219540763733708;0.161554513282402;0.184138869931214;0.312151232498706;0.0780237871576066;-0.0123798531670563;-0.0129202122357387
"delicate";0.769374259018785;0.05878706902659;0.119537825139264;0.294747584668305;0.214445401461242;0.138359654642148;0.183975598225088;0.00895241281831394;0.0752001122694219;0.00576242814269152
"delicious";0.431989753716165;0.14380890952419;0.232354448843505;0.130950142420086;0.517613530569065;0.0243546164243759;0.197688458361664;-0.0107619389204162;0.0265300729164359;0.283531408272483
"delighted";0.694444723208211;0.179654126522324;-0.027938801131717;0.385279783984426;0.170183694113312;-0.035381335964711;0.137411529594716;0.0114795077717206;0.123764718853699;0.085273451134055
"delightful";0.594908405210296;0.48114055046505;0.00496018057074789;0.240311976789398;0.259106933826128;0.0538421949939535;0.0657973166462335;-0.0104155982277935;0.0328333468815178;-0.0932845774862293
"determined";0.401576672696608;0.217336876213497;-0.17914331934989;0.105277462652744;0.243999635963726;0.303082543174975;-0.0547613156738576;0.0856106437001626;0.109046388897894;0.277695666950636
"different";0.613328256761807;0.316855047359923;0.21266844584226;0.264766115573665;0.208532197465249;0.190831307253174;0.0701674612984091;0.0587747517866492;0.198423726009513;-0.0423777757739182
"direct";0.641393425112967;0.055612507744806;0.166328978969966;0.120287941733733;0.086777878628963;-0.0150789717978079;-0.037329061695717;0.348301371866097;-0.115972464362664;0.022441414009519
