"MR1";"MR2"
"#-cruel";0.30638620070823;0.291356201246969
"#-determined";0.281365316695469;0.217819030717544
"#-rich";-0.0786194815849057;0.739425612076644
"accomplished";0.574681584598179;0.117800371483039
"accustomed";0.537405058053504;0.127459689928233
"afraid";0.68119689853091;0.596297145842038
"alert";0.401992292194725;-0.139423364258981
"amusing";0.252101811710011;0.525700093953299
"appropriate";0.189836498718272;0.183869027835589
"avoided";0.264108429159063;-0.0244572871111571
"beautiful";0.547892077517549;0.43576301951676
"best";0.560429281167052;0.677041069013635
"bustle";0.580245802507747;0.304461050539164
"calm";0.509416595740285;0.503981438437097
"capable";0.572504490390112;0.666953198684558
"careful";0.351628309262;0.497510180401983
"cautious";0.516946043016581;0.26448707106768
"charitable";0.0367570427320113;0.42998029672301
"cheerful";0.679040880336738;0.431405822446069
"clever";0.713414516148154;0.405345681224637
"comfortable";0.665850749539365;0.611917450339299
"compassionate";-0.0198411689098261;0.493993368670791
"competent";0.313928861520817;0.16134383237404
"confident";0.272745120782294;0.377513918411344
"conviction";-0.031347263250578;0.200867613126659
"corrupted";0.601622224959171;0.124283081610549
"cruel";0.530875051667659;0.222904837073629
"curious";0.329984937756179;0.670724773464731
"dangerous";0.584935153841927;0.358826189455356
"delicate";0.361729827094862;0.260797426818594
"delicious";0.516999428489369;0.232662175612974
"delight";0.268939584646152;0.216760386990963
"delighted";0.662956040204326;0.398705823036058
"delightful";0.555928738507744;0.644364032556521
"determined";0.539439772561745;0.711693713150979
"different";0.673198871406424;0.5758515010266
"direct";0.370755741966861;0.644823745010561
"dramatic";0.18892645890151;0.401654551295423
"encouraging";0.573637885610538;0.268618701380992
"entertaining";0.382489388805595;0.303311347347611
"exciting";0.176280017752629;0.619738805490441
"expensive";0.622022894726326;0.360026302108975
"extraordinary";0.432061691148968;0.330613473260722
"extreme";0.507240243692851;0.478604817391297
"fair";0.728847469005446;0.420854971480104
"faithful";-0.0786194815849057;0.739425612076647
"familiar";0.403651677804424;0.493864295293675
"famous";0.372572801493578;0.36612445056911
"fancy";0.321953843912988;0.614902905907372
"feeling";-0.0435992466363941;0.392284241785208
"free";0.540094359469957;0.365485492120945
"friendly";0.521369368224159;0.66032274140556
"generous";0.2494846695332;0.509935873862734
"gentle";0.630432545378384;0.585243820536918
"genuine";0.432115498255386;0.550156030441958
"graceful";0.400356140733219;-0.0355791150609843
"greatest";0.580409363773757;0.722892150588132
"happier";0.661542060897806;0.539564142758174
"happy";0.511771925035701;0.588983266412559
"heavenly";0.419377089976219;0.0172236123344263
"honest";0.435886500424253;0.708106726717722
"humble";0.551036608160489;0.158109657821735
"improper";0.546542809205672;0.485749379390229
"independent";0.427153148797493;0.646313082641002
"individual";0.0906995644402867;0.241646316894613
"intellectual";0.31677483131519;0.240922665628846
"intelligent";0.402843712350375;0.236663147616437
"interesting";0.794273142623103;0.363899020045041
"liberal";0.571789553809935;0.0538065322258922
"loyal";0.274579949951321;-0.165754366907596
"married";0.41679238858237;0.395289594182885
"mighty";0.174048636696187;0.208524947709959
"minded";0.620813171710495;0.226079097776504
"modest";0.708639891495399;0.492392942601401
"moral";0.350057156121184;0.573354286155755
"natural";0.64662984574156;0.644861697304651
"neat";0.487784042187473;0.334550014409728
"obliged";0.446021478017834;-0.056182597692864
"original";0.636590013871567;0.474344975751325
"playful";0.230386004726503;0.679028594603491
"pleasant";0.65523928498415;0.61797248604045
"pleasing";0.658216794911832;0.274269905545163
"polite";0.380170733703707;0.495695574774458
"popular";0.232620139580992;0.117876212175033
"powerful";0.311052906720863;0.303003809727892
"professional";0.223496136350559;0.505139071433687
"profitable";0.033921081151025;0.287313533389895
"proud";0.554875312678962;0.597600663653605
"prudent";0.255660398278287;0.500487809855478
"qualified";0.541305770170341;-0.0752598261141094
"quiet";0.71866772628835;0.558763123539195
"reasonable";0.500821354026983;0.665227975731207
"religious";0.537405058053504;0.127459689928233
"rich";0.544542452060361;0.514683320673698
"safe";0.631108719947946;0.504529038580116
"safer";0.236772490150004;0.635513397175174
"secure";0.40778653614553;0.574171502955842
"selfish";0.534518229733207;0.507945840220844
"smart";0.555808996063078;0.242435411176437
"social";0.361397811614373;0.210344429898679
"spontaneous";0.279090236595452;0.07326462402439
"stable";0.700832580148435;0.232794153688051
"strong";0.664476203373523;0.605671132880077
"superior";0.659907997647091;0.355982611280538
"surprising";0.466547884147954;0.400685552655229
"thoughtful";0.500261532617022;0.378651404647496
"uncertain";0.492765512748868;0.27355844164201
"united";0.029044431468408;0.697123288294604
"unpleasant";0.621456625340597;0.476660975155038
"unprecedented";0.0629530854145025;0.435098944493114
"weak";0.255623380500644;0.689532048497062
"welcome";0.750367853669461;0.394138279861105
"wise";0.106609735964297;0.229016945715402
"weaker";-0.0786194815849058;0.739425612076646
"respected";0.292071245604854;0.413915921153475
"sincere";0.403236460541313;0.437090757485165
"worth";0.684761300975549;0.516936568335092
"shocked";0.291683484201602;0.449717966280591
"sympathetic";0.331855160703749;0.618498954692427
"subordinate";0.120301801429213;0.400042987667628
"vulnerable";0.260535673634336;-0.177195644069351
"universal";0.149575433735252;0.637533659680921
"tidy";0.268939584646152;0.216760386990963
"suited";0.260621342818369;0.376564172773218
"threatening";0.394567561632989;0.0696171990265371
"standing";0.397847946171592;0.175600651578406
