"MR1";"MR2";"MR4";"MR6";"MR5";"MR3";"MR9";"MR8";"MR7"
"#-beautiful";0.597164453300689;-0.235119773169951;-0.0367874315025892;-0.151984643998998;0.0594515806170571;-0.105076771248274;0.0820897125244417;-0.156572143987616;-0.141558256403253
"#-free";0.579353872378749;-0.114584189148461;0.0713328954213627;0.131667374390364;0.0103705856784663;-0.114433000456381;-0.0335606948041031;-0.0669079565293407;-0.0466574700824771
"#-pleasant";0.10685489226572;-0.0192396797562425;-0.087627244681492;-0.0664237892408829;0.0756406275650315;-0.0787550134975939;0.031579091359425;-0.107595939255521;0.436902133611418
"#-safe";0.537574897003399;-0.123475246975325;0.140900793566963;-0.15649970648379;0.149501827862991;-0.0955178041585576;-0.079850761804345;0.00558991623854831;0.27174223471695
"#-wise";0.0489550702966397;0.106198618745823;0.667308800769825;0.214297336733864;-0.0662089825895379;-0.245202840787196;0.0115078591117944;-0.0116408325465838;0.0617314307129887
"accustomed";0.586908385550428;0.13970566059882;0.130879627771519;0.165460725320229;0.162593191429852;0.168950911961839;0.131398707289961;0.104610903168021;0.213530401379058
"afraid";0.657847946946545;0.282260266310683;0.157750260677925;0.177457627701847;0.23548904150335;0.0945458231178362;0.128536401851283;0.00339853870537281;0.178869136476298
"amusing";0.443151731156262;-0.00822370993147901;0.172517584994675;0.113612659809784;-0.134197228140089;0.293801027754198;-0.233951082986114;-0.203946945118231;0.0468187488163556
"appropriate";0.106558414255272;0.236077292445083;0.627339985833522;0.0648172969570582;-0.0569289425780105;-0.137100748548832;0.248626794005153;0.0180980237218771;0.0320628184566052
"atheist";0.191989063719268;0.333902293470139;-0.0740540332821654;0.00577969041726007;0.0526748188605849;0.350913579495676;0.220189066294819;0.287202062928256;0.0581574046544687
"beautiful";0.75517168797133;0.326048776643041;0.0736966323730072;0.160800388543159;0.122700848341848;0.206761287149604;0.139533425830069;0.0851486988299221;0.0273831772222874
"best";0.73391605093298;0.15620896385591;0.133516817471294;0.362372819683008;0.107962601318513;0.116103082866801;0.171781742516822;0.0470583660677132;0.116677649896051
"blessed";0.682930492315686;-0.0535502836489268;0.069992969560469;0.362106510907508;0.00593133741700136;-0.270903182062761;0.0649775369279236;-0.128339353718006;0.0744464851672258
"brave";0.400514119098952;0.020677811160694;0.0290147146102364;-0.0492947280743338;0.218292726244024;-0.0173850440094979;0.178752809648351;0.045440298747949;0.0535927069320947
"calm";0.73705445589258;0.334443296533529;0.0262047449742604;0.121212130244719;-0.0612520548210031;-0.0239382611431322;0.132432410131083;0.0687928821842816;0.134440610964637
"capable";0.45459300366656;0.384069101246056;0.280820755890233;0.00523290093975469;0.107379300725951;-0.122844482691878;-0.041402695640285;0.0545877971458496;0.253355529170374
"careful";0.69125960527094;0.360081329921094;0.108325248205263;0.265496959362515;-0.0158202844235342;-0.0380119666296166;0.176769348967687;0.293116448504169;0.146065104762897
"cautious";0.475086208059785;0.235284843840333;0.126681647023901;0.173599133860596;0.327563626636889;0.238441573508236;0.046380761394097;0.21553868407541;0.0127172874709957
"cheerful";0.801674920038073;0.102263935230189;0.300724769239166;0.0727660722312032;0.0832079771223951;0.064313136310322;0.131010329021783;0.102319726185718;-0.0189430710227502
"choice";0.103874177853605;0.241335789014266;0.278632993118284;-0.12763373733598;-0.0195025834872894;0.0442939863340222;0.366956221460812;0.0404082632718204;-0.0147660426241424
"clean";0.498726780703262;0.304927423281024;0.0660783259034178;0.136044978519614;0.26857884664554;0.0924802202019943;-0.00279677983092129;0.0355117241411515;0.309400946285365
"clever";0.745510232186618;-0.0922091904930743;-0.0263414627552456;0.195079879662639;-0.00516129650837181;0.119434632546844;0.00333382542226801;0.101804514475006;-0.0423895951006739
"comfortable";0.691003644113537;0.215262770391769;0.150972509742278;0.22022674588674;0.271942006484248;0.131464784514039;0.187005735600991;0.0756549050678215;0.0908965937026695
"compassionate";0.489954099144623;-0.00594375264394046;0.212476646184592;-0.246939700648318;0.189178195927838;0.03709610820471;0.164530455755528;0.0761142815442955;0.0445430132437113
"competent";0.31480072394534;-0.172044110097498;0.0244985351090207;-0.0503102749046861;-0.0742079450601622;0.0204616730004171;-0.172490257581814;-0.0763064842320577;-0.175589587628222
"confident";0.032405508343944;-0.0489018734310211;-0.0093489152460687;-0.00117274255941123;-0.0361559226056482;0.0128747612285882;-0.0376767888671852;0.0620325372538552;0.397820743332177
"coward";0.198908713703338;-0.0823180417488515;0.167119009648719;0.0884887779329698;0.578676761792917;-0.251240062606701;0.325304443172331;0.00336667323844296;-0.162195265654493
"cruel";0.576256958141602;0.220931362962469;-0.136187433443627;-0.0030944525959708;0.362783059565063;0.0740625339420307;0.010114685050407;-0.0778366007238513;0.399093470067339
"curious";0.499667926650777;0.313443536312305;0.0395726277341984;0.142670203464368;0.0692590073195541;0.198691101283015;0.0829202496761047;0.165853484024515;0.438146446702746
"dangerous";0.325410866911322;0.134378518172788;0.0589736862866265;0.459504720342291;0.261747239781242;0.1799641713531;0.131067039349779;-0.0640645096658638;0.239239951302797
"daring";0.547661941503405;-0.111312391152808;0.043360661340738;0.199211733390614;-0.102385150318626;0.290601702998205;-0.0320102355271606;0.215108019758643;0.0556379108807809
"delicate";0.419396471753479;0.4349575827262;0.13289149305912;0.0388135313844207;-0.240336413683206;0.110424439872104;0.24005222690342;0.140834511297049;0.0886175394422059
"delicious";0.749099972661741;0.0912865600009171;0.141391500414402;0.0901189566364023;0.0179525098744173;0.297207274776691;-0.0704884453144508;-0.0619329476788663;-0.0253698294074665
"delighted";0.634236723449253;-0.189460050117318;0.258994314455819;-0.0158470042326916;0.0711895996221642;0.0959140006454178;0.0764773442601808;-0.192473789291297;-0.0770717503698682
