"MR1";"MR2";"MR3";"MR4";"MR5";"MR9";"MR7";"MR6";"MR8";"MR11";"MR12";"MR10"
"#-extraordinary";0.369468323876669;-0.0613467994739032;0.31736951623751;-0.0987415188893618;-0.205995496024013;-0.172213492547471;0.4442393923385;0.0791172778355831;-0.0716031446617682;-0.0888552727141817;-0.0946807974194516;0.037516181798003
"#-familiar";-0.00193199842550914;0.455352739348445;0.197661722118522;0.0538901658946923;0.0956213705852572;-0.162598996922282;0.115363454272583;-0.0342448878140347;-0.0823274792927255;0.0771567923372835;0.291368841179307;0.074896987471858
"#-strong";-0.00685039536566746;-0.0868622287089914;-0.0672988866938905;0.0892480579035393;0.00743085151104586;0.0291909464845614;-0.0446391851822386;-0.0890190465429047;-0.0343306236703432;-0.0820725100834654;0.0029323835216166;0.573147105030359
"#-worth";0.436506882819417;-0.0305805745325086;-0.0952843932486619;0.0650967337448303;-0.164945149841899;-0.117542377014439;-0.0681783225678617;0.57547406922348;-0.00267026610489263;-0.0721946263409398;-0.0109930940919409;-0.123169151298796
"afraid";0.63728142188664;0.130220185362076;0.0790046450086766;0.0308800435450201;-0.151458680518691;-0.10823099125524;0.276356814372851;0.226052944277354;-0.0235856633351321;-0.068151467201443;0.00302760011769158;-0.0218695789699159
"beautiful";0.465137695977072;-0.0916329842771331;-0.076451073091965;0.10285592992945;0.74525649816169;-0.0165777065306431;0.0271006145113821;-0.219047585319785;0.0153101075994161;0.173328879216954;-0.151149433440889;-0.143772956263494
"best";0.527801013793511;0.525030708732196;0.0770910263890686;0.160181276233159;-0.0365304787521846;0.136591796895923;0.0601915857548293;-0.00896908945972848;0.112398456614645;0.219298979565596;-0.328078240808145;-0.064675703395964
"biggest";0.378328496741079;0.190033022379401;0.0550134130956813;0.222559817939207;0.20690229427538;-0.223113007567361;0.141744478205531;0.45687680150739;0.188296034807239;0.077294796424616;0.353682200597617;-0.00778009648783099
"blessed";0.604386784668067;0.0194173288425789;0.138931272023399;0.0720987111987666;-0.302602038403965;0.396687004847287;-0.0729992168346431;0.291293770439094;0.00733013696212816;-0.0397880504259805;-0.0549676485396943;0.000531269987846426
"brave";0.026104738491982;-0.0609215782942906;-0.0796882514312925;-0.117721352797363;-0.127378865958884;0.00914124436853747;-0.059598007185674;-0.0601097254513825;0.0186322439132914;0.128248563170406;0.297509185159212;0.028046119455606
"calm";0.786646353710977;0.105525378407669;0.00876380517987317;0.0570945166961819;0.306539275141783;0.073204364209976;0.0863262516165867;0.0466704562682707;-0.0505916248343348;0.0654262645136306;-0.0628908563466997;-0.0668973984306723
"capable";0.503741914262742;0.0971077132871078;-0.0120207172365007;0.483319619763781;-0.0304929678862637;-0.0411743007162977;-0.0986479591757028;0.36220181419976;0.199093301502095;-0.08221842783271;0.00645542788349096;-0.0105677258130615
"careful";0.645244450243489;0.119194770723176;0.0973615987353246;0.146864184510619;0.318264291993073;0.111946694677011;-0.0636790265072206;-0.161310320471365;0.00801298915820768;0.487958006391874;0.198965937966511;-0.0215933796004885
"catholic";-0.117233489497573;0.914459445166994;-0.0210320044873538;-0.0186094821929876;0.0521374330722948;-0.0187205697568562;-0.000381704252461468;-0.00412743943139099;0.0773740577325595;0.0884430216674259;-0.0546920299522293;-0.0146234687475424
"cautious";0.00361430575417432;0.358814010459706;0.237578861196072;0.0803382191819837;0.119313753543171;0.459147155347899;-0.0479172121211655;0.00703851664149784;-0.0318710870213366;-0.19131709034117;0.383081801283826;-0.116007904063498
