"MR1";"MR3";"MR5";"MR2";"MR4";"MR8";"MR6";"MR7";"MR9"
"#-free";-0.0965692737897018;0.351249061148432;0.232616183835353;-0.0547493138557349;0.43497109166418;0.134248847912371;0.135750537620234;-0.153323873160159;0.0070846839257518
"#-happy";-0.0511083855424278;0.0731336493581816;0.0114651666890046;0.1991187497532;0.00227046820304836;0.0358804181671392;-0.21450432479184;0.649791098401438;-0.126275629229938
"accustomed";0.390761638165301;0.428411549774627;0.400608920495114;-0.0674212763641653;0.14455859042511;0.184533468345922;0.0482471538514403;-0.0606307742386366;-0.0811629217008561
"afraid";0.489820087771687;0.446726786966063;0.368801558980161;0.168203611961784;0.0577309748120343;0.0375457792817096;0.0920580887681729;0.0769170084499603;0.183733843570012
"alert";0.132707838704043;0.474461265191685;-0.0419030145880094;0.183521440064325;0.0360493173365526;-0.103817862940854;-0.114277155289626;0.135099689964201;0.046067726551182
"appropriate";-0.00390348188823743;0.123558510360621;-0.0181322355970966;0.855062689077313;-0.052734182619689;0.237666536351778;-0.00815925534770602;-0.0249188329823867;-0.0353142084635463
"beautiful";0.450933043485097;0.324112565969039;0.395628639201877;0.320330330923134;0.0708762110019104;0.179032185063337;0.257810725955553;0.0930146439463133;0.0342411156825106
"best";0.448164545909161;0.311036829585141;0.38855960464212;0.0769323878462499;0.235490183462155;0.198099410389795;0.153338358393474;0.0302565163267939;0.0995693306021776
"blessed";-0.0416484191387134;0.108527269082701;0.0283018610903987;0.327404280140742;0.0419732415183194;0.766522578887592;-0.0500982296494441;0.173759110432811;0.00188641539276096
"brave";0.276612108756967;0.524134704643735;0.0854517962630252;0.183452287463994;0.0860438447041592;0.298988767377778;0.335534413284226;0.110741613734802;0.0309787759532729
"calm";0.304977877841727;0.337122102597327;0.19808946938996;0.0182537726979815;0.583153453962267;0.140023922982851;0.118195224032003;-0.0931247124186611;0.0514294876497865
"capable";0.421663755645487;0.409842829405548;0.221445643510076;0.088596839916789;0.196089159067781;0.431677841520156;0.0532905154891219;-0.127792076168319;-0.0969651085908164
"careful";0.463828516750969;-0.0316166533230941;-0.0650369459045369;-0.146363879390789;0.165625395156789;-0.0355226440566548;0.178643956761959;0.270074561186052;0.321431540073942
"cautious";-0.0328664757792355;-0.0152202768878136;-0.0307605513736438;0.130639509552647;0.0892160965919623;0.193970260181713;0.158411135400497;0.663979973275004;-0.121658143690942
"cheerful";0.19258262490179;0.0727387740646416;0.568418959839283;-0.111473471867358;0.438532292648408;0.227509851430706;-0.0440765492365025;-0.1309785783592;-0.0391113784860818
