"MR1";"MR2"
"#-beautiful";0.053193546611468;0.121438647335004
"#-clever";0.122985575109325;0.335017014528951
"#-curious";0.25850238033788;-0.00686198260207344
"#-familiar";0.566741310765251;0.063250054791583
"#-free";-0.0122843329543368;0.12212965910246
"#-happy";0.569765053041493;0.425076674514781
"#-powerful";0.432894576912266;-0.0502280141372282
"#-professional";0.369011735134534;0.0878672415572608
"#-proud";0.048206359604209;0.173185079218327
"#-rich";-0.0802310022727453;0.381812273154761
"#-worth";0.0012535556073613;0.0207887631840189
"accomplished";0.526712623270084;0.264540840310228
"accustomed";0.606191569841522;0.300525847767959
"afraid";0.663987328266073;0.546691267111522
"amusing";0.528703919922605;0.198166422544501
"appropriate";0.160295977155171;0.327774444253653
"artistic";0.38919439463882;-0.0672266702940556
"beautiful";0.675970685168239;0.571435307113577
"best";0.583785334090902;0.602453175990656
"blessed";0.386636368420003;0.128486439957923
"bored";0.408326126458904;0.0714000570073712
"brave";0.25682644034997;0.625609891437822
"bustle";-0.1518403583148;0.534654531519855
"calm";0.595190082660949;0.412801284958531
"capable";0.283902409328084;0.377800012819535
"careful";0.605779072972304;0.428293348876991
"cautious";0.270296379114797;0.395093254738053
"charitable";0.0815233851685476;0.310486395801711
"cheerful";0.632369079839771;0.442213942992603
"clean";0.315032755479268;0.505008565467598
"clever";0.418766914771772;0.523124453890085
"comfortable";0.728641180968595;0.327959204254109
"compassionate";0.400675353326139;0.111436420964665
"competent";0.371904895899287;0.0558215862312272
"confident";0.561921747201963;0.477098114260137
"conventional";0.47601878353475;0.204532862432952
"cruel";0.47285283440661;0.638671034603932
"curious";0.616207975543378;0.499630078422568
"dangerous";0.386981974644856;0.327824193527649
"daring";0.189591131328136;0.147563922411132
"delicate";0.693476944884068;0.489319332282425
"delicious";0.661333875741865;0.139242256331345
"delighted";0.605433968015615;0.236126248279639
"delightful";0.62533723922645;0.261966441812436
"determined";0.415880197534457;0.564867459379774
"different";0.674202289920947;0.5634787309398
"direct";0.727990487911347;0.213283553419621
"diverse";-0.0167141221636341;0.375582110440674
"ecstasy";0.374638766005727;0.353945935252616
"educational";0.0637217529839166;0.272352953567836
"effective";0.223749797567689;0.231340115202328
"encouraging";0.434094009239532;0.272087983394784
"energetic";0.206629198490484;0.232621529733205
"enthusiastic";-0.0122843329543375;0.122129659102461
"ethical";0.106583509313128;0.314177379441847
"exciting";-0.0707587796258939;0.496239773396885
"expensive";0.569228652504674;0.407935389326974
"extraordinary";0.247324126635191;0.414687174457921
"extreme";0.503324717491154;0.475404537246121
"fair";0.738986838084632;0.43276857964155
"faithful";0.502760875048489;0.690394312887313
"familiar";0.609488815212906;0.592882980923495
"famous";0.52312970863616;0.30436741179138
"fancy";0.423727045611338;0.0804009345130903
"fascinating";0.151520642654745;0.199014233520194
"forbidden";0.112060594241583;0.176504946821746
"forgiving";0.118080223423857;0.254184905119819
"free";0.604526916221069;0.616227688339279
"frenzy";0.374638766005727;0.353945935252616
"friendly";0.563350604069082;0.53664297572265
"generous";0.579680926603251;0.559763411621809
"gentle";0.523920157306155;0.527567568597849
"genuine";0.451187061969498;0.374267416462524
"graceful";0.535793552410638;0.512187667675246
"greatest";0.695792659854434;0.492221580881343
"greedy";0.245652155770737;0.0558652966581729
"happier";0.476229886392769;0.244776329473292
"happy";0.74952695392197;0.506244920269018
"harmless";0.521273002651227;0.322511530307839
"heavenly";0.432894576912266;-0.0502280141372282
"helpful";0.0181808319099278;0.0816140853951441
"holy";0.634298155029444;0.157644202796541
"honest";0.767553331931398;0.36933971244083
"humble";0.615980436412596;0.490121630752334
"improper";0.455898967567441;0.145175578796652
"inappropriate";0.295813740398707;0.132688937207036
"independent";0.237376044977463;0.384316695525857
"individual";0.465002406460076;0.524832986984113
"influential";0.522539472789915;0.108546975913399
"intellectual";-0.0176814880896858;0.46943254210734
"intelligent";0.00425596505780327;0.0265387093020471
"interesting";0.510703791974468;0.348155697864677
"irregular";0.256362752270527;0.381187183378044
"learned";0.201820479016855;0.225491277185126
"legal";0.282478657283701;0.500030809391227
"legitimate";0.497993905236706;-0.0283884937769693
"liberal";0.421135407314927;0.382327917711855
"loose";0.144638980487933;0.712002555016996
"loyal";0.0877390420550631;0.169656140567845
