"MR1";"MR2";"MR4";"MR6";"MR3";"MR5";"MR7";"MR9";"MR8"
"#-accustomed";0.481994515811502;-0.00540358528454462;-0.00817552617492682;-0.280604114657204;-0.00553133872377496;-0.0707986539930777;0.151633714705874;-0.246781470176101;-0.0594764741305934
"#-afraid";0.335010024728087;-0.0261965953996229;0.302963391803179;0.336158866048904;0.0742867372256922;0.446207027367448;-0.0705667994778242;-0.0934368803189569;-0.0613135467360837
"#-comfortable";0.217635322839773;0.0128140396145836;0.0763911900952227;-0.0173984778774288;-0.0250786832397695;0.610265724528737;-0.112644234313647;0.10493949281364;0.0524942086293932
"#-curious";0.217635322839772;0.012814039614584;0.0763911900952207;-0.0173984778774294;-0.0250786832397695;0.610265724528729;-0.112644234313645;0.104939492813638;0.0524942086293919
"#-free";0.233880585246203;0.64356780414721;-0.0931417724552406;0.145589052057495;-0.0408578659643758;0.0690916289253125;-0.106626860633121;0.105155463854814;0.173856761945319
"#-honest";-0.0374724046683005;-0.0382332492344315;0.0103381859149464;-0.000550792243008705;-0.0151713958344116;0.0484064269215117;-0.0109494749645185;0.0521813058300748;0.229098797367119
"#-married";0.273063218325177;0.0340408835026757;0.0429933871090004;0.183397871150633;-0.0403193928600669;0.245993573448313;-0.0711575038762474;-0.238253148968399;-0.0770388834265703
"#-minded";0.101498827599463;-0.0979682983144401;0.467298225921381;0.0309375061867403;-0.116902499054039;-0.0778951757707245;-0.0770466572328951;-0.240155428886498;-0.0807872452849235
"#-neat";0.0222972739739509;0.089994087467776;-0.00181371682604666;0.0200697800672052;0.0103633014775065;0.044260400739465;0.274853318154228;0.495740970769181;-0.0444977245917734
"#-profitable";0.1563534383958;-0.0106306702526485;0.0750653808130844;0.320720044273373;0.16485086153199;-0.085986395881397;0.164165711705365;0.0681506917026227;-0.125045704652719
"accomplished";0.49975436524643;0.00904292016096117;0.294644917842381;0.411425273212521;0.10155839271895;0.176729951044934;0.0790789928978384;0.0963908580744852;0.115789859462045
"accustomed";0.747395527195654;0.143838589778309;0.0901404107130707;0.0798967995679893;0.111297130253864;-0.0723385215351512;-0.0118428412968649;0.173964257344385;-0.0932923636203677
"afraid";0.810636032265185;0.261780549225145;0.121059267937773;0.189047271120976;0.11395148502555;0.151607112114626;-0.0584917669786934;0.0843196749597002;0.108229820806897
"amusing";0.090258322252774;0.466299839697709;0.22638655332742;-0.0317528001230417;0.0583109023777602;0.186795325809082;0.101856970692688;0.0456339929736894;-0.0329806203376256
"appropriate";-0.00133579962816128;-0.00434470487992225;0.0117953722815952;0.167396499037991;0.222405928986355;-0.0451005947678542;-0.0980641731507397;0.26395446886446;0.174100740024724
"artistic";0.035188849726285;0.0155388768872157;-0.0457796885785119;0.107374017653515;0.106134206993196;-0.03229610893791;0.0447157193207457;-0.000983304742545889;0.0820054358702387
"beautiful";0.804843833003194;0.269518334161917;0.152172454351158;0.0916218773332287;0.158007403826111;0.0906388419062839;0.0713006664533358;0.0413951309769752;0.0244547907321139
"best";0.731684916524583;0.294207417064374;0.284177041329989;0.0986181662840329;0.210669804354;-0.188313588682438;0.178896957421983;-0.10238776756916;-0.0543588588241156
"blessed";0.462703971103218;0.534128167820447;-0.0424384433602635;0.198362724159257;-0.0507154604903435;0.0594435028349922;0.00833151893676553;0.0300842341247357;-0.0326594378317397
"bored";0.125811234023917;0.262571457165479;0.0010360224450119;0.25332545520024;-0.00439626659759494;-0.128334247422203;0.149658829309851;-0.0305486661878162;0.188700656423999
"brave";0.553446625599431;0.220423195035659;0.264056759700396;-0.0567267457413048;0.0511620951589459;-0.236671538925043;0.122436105517577;-0.241554309198032;-0.0314256458731562
"calm";0.718595969423087;0.073845769783499;0.158553079396069;-0.219982923158953;0.0436829870736838;0.119114200656094;0.10535301703998;-0.199458521404003;0.0969593067995875
"capable";0.574607442953722;0.153214576814517;-0.0810061832937979;0.20432516798193;0.0607183048971036;0.263605246639965;0.145747988449775;-0.0885536513952289;0.367500258915319
"careful";0.656907108716609;0.358008302425569;0.135469005923925;-0.0945737164029389;0.0365902351415643;0.0761555035734008;0.145074366713992;0.233606621583017;-0.134915276137731
"charitable";0.639036231230387;0.159017939747653;-0.107644145866078;-0.0278668784899717;-0.134720657598147;0.1929339631647;-0.0795634939282838;0.261082715048287;0.075544627683702
"cheerful";0.736388565290247;0.327632641487312;0.0619868604719264;0.244670913338109;-0.0280463013353634;0.0897953615122287;0.111727836612561;-0.04135803881637;-0.034416913847013
"clean";0.607262860257395;0.238623584834022;0.30499956560765;0.168843529855031;-0.0145414717681786;-0.171639021038057;-0.152167460646244;0.137021610046946;0.107638449317847
"clever";0.696961458801998;0.224993331960471;-0.00612041783470375;0.0799690493432716;0.0367979223511537;0.0798958905374651;0.228907966665387;0.0790507369668883;0.225552455525476
"comfortable";0.68482102227046;0.430417239083994;0.211952079727302;0.165085048686837;0.0379936415692973;0.0828442205268931;0.130080668325554;-0.0521320853878188;0.148815634561026
"compassionate";0.263165104883576;0.610506254316052;-0.048992777095857;0.113509830341911;0.200099102296693;-0.201864178678816;0.000968536803533254;-0.0708883959006183;0.0597250745761477
"competent";0.0820418240705668;-0.0136559521662943;-0.0325118740964243;0.057681366215164;-0.101951136351962;-0.101119848708541;0.359442034129437;0.121298926534862;-0.0389304231625219
"complex";0.176933714875858;0.405162020973548;-0.0826150534321242;0.289871903129199;0.126554105262872;0.0204083538548288;0.0980299480381426;-0.379124153276399;-0.11808606398824
"confident";0.528651598014731;0.300237551862853;0.0109474249557609;0.0749310629750644;-0.109979617723282;0.225760644710764;-0.10652661133194;0.10898816699559;0.0377747437889739
"corrupted";0.178519995797111;0.404158263425151;-0.0596503309802581;0.0488385782376803;0.00346307642635647;-0.107005134007466;0.0991773512626685;-0.139168920990545;-0.067516092574865
"cruel";0.672913121043308;0.0334518100486702;0.255727793743293;-0.170005362006521;0.00758788511227951;0.0995766588698225;0.103826446319722;0.0777045227317579;-0.153280431686802
"curious";0.819325265972529;0.307310455184914;0.238852785742094;0.12272803557639;0.106553987100862;0.0379740467714715;0.0811502960288702;-0.0195682949714255;0.0701892185183003
"damned";0.417616636498454;0.0000418402142319851;-0.0521942194958334;0.0946113514285501;0.280968617464625;0.278028257074736;0.14235816426673;-0.16472849928557;-0.0816230522899111
"dangerous";0.585509314909358;0.262648334569402;0.221531443501714;0.275002182259058;0.336682132381367;0.166256324001863;0.00898740001763686;-0.0683462629955484;0.0216262204540706
"delicate";0.697812558805869;0.15104956428704;0.189126849206198;0.341781592197537;0.00460405341142499;0.119538593077747;0.239692971365368;0.0199440999113963;-0.0367134542172791
"delicious";0.476652004604839;0.0176529190770702;0.196243481388087;0.0482536646910663;0.0909210589457177;0.25465073507361;0.144485851195764;0.155317388019391;-0.148635827297653
"delighted";0.741164771607845;0.289497691227175;0.134972584942802;-0.0394482036295225;0.132049106328238;0.115890496195883;0.143583385327213;0.033513053701052;-0.185124287761785
"delightful";0.651352939339349;0.074430055876542;0.227266436912184;0.232451606670371;0.122992176589919;0.15526914271213;0.292087294070045;0.0762816250580822;-0.00414761139422622
"determined";0.456791303087098;0.539918714611183;0.156605449818053;0.117292547384747;-0.0619404122478279;-0.102875839915134;0.167480564563329;0.00197516481956714;0.0102599702744069
"different";0.814526275837195;0.150476599352523;0.173985923524006;0.199250108047715;0.144082512849332;0.0504465543168931;0.132427386940707;0.0487264317711603;0.0220276781177349
"direct";0.209118012266626;-0.102726264139876;0.473080798383708;-0.155102963208718;-0.0366162624110396;0.0801049628935523;0.139525284672973;-0.00737584276241928;0.0270745414858486
"educational";0.13172779633451;-0.0284701336727939;0.278114925052258;0.0557385806276457;-0.122810376593268;-0.0723808626129699;0.234741111144931;0.0252036759212399;-0.210936793934605
"effective";0.0244738316141012;0.432208731736939;-0.0903275434883795;-0.0152231072718003;-0.0342390262445294;-0.0981463017474239;0.0484082415391854;0.0930573130522107;0.0937988244185749
"encouraged";0.468315988171957;-0.0386938643465733;0.110284211289726;0.031171851520049;-0.0993594498990489;-0.0694340237793129;0.52080854845669;-0.0999915318039871;0.286067137459848
"encouraging";0.529392134291132;0.159462188102179;0.33847272010115;0.157083225436923;0.0423764459510456;-0.0238241102937471;0.16504333927137;0.171027335368781;0.208833575931111
"energetic";0.0852816540898403;0.356148283074578;0.527811265966621;0.0621397082214716;0.110633337336263;0.0981780307528071;0.0452336027995903;0.148628696362472;0.0379689614880637
"entertaining";0.034513097737689;0.378252112413348;0.160741761219845;-0.127203970410899;0.00784374991602549;0.16242520916576;0.0239928495155866;0.0990881635675216;-0.1008508393177
"enthusiastic";0.00485404727637472;0.480038566160362;-0.00348284153439832;-0.025029643602564;-0.027300080013442;-0.0828789184126456;-0.0230641787995662;0.0402919264505452;0.0527167216655583
"exciting";0.491916540680904;-0.144838936738722;-0.040862302966887;-0.16812042978094;0.295132998048385;-0.289061060315135;0.0325725872834547;0.0237589257179638;-0.0968340834209283
"expensive";0.444734209195839;0.530924427416591;0.0432560504533306;0.0368909817935849;0.0902848519151763;0.195869911789042;-0.00960579250288675;-0.0908506618731146;0.0541358386533501
"extraordinary";0.868415042166354;0.137613868812759;0.116868163535515;0.0568602691610649;-0.0952379167720797;0.0463666644802836;-0.0753482669823988;0.0687128129579864;0.114344352539938
"extreme";0.594943549525577;0.211733420208456;0.195380636620533;0.327217772668852;0.25681726404864;0.206793378820977;-0.000472469013326609;-0.170973061984512;-0.17798364429831
"fair";0.587454689652004;0.385158797930146;0.216860981866279;0.174287381112247;0.211822652855518;0.0699473745421045;0.262780737560075;0.20579474235742;0.0831656865943531
"faithful";0.711246753655882;0.131863013190917;0.157476401045428;0.311780689940104;0.152798740397281;-0.0704164737680058;0.122732080158832;0.0464208885278583;-0.00555006089363592
"familiar";0.595412416516283;0.259948412598095;0.111964619456924;0.381378759542509;0.175743655347373;0.126239850236372;0.128897242623495;0.141558170279989;-0.00615658508138966
"famous";0.639276032145743;0.0457252229061064;0.124272465421195;0.131152324688477;0.0847724468921319;0.0314465013434322;0.0106008185761592;0.0208719801424885;0.218766231743485
"fancy";0.473010668943918;0.260929904082368;0.426604331297859;-0.102426648213525;-0.0889383100949955;0.0463987025940959;-0.105647845526493;-0.00776496956110225;0.39772329689317
"fascinating";0.368963736514743;0.0576714136781937;0.147728703842504;-0.0638872793690817;0.0851108030887814;0.370321776994075;0.507401586589492;0.117336378822675;0.121773448247689
"feeling";0.430401352044245;-0.129157766342659;0.0617434301124662;-0.25518256367785;-0.0272389087784733;-0.160855865181081;0.0921891713616644;-0.027109259634024;0.419025134600991
"forbidden";0.192590757838043;0.0726214431019525;-0.00177450669883731;-0.0449721474619644;0.506099230635383;0.08009497970572;0.219885335696846;-0.134843625553886;-0.158192261382661
"forgiving";0.460708179533349;-0.0418227833292808;-0.175131946371853;-0.0911682600220839;-0.161268486064563;0.0324341365579276;0.00982810561447652;0.203338053225632;0.0205447894178653
"free";0.771719662186167;0.251498520262116;0.196529169127064;0.194422322519493;0.0273964926764357;0.143525530391839;0.101863858033745;0.0951607707547994;0.106943496941315
"friendly";0.634994372985366;0.0882423966902986;0.0405163383439796;0.185322993573895;0.257085768046898;0.376678009848429;0.184936274309909;-0.047454833624996;-0.0666662256408559
"funny";0.105231574595137;0.014176677320127;0.27768697459848;0.0902547715093997;-0.0725836771851292;-0.154354252630283;-0.0708221786072347;0.146799997638495;0.0205573976406385
"generous";0.532289631615752;0.011941083284774;0.346902009011814;0.321028374647191;0.0473168559993348;-0.00452089098337875;0.320202886909589;0.0239761324500536;0.0666972082622005
"gentle";0.743995276222897;0.262876771108387;0.241608791264073;0.183716797585243;-0.0438822621419212;-0.0613164707518386;0.0427686079312218;-0.107426466383194;0.0587035948796859
"genuine";0.689849265970326;0.220550558237944;0.0236349968818599;0.340765471921601;0.208250636498797;0.037361756272346;-0.040987924471586;-0.127512988425701;-0.115276479287147
"graceful";0.323602824122736;-0.00461931784208508;0.210836888861934;0.600538031845575;0.169867422330107;0.198980639228327;0.0913084610053216;0.0869013632754568;0.112714360683416
"greatest";0.816430121830515;0.190722124954603;0.139359824644727;0.0927324713283145;0.0569137322411937;0.0502858701846227;0.059777235661867;0.0374932765978662;0.0979917772941515
"greedy";0.230790299190749;0.0311208675957844;0.285512047827177;0.0609041687921904;0.0966316815958228;-0.0384938157029257;0.100066134435143;0.314914319892048;-0.0670117812269913
"guardian";0.176933714875858;0.405162020973548;-0.0826150534321242;0.289871903129199;0.126554105262872;0.0204083538548286;0.0980299480381424;-0.379124153276399;-0.11808606398824
"happier";0.814863062186605;0.180162041814483;-0.0447770382283455;0.134472056557188;0.0179743673485684;0.178533705781845;0.104204756956985;-0.112146687605591;0.0973282843672727
"happy";0.675086408845538;0.262032308043499;0.174667580202065;0.35471318356918;0.0933915795693151;0.279738280293778;0.151501265204855;0.0252616777380688;-0.0296314341282786
