"MR1";"MR2";"MR3";"MR4";"MR5"
"#-afraid";-0.0501200221954783;0.0276732283372285;-0.0406914124897244;0.392342593950526;-0.0229603214668198
"#-beautiful";0.0456135077731709;-0.00239558123848313;0.704968691896814;-0.160108831195651;-0.327690552610069
"#-capable";0.0287401706299409;0.193551549008862;0.017688504692179;0.0804689818360126;0.155912087940861
"#-cheerful";0.812032566632762;-0.223516141065601;-0.209593273796786;-0.0924204210030546;-0.119009176384861
"#-happy";0.235134446299913;0.025165462656991;0.367485614274308;0.469461754189979;0.102883351763351
"#-proud";0.42433706518428;-0.125435032539428;-0.0931121160746599;0.556017494578876;-0.169206678503591
"#-suited";0.663151464511098;0.362383179609858;-0.206309827255277;0.0611204274133648;-0.199605121035305
"#-worth";0.252229994794806;0.591428967690379;0.0438952230079293;0.271139548835589;-0.111938647526804
"accomplished";0.0456135077731716;-0.00239558123848277;0.704968691896814;-0.160108831195649;-0.32769055261007
"accustomed";0.316485896337731;0.661581910946965;0.114874265565123;0.16329278547718;-0.0148268329211807
"afraid";0.728117945729246;0.433516400353565;0.278380091874799;0.0425939321415095;0.136371469477807
"amusing";0.00796508331442316;0.105178175817401;0.0490037651376034;0.0111897990134355;0.0286956238528647
"appropriate";0.399283101152563;0.151644118939808;0.199216510025194;0.466559569749678;0.120326228483265
"artistic";0.0737848104319855;0.0244400571680125;0.0990942413522794;0.316331074245988;-0.0128281224946304
"beautiful";0.678577485363206;0.489689927607966;0.307723587374008;0.212439298334653;-0.00964670505217595
"best";0.464071367616105;0.60398203952082;0.410354191084654;0.244423569320357;0.156148810503383
"bible";0.106405047999102;0.447266935957327;0.187796824565515;0.0320182426959899;-0.397144800784536
"blessed";0.587865229679314;0.310870807473193;0.0894518528567529;-0.0622574242097001;0.201236966209851
"bored";0.142895308551521;0.46021677430648;0.26768744243671;0.0962161751614918;-0.335459545541641
"brave";0.634096115270832;0.344422921182373;-0.0649049015607878;-0.0432876787716365;-0.0364666406118488
"calm";0.757479158477519;0.345590597032105;0.347236953717608;0.12245869346186;-0.00457984272811367
"capable";0.548637030335575;0.512774889385453;0.147784788315624;0.0184362876978569;0.135507456162225
"capital";0.151696950232953;0.570028148615893;0.113601509438381;-0.0923593363395884;-0.353704519599405
"careful";0.505920600723383;0.481203782021936;0.230235839962858;0.149440628095053;-0.0401107822693556
"charitable";0.0690664104067943;-0.0514535892800842;0.00322939000409774;-0.00626301599285062;0.192920443838475
"cheerful";0.670316076761332;0.457958028856674;0.36965631669296;0.15730128178507;0.0793722294148688
"clean";0.581699209520699;0.129218914310164;0.365109711101615;-0.0641011060390103;-0.125229378623884
"clever";0.509012227007312;0.447206767494308;0.363995369471859;0.237382130957542;0.185105648462508
"comfortable";0.378583995803172;0.585351767763602;0.361491083184166;0.307108562742434;0.177408398532076
"compassionate";0.617047348979091;0.309308477576101;0.124115607782574;0.0767855263242836;0.142314121489279
"competent";0.0399988717719755;0.12187705086433;0.00949306664094965;-0.0902639132199664;0.18163904275996
"confident";0.69141479546858;0.11979873146891;0.213550694604885;0.341251616572246;0.00876853589361064
"conventional";0.374266574771064;0.41835813077581;-0.11044359767127;0.43544804197603;-0.137271417362277
"cruel";0.561832189876018;0.420791704810796;0.391332056023842;0.286508423130007;0.161672769921608
"curious";0.481023257856529;0.387495546426422;0.292884861445067;0.42251800675795;-0.0651363044738483
"damned";-0.00017410584025001;-0.0271093713699615;-0.0932591429202279;0.523261293626417;-0.0960951166457326
"dangerous";0.488738131287171;0.0540460502263728;0.36054438545491;0.30388333727636;-0.0135576126332736
"daring";0.0735787732214772;0.0265224951632866;0.270271991540093;-0.0279913988014849;0.435396002586873
"defensive";0.14349670155041;0.599067443453728;0.0464341068488404;0.394600801762218;-0.133413058994514
"delicate";0.67026796846569;0.490613266244769;0.134736300011766;0.255972528090839;-0.0157160377494743
"delicious";0.16840129059867;0.565850199570419;0.463167205216447;0.0821685783682124;-0.0397735972212278
"delight";0.558452281112826;0.345082018029891;-0.0251670216518042;-0.0884912306177791;-0.143778001311707
"delighted";0.653208082800711;0.558256672241726;0.199090378013416;0.133901496211281;0.00896736817485488
"delightful";0.526668001770171;0.623570414552713;0.216835485064451;0.15658271282858;0.01258947197391
"determined";0.206757594937939;0.317080363577183;0.31495689084006;0.145856526336797;0.382998529313505
"different";0.712571966097629;0.428600956983264;0.320836225347888;0.189860525124474;0.0470339233458945
"direct";0.30508634246839;0.238651503816176;0.0825201524542999;-0.116813459801596;0.0426311376505246
"dominant";-0.0501200221954782;0.0276732283372284;-0.0406914124897251;0.392342593950527;-0.0229603214668197
"encouraged";0.070507900508736;0.368722662690469;-0.0706915179444048;-0.00999529958004458;-0.117137180079692
"encouraging";0.100860685341083;0.415856239893648;0.00948096274157675;-0.245563479017012;-0.325879798311943
"enthusiastic";0.000121504295006991;-0.0036100921858293;0.0173582884243711;0.0652088714719366;0.0052942249629353
"exciting";-0.0423819848510568;-0.0304658374293892;-0.0954371172109168;0.314858585290259;-0.116847882499696
"expensive";0.19048463468429;0.217951283021129;0.352628877453365;0.0325376074921635;0.434414537116657
"extraordinary";0.643482263092393;0.444590540605022;0.406139481360242;0.115909746666208;0.0886341581756323
"extreme";0.193315056505038;0.490874131407902;0.204798604422305;0.258442499995247;-0.107135796612911
"fair";0.704596094164699;0.222523463280822;0.328860367407179;0.138508541284151;0.274753763131256
"faithful";0.646830070626552;0.187309266675418;0.343182398960017;0.235175507761834;0.202136044469363
"familiar";0.612750519257312;0.456991037925244;0.420623015183995;0.152093896945468;0.194423287809473
"famous";0.486790181053802;0.392614378646342;0.44601129946482;0.0743853803529353;0.233148001715514
"fancy";0.424157114877633;0.00253137719566041;0.40718664407945;0.146882848755879;0.152592197314723
"fascinating";0.32284434812172;0.365955639054649;0.171595498839689;-0.0448610729047737;0.222619491622869
"forbidden";0.0254809203251375;0.0211298013511696;0.0486250376473973;-0.0500513823192353;0.147792114180712
"forgiving";0.128465275957199;0.32125772178643;-0.0791914647885714;-0.0796102410245825;0.0496009177092029
"free";0.502120200512718;0.565984576576365;0.312459384392211;0.219533978790345;0.103992195832133
"friendly";0.662589600486243;0.521559450312467;0.226264940061949;0.231391089812753;0.00169796166801459
"generous";0.623483514086938;0.375656110576965;0.240390151564692;0.0426950171206824;-0.0653164213978907
"gentle";0.725663070194378;0.363708546348238;0.328037402216494;0.195511809914233;0.108614694754783
"genuine";0.284237801270114;0.519022992404878;0.120354194995006;0.264123394172248;-0.0546646312579147
"graceful";0.409898549982552;0.180146276191707;0.0937788699944161;-0.0399614308138261;-0.0246394837560058
"greatest";0.489777537066972;0.405323321587465;0.169272551084006;0.189602293334015;0.167791875563037
"greed";0.0199777975139399;-0.0129926991961069;0.0759434005722683;0.000330195884248766;-0.331719158660048
"greedy";0.0288469577404893;0.114167259399685;0.0675125230397827;0.406769687546281;0.0678234270115253
"happier";0.614787602900304;0.508292200654235;0.187644233578126;0.123343285315802;0.187277228036148
"happy";0.692199301909571;0.174046486771414;0.480697917519376;0.258157490268528;0.13578197856628
"harmless";0.0968746413358915;0.0264969019527512;0.395168662352162;0.14328507337642;0.203712863039694
"heavenly";0.422702479054877;0.435685809994008;-0.0979812642133509;-0.0745884816916593;0.128866301404834
"helpful";-0.00174157986209319;0.0139041419767944;-0.0100432878897152;-0.083906548686839;0.0876006013865804
"honest";0.50371419041232;0.588165135747545;0.30577621340717;0.20587315366794;0.0697641050573805
"humble";0.658322776806589;0.166456705858613;0.0383165034760098;0.249875170436549;-0.190860183030451
"improper";0.406905313239711;0.263420158052657;-0.144206589920331;0.145311235942218;-0.0184359953350652
"independent";0.192511540491443;0.297488026207873;0.210480285907714;0.0548766565512028;-0.322673457568519
"individual";0.39166216711372;0.607389135087065;0.0455068353124764;-0.0155986601981998;0.0929729192366913
"influential";0.112942471137222;0.582180372298947;-0.0189101312958435;0.0170551537934462;0.0235037490646624
"intellectual";0.382536156783855;-0.13031972034642;0.128417684958201;-0.188462589074807;0.137461747807538
"interesting";0.273639592637981;0.577630556271664;0.0855934564974279;-0.12652956711842;-0.1071053414309
"jest";0.270260247519791;0.447267029952413;0.137503667845638;-0.0745431884767441;0.00561945301122504
"learned";0.394110206950466;0.0197947142410831;-0.0690679237743232;0.444917309396108;-0.0523443910493934
"legal";0.51561333553968;0.501570260117075;0.0561881539603761;-0.0983073842906011;-0.198849750039047
"legitimate";0.0909000889311838;0.361294448209683;-0.0479739118103635;-0.0414711779416484;0.116532594500301
"liberal";0.239057623962111;0.372152900280771;0.303565323007917;0.170241673934666;-0.049478245951363
"loose";0.274385522198941;0.654255684118784;0.104974286747834;-0.0205471347462647;-0.0772226044455932
"loyal";0.0511402120361011;-0.0677971562798908;0.182186567823;-0.165416640008011;-0.047942962812288
"married";0.561285613121564;0.55207842200331;0.370344002712775;-0.0344701235667537;-0.00471382176953183
"mature";-0.041428200491931;0.0387066495361636;-0.0412744699467592;-0.0182754079926971;0.107991884359538
"mighty";0.394449207020297;0.218353199246975;0.175673554498494;0.341699907109781;0.139689583395227
"minded";0.322972462648557;0.0174869771930421;0.119828703489459;0.524183809620243;-0.116382331758633
"modest";0.616568100522749;0.347659289936751;0.170410353590846;0.191635671890401;0.295750300766285
"moral";0.103531549735463;0.479519758531676;0.0586189868169359;0.110711685798595;0.134975262792443
"mysterious";0.449717885045494;0.498071553656104;0.241641548329318;0.183685620479206;0.0559172309879398
"natural";0.730616923877633;0.465266134937704;0.277575508534656;0.146908326773497;0.0135143337611308
"neat";0.596392146323036;0.234091318469296;0.402781930208579;-0.0707427849859125;-0.0314026674102103
"novel";0.229090867092731;0.27947815902866;0.577277587173869;0.150617927295295;-0.176418983380386
"obliged";0.594792461190732;0.170695750825338;0.262073220238778;0.293874355811558;0.055379242023287
