"MR1";"MR2";"MR3";"MR6";"MR7";"MR4";"MR8";"MR9";"MR5"
"#-afraid";-0.0331300647739554;-0.00949798080272509;-0.0191730132349733;-0.0599120236462193;0.146013027356156;0.619001116410888;-0.0454006053963482;0.205478255834797;0.123145909158747
"#-beautiful";0.117411838559325;-0.071200487546893;0.721950764068299;-0.00697369950062207;-0.00318259635047983;-0.0740812295294506;0.0561728871904596;0.0449001667998461;0.316962579184863
"#-capable";0.128711876559937;-0.00584934008675536;-0.0576872237063992;0.0143988895944839;0.540722558372337;-0.0434464043191131;-0.054385406417523;-0.058337522703958;-0.0548154641701074
"#-cheerful";0.68551222482077;-0.183638343537292;-0.172866855147877;-0.415692041398655;-0.228642109070576;0.0289689878744095;-0.158918196892026;-0.106461516805884;0.0288476771447262
"#-happy";0.35659986821098;-0.00300512901055111;0.261137535790347;0.478652449391975;-0.066381857408985;0.250512382261712;-0.07662673023633;-0.0169025475020788;-0.226991024134186
"#-proud";0.426202332379455;-0.131178586449209;-0.136925537347268;0.158808645665055;-0.187037441215709;0.489614901707373;-0.0664232377366213;-0.148314651478288;0.0362830319099264
"#-suited";0.640235257396082;0.342434935155744;-0.140726194671993;-0.223001008205449;-0.100116077398257;0.123858713504251;0.0993961459353941;-0.261171930819051;0.0483846010972616
"#-worth";0.366615066452645;0.556030083398212;-0.146190932924389;0.549309843504564;-0.0112283047805163;-0.00238529924503995;-0.0306289123329181;-0.0548911140958505;0.203905005845497
"accomplished";0.117411838559327;-0.0712004875468927;0.721950764068299;-0.00697369950062156;-0.00318259635047931;-0.0740812295294508;0.0561728871904597;0.0449001667998466;0.316962579184863
"accustomed";0.450772754081414;0.527804476439058;0.0410373626928282;0.199580081710528;0.235661830355791;0.0285846067253366;0.0932182865326691;-0.0892362249690134;0.0446953453425306
"afraid";0.811309288679144;0.28783289210507;0.202072971168518;-0.122135529607399;0.136878747096121;0.0567838283147382;0.168399875963183;0.112143894557002;-0.0757594974268444
"amusing";0.0311754250462481;-0.000548051570955224;-0.0271062872311413;0.0181125739120584;-0.0229933072127273;-0.0421162749681393;0.442253910401891;0.0123470667053765;0.0416463269883578
"appropriate";0.496763543970955;-0.0254119524601513;0.0277569856942543;0.162325946998922;0.0912149562250689;0.396085179019334;0.246905927625348;0.170816304280795;0.0106071698491797
"artistic";0.156587515273662;-0.0459532343041604;-0.121479109465998;0.530064034158927;-0.0266478448400327;0.00157425432660746;-0.0559004908144622;-0.0168233309385337;0.101002007178942
"beautiful";0.795294031779546;0.340198207995253;0.149310948573418;0.163887948642787;0.0785184247783598;0.106128232860095;0.107918195069161;0.0812256243637038;0.109160266292929
"best";0.648001570067942;0.424603398644973;0.19455415727632;0.383649008467474;0.19389064361461;0.0101614111858689;0.150393674431585;0.132554787241907;-0.0159293654232736
"bible";0.165489079281712;0.372275091336771;0.253901921769085;-0.00832120581905742;-0.034675781392806;0.0949034044851694;0.330094764466244;-0.207303044037105;0.313371706468224
"blessed";0.59481874047275;0.304339100711858;-0.0218834324848031;-0.0155607845442469;-0.241633421529308;-0.0976148050774315;0.293762423499119;0.18306811894943;-0.141171532910288
"bored";0.252753362105919;0.355078921933205;0.164631954632158;0.305982087404578;0.0664093597215808;-0.0377218886864237;0.057711034366485;-0.0874796946513952;0.418611098158178
"brave";0.643957178716157;0.223341436184133;-0.0737978035598113;-0.277092248350705;0.0932657707590629;0.00216264328359324;0.187531681770627;-0.107315917968839;0.0384380613012561
"calm";0.850537649133427;0.196170291032426;0.216002867768319;0.0421521863924982;0.0664091167602314;0.0427613312535181;0.0895362256001035;0.0466324993051001;0.0590674241732881
"capable";0.624296891870518;0.429215408429426;0.0709129909611647;-0.0216397415684746;0.154756814452208;0.0220913942151792;-0.00690789426156423;0.158334130297294;-0.0187156416652494
"capital";0.210839411490561;0.520385552704896;0.0877519671882301;0.100032247712311;0.0237770878573805;-0.0964573049408163;0.0657171390197268;-0.0636718916869771;0.443074089497752
"careful";0.625921041097982;0.301238114297065;0.201540478678585;0.00674824610857599;0.220740713441076;0.0698274888639502;0.215964681057355;-0.188457122201041;-0.0356110395326463
"charitable";0.0633618982788941;-0.0919592207736662;-0.0968478128537226;-0.00384235849170083;-0.0165705281328787;-0.031019634371985;0.14110047409147;0.199945228001594;-0.0480208665737711
"cheerful";0.792555504193003;0.318326570021457;0.23948274658144;0.121594158317288;0.11680939970665;0.06223404742969;0.0743268047169147;0.0885550602669787;-0.0196548547429578
"clean";0.644338320212892;-0.0376935749160807;0.269125278361778;-0.104209878650298;0.161344554684114;-0.0865414047657308;-0.0248618397110777;0.0314552142796293;0.231589783368254
"clever";0.669754737319209;0.275410550861301;0.159748034446807;0.339496633929329;0.167912536682214;-0.0189904304403241;0.122167583180992;0.0634820200909928;-0.103063113820988
