"MR5";"MR4";"MR2";"MR7";"MR1";"MR3";"MR6";"MR8"
"#-fair";-0.0289370928361025;0.0426484338299765;-0.0526809502236947;-0.149412864760466;0.313321697604574;0.00235746077820411;-0.0334640897469495;0.405995352958446
"#-reasonable";0.0429230459141313;0.622195278433127;0.0343575235442043;-0.0927994149290615;-0.0270074029876693;0.108377381856443;0.0153887728918614;-0.20066766166761
"#-unpleasant";-0.116770399986642;0.198661993774157;0.23336133312062;-0.176838599821976;0.000853944445560111;0.0669672113983334;0.0433923407691815;0.0236302366045553
"accustomed";-0.091595051681485;0.0011420993221689;-0.0572185115132461;-0.0274810057214351;-0.0665639902559197;-0.14906679430415;-0.0943496565295258;0.506551390539184
"afraid";0.137447276640061;0.590860256062796;0.0212045524468453;0.450600051191197;0.11794198856145;0.0898367736621198;0.0439647812095167;0.045506595352222
"amusing";0.0383869478567101;0.663589503825231;0.0373538995880665;0.1493598477287;0.0897197531169795;-0.0539375297906778;-0.0513376048063318;0.183351716063941
"appropriate";0.0336652342480834;0.035322167506629;-0.0413247436440572;0.152243942091129;-0.009393299480298;0.493968452172773;0.172517239010889;0.224955614561708
"beautiful";0.326927219337504;0.402461296180411;0.204201075289554;0.507627467077895;0.143998594437634;0.231546297709152;0.0433443274641876;0.173824367595493
"best";0.4164347120483;0.227301512031829;0.405790970401071;0.310796374802551;0.311415263576137;0.0394104644483572;0.0166427903645613;0.0682605201498572
"calm";0.471903180830577;-0.016020558275259;0.0929761588791819;-0.0166474614864748;0.265506354737847;0.0131554602902431;0.235960278338329;0.0523946360642819
"capable";0.0752414687551323;0.166216428136008;0.542197247059919;0.247212917944927;0.244264512779107;0.14342218043578;0.175414171433132;0.106187445483143
"cheerful";0.281385166806475;0.118890351984182;0.706495291160788;0.242759360671606;0.105207858427257;-0.0838606749425226;0.112507676577043;0.109255850543103
"clean";-0.131632114926987;0.534820815076605;0.0370058915264459;-0.0353925034842197;-0.0164419103571114;-0.201285033234036;0.291893255203625;-0.200501938144136
"clever";0.533280022029305;0.171483299873935;0.294459639558581;0.243400255916088;0.108802449505053;0.115817757844357;0.0300860690288819;0.154745549001727
