"MR2";"MR4";"MR3";"MR1";"MR5"
"#-comfortable";0.0280047022133145;0.47441077670522;0.329176644279774;-0.026783999651907;-0.021738717670227
"#-fair";0.247572930033342;0.150287612666562;0.24343192423105;0.188862746325291;0.274248644587241
"#-married";0.412881303985907;0.170248807891924;-0.129629246073546;0.175640197820679;0.18549824597408
"#-worth";0.172904902469225;0.577885484359974;-0.0519639691641006;0.0647289185140762;0.240359092304499
"accomplished";0.410128365251937;0.238165564744385;0.381089028982641;0.0493279701335437;0.113787467100006
"afraid";0.235842810184386;0.280676906447517;0.365525853527803;0.204862052591472;0.400345553634576
"amusing";0.0861081322567003;0.165617643110689;0.431092798333973;0.206959248328808;0.0751361494475666
"beautiful";0.269661039295886;0.661206977796568;0.040767194575841;0.14375215193811;0.149082790942031
"best";0.395181335079791;0.512318946491331;0.175579155683097;0.294385119040955;0.368449165952328
"brave";0.142797984769847;0.0611367333882396;0.166799114186887;0.12931781468545;0.732554927122635
"calm";0.365934389172408;0.122640578636601;0.0555681129445666;-0.118029471321545;0.0654503353025746
"capable";0.631437092650533;0.456682030737249;0.12176246140252;0.0205615425126208;0.00409325983663117
"careful";0.106105951445529;0.124983545141013;0.517100925750278;0.23938059943898;0.549330833329779
"cautious";0.331331198571959;0.369770718018132;0.165410696393208;-0.198753437167329;-0.236583081121558
"charitable";0.283468408388237;0.488527030969497;0.178437986893595;-0.198163765494245;-0.352943675615684
"cheerful";0.458706681286383;0.431755782734959;0.295070269484467;0.35913532616124;0.194475759876076
"clever";0.33572979443006;0.186887695048435;0.259487897944467;0.226980800471161;0.173060254398179
"comfortable";0.323353597297008;0.395097911740513;0.282574026244643;0.289115266349443;0.455538570096283
"compassionate";-0.157038219148039;0.46088881380424;0.100837413026281;0.303628378057944;0.0941034116703617
"confident";0.707566273018976;0.118568294379089;0.0482580173244984;-0.194679159247742;-0.0953384563685096
"cruel";0.495889291328362;0.0400939866543271;0.338161498650005;-0.149854023152054;0.098705108001217
"curious";0.322363907574487;0.16007840528041;0.272501816494565;0.407422045420531;0.162641306709646
"dangerous";0.687382395907523;0.326703156206111;0.0740318499161917;0.213548725696146;0.201741114180432
"delicate";0.330644430629577;0.171669746816016;0.307327971573877;0.0463306415397677;-0.417326436461189
"delicious";0.230112145564158;0.500738991083685;0.175537845717651;-0.083931059688259;0.0420583551718368
"delight";-0.15703821914804;0.46088881380424;0.100837413026281;0.303628378057944;0.0941034116703616
"delighted";0.446864785431919;0.361282356454026;0.334569409692423;0.227736593165838;0.474219089429019
"delightful";0.119447260682089;0.426410602419985;0.0180568521966985;0.451450129043194;0.0968553800011137
"determined";0.551517686998684;0.494122842034806;0.192202719159832;0.310074858259;0.245291474673262
"different";0.462917985295965;0.242809750330646;0.208214572029974;0.455322228119976;0.291742970133112
"direct";-0.0849803744910729;-0.049057402738633;0.429195551085791;0.107436962749564;0.018309505978468
"encouraging";0.407563540130315;0.203139616825882;0.127893509085555;0.00100603287571607;0.121541197528988
"entertaining";0.17238248249335;0.0679273905777659;0.242415183710475;0.670173081545914;0.155249369153541
"expensive";-0.00430552838878467;-0.054157612039857;0.10772617663462;0.835840110784298;-0.0696036479763987
"extraordinary";0.22761989112419;0.472276941570878;0.438841229596526;0.452003102090128;0.166155315923456
"extreme";0.224703764414982;0.634465170493685;0.067697133207001;0.126423558138742;0.0749526030576496
"fair";0.520168374257971;0.204063718727793;0.170165613376662;0.45163177898119;0.362984187417245
"faithful";0.146989634159994;0.275706017429555;0.167570841744506;-0.129071376252423;-0.233969446686614
"familiar";0.149117310962639;-0.107468407926482;0.0254101679068513;-0.0385459609423814;0.116856870200965
"famous";0.142797984769846;0.0611367333882396;0.166799114186887;0.12931781468545;0.732554927122635
"fancy";-0.0350743594293484;0.0337234399163669;0.0150594426579847;0.382873664410312;0.101560961585944
"free";0.135598334779291;0.210761747923184;0.411499801584466;0.12240588870332;0.675288679340703
"friendly";0.162963493149987;0.538719019777969;0.33199539320799;0.166905630188837;0.197937640784362
"generous";0.440795605759369;0.395076037831503;-0.0250534147613515;0.183218928784554;0.130798941305032
"gentle";0.480116460756899;0.497899810018146;0.0856197112790008;0.293639060375734;-0.0150635306495277
"graceful";0.24757293003334;0.150287612666561;0.243431924231051;0.18886274632529;0.274248644587243
"greatest";0.0501283705830877;0.297038419036331;0.612681455364239;0.219116855774128;0.209047402166524
"happier";0.594211525678252;0.208438935573623;0.186477785512169;0.114965513573821;0.0497289584741867
"happy";0.514669127955171;0.0669144410963512;0.441433130989013;0.355397753040059;0.0725774680175294
"honest";0.176033049139548;0.269023414917037;0.107861331999424;-0.142001231233816;-0.432650214908898
"humble";0.217383061767342;0.519572690582765;0.0395246526334343;0.211898873766387;0.154574190934222
"improper";0.783166564275766;-0.0758942704731869;-0.0989958121165326;0.190673407065314;0.17197563809511
"independent";0.540379639898545;0.356792416944724;0.123955083330872;-0.0123074829467331;-0.245499426288616
"intelligent";0.057698888493188;0.101315499167088;0.191423421649775;0.641637807065536;0.204669080394918
"interesting";0.435573561634168;0.41851882074676;0.216933401689788;0.501116879444405;0.173010109660037
"liberal";0.017511568455757;0.0460613262341799;0.56313727629385;0.0587858422657721;0.565262495583261
"married";0.546848986389602;0.385046351388123;0.342184333548478;0.105689856263573;0.136592178905736
"mature";0.283301823133705;0.533455698510961;0.183106951405241;-0.183590080272832;-0.156890522918561
"modest";0.307368505398521;-0.0247263613740647;0.534453798570972;0.0531721631348755;-0.147980618730161
"moral";0.163063363172066;-0.0119211850945634;0.375234384980812;0.143362723151863;-0.0293467917172658
"natural";0.630233941235051;0.39626810072145;0.168611558418772;0.0336171155552354;0.153041143999257
"neat";-0.0378309316618514;0.236604332789006;0.661154119005515;0.154724922964317;0.241328461612155
"newest";-0.0043055283887848;-0.0541576120398567;0.107726176634619;0.835840110784298;-0.0696036479763987
"official";0.423902832775092;0.145475701793646;0.0571796961976759;-0.180606174184328;0.170450995497089
"original";0.0195824353535555;0.550792629659359;-0.191113823099362;-0.0702077490903406;0.0390091090444432
"playful";0.0195824353535555;0.550792629659359;-0.191113823099362;-0.0702077490903405;0.0390091090444431
"pleasant";0.380752559211071;0.497541663392952;0.33795146686106;0.220640708903942;0.427690498168631
