"MR1";"MR2";"MR3";"MR4"
"#-beautiful";0.646748719539267;-0.136440991185213;-0.0921425053692817;0.0174240860583071
"#-free";0.573067789173951;0.104538133383897;-0.0726706833931294;0.0793374688057306
"#-pleasant";0.146848792616849;0.0634967217932711;-0.00299296670666724;-0.0960841171620599
"#-safe";0.590198674048769;0.0229845822360961;-0.0102015025301359;0.0660717757202642
"#-wise";0.00634240232157346;0.2378408462927;-0.209018039362262;0.604523416242942
"accustomed";0.5112584391739;0.351491030078845;0.337370930421387;0.16010678805412
"afraid";0.576627284189109;0.4806602742184;0.256600358970538;0.205669894882897
"amusing";0.417857167334853;0.0704261687260087;0.0253071197237712;0.177970507382692
"appropriate";0.0294957853040954;0.196052675162539;0.00893227425195609;0.681570688091345
"atheist";0.0698224267762749;0.183604348898425;0.592528081295203;0.0338955091654352
"beautiful";0.633714781781794;0.402374847998484;0.404329119493807;0.184096648006368
"best";0.619374442727471;0.47019077430167;0.300074861332744;0.208401405431553
"blessed";0.635786008725147;0.324281141366938;-0.109514107514932;0.114480675763785
"brave";0.393953998743636;0.137179868905727;0.141935886174598;0.0541570103341111
"calm";0.617754253569023;0.305938043889425;0.301518773235429;0.170458707825626
"capable";0.398027581510077;0.352081136727573;0.0910053230657685;0.276977594424169
"careful";0.531463689585762;0.430230590797344;0.417862865861111;0.210287407020496
"cautious";0.392310021193032;0.438617367932207;0.358192383807787;0.0998916399050062
"cheerful";0.72592894452641;0.233149928399019;0.247486487487457;0.356118886781634
"choice";0.0341954559341178;0.0446232754573077;0.227459059223894;0.414981999451311
"clean";0.44325695005421;0.473940675102505;0.233413966147699;0.0550910894964295
"clever";0.684502842770695;0.141757790664723;0.229806943302294;0.0124828370340715
"comfortable";0.599886502904986;0.478570649193066;0.31794617724859;0.198243185083262
"compassionate";0.498053861918389;-0.00545651145048737;0.17689930269977;0.226570045418342
"competent";0.345284323352619;-0.144148125651249;-0.11122121998862;0.00694990331923718
"confident";0.0449378804531053;0.0145676343608303;0.0930988042739525;-0.0515539262180486
"coward";0.228722411721914;0.323902865637062;-0.103987172278295;0.105756249367734
"cruel";0.571748844016859;0.398249699085473;0.196465564044881;-0.131576011590812
"curious";0.398324335205861;0.384368426374058;0.453776127855353;0.0886249263645998
"dangerous";0.2492941786468;0.577491507952385;0.193097949956443;0.0631192382963993
"daring";0.471013747894235;0.0726299677064345;0.358563668996806;0.0541455834512604
"delicate";0.264159917619396;0.166753353370898;0.42863923976326;0.333048102598231
"delicious";0.687499510638338;0.188992543674843;0.225524414408002;0.194584001802959
"delighted";0.650144930071129;0.0122309023674356;-0.0230618037084585;0.290861320954529
"delightful";0.398092765638032;0.269717046431665;0.09917041356383;0.399089603346975
"different";0.655337702699309;0.345956708232075;0.325034324453464;0.329598723636719
"direct";0.398926121411682;0.177569435580179;-0.115767275719005;0.0942118716153652
"distinctive";0.357344737575373;0.072245185301909;-0.079884725988706;-0.0225853860690158
"encouraging";0.326885915473839;0.00749381420899076;0.21163157707227;0.393552663553599
"energetic";0.116124248698707;0.39578022064986;0.111135342240172;0.112422806631697
"entertaining";0.32774504768196;-0.0456386686357747;0.353660869133465;-0.0678373881921062
"exciting";0.0378062261884229;0.357567220856852;0.113329167584342;0.218010478289557
"expensive";0.0845624522019107;0.378259827629158;0.233517691247354;0.185643957140998
"extraordinary";0.535899417373644;0.456527183279935;0.163532974776341;0.362865785701628
"extreme";0.49965956882811;0.255365691898407;0.436081111077626;0.466198420642032
"fair";0.469066407138117;0.514040118140723;0.417662803065754;0.314480114047261
"faithful";0.719732226587155;0.279789431234148;0.240819454064744;0.212918521877208
"familiar";0.598450289519381;0.246005227197644;0.49029659027605;0.240070638230379
"famous";0.306838159431279;0.384221865138267;0.0782533530299176;0.00159464561469264
"fancy";0.492710873320224;0.180548763887831;0.151118932510492;-0.0078894689425229
"fascinating";-0.0110243017969434;0.474591028841767;0.00343771634264088;0.0400124473248036
"forbidden";-0.0880968502438876;0.142438430316454;0.196434051395615;0.0540652734322863
"free";0.613561337999183;0.321519924605736;0.42507505698531;0.299705363685786
"friendly";0.373104228495993;0.606832456348994;0.205271162565472;0.360875643976534
"funny";0.0827804698307121;0.153044798898249;0.397392260698722;0.346825613135072
"generous";0.200516084864601;0.594855055658353;0.308991477735391;0.197860980246236
"gentle";0.669902445286903;0.432842565340598;0.339118143843081;0.184593713049004
"genuine";0.144783520391932;0.122774089471326;0.527481295860587;0.265216057228252
"graceful";0.30055364401882;0.570858889216449;0.245174368745859;0.290066526490554
"greatest";0.438939431739389;0.369452777505113;0.245827036746378;0.295555998597302
"greedy";0.319851356937156;0.202965684066997;0.159165066984883;-0.0440324302609332
"happier";0.450879781781788;0.224184518092308;0.567378382882846;0.136501812015519
"happy";0.643307295931648;0.358247113790555;0.287777006960084;0.242608061138834
"harmless";0.664938513848891;0.298760537651768;-0.0840469567499042;-0.148958070329036
"hilarious";0.0801199383703925;0.216106211388641;0.102363487495352;0.410762340117184
"historical";0.211364783314463;0.235426585880352;-0.00966117147291721;0.181728806857657
"hobby";-0.0186582896722474;-0.0710466584684391;0.536473346885986;-0.0933620999398684
"holy";0.0727637964744643;0.0265312323984954;0.143278867608661;-0.0240329470303495
"honest";0.530933387536955;0.548062328229571;0.301496858042653;0.171553120011371
"humble";0.660694527659533;0.346959948683433;0.419619822258773;0.104168501431391
"imposing";0.434832790958502;0.0383593467405954;0.0229846532622539;-0.0484068247472854
"improper";0.00634240232157305;0.237840846292701;-0.209018039362263;0.604523416242943
"independent";0.106782893390302;0.053025787895701;0.300954359121743;0.0164761008545028
"inspiring";0.0568201745543335;0.304491139816719;0.0773124904701742;-0.273123440175207
"intelligent";-0.0724622539718378;0.202517597708972;0.0127440814832856;0.154936308602064
"interesting";0.421359158912213;-0.176428146142482;0.100106002365896;0.310850062716858
"irregular";0.401340185161428;0.441866244486397;-0.145272249400161;-0.197042273199912
"jest";0.626071733544426;0.391854541465845;-0.0501430716555608;-0.00439943640244779
"knowing";0.334018524932459;0.35506583945725;-0.00122153839693236;-0.0861990364443775
"legal";0.379671292586704;0.492664538871338;0.476790672353686;0.122638863958942
"legitimate";0.0579006749623576;0.679067237043571;-0.0364025523334448;-0.0439110848473284
"liberal";0.0872659595625603;0.469998867484655;0.279747485884835;0.0561185424776167
"loose";0.364830129045949;0.275532382521119;0.237053888463455;0.0128497519800346
"married";0.0826320959064818;0.43205349176064;0.194377979222022;0.255952526828945
"mature";0.11792299723123;0.496038707641194;0.170186335379417;0.215356333816135
"mighty";0.628030537564602;0.147138859510473;0.299741803240984;0.101281310140302
"minded";0.21699067293028;0.0681869120024638;0.171082102874299;0.467493283826312
"modest";0.523464076888018;0.280547883618921;0.203053749680562;0.0650057110847798
"moral";0.562548013466558;0.294108656367934;0.434623827480921;0.236330350640103
"mysterious";0.36472448948727;0.422456955030607;0.504374428167608;0.239577362224308
"natural";0.518084375205909;0.588977118116735;0.323752074750156;0.280095743791263
"neat";0.642186698153477;0.10187576620333;0.0624558436542398;-0.0738986338880298
"newer";-0.0245654034652798;0.0710333673134559;0.198737806144928;0.0816059279089456
"newest";0.0500269326604608;0.281293959424754;0.022860210273192;0.0882199600072078
"novel";0.170914670326463;0.40351386957681;0.133965727092994;0.167496577262524
"official";0.0433026253388267;0.193962013871396;0.239429879132897;0.368709128376142
"original";0.579664643515499;0.44758954073263;0.354442058204035;0.316668513085903
"orthodox";-0.0186582896722474;-0.0710466584684391;0.536473346885986;-0.0933620999398684
"passionate";0.0836573775172973;0.051503379100792;0.0984738290086227;0.00582148521366884
"peaceful";0.653401164839825;0.0524843240609442;0.362410118627699;0.120717385541139
"playful";0.177651515540025;0.462052263129856;0.125185500077963;0.120397052297092
"pleasant";0.658180352007231;0.342140808640136;0.346969358359361;0.305918116317396
"pleasing";-0.0925539174099157;0.00554830216326736;0.329854857940522;0.0209781988883738
"polite";0.245914748654008;0.351261355814286;-0.146764773565692;0.514207383542059
"popular";0.301839714488093;0.372588512162088;0.226720373627878;0.461005031840872
"powerful";0.255671670825616;0.259333825060084;-0.0250789797181903;0.670254376509596
"productive";-0.0282675653744891;0.30838744630616;-0.158273566592617;0.570467080619582
"professional";0.117164790632757;0.40803156050832;0.345778073719207;0.316136493059784
"profitable";-0.055483947112488;0.375651747459373;0.000502546108382994;0.228142499103784
"protestant";0.359922989309905;-0.0777737275081217;0.005141922330181;0.248120351079361
"proud";0.250360269731696;0.32279453362132;0.370048779003925;0.121500120935261
"prudent";0.321855936584719;0.365699373500236;0.245680529831219;0.144177594628066
"qualified";0.342522811499387;0.372952143068602;0.122949254998263;0.220907620427943
"quiet";0.716631401969389;0.320855698843584;0.271771844898552;0.205883414322854
"radical";-0.0186582896722474;-0.0710466584684391;0.536473346885986;-0.0933620999398684
"reasonable";0.166920210672823;-0.01135780922851;0.0180352434787101;0.428253476441183
"responsible";-0.00457303066059539;0.220840881435856;0.321593365248124;0.217386916986407
"rich";0.600518270978508;0.267505916734754;0.18760668052639;0.550251979210626
"richest";0.396306709410272;0.298069106123931;-0.0146202620225962;-0.0000571310162909143
"sacred";0.24671557262266;0.0127040366725044;0.399630955180466;0.0337304731258986
"safe";0.451969032359958;0.537388683690139;0.244308164239056;-0.00859670722532145
"safer";0.057558849740416;0.564951554334564;-0.0265385512777623;-0.0388783224635281
"secure";0.172873663493755;0.0129397700087554;0.475596182787183;0.0247633249807291
"selfish";0.585149935909562;-0.0911283741167678;0.0321864884587618;0.104538324146684
"sincere";0.521591723043487;0.0898382254589394;0.364265772534329;0.185936393032586
"smart";0.501741475555192;0.566007531950029;0.110468321570368;0.181124608948309
"social";0.106033751882098;0.373167893832685;0.41955024337706;0.142637066188532
"special";0.27060790807999;0.227528188470621;0.409633717936279;0.145563587962596
"spiritual";0.196875413977575;-0.145140113039225;0.0994588373579513;0.280225578642428
"stable";0.525404602407333;0.512075485421112;0.0606344117249058;0.128132148647375
"standing";0.307248744385495;0.134180616774828;0.239527717712065;-0.0850289504412465
"strong";0.659514921403068;0.328257010465952;0.385660326852042;0.254451040166261
"suited";0.0579006749623578;0.679067237043571;-0.0364025523334451;-0.0439110848473286
"superior";0.301604111639444;-0.0417847771807078;0.180323373514219;0.365920825415709
"surprising";0.525031510122339;0.574381353306895;0.0875817762405165;0.212761136445425
"sympathetic";0.0625818449539504;0.0375063056613156;0.0551797820021941;-0.0853615510492501
"thoughtful";0.622901551112431;0.269316044236206;0.398812584447806;0.248151308067641
"tidy";0.534505926463981;0.194900361458397;0.0122123748608755;-0.260383387350222
"top";0.0919450751856686;0.405038247918099;0.0165176432474212;0.0285746624701897
"uncertain";0.730966019985823;0.374920045762573;0.0576006554536899;-0.00510487005106432
"universal";0.285880958759314;0.0215906364155307;0.591837939235736;-0.068845375480328
"weak";0.758379778689178;0.307262084166718;0.131724264843607;0.226847089012307
"worth";0.594990367064019;0.123580563296653;0.393214723642403;0.274779108844983
"weaker";0.432021539377227;0.169710837619462;0.0912466186786087;0.201243083043228
"unpleasant";0.293804627302491;0.330047267816899;0.323066235334476;0.240936382795412
"revolutionary";0.224743650576499;0.493251731778913;0.00690852649362862;0.0654735960244495
"shocked";0.0568201745543333;0.304491139816719;0.0773124904701742;-0.273123440175208
"united";0.0549987788644417;0.346624032061649;-0.0363355468961595;-0.0654310799464163
"welcome";0.484790863205379;0.524189118560374;0.21984293101616;0.108579806716601
