"MR3";"MR1";"MR2";"MR4"
"#-free";0.0323922206823253;0.273686910561745;0.0318127024034541;0.495313234162591
"#-happy";-0.00760518658935581;0.0223529683688386;0.336984075143439;-0.090434022284294
"accustomed";0.490315809065666;0.423334984485846;0.0211370211893655;0.23544016124982
"afraid";0.598847280316695;0.487459267897217;0.16600485301909;0.0644272993189111
"alert";0.0503492094224713;0.49632470323007;0.086239807039333;-0.0921545786543811
"appropriate";-0.00973554569407265;0.233155861233392;0.726157115527853;-0.213949382405181
"beautiful";0.575818266123316;0.375626110374079;0.402749361245479;0.135725480588751
"best";0.567882573967391;0.358654048050967;0.17198126758593;0.30835650573479
"blessed";-0.00080964150670169;0.121238931763564;0.650425820649313;0.136164373140104
"brave";0.222336416866565;0.548581160663951;0.379448290539731;0.219019922430401
"calm";0.307677015733183;0.422989347058837;0.0307755561098633;0.577845889329313
"capable";0.389353888240836;0.495232135523792;0.203443227135669;0.277191491163511
"careful";0.343514428674708;0.102405183224631;-0.0682955401162751;0.196843668039149
"cautious";-0.0215960137724362;-0.0511677372719007;0.450301590470089;0.152910462693626
"cheerful";0.475975671826721;0.0435489535226943;-0.0140261478685127;0.495637698271354
"clean";0.193911804086107;0.201109879504479;0.112661358946096;0.549145541656954
"compassionate";0.395217116995882;0.175703917915573;0.40819387460832;0.148579290284774
"confident";0.421110048161812;0.66068482537963;0.228312824400027;0.0455984537560017
"cruel";0.229066998562174;0.222806764924348;0.490993560860547;0.313980759609775
"curious";0.684144286669208;0.463963467774383;0.0935753686827004;0.0876264133991252
"dangerous";0.388160938296748;0.307121354565967;0.315617659941762;0.502049734887027
"delicate";0.536847660170718;0.398247899593525;-0.0169987916196866;0.158881808534749
"delightful";0.474466526658899;-0.0748567388893605;-0.0795635420816619;0.200320638423072
"determined";0.124958235544756;0.332490691459535;-0.0587760398121596;0.607661780235493
"different";0.0305706823689985;0.467101491126119;0.183947877338259;0.450773261968823
"direct";0.476912073012557;0.0546823010808732;0.407971570095507;0.073407642580979
"dominant";0.361870422739759;-0.126653107813925;0.236327434453096;-0.168135694871693
"encouraged";0.485513387569012;0.0950337383713302;0.0302171542842197;0.124342208880196
"encouraging";0.546793770541231;0.0737598599143561;0.264640764349398;0.261858411269087
"energetic";0.485513387569012;0.0950337383713303;0.0302171542842197;0.124342208880196
"extraordinary";0.431948264983099;0.243960223757283;0.368966918472422;0.163609857430008
"extreme";0.418688115210412;-0.0663942580511952;0.13531014217974;-0.175678429476644
"fair";0.701954916189484;0.289103220039451;0.180019226263378;0.138541322067311
"faithful";0.147408691647254;0.172671845487736;0.612203243162707;0.209855025531588
"familiar";0.67067153553013;0.325981030013749;0.0418472043992008;0.0721678950140976
"famous";0.423763069675704;0.068534117448979;-0.18510981522159;-0.0170001135421199
