"MR1";"MR2";"MR3";"MR8";"MR4";"MR7";"MR5";"MR6";"MR10";"MR9"
"#-beautiful";0.0593331481599577;0.144878747971588;-0.0367205037564347;0.0298551965697749;-0.0822336283027407;0.0381436210807225;-0.0551389750441965;0.00578761156202633;0.31994589949534;-0.101637279324875
"#-clever";0.398768471702212;0.201110050785035;-0.183168974216325;0.219030561593147;-0.279517945354936;0.0307383839037354;-0.0886525159835078;0.0498285340702851;-0.171479414278911;0.0930233975260671
"#-curious";0.264995156192748;-0.120525335722939;0.0463246756059981;0.0399826420762424;0.419301260057997;-0.16957529887108;-0.185690446779733;0.078056128189159;-0.00894694755291861;0.10928099947939
"#-familiar";0.277048108119651;0.0707422645325626;-0.0110803872447841;0.357349067929255;0.495905818322937;0.11403071575253;0.217663540929801;0.068302779366626;0.232590961493284;-0.0967546493028669
"#-free";0.0942774601864863;0.0385811408770054;-0.0553573049524077;0.0428562019656948;-0.0607974264161167;-0.0594557303537026;-0.0356652883450642;-0.0343747258871599;-0.0994251755484203;0.373309799490775
"#-happy";0.510366523073427;0.304187289683778;0.308658013871359;0.189510053780599;0.103410138447338;0.00669887821625342;0.399012482746;-0.0598996794366453;-0.0730276779286708;0.0418286066427496
"#-powerful";0.164947953166135;0.0327500665565426;0.0823243093358887;0.639663263051621;0.0348479869060546;0.0109045899479647;-0.0667855453010842;-0.0953195608591311;-0.0472718200822871;0.00998842652979742
"#-professional";0.437280966989395;-0.0146801869510425;-0.0708253374342681;0.341371373067646;-0.241899827465832;0.13859526713089;0.354185496366363;-0.191855961135761;-0.207971728249608;-0.125268908245606
"#-proud";0.167657516310603;-0.00443643735914697;-0.0355035762308279;-0.109314735099487;-0.0542815029568257;-0.0918515828327892;0.102322629929618;0.582006143329258;-0.0266652345256891;-0.0556685977367586
"#-rich";0.0274952270001309;0.364050959931858;0.00464722775122097;-0.0525421838588201;0.042628024163264;0.0407514949823414;0.0066272994546643;-0.0847879142658826;-0.152735930572623;0.397401732760698
"#-worth";-0.00815269695355039;0.0383303485798268;0.0127555266404551;0.0457978493371314;-0.00492674725442015;0.0634604219088524;-0.0351200087914502;0.0474282759918193;-0.128494966180305;-0.0770755116699765
"accomplished";0.342918864970926;0.15922322623177;0.356563476684351;0.167302290133191;-0.118432300364287;0.442968129649958;0.148377788531962;0.140067127678297;0.119163184804117;-0.147668532873672
"accustomed";0.344592642929547;0.236913166954164;0.244590563306188;0.375997242708093;0.200556526165015;0.275331021076155;-0.0274303891018802;0.266282976068491;0.131467774354733;0.0216823110706278
"afraid";0.647972025235468;0.372442177027028;0.297642966705718;0.195920761561624;0.15317751930588;0.0708622462085447;0.0488766093144536;0.0864583364907962;0.196421007825311;0.0287582736526188
"amusing";0.348403479653658;0.20831580010733;0.262437884966577;0.319290458328268;0.253355990802122;-0.209210607170042;-0.0376817448374029;-0.10417275419719;0.318876164025912;0.000991830502183163
"appropriate";0.154464979818567;0.328571029500937;-0.104625973444604;0.0304643774833944;0.200542312244246;0.258060950814017;0.0466163516978113;0.0609618087952551;0.178690931028293;-0.0542159122807852
"artistic";0.159794335506875;-0.0732712085365802;0.0153857708531941;0.192573738358132;0.620722767002493;0.0696165474937248;-0.0123291800144075;0.0787161953880199;0.0345751734541647;-0.0388380321353353
"beautiful";0.74713580584806;0.34326402214627;0.211729614136965;0.210490746054822;0.0554842722009121;0.102460184690255;0.0695937137297011;0.0984319565146529;0.174510424595798;0.0230306912393775
"best";0.589873825096676;0.413288958232222;0.240290639618437;0.100543653589897;0.000217038239675297;0.343313006141769;0.209483176511065;0.098917436665941;0.176143557949018;0.0142083464785751
"blessed";0.560306259681362;-0.0396183478304232;-0.0616579340022736;0.15163671040989;-0.0813834078704133;-0.00634356147896537;0.0952217458384128;-0.136012015019742;0.0754584994229534;-0.146172847113486
"bored";0.272867999102105;0.0283741826667828;0.105200020127066;0.168203552733212;0.175954902105012;-0.0103462172658956;-0.105361442809605;0.0369150347802134;0.479932629076561;-0.0451691302885575
"brave";0.213185581142427;0.639876214205538;0.200280348328939;0.0478541324269297;0.185750792328027;0.0261465985038103;0.105769780961242;0.124601541741393;0.16000808910836;0.0269152615967942
"bustle";0.00913707365206355;0.633897119317969;-0.0217284170756895;0.0223657968868651;-0.0889958593026648;-0.180279940671609;-0.108798049868927;0.0561886118262908;0.014153734164285;-0.0236706348422758
"calm";0.624257092016818;0.221150341207768;0.17092675613753;0.163560150504089;0.236909979878719;0.02000147942626;0.0646382930305999;0.074741271626951;0.0967415922193378;0.0520810309211905
"capable";0.382464686014494;0.220354271623162;0.197417649169044;0.00144461120811751;0.0192280576856886;0.181187659949859;0.0825274253663532;-0.0759178100405267;-0.210290725167449;0.196894740618577
"careful";0.675123963031129;0.168762304282421;0.1927949935536;0.0682358469308268;0.0222437035182919;0.0682684821641563;0.278527529055605;0.127913949267538;0.193596151328182;0.000472745095484686
"cautious";0.372304720510069;0.350651454788348;-0.0601559753810445;0.111320308526312;0.125219052333315;-0.0837698313583622;0.000692978315679998;-0.123143817493103;0.310856821954892;0.0724081761272255
"charitable";0.419995649793661;0.0739502442877589;-0.0868176679736151;-0.217951370803413;-0.163075417220412;-0.155184137965635;0.0663720273817486;0.118806464952623;0.230380615178674;0.0716316900350123
"cheerful";0.42985964544528;0.376133043589984;0.299330636255242;0.411196937613429;0.102171099667349;0.158167418007847;0.140281150484065;0.255257114003899;-0.0189010184603055;-0.0503124379573756
"clean";0.461774065835639;0.305565221541741;0.216542312039873;-0.0884901797527743;0.13095719707174;0.0562042208414692;-0.100524597486889;0.162536464556727;0.0199713856653324;0.116269454640443
"clever";0.370353969822785;0.446227590424941;0.169328873757899;0.149102040465018;0.122044477206251;0.206158014221752;0.214270697653239;0.0505586215239662;0.0287585432919582;0.0795861206136212
"comfortable";0.575022621681143;0.187190140850106;0.251529341241457;0.336198235808747;0.253553590132578;0.168946346337845;0.0174928683184905;0.0157162449402794;0.170420910518221;0.119388177944663
"compassionate";0.466566768471184;-0.104289133993745;0.0335964797902683;0.0629220024140673;0.212115667347948;0.133530117589084;-0.0886060529027508;0.127829348570072;-0.0283027068592651;0.0476984593037941
"competent";0.133287145371703;-0.0109463172974802;0.589365112116874;0.0000753055121443476;-0.0383482429836665;0.263422999036831;0.106076496385047;-0.0661824241423207;-0.0691095895307456;0.0135633374818959
"confident";0.434028469455676;0.393221407802316;0.277830798071733;0.205244019512452;0.1466081821003;0.360768040568564;0.0148783584798355;0.127587017269422;0.112381905456861;-0.0734417875555197
"conventional";0.465611861635227;0.0708178878765346;0.00718031373684153;0.290581127969278;-0.0743670769489119;0.120216998604263;0.404761238915445;0.103486504085967;-0.0985114783667706;-0.1565443127928
"cruel";0.49269760428419;0.522667520366522;0.103983630946239;0.176923116777415;0.203297704877263;0.108596088982136;0.167080989805534;0.00816961206054204;0.116331160222189;0.241313269766763
"curious";0.620644300017043;0.285655374617252;0.222130200661894;0.170473173878823;0.0386958153193466;0.406929180507148;0.0605447008315587;0.0187748325821457;0.0768183400868232;0.132129403466394
"dangerous";0.600421027077675;0.0825909164037221;0.0889974170712263;-0.0232456873153264;0.276055506495123;-0.154702077599598;-0.182994545947592;0.0862377273123119;0.0237080734901427;0.127456697612281
"daring";0.115193019553483;0.0371532928858941;0.446120268006224;-0.0869436050587819;-0.154142977697135;0.0791234907649899;-0.0755155234235031;0.211573728523403;0.0222070992296687;0.0393168205571178
"delicate";0.663574393298732;0.286716439233917;0.29452016465512;0.237949750069601;0.157424768142416;0.158094114146935;0.0913742728246271;-0.0409482151023077;0.0642072212802072;0.215166559071176
"delicious";0.434768261145609;0.0513540900368226;0.327662764841534;0.264361812336698;0.283072721029359;0.0676946529819969;0.0853547587908721;0.0371238399095698;0.129249506580481;-0.0544004317738763
