"MR1";"MR5";"MR6";"MR8";"MR2";"MR7";"MR4";"MR3"
"#-comfortable";0.0480048812905472;0.0142927377813951;-0.082525434755519;-0.00360666588488797;0.244856409992456;0.221258468447682;0.448162317117426;0.273111294739819
"#-fair";0.0945027613332581;0.150235959554964;0.19409839217506;0.0616504665741598;0.0615953935216507;0.756558582613547;0.0202651867792561;-0.0324863096374949
"#-married";0.17058454013029;0.0875425809770551;0.205619654366074;0.634364210650462;-0.0330717879723743;0.0797840424980219;0.0441432832887647;-0.144938000709503
"#-worth";0.182800022725804;0.229083841430143;-0.0563513925777605;0.151671694011885;0.137510921792378;0.158440070049006;0.541910792053155;-0.107985033959011
"accomplished";0.231747345727217;0.152101151625691;0.0717765379755788;0.281725344426052;0.255241155513586;0.33988796105831;0.0497169963312525;0.246266174844868
"afraid";0.153532759498195;0.378877362045972;0.170140360008809;0.152062974801318;0.0732398305872768;0.432478228632654;0.209794830312713;0.201294482523155
"amusing";0.0357167349952834;0.21260484604109;0.249039171910241;0.0182880859612355;0.252613268510216;0.159751019995829;0.0499794995467966;0.302015832555488
"beautiful";0.0840501390309159;0.252200493225521;0.140874692253308;0.298107674736287;0.457215247965498;0.259411602445934;0.372116046384062;-0.169186316568616
"best";0.30756473287348;0.404950446094999;0.220045013709614;0.380697105068295;0.158911001904202;0.185509301171722;0.412607030095001;0.0893969230188828
"brave";0.0998943607763693;0.823805765291264;0.0946850613022849;0.0599023182157259;-0.0392709314482928;0.138760167574858;-0.0302314933435649;0.0180188486077118
"calm";0.23320555896123;-0.164734992475087;-0.174400978041165;0.299307963115818;-0.0939176423097176;0.458640552991964;0.109222070138633;0.0253351733992166
"capable";0.536331745230974;0.187426456532424;-0.0396952114989154;0.166630648607223;0.535262579947393;0.205219111942585;0.170503960208101;-0.0459488430717312
"careful";0.126793273093522;0.620385120446754;0.200091559210235;0.0377327354852982;-0.0250700032177749;0.197373314181722;0.141682102767135;0.422484371523271
"cautious";0.124771726593953;-0.0674468617338639;-0.135251881122943;0.176882487589287;0.592133715197893;0.159191122305106;0.0186480997206805;0.0120393677491465
"charitable";0.0831632428945313;-0.103515134527092;-0.122079102226779;0.165225337599155;0.742809652766026;0.0495304066531034;0.0944709616573468;0.0295078544078788
"cheerful";0.371968472752468;0.25955169463275;0.309612363836256;0.331247295701451;0.231673787607639;0.233668710182886;0.318287346152389;0.190013085917561
"clever";0.345662935415878;0.192631888133199;0.160565316903036;-0.0693464507490064;0.161845653593093;0.445675592772018;0.120163716818117;0.0743591391468553
"comfortable";0.246965129755729;0.395873600401884;0.212314778637961;0.166523096038032;0.074728181765402;0.562089699289252;0.323879594667193;0.0745842874870055
"compassionate";-0.00662130401181661;0.0281460711633717;0.18574297744106;0.0247156156351716;-0.0906296689410422;0.0262902093803751;0.684291579540122;0.166077765445648
"confident";0.590013756214504;-0.0704274398017817;-0.24922080440384;0.41718059257527;0.175895073851678;-0.0239621964567313;-0.00668337732611551;0.127379600380836
"cruel";0.351214084498627;-0.0502879816684534;-0.185374117802155;0.301824260535258;-0.0209017187699541;0.456041447372214;-0.0100498628472745;0.310986886933039
"curious";0.324685160394947;0.364062081261721;0.398403548902818;0.0182234833313258;0.280190181784583;0.0864442714976961;0.0269595014627484;0.122371967864762
"dangerous";0.615399521262539;0.173368996685274;0.100546798756442;0.351169599121417;0.118999289777738;0.285317341088088;0.246459764934797;0.00708702794731357
"delicate";0.317299603806627;-0.113898726724714;0.0881594160645977;-0.0470317471693739;0.596088076693109;-0.113515211620843;-0.0583348176341043;0.242549854280964
"delicious";0.0403069434637995;0.15092349407155;-0.0556677772700143;0.392149452021101;0.371570791015026;0.0202649932182647;0.270942876956961;0.124555157613851
"delight";-0.0066213040118166;0.0281460711633718;0.18574297744106;0.0247156156351715;-0.0906296689410424;0.026290209380375;0.684291579540123;0.166077765445648
"delighted";0.273644876725152;0.524162227935246;0.209514365744684;0.305254591778869;0.219618531965319;0.424404574774707;0.153343599282711;0.116368687105098
"delightful";0.200243714444522;0.0988383634901857;0.35216536206727;0.17162967176962;0.0200358995833138;-0.00208528848087481;0.517928590267667;0.0346858018098453
"determined";0.4549799894974;0.335537830145481;0.240108338313976;0.364975498808487;0.282655234083798;0.196730580320267;0.335395252029987;0.0795900046648065
"different";0.49176893098699;0.376138269363344;0.362312135428076;0.13727831758414;0.11609443309477;0.176256926596456;0.209000939145094;0.105340976999353
"direct";0.00641611322128506;0.0308112890242321;0.0970461196807504;-0.22830921976373;-0.00814968566815824;0.218902165697773;0.0381407495090787;0.378634443233199
"encouraging";0.132820109136187;0.111438692718742;0.0595494299573351;0.658147720663798;0.108872857197663;0.011311957692798;0.0188918707905547;0.148171691081292
"entertaining";0.135791949576375;0.0935853501264952;0.688007329913337;0.0626689508572282;-0.0208787808371454;0.460213453081258;0.0705684722526532;0.0491224204089959
"expensive";0.0925253614532119;-0.0313328057345457;0.844297587991518;0.0269514927056457;-0.0931976457315559;-0.050041884148304;0.0778646218824844;0.0926813272614512
"extraordinary";0.192654428796902;0.300404300429711;0.428704355971539;0.232968372601699;0.267823005106523;0.134639458115765;0.3929831337507;0.341483373203871
"extreme";0.249521416376521;0.310928878072381;0.0447607165392923;-0.0133814653615329;0.514773847823963;0.0333418389789609;0.446195491984714;-0.0824613857726485
"fair";0.521244926500699;0.473707638098168;0.369701280170947;0.128242230373063;0.151000514494603;0.204359527865265;0.111902350301045;0.019315376039217
"faithful";0.0333130392114647;-0.0430155352148651;-0.0707077019699722;0.0753097600185823;0.477889390146398;-0.0173081586381181;0.0290386415172479;0.0836376466276686
"familiar";0.0843647634818;0.0290502127979142;-0.0369433100616204;0.0950655260980174;-0.103021760653677;0.165800762286971;-0.11248499883578;0.00368651005387
"famous";0.0998943607763695;0.823805765291262;0.0946850613022853;0.0599023182157258;-0.039270931448292;0.138760167574858;-0.0302314933435643;0.0180188486077119
"fancy";-0.0678949614419927;0.0579847512712131;0.407292658750484;0.110596877701763;-0.0820628229621156;0.095137107751148;0.0597129828758874;-0.0376328879962827
"free";0.0908296406118704;0.744290773643221;0.0847363961027533;0.1364091621025;0.00301469174899785;0.192402842469116;0.155967080852852;0.298084567413664
"friendly";0.0966336463813121;0.140251905380877;0.105309237647641;0.138174984629819;0.177387021157231;0.508248223476001;0.485347287743002;0.174432919427337
"generous";0.215846227444329;0.0921850519991109;0.187404275494777;0.624605635319113;0.131617502901463;0.0930428621977294;0.242439932371377;-0.0528602450782213
"gentle";0.50180501333664;0.173221688305328;0.201586839748361;0.167609223052344;0.401133377724224;-0.0158003746786341;0.367544505112648;0.019882601491942
"graceful";0.0945027613332569;0.150235959554964;0.194098392175059;0.0616504665741588;0.0615953935216481;0.756558582613537;0.0202651867792534;-0.0324863096374959
"greatest";0.097423672721827;0.259285197034608;0.174635625270171;-0.0421565460544174;0.119385497369507;0.318854737161128;0.32874156526415;0.515436144799605
"happier";0.38691100619873;0.0891032536179422;0.134303127988079;0.5924933155717;0.180557772073157;0.018722492147922;0.0377821827569186;0.201824985534841
"happy";0.462081680549205;0.19533861634721;0.346847591224904;0.11331360350931;0.240794834658191;0.267152986749205;-0.0513103619081829;0.300907954207291
"honest";0.0921509307003828;-0.135358733558293;-0.0696100813342364;-0.0452631729901195;0.678474312153685;-0.134306780109551;-0.0475541305182843;0.00538645114494168
"humble";0.110187932935265;0.212434265000607;0.186126298486392;0.404747923273309;0.203376753190982;-0.0147490365283049;0.407987982466357;0.0124956781238198
"improper";0.840877961381448;0.198900677590823;0.0490718579230717;0.155737327868659;-0.0178346258413652;0.0409797418912789;-0.0844054398188041;-0.0924117883528946
"independent";0.480614519879427;-0.0441875175103819;-0.0449860327727523;0.0478009260531514;0.578102396081552;0.141157001376194;0.0887522181349101;-0.0158077790629679
"intelligent";0.12022606823928;0.169571471507687;0.599724457990803;0.00811558656452233;-0.0971479882194951;0.256498981903233;0.198733955537955;0.0873536310969248
"interesting";0.436487175971044;0.330851788018666;0.431773367919216;0.146021124951049;0.310554479434264;0.162083874274952;0.299638487626509;0.0685435767749388
"liberal";-0.0385703969954274;0.68292080945734;0.0798545914472282;0.115790016824863;-0.00956440343726405;0.0638747437996332;0.00256324841173771;0.508022497168773
"married";0.330526239186666;0.125235776143297;0.0997833697958177;0.479865620679996;0.241027874963073;0.363772794460502;0.201120027168874;0.238433091101597
"mature";0.043851748098682;-0.0393182137154606;-0.128278799772666;0.297321993054346;0.557349688802952;0.211697407054298;0.197042274096866;0.0367674741286734
"modest";0.223069237063554;-0.135801995514733;0.0903611086872579;0.135482125025797;0.136130044435016;0.26222283929919;-0.0715385681753916;0.500076948781824
"moral";0.0726774424962629;0.173247457156583;0.236236319108577;-0.050782796023088;0.357274869032672;0.130230171427337;-0.230319827565333;0.207327052112062
"natural";0.471890251629666;0.1789931671706;-0.0215310970639046;0.427904658107252;0.254563231581467;0.23350279836412;0.216695099944979;0.0979686377626491
"neat";-0.0474207609439613;0.353796309755347;0.169891482013315;0.073860207669391;0.123636069573739;0.106808667846292;0.232070766763613;0.618854467156859
"newest";0.0925253614532118;-0.0313328057345458;0.844297587991519;0.0269514927056457;-0.093197645731556;-0.0500418841483039;0.0778646218824843;0.0926813272614511
"official";0.294051186150695;-0.050434386608125;-0.26284301313599;0.353697257671835;-0.123943240652979;0.407180384960623;0.138731430374446;0.0567654376865598
"original";-0.0379482644757394;0.147485708472275;-0.103490918568246;0.0387941665977703;0.377256254991808;0.048238607186025;0.350066625699239;-0.320502122768983
"playful";-0.0379482644757394;0.147485708472275;-0.103490918568246;0.0387941665977703;0.377256254991808;0.0482386071860249;0.350066625699239;-0.320502122768983
"pleasant";0.232622509107527;0.465232816422602;0.183042758297301;0.260666652638126;0.262993442341515;0.477024653575654;0.302827751392334;0.108362655934688
"pleasing";0.585271873336941;0.276306010480624;0.251005097752383;0.167851235037634;0.226313229344702;0.127791063690598;0.0504887078979622;0.112221170816929
"polite";0.0382825242017388;-0.00754190917749917;-0.133605727000602;0.189586697051809;0.388278927217324;0.203917100935431;0.417445345020755;0.325729609279163
"popular";-0.0678949614419926;0.0579847512712132;0.407292658750484;0.110596877701763;-0.0820628229621155;0.095137107751148;0.0597129828758874;-0.0376328879962829
"powerful";0.751949620059653;0.205771112746873;0.14551802029371;0.26950293036106;0.0773501651901325;0.11652955550734;0.120200474533048;-0.0707655354109177
"profitable";0.0925253614532119;-0.0313328057345458;0.844297587991519;0.0269514927056456;-0.093197645731556;-0.050041884148304;0.0778646218824846;0.0926813272614511
"proud";0.269288447210296;0.182972139561373;0.0524029579468663;0.549772434856688;0.341601696901292;0.135100527216449;0.0031003633434929;0.286396083151243
"prudent";0.71085808432605;-0.084607010118519;-0.121786949499074;0.182910385150498;0.234821441424851;0.0362996378393178;0.0154127942897121;0.122397539393847
"qualified";0.163271683289899;0.509553074113755;-0.151910329431543;0.101870534567714;-0.0548988429791619;-0.0503295462504441;0.201776178684123;-0.113812353661193
"quiet";0.54695999554512;0.401547153430439;0.254078091667563;0.24858159462231;0.132759404979976;0.243722546209404;0.0695497695638999;-0.0881396899267319
"reasonable";0.326683924938842;0.148318950555831;0.265329584977852;-0.0895208614079629;0.165284919132024;0.384354487805733;0.443991509931773;0.228058028856102
"religious";0.0710945550244636;0.114859388190653;0.322485836007371;-0.00425841804763865;0.367728125596428;0.0315758293746107;-0.2309673618208;0.283914235288988
"responsible";-0.0644792490552398;0.129267896806454;-0.0121508988539166;0.238814406961767;0.143079566868457;0.122744323366006;-0.0332214921629953;0.732453506848559
"rich";0.272650852088522;0.0728994455901299;-0.0663712706243864;0.488036337976598;0.372788221426874;0.0999274773437791;0.0600106499308175;0.449146446842579
"safe";0.281638577595125;0.267975168798817;0.211698117060551;0.000527305024448617;-0.0422268566051355;0.448811953003964;0.168609323889234;0.485041796346037
"safer";0.280137220500161;-0.123123887198497;-0.135627530581567;-0.0156253104190455;-0.120035234077396;0.0768109674052287;0.0279099495041192;-0.0113762593233871
"secure";-0.0319228624122715;0.252089433659103;0.175876709619092;-0.0428525015679364;0.303570591850944;0.35776678422573;-0.204118214204934;0.26423305353224
"selfish";0.542326053454625;-0.0137043039635615;-0.245640164802971;0.394816291677468;0.0756681465208429;0.20321656820179;0.246220388192149;0.00626928446569021
"shocked";0.163271683289899;0.509553074113755;-0.151910329431543;0.101870534567714;-0.0548988429791619;-0.0503295462504439;0.201776178684123;-0.113812353661193
"sincere";0.181002313597746;0.173010632154399;0.119680877166694;-0.127473043032845;0.133974977379278;0.618844643334771;0.200329745922331;0.293385641345279
"smart";-0.00291116606272055;-0.10928703528616;-0.0180635774618389;-0.0386814180062005;-0.0452336979308459;-0.11013004095201;0.178873376700541;0.374084907544375
"social";0.151295690324842;-0.008476619201468;0.135773835739617;0.1476496123577;0.171754283445472;0.0767870580070281;0.568154256802269;0.256516927929218
"spontaneous";0.051592158252751;0.162696574623431;0.04397215891742;0.238045462721069;0.185756619140288;0.448335818823906;0.331648024946964;-0.089455813721832
"strong";0.426408055172219;0.268397647895707;0.176217664672861;0.263434296773374;0.219364074329371;0.262821813897431;0.373036486712206;0.203408414478971
"superior";0.299192454375439;0.313695028992349;0.486352815240372;0.110013815584327;0.121926321873618;0.173465143434224;0.415646045021939;0.126196091797336
"sympathetic";0.563579976459886;0.124884705147013;0.0987743728216581;0.113138432619679;-0.0413816118826252;0.282743592449697;0.0948387575824433;-0.0645523344457946
"thoughtful";0.448920233096865;0.153284506192505;0.262329346475771;0.458473439870673;0.012996004083224;0.0787854996352211;-0.0927051945742269;-0.17116115168476
"uncertain";0.597508622741107;0.0917453109222021;0.0481820826630722;0.510098019800805;-0.0159994343276573;0.0880736141020089;-0.0387209470189819;-0.0514587460115727
"unpleasant";0.0883179150053393;0.476680391129026;0.149208149676797;0.395095504711984;-0.0131192925643807;0.0417282245281956;0.362061965189986;-0.042322945811805
"weak";-0.0428585993962793;0.140521787514274;0.051020358058743;0.153057115209506;0.434432491534934;0.204205050690634;0.288560225091483;-0.080854078809026
"wealthy";-0.160991641171464;0.258354252412347;0.0111082485707627;0.106402305671871;0.0161902382254199;-0.0447505742205275;0.0198105947607816;0.750429627560522
"welcome";0.0924059195277979;0.317975106842942;0.144824319202748;0.613768765532776;0.147581258091074;0.260566734532941;0.361415552148059;-0.116147858613363
"worth";0.327028347750573;0.319618094892787;0.360796187928949;0.3927655873452;0.166787526038867;0.143155094573264;0.221499837182646;0.296433210061695
"special";0.0998943607763693;0.823805765291262;0.0946850613022855;0.0599023182157259;-0.0392709314482922;0.138760167574859;-0.0302314933435644;0.0180188486077116
"wise";0.72300418423345;0.183359452925743;0.26505255988017;-0.142192501429958;0.260121468876441;0.0741205570521202;0.0781861055752069;0.0675063706958624
"universal";0.119278219748488;-0.213013630454028;-0.109163131455023;0.220116706839823;0.115314397053069;0.265837808525833;-0.13650806396124;-0.0462152963472786
"stable";-0.00291116606272057;-0.109287035286159;-0.0180635774618389;-0.0386814180062005;-0.0452336979308459;-0.11013004095201;0.178873376700541;0.374084907544375
