"MR1";"MR2";"MR3";"MR8";"MR4";"MR7";"MR6";"MR5";"MR9"
"#-beautiful";0.0143273750109277;0.165637360030592;-0.052982624653961;0.0784428479278477;-0.0426786374510219;0.114765625176809;0.0633505809518142;0.0407468110855774;-0.144896627070264
"#-clever";0.393177384671039;0.177254572943363;-0.165397432125661;0.152374626405183;-0.209075787039564;-0.035052885331413;0.0510874409430293;0.303491714645098;0.159420568848925
"#-curious";0.17580849159416;-0.0785091287947616;0.0332477753004186;0.0493013024123459;0.523151419385268;-0.117301807228218;0.0674987340184183;0.0732015602867258;0.094790275907922
"#-familiar";0.159976205198137;0.19054837101044;0.016318217254806;0.496914742519815;0.431257469969534;0.176371904745204;0.059849677345526;-0.184485353659538;-0.1322948752625
"#-free";0.0906648102172439;0.0193537919576729;-0.0493899905049174;0.0231605097211543;-0.0267822252009424;-0.0866132187981671;-0.0257405910611026;0.0526844211179111;0.388966031727434
"#-happy";0.448093216458785;0.377165572842327;0.413945869278678;0.318449636560555;0.0312033026666173;-0.0152018919675485;-0.0327910427734347;-0.133124064372426;0.0747447991702846
"#-powerful";0.0828939355211867;0.00673058966809308;0.0523110583529079;0.573181375410051;0.0572469476615641;0.0000435824387811841;-0.146016731858628;0.297141127147237;0.0440324784444625
"#-professional";0.503808321457848;0.0263333421568655;0.0200006131342747;0.375045268710653;-0.308001818078933;0.0499119500991922;-0.190928464563923;-0.0397119829933416;-0.0522156328671334
"#-proud";0.150311372425042;0.00941782558401181;-0.00331651260364311;-0.0545209345057199;-0.0204687789542727;-0.0896563150609622;0.593885101918701;-0.040665772032559;-0.0528913114331631
"#-rich";-0.00526883514158652;0.345452207590685;0.0244608782733388;-0.0787477873590005;0.00606110942278564;-0.0217576145463635;-0.0942173985283531;0.0211690077453209;0.434557718141633
"#-worth";-0.00744644858748942;0.0183025619446647;0.00635367644605562;-0.00491079529765651;-0.0174135542958566;0.0236630663278847;0.00989019398331795;0.0931962578622926;-0.0432451135874884
"accomplished";0.270168918393095;0.195783529025398;0.368462780276855;0.223962815004078;-0.130581278407047;0.468501237572196;0.156176512672144;0.0883183597778928;-0.122814613700409
"accustomed";0.175952312673654;0.271511272216996;0.222797749993843;0.401722044772058;0.23115308840438;0.319178651991531;0.246539377905075;0.206726310853862;0.0353119161019858
"afraid";0.485242180320798;0.449556821135932;0.334950728362384;0.30249296496148;0.223394257850874;0.145815551956017;0.145405665507935;0.127085793874247;0.0262417648013521
"amusing";0.189663225259474;0.260635914706401;0.261490484832663;0.407354154056056;0.326819095849437;-0.0832263124361987;-0.044457616826111;0.101096941939961;-0.0506057813751342
