"MR1";"MR2";"MR3";"MR6";"MR5";"MR4";"MR12";"MR8";"MR9";"MR11";"MR7";"MR10"
"#-fancy";0.430434293238707;0.44001609453458;0.1721830224161;-0.27772568807978;-0.0229819798188332;0.013572148666949;-0.0372209612090963;-0.0930300690313542;0.17654514209401;0.123443132119757;0.0388838776193548;-0.193199901596918
"#-free";-0.0148765588581232;-0.0440516618616168;-0.0561626112338852;-0.0275610488226328;-0.05769811868025;-0.0372989989143211;0.013572803638584;-0.0417620379072555;-0.0527051499032932;-0.0283472783042179;-0.0700790499860599;-0.106470251135054
"#-safe";0.137917714841095;0.0806854080763436;0.168239498405291;0.0197149470364144;-0.198293596356984;0.222425053660898;-0.290996997234711;0.0791445765868491;0.0234320228834972;0.362486099449832;0.22096237955134;0.0818374198840839
"#-weak";-0.0580266343882693;0.171258544394836;0.117726306443565;0.107437266954222;0.18323342109305;-0.0321437907092939;0.000261859257239781;-0.0812776743393557;-0.211683162818916;0.0691338799743582;-0.138670026593453;0.281514006278915
"#-wise";0.0858099578945681;0.18895358283546;-0.0460366895019989;-0.0833639309528721;0.225658439294198;0.160594108597281;0.645507552134503;-0.0113500887468263;0.112302279960123;-0.0532264024095717;0.07301631639673;-0.0319323366153397
"accomplished";0.197789362443676;0.0351558212070194;0.39387450730984;-0.131723176105945;-0.0741099239904153;-0.023850170027669;-0.0585577457794097;0.134975934254488;-0.0171843328082687;0.140741565734998;-0.00374523084647949;-0.0824295085667194
"accustomed";0.138231523154476;0.853967379122759;0.0710255889490781;-0.0924229375360138;-0.029171263162557;-0.0328828469028704;-0.0597135453235766;-0.00651999163660284;0.140343789632706;-0.00900591805410144;0.0759474429705571;-0.0390981696702302
"afraid";0.609641636601177;-0.0356856733912597;0.135969208948298;0.0527721102183224;0.0861084791311709;0.0276033908662095;-0.13128448044363;0.360280131046827;0.11771894333353;0.304875658785194;-0.0723660011302944;-0.029964818643371
"amusing";0.172001798558515;0.241351939528801;0.321447215579035;-0.0814855669565236;-0.0772337069021351;0.0268283469601021;-0.277415726666501;0.0720287903555667;0.297903669852233;0.0550373404519188;-0.0874764732011628;-0.158606560130036
"appropriate";0.00314612145625437;0.689517343084357;0.0507401320378839;0.0601689818037702;0.0851137622330674;0.042249519917402;0.277930215052983;0.0592500319775471;0.0461656465481317;0.0839604453378538;0.288736364062277;0.0672721824686047
"beautiful";0.264136952930297;0.207502354308266;0.0445681243223855;0.0183991188673742;0.357280883533947;0.058549375412669;0.520349676562762;0.0703816284709699;0.182689742337293;0.0178343425589579;0.0363659458941822;0.0168719584526131
"best";0.461044630885849;0.262756255732281;0.216425641472552;0.303830166322552;0.111572124970587;0.221938648066552;0.0950583025178352;0.0796377849413974;0.202390496161589;0.055975509498055;-0.154909867480785;0.0523292350127816
"blessed";0.636907788862372;-0.0174086101957602;-0.0963039067164471;0.261937689356849;0.183609937877469;-0.0765310294445984;0.139491006376407;0.085436148985734;0.108484086094319;-0.208242077270586;0.0965945233828729;0.306786136612065
"bored";0.144424661253681;-0.0686658653018268;0.179162969447473;-0.0516991195537295;0.191247686202617;-0.122122801502812;0.0614043069829675;0.253123164269265;-0.190149161127046;0.526383964907992;-0.080404892820329;0.0233743595313652
"brave";0.494173583753177;-0.134809460719629;-0.0435109174520654;0.161271830719575;0.153340082179394;0.121068067899702;0.266638017511824;0.0632668420526899;0.0334419983599892;0.07872704862188;-0.197083630535991;-0.133465431702704
"calm";0.544030088490959;0.366290342161576;0.0545066239604514;-0.0517341047409224;-0.171818871578294;0.114099198657792;0.128560592588539;-0.056925637541485;0.180648270424293;0.00115368698543587;-0.0961114730313037;-0.0969863376305767
"capable";0.182573008596477;0.174162872680544;-0.0828410610228375;0.576325891778636;0.319953667183851;-0.0848788676259907;-0.0686897089902578;-0.133556264108211;-0.0893333086752862;0.232116389203841;0.104128052229054;-0.0609627869347575
"careful";0.255112422314869;0.271290065285063;-0.0773173279951781;0.0406642179301858;0.0586240993878323;0.0439021292307325;0.165085485020392;-0.0288082887918572;0.632597201433228;0.217667665725109;-0.078078503134935;0.0225852209015265
"cautious";0.136330128300376;0.0532018518326527;0.839377725162354;-0.0151813137844042;0.030663054244288;-0.0166509019627809;0.0325850987526425;0.073603687604878;-0.0511792342965884;-0.0390492108518884;0.156265128853693;0.0340678399485344
"cheerful";0.499448306042263;0.282723245967368;0.00414061521812393;0.224072139201113;-0.0558978650676794;-0.0481067736132805;0.195852891194365;0.0563714527480476;0.455358214386152;-0.0749198169657009;-0.0717682616477223;0.200508514443232
"clean";0.245982874473238;0.0147940651649176;0.0207928531096943;0.684782783587688;0.00788896320565381;0.0222842359540836;-0.0545275172248003;-0.10672578034915;0.206026478885478;0.00910483086575663;0.0405547600790404;0.244499935094608
"clever";-0.0213206731155674;-0.0216044969340129;-0.0520879794643933;0.138543119352849;-0.0667098927632422;0.0107407266782481;-0.0145454624708334;-0.0283787433790766;0.0316661353371854;0.691655549147303;0.0054975980940452;0.0464948934161636
"comfortable";0.522612038249481;0.171396470224187;0.0938467170449965;0.0511550481623648;-0.0379227494107866;0.11507176170068;-0.163086992402125;0.358058651819027;0.181444428660916;0.18712572932946;0.170570125010258;0.119561971758822
"compassionate";0.103301168432633;0.546306751739175;-0.0328137019885776;0.195047451638623;-0.213567470883133;-0.0159745471084056;0.169877930933946;0.076096175316786;0.296196700906287;-0.0748049835925565;-0.1423694444443;0.134604238626961
"competent";0.165585353069957;0.420108106604623;0.426758857533307;0.275013583452768;0.159748654098011;0.0238355442766408;-0.130271862997083;-0.239745909650769;-0.0981032629894046;-0.135400344017431;-0.0665718692674784;-0.156687365221237
"confident";0.0433659717412336;0.151132700800793;0.0760422551068847;0.0817933868155115;-0.0103057322907135;0.151087484582856;0.0706019989668786;-0.0897271447801772;-0.0563674472980238;-0.0022352445128096;0.692363154111745;-0.0940714917932121
"controversial";-0.00680282317980594;0.148017711404589;0.065203934898683;-0.0199782944381918;0.13131621071798;-0.0220911546843989;0.0071921302578675;0.306992011490416;-0.125445354163445;-0.0072916649367431;-0.0806996539445873;0.277648891160428
"conventional";0.0991919505829295;-0.0970179942466651;-0.00128287283023807;0.0746884311627006;0.765305082811781;0.0124807951083299;0.0351479860698202;0.181575557600625;0.0651051956907735;-0.0330067555715941;-0.0640004133420655;0.102651785950577
"cruel";0.281849188510923;0.0932489496310005;-0.0679038129397682;0.166477091912003;-0.00491969882173299;0.401548669915257;0.524432125525261;-0.0422791774609934;0.126389387637441;-0.100885084817058;-0.0176105339530904;-0.00189224518961682
"curious";0.442162047582404;0.288145400540072;0.142566934997967;0.213024690603288;0.179283661731236;0.0978877289364674;0.295264919912111;0.048084263823126;0.268346197737565;-0.0962505596336912;0.00807780451519469;0.113193259926811
"dangerous";0.195434889467768;0.306697298922623;0.0321459596800929;0.0863553498050062;0.278457246460146;0.109694858460571;0.637482650411524;0.0631892898177681;-0.0282302664541145;-0.0030695078761318;0.139658880372995;0.040220501420679
"delicate";0.270174451262677;0.588588012134873;-0.0940712350855843;0.0845204673904463;0.0457005696983748;0.0560845561198421;0.384769832326001;-0.0646774689907428;0.169325646987328;0.164486416045423;-0.0449907903029404;-0.11217182353863
"delighted";0.470245620308406;0.0962618743776618;0.0667706142558628;0.43649943876715;0.242647727715187;-0.0852607466091144;0.169656285485561;-0.0499228031328123;0.252194481029275;-0.194664250287956;-0.0168625725484646;0.261784735846167
"delightful";-0.0148765588581234;-0.044051661861617;-0.0561626112338854;-0.0275610488226323;-0.0576981186802493;-0.0372989989143217;0.0135728036385845;-0.0417620379072554;-0.0527051499032937;-0.0283472783042172;-0.0700790499860592;-0.106470251135054
"determined";-0.0529459076609902;0.0922108528876844;0.0328134734294677;-0.0553335015228429;0.123568420880605;0.0810753148098225;0.0677719824481285;0.12175995226346;0.0246656524439658;0.065336451677395;-0.10171642682347;0.467951081803126
"different";0.613227626563323;0.0434434017650155;0.203173128243578;0.148575843823479;0.203718193332679;0.0975093800051507;0.125584628563926;0.191417223148792;0.0314162551128835;0.221734476852029;0.0137250722141454;-0.0318428618169605
"direct";0.257819493599124;-0.0272507666911809;0.198922977188938;-0.074003743351009;0.0723831255849703;0.224531840089556;0.0758009729291031;0.516369303953002;-0.0896555251092541;-0.0558499700694775;-0.103695539823531;-0.0453253640921672
"educational";0.0946253008600028;-0.0842547577227327;-0.00771203092549608;0.0689340759172208;0.0638620205103695;-0.130248522725301;0.0287820406785518;-0.125897347050897;0.205770510237037;0.440761656739486;0.0760119433574243;0.160164540791673
"effective";0.0189460506733843;0.531376426733468;-0.0698976915638669;-0.136829318888221;0.0471880387204137;-0.0763315663910692;0.0658548405721252;-0.0585386775180205;-0.166816320267643;-0.0583348533657256;0.158300979752318;0.0630528417566616
"energetic";0.0376158834434529;0.476794765274263;-0.0733370298684251;-0.0717047062963262;-0.0443530240993515;-0.125519545280639;0.22600392918554;-0.0139792959123322;-0.136102460973117;-0.0936106303297352;0.191189371094486;0.154617415133128
"enthusiastic";-0.0948374401492103;-0.0842087036394354;0.00755419825553341;-0.0685921476420377;0.0769494982407394;0.785339953314813;-0.0149966167568057;0.0714012723144483;0.0073366736202347;-0.0479992163794642;0.131651955600035;0.0387087876910965
"expensive";0.101173315670826;-0.114505805792206;-0.0111325293430783;0.0281764779648934;0.728170143296634;0.0335077915442151;0.150556414687324;0.122985737680093;0.141258527735431;-0.016526037558398;-0.0967712565161159;0.0557680523451438
"extraordinary";0.469961686971069;0.0711151705542645;0.175742992997827;0.0522516709246064;0.0680003515959432;-0.0542816825931636;0.135087648721154;-0.0760281607372651;0.131912747295294;0.299729467724083;-0.0246374928979833;-0.0682542837797626
"extreme";0.238390520218682;0.146261440741655;0.138567103337195;-0.0752375006878807;-0.00509195554736514;-0.014155435729593;-0.0550496897229063;0.666204137339709;0.22764791819918;0.00948219202794024;-0.14680595493236;0.0445345043664451
"fair";0.124497491411788;0.0117146802872465;0.479565043708256;0.111085199887085;0.172001621964312;0.0678948832593995;0.0130895359867071;0.366734350160764;-0.0822765613011093;0.298870123705408;0.197297979543708;0.0347900162123497
"faithful";0.611492880738681;0.140800667043175;0.0716593298434696;0.0734154760921632;0.215236950236018;0.457994519932257;-0.0119323309521391;0.0509861386658554;-0.162275206829077;-0.0366606124596953;0.0681074845620277;-0.00547789254808447
"familiar";0.337288851736009;0.11345546613124;0.142417539884519;0.204590949168417;-0.0433950692140499;0.0206381374236956;0.426936611564917;0.0703036576541268;0.320159673949095;0.205456452516362;0.0553772316550564;0.103900758586613
"famous";0.0679322464368916;-0.113815224997428;0.0274085414449578;0.16208458638422;-0.0214826533125315;0.799350998169295;0.0427885828594201;0.0155674126001065;-0.000369455692579065;-0.0538300236398948;0.134481089198693;-0.032189785712553
"fancy";0.0729653519995882;0.0547259682462697;-0.0501396961029271;0.00946376609312835;0.0928565708532265;-0.0179684537844436;0.0605389407492615;-0.0237409751964527;0.766120208558781;0.0137572106598175;-0.0686623358049686;0.0895490807927991
"forgiving";0.0126716564632952;-0.0313111493386706;-0.0282836879570361;0.21913750737267;-0.158492946446023;-0.134722936074281;0.265375020158373;0.0438893788935669;0.0345009459123187;-0.116340440341626;0.0992699402074857;0.154335410386021
"free";0.505204500177627;0.170524519926864;0.140907664355336;0.368376626112946;0.325888798915624;0.0482931465597571;0.178551077646103;-0.0556474827852307;-0.104769121138902;-0.010639046855314;0.0975205738675832;0.0937546997269233
"friendly";0.152174900612239;0.0790563274665178;0.00455394197672481;0.69592666197414;-0.0403354183066734;-0.0733186588314233;0.0912210121417979;-0.0920405808902417;0.195410397977401;0.0141227993526637;-0.0327751044657946;0.0699109524815884
"generous";0.00587916658410722;0.00168265429385919;-0.0523209966344405;-0.0952642531973375;-0.0677419770176844;0.218905365524614;-0.0485270726449776;-0.00164324536248691;-0.131404924931264;0.00461592893438818;-0.0675500269236923;0.286020054101143
"gentle";0.636546344649972;0.0211101094871407;0.0485003736235171;0.331912746789627;0.120414071346579;0.212873619291878;0.177135522168917;0.042779198823418;-0.146577128687581;0.0334261426310965;-0.0304881546323911;0.0839107373189524
"genuine";0.299962075930524;0.0464321621451054;-0.00486998344259861;-0.0422852212109325;0.719345731337891;-0.0477248801717999;0.088570007026494;0.0961669149809663;0.00765286516375423;-0.00765676471916306;0.066172370634769;0.0613057815985505
"graceful";0.131633699583342;0.154142894583256;0.0594948444337005;-0.0187452595918676;0.481566751797819;0.174121059347613;0.46043691934953;0.160958137076598;0.118925752255569;-0.0610623499879432;0.215868620483049;0.125963573868917
"greatest";0.808734925718421;0.0176769794842506;0.0865209709205243;0.0707850284376953;-0.0180259046653643;0.00764440501180932;-0.00476249814206286;0.0706091425699736;0.11313601095234;-0.0148946916253147;0.0676626408133689;0.0882461327453222
"greedy";0.0567273118047304;-0.103936913034657;-0.0485411729601439;-0.00865110156460985;0.0202659487430661;0.785973195941555;0.190740591732283;0.0290422856653066;0.0530056343847152;-0.044067853621308;0.0149802619915239;0.0501390295302695
"happier";0.58921561678219;-0.178597471015534;-0.0592862895640106;0.174846162573703;0.27790761800596;-0.0656352957340402;-0.153704080204838;-0.196761990701959;0.120540658219952;0.143281874693802;-0.00929751075088732;0.144030311266649
"happy";0.505903194713102;0.404978898364862;0.0846655721459203;0.0939741251866489;-0.0611229450545807;-0.0434032319791291;0.124255161596959;0.110208357987765;0.207625017923214;0.0716253377271542;0.0928215966027008;0.0625898470078574
"heavenly";0.0729653519995881;0.0547259682462698;-0.0501396961029272;0.00946376609312838;0.0928565708532265;-0.0179684537844434;0.0605389407492615;-0.0237409751964529;0.76612020855878;0.0137572106598173;-0.0686623358049687;0.089549080792799
"holy";0.108914268832357;0.633184605839327;0.126234618556066;0.528459762298695;0.0642595840547764;-0.00615406550698092;-0.0517915942480333;-0.114851455026429;0.00514373924467936;-0.111875586125318;-0.0323577760535333;-0.115805000419914
"honest";0.499016382535512;0.208610967217175;0.122250200710831;0.503314685499016;0.0729651000575781;0.119613632016369;0.178112541294335;-0.129985125664369;-0.00859370899222742;-0.105852000255209;-0.0169824616008033;-0.116463598032997
"humble";0.525527220751358;0.0173068505240913;0.251803647020855;0.32867426070843;0.307213474795405;-0.0172154637146959;0.349914199787684;0.0151909910940941;-0.0841636131786736;0.167304130240561;0.0307637867833714;0.0960334607252003
"improper";0.221054616298103;-0.0846727435390915;0.0340661605623148;0.333215387323568;-0.111931778457523;0.503608976675922;0.0909494134000574;-0.0651273962167525;-0.0000830126831494211;-0.0362388036082932;0.0651077075116137;-0.092612108393277
"independent";0.0307183016029939;0.491858536390076;0.0408637085916709;0.471647656445224;0.126302464253689;0.0184858497497453;0.188949955750378;0.182251080239529;0.110843630083402;0.122230512128966;0.181394042712142;-0.0397270853699935
"individual";0.186588830193965;-0.0456454868369055;-0.0681240488409254;-0.0415648975674468;-0.00885088817822034;-0.0601217882875687;-0.033773777256877;-0.0414563617749715;-0.0938721112912889;0.610760055860457;-0.0915641977417683;0.0635305796398288
"intellectual";0.0549669586503331;0.793078539291626;0.206356311724539;0.260612172529954;0.0456411882679834;-0.0128738469497709;-0.057467688922713;-0.100114253433102;0.0725881609207708;-0.10789018627308;-0.0570637706074767;-0.0509535909871282
"intelligent";0.379106029839583;-0.0122805792895031;-0.107393442400241;0.184156222694101;-0.118961722133207;0.0875669035050634;0.108200946318182;-0.102720311582555;-0.118050909882066;0.0246408997922313;-0.263420025567256;-0.194505252656059
"interesting";0.314587981833655;0.205062836183356;0.422208352320235;0.0878372075585843;0.0970851475203235;0.103556532472439;0.290174362787952;0.157345486152465;-0.115908733322004;0.0796778992729754;0.052146633681437;0.0660204631633518
"legitimate";-0.0437519966471067;-0.0601501727370145;0.14200106805498;-0.0802980896922592;0.198024210105604;0.0495331488581563;0.158014144970136;0.621665401341482;-0.0720324562298685;-0.0377095141011389;-0.0522850755848362;-0.0184945757423979
"liberal";0.104374898183152;0.430399536311855;-0.0413604321028484;-0.0194693022033261;0.00235081984965266;0.0202171211825398;0.148700970553781;-0.0593203305993109;0.296815260085944;0.38270663957489;0.0882675081745955;-0.094149134826738
"loose";0.349401804177511;0.329696578685571;0.0654368747579852;0.101315097976262;-0.0703629984569149;0.116068246886872;0.157816534446065;0.0803145194667668;0.132794067160308;0.14556529857325;0.0982937605318946;0.329575732773188
"married";0.28258363100069;0.00970436063145916;0.0361346419704811;0.102698726989673;0.209966267401558;-0.0297985398015106;0.000368078047910048;-0.177194622486665;0.161620645448137;0.279034287138937;-0.190271742075931;0.434261603671094
"mature";0.530463276043639;0.0655758616320024;-0.0116717607797465;0.224990970257897;0.401439342814105;-0.00996280527984013;0.153209700667081;0.00334216080348908;-0.062380200126536;-0.143582398516399;0.04180204980122;0.177240020874755
"mighty";0.270039945810743;-0.0433614839707399;0.0127071711783232;0.0774480806196717;-0.00921601075116344;0.0645500436389103;-0.0401234257299048;0.0462882049193951;-0.102344354338589;0.000820617240881865;-0.0487812436896236;0.39973803094344
"minded";0.386796916752988;0.293986421477389;0.183990307837283;0.150398343657102;0.141409567660456;0.195859237159964;0.36282509757503;-0.00189243111462014;-0.0693894610194732;0.0365825857718374;0.226610170384295;0.0928098286055287
"modest";0.567665489795632;-0.0728633247049471;0.106968042286989;0.14571810821199;-0.0489873004236871;0.00860461142233978;-0.180183131359058;0.462883549181599;0.177153517455053;0.150711760681434;0.167092896675228;0.0446699468624226
"moral";0.463240162517821;0.178779521134348;0.288339825787939;0.130595092877822;0.0347681659689152;0.206089157224457;0.0760001739633365;0.155570312290441;-0.109850553677071;0.245245007744352;0.228376210533604;-0.0651470263843658
"mysterious";0.298942255614763;-0.0866798973394093;0.0346832160485747;0.541170328290907;0.125783593367241;0.0213923170056833;0.0784209349789593;0.235296734966217;-0.0460406734485625;0.186531876167599;0.136510316642002;-0.141221521809075
"natural";0.573449380988908;0.0813094828565678;-0.00601633040178655;0.198951087394751;0.217648436724965;-0.0522398252370274;0.160815753340876;0.0350817111381485;0.166774864354593;0.0561308156925828;-0.0118460508499734;0.0836840000096278
"neat";0.307113067057735;-0.0379920298474275;-0.0329445119426746;0.458498511282193;-0.0624502148166284;0.327800271182056;-0.023472812295236;-0.0500250773967394;-0.186749147849899;0.172631064922275;-0.100167268409838;0.0890230383683747
"novel";-0.0948374401492104;-0.0842087036394353;0.00755419825553333;-0.0685921476420377;0.0769494982407395;0.785339953314814;-0.014996616756806;0.0714012723144483;0.00733667362023474;-0.0479992163794642;0.131651955600035;0.0387087876910967
"official";0.0254356095493568;-0.0822625611367132;0.90655819658803;-0.0016845776977863;-0.0121706052573285;0.0402536504072629;-0.0247611051595804;0.151061934717058;-0.0380304486841305;0.0160597482581573;0.0524576155132621;0.0392176743403103
"original";0.0192517735820151;0.0130406348906039;-0.0669671623029121;0.00124759679054639;-0.0413705239703477;-0.0662964412973768;0.1166030712129;-0.0841213666828224;0.0826524326677909;-0.00586998857751443;-0.0310000343952703;0.617091165305198
"pleasant";0.726444520631462;0.116759111436248;0.153118902934415;0.023400980757743;0.0203862566659012;0.0159820275232002;0.0479376310490576;0.0614512218156536;0.0254511165192377;0.224905977225239;0.0468287217007268;-0.115778896633528
"polite";-0.036096609983167;0.720559077128475;0.00902362491965848;0.072329031103734;0.0775754787793015;-0.0818456482282412;0.0700090222252194;0.0603389509177147;-0.02351298921449;-0.0353922581276097;0.00628716427264786;0.161496228759808
"popular";0.160775544630582;0.645220264615943;0.0912324119071388;0.114054797642499;-0.0845560648283669;0.110373891666153;0.00537579627407986;0.192302195561656;0.0143389249490852;0.1618378242453;0.102852219320246;0.165639491791554
"powerful";0.0879803288515281;0.187463067247298;0.160317034681251;0.0255553131606105;0.28447371763492;-0.0393962834153785;0.187584686244538;0.0423700796064022;-0.263333057156672;0.199441888689329;0.0537910751257117;0.0904064814432271
"progress";0.433384288267185;-0.0747845344271722;0.0764779522660513;-0.210354421275719;0.165339528873525;-0.117174755986848;-0.26817770652331;-0.193772942273813;0.13912658386972;0.0881761576846378;0.0359658780878956;0.0711444812112036
"proud";0.57784481673371;0.0225846459926594;0.0656626382772726;0.168378663578812;0.336712687343359;0.0795586493122212;0.345686847715071;0.0780072558065588;0.0930125268159259;-0.00990282976045075;0.0317977938255356;0.0911582426422042
"prudent";0.157280006107254;-0.099104330535637;0.780523037862792;-0.00247771855389514;0.0176903900071141;-0.0522139065937826;0.129575892713731;0.0132160095099755;0.0574801528996777;0.073127529949072;-0.0328509200727197;-0.00210430490414729
"qualified";0.656708521521311;-0.0700168410055135;0.130801330648687;-0.0563904275992975;-0.0211527842787055;0.192950589193838;-0.224989799902272;0.282751934409267;-0.127376370402291;0.113790329132167;0.00526884786004374;-0.0212540826776731
"quiet";0.634977146926428;0.22735478805119;0.139155253820958;0.132035918714769;0.203309757312116;0.0574917272585563;0.00860825999638468;0.0764064831625707;0.128195351736716;-0.000541546527260704;0.123474096445809;0.0471030202000796
"reasonable";0.0640620256535679;0.158891400787223;0.153752916813632;-0.034355348557903;0.0383000836958078;-0.042465698284552;0.0176558131861501;0.0755306056705981;0.249559707566813;0.289635301845109;-0.111630926397259;-0.0627994985348521
"religious";0.0433659717412336;0.151132700800793;0.0760422551068848;0.0817933868155115;-0.0103057322907135;0.151087484582856;0.0706019989668785;-0.0897271447801774;-0.0563674472980236;-0.00223524451280959;0.692363154111745;-0.0940714917932121
"respected";0.204106559461196;-0.0753611611202277;0.0369058933171506;0.254096668124208;0.480254910614429;0.0489243321732687;-0.0458732473684611;0.42569184025221;0.214694233411549;0.260830889706407;0.0884751139802158;-0.0247734160682758
"rich";0.403268645744144;0.216177158029211;0.197845493546184;0.039065607185813;0.541240355329178;-0.00254448081156063;0.198662688983942;0.052013301047622;-0.0223176731181929;0.126213622118431;0.080152414723345;-0.0456882128943171
"sacred";0.22635041235782;0.0482107106891023;0.0194739564198002;0.575965868756737;-0.0250090432414737;0.154825543009625;0.0527266092176944;-0.0494109569163815;-0.106610004138851;0.0637992089584141;0.363897932459415;-0.171609497328919
"safe";0.3047136218645;0.237020129246709;0.516357846150413;0.193275011004349;0.191942792212394;-0.0985414077047001;0.130342371133084;-0.0693260464231545;0.151213148209473;-0.038710945746718;0.0652792828558654;0.0610487551341032
"scared";0.399554699828556;0.0763228736614396;0.108258101737461;-0.0826479448382655;-0.0542719190108454;-0.0862562521506303;-0.231223157041529;0.550453537651985;0.134461652612517;0.033217662621996;-0.0688025319536148;-0.0673323517433838
