"MR1";"MR2";"MR3"
"#-fancy";0.130851002993702;0.47403677579835;0.272375763084359
"#-free";-0.0585389200452549;-0.0578727118422581;-0.0589883131228132
"#-safe";0.0133720910338324;0.0854399741601094;0.379079560977216
"#-weak";0.0262109178747907;0.103919556912596;0.0137092970677335
"#-wise";0.2584305785595;0.316702945451149;-0.151317766284715
"accomplished";-0.00498846730804854;0.0714481483403193;0.487346329016118
"accustomed";-0.0662195746430091;0.819935173223913;0.0659914729289475
"afraid";0.5335490571558;-0.00579098629084624;0.488503219154373
"amusing";-0.0257312745876384;0.238418751619235;0.368595395162351
"appropriate";0.0346961150443082;0.756049111018876;0.00266824351715247
"beautiful";0.451772515149679;0.344347412842243;-0.00919085032754974
"best";0.530758648666194;0.34503203907725;0.245097323666596
"blessed";0.74037415712927;0.101329668700997;-0.0336376127288464
"bored";0.16207067307064;-0.0794183410235643;0.38386818864592
"brave";0.579029346603218;-0.0468396663092322;0.0772661878690235
"calm";0.337196609736603;0.434843950625978;0.127042985774102
"capable";0.373399302071323;0.225487106384882;-0.0442541743576271
"careful";0.380227117919975;0.372890099610679;-0.0868028577643456
"cautious";-0.0331101033693891;0.192050129799589;0.702766848919643
"cheerful";0.559510759758035;0.416884527088238;-0.0366855871311924
"clean";0.474421130224462;0.140197735360961;-0.067040278020207
"clever";0.0790325272936158;-0.00160261469970787;0.0890684411643154
"comfortable";0.428796762936571;0.212412302640103;0.409208599762427
"compassionate";0.128008210720849;0.571162599365729;-0.140529553822033
"competent";0.0525480809786512;0.440215642652586;0.253122228424753
"confident";0.000468115639311159;0.301566507998203;0.112087099759564
"controversial";0.0532417652551911;0.0618574543576888;0.122910841814433
"conventional";0.408477782012096;-0.112322020619806;0.0378285038791871
"cruel";0.437231562660148;0.237234079147671;-0.118671777004631
"curious";0.552757741375035;0.433815101919693;0.0817817443543562
"dangerous";0.374946877965341;0.444856207658212;-0.0371713811610472
"delicate";0.295941921277324;0.669995026464205;-0.111659276654159
"delighted";0.668971667551725;0.245952519399404;-0.0597602050877288
"delightful";-0.0585389200452547;-0.0578727118422568;-0.0589883131228124
"determined";0.0981976364487244;0.0313449251206786;-0.00443133512694629
"different";0.617063872779137;0.151622229290472;0.417846078552226
"direct";0.21847537298493;-0.051397674538501;0.424780835667716
"educational";0.206774273640377;0.00148321354093515;0.0135989773351022
"effective";-0.105262946053076;0.485669874371857;-0.0854763808590722
"energetic";-0.0390989538734669;0.488121028508574;-0.132765133337391
"enthusiastic";0.0299062633700145;-0.107515221768954;0.105708709224706
"expensive";0.418617836620063;-0.0981157180054174;-0.00944906165389964
"extraordinary";0.412570189035633;0.196579939244904;0.251310228602063
"extreme";0.201757098457334;0.100906034922944;0.371970355113759
"fair";0.150703271994126;0.0873539024609837;0.630068757183711
"faithful";0.54300242043389;0.161097979953374;0.303289923466995
"familiar";0.465326931472587;0.321521176783382;0.10750828059686
"famous";0.189226432450873;-0.0642365132166918;0.12067771423327
"fancy";0.256395254221212;0.154270181852363;-0.155490018929001
"forgiving";0.109318121033253;0.0776446657417258;-0.140965872645896
"free";0.60645214523567;0.292135216958816;0.148508908269543
"friendly";0.377820046431628;0.215724335806124;-0.13017842116889
"generous";0.00512494688190279;-0.0804580991473;-0.0129026062972362
"gentle";0.685968123585432;0.115453280018425;0.188362651758317
"genuine";0.468370585949098;0.0618494854796548;0.0791259214121788
"graceful";0.383171916326906;0.266921943364682;0.0279849299126808
"greatest";0.65520203501082;0.135956218192355;0.286099454416752
"greedy";0.20852832515209;-0.0759631622446222;0.0272404876917927
"happier";0.636519445652003;-0.10672465749729;0.0534343653319873
"happy";0.411128552576167;0.512579117691126;0.176807291394954
"heavenly";0.256395254221212;0.154270181852363;-0.155490018929001
"holy";0.131420654376438;0.647215101134043;-0.00861810430861327
"honest";0.537216476970923;0.353593061147694;0.0792511774103034
"humble";0.658895801065558;0.19148916378993;0.263598279679501
"improper";0.29507755310034;0.0161423555996811;0.0807572639142103
"independent";0.223393682277444;0.579216452584636;0.0292826689056032
"individual";0.164155901876433;-0.0649069462429454;0.131276679798055
"intellectual";-0.0170585808290813;0.776505379646736;0.0473996624485998
"intelligent";0.307151372444848;0.00961101595311346;-0.0284613550933124
"interesting";0.286440402304429;0.316136448772133;0.431612789400035
"legitimate";0.0564973012245385;-0.0951827501167972;0.295778270443848
